spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
polarized,h_in_plus_minus_h_in_minus,6.0000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,2.0661950060114248e+02,-2.8421709430404007e-14,-5.5511151231257827e-17,True,1,1,8.5876714078290144e-18,-6.6892730433443497e-17,-2.1364110519379392e-01,2.1073424255447017e-08,-2.1364110783874868e-01,-2.1364110783874835e-01,2.0905937916624606e-09,4.4408920985006271e-16,-1.7999997126497136e-09,-1.7999995183606843e-09
polarized,h_in_plus_minus_h_in_minus,1.0000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,6.0199423368176710e+01,1.0658141036401503e-14,0.0000000000000000e+00,True,1,1,-4.2373132570761306e-17,-1.2156564584560942e-17,1.9968829899292717e-02,0.0000000000000000e+00,1.9968834356652199e-02,1.9968834356651588e-02,0.0000000000000000e+00,5.6160283247191374e-33,3.6208511466906401e-09,3.6208506470902790e-09
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,5.7089948915947062e+01,0.0000000000000000e+00,-2.7755575615628914e-17,True,1,1,-1.2233079508054246e-16,-1.8179444526039409e-16,-7.9972489111017564e-02,0.0000000000000000e+00,-7.9972486962900990e-02,-7.9972486962900324e-02,0.0000000000000000e+00,1.0564033298353179e-31,1.2467960691653346e-09,1.2467965271323322e-09
polarized,h_in_plus_minus_h_in_minus,2.0000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,6.2042846117960991e+01,0.0000000000000000e+00,-2.7755575615628914e-17,True,1,1,-5.6321663054407875e-17,-9.4500916060196593e-17,-1.7140759238911740e-01,0.0000000000000000e+00,-1.7140758984532201e-01,-1.7140758984532201e-01,0.0000000000000000e+00,3.5245772612120824e-32,9.7707850144068686e-10,9.7707850144068686e-10
polarized,h_in_plus_minus_h_in_minus,2.5000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,6.9403698631130993e+01,-3.5527136788005009e-15,-4.1633363423443370e-17,True,1,1,5.6659071650610031e-17,-1.4535656805306627e-16,-2.4038418350219667e-01,0.0000000000000000e+00,-2.4038418900039080e-01,-2.4038418900039168e-01,0.0000000000000000e+00,2.3680502215253861e-32,-5.9510904260040576e-09,-5.9510908700932674e-09
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,7.8411138818843312e+01,0.0000000000000000e+00,0.0000000000000000e+00,True,1,1,-2.0099897034053281e-17,-9.2073051209647044e-17,-2.9025379843067911e-01,-2.5809568279517847e-08,-2.9025380308507537e-01,-2.9025380308507603e-01,-1.4954650348275693e-08,-6.6613381477509383e-16,-5.7771541300821738e-09,-5.7771547962159886e-09
polarized,h_in_plus_minus_h_in_minus,3.5000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,8.9318566288717079e+01,-7.1054273576010019e-15,-2.7755575615628914e-17,True,1,1,-1.1334901260174009e-16,-2.1234009896087356e-16,-3.2319993970950600e-01,0.0000000000000000e+00,-3.2319994278284520e-01,-3.2319994278284542e-01,0.0000000000000000e+00,8.8586520926219753e-32,-3.0936491771105246e-09,-3.0936493991551295e-09
polarized,h_in_plus_minus_h_in_minus,4.0000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,1.0289266007136160e+02,7.1054273576010019e-15,1.1102230246251565e-16,True,1,1,-7.1316720852019394e-17,-2.3138791978205980e-16,-3.3912806917090305e-01,0.0000000000000000e+00,-3.3912807345617529e-01,-3.3912807345617485e-01,0.0000000000000000e+00,8.3676002673682993e-32,-5.1963170329127895e-09,-5.1963165888235796e-09
polarized,h_in_plus_minus_h_in_minus,4.5000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,1.2047517356080354e+02,2.1316282072803006e-14,1.1102230246251565e-16,True,1,1,2.0234058332025261e-17,-1.4692546273810468e-16,-3.3664410792754246e-01,0.0000000000000000e+00,-3.3664410868664035e-01,-3.3664410868664230e-01,0.0000000000000000e+00,4.6921861511994830e-32,-2.1720954444803819e-09,-2.1720961106141967e-09
polarized,h_in_plus_minus_h_in_minus,5.0000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,1.4438145955995265e+02,-3.5527136788005009e-14,-8.3266726846886741e-17,True,1,1,-1.6011720338309676e-17,8.6662112525390771e-18,-3.1430287012068908e-01,6.1722630615993611e-09,-3.1430287515920341e-01,-3.1430287515920313e-01,-4.6040786639596610e-09,2.2204460492503141e-16,-4.3039251797910572e-09,-4.3039249577464522e-09
polarized,h_in_plus_minus_h_in_minus,5.5000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,1.7892700870166829e+02,-1.4210854715202004e-14,0.0000000000000000e+00,True,1,1,8.6082120288767346e-18,-6.0884465112078190e-17,-2.7197063981928365e-01,-2.1073424255447017e-08,-2.7197064121911962e-01,-2.7197064121911851e-01,-8.9930178350377037e-09,-4.4408920985006271e-16,-1.4083107562068431e-09,-1.4083111725404773e-09
polarized,h_in_plus_minus_h_in_minus,6.0000000000000000e+00,-1.0999999999999999e+00,6.9999999999999996e-01,2.3330404629976647e+02,0.0000000000000000e+00,0.0000000000000000e+00,True,1,1,2.0634558596394127e-17,-4.8470650520172066e-17,-2.1195937276639781e-01,-2.5809568279517847e-08,-2.1195937335224946e-01,-2.1195937335225579e-01,-8.8531038958636122e-09,-6.6613381477509383e-16,-1.0476431623260285e-09,-1.0476447166382630e-09
polarized,h_in_plus_minus_h_in_minus,1.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.6853508198104862e+01,-7.1054273576010019e-15,-2.7755575615628914e-17,True,1,1,-6.0782698297561086e-18,-5.1731914968944535e-17,1.2450319582744396e-02,0.0000000000000000e+00,1.2450316745635015e-02,1.2450316745635015e-02,0.0000000000000000e+00,6.0500462294181728e-33,-2.1627646895616692e-09,-2.1627646895616692e-09
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,6.4662714807917041e+01,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-1.1747870767790068e-17,-1.2082725355942810e-18,-8.8438366477285368e-02,0.0000000000000000e+00,-8.8438365379583439e-02,-8.8438365379582828e-02,0.0000000000000000e+00,2.0896006373817350e-33,4.9999446249948676e-10,4.9999489271090880e-10
polarized,h_in_plus_minus_h_in_minus,2.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,7.0512798751353643e+01,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-1.6448536912713399e-17,-4.8159371286864523e-18,-1.7734602350467654e-01,0.0000000000000000e+00,-1.7734602835811597e-01,-1.7734602835811747e-01,0.0000000000000000e+00,3.6757905605615289e-33,-4.5979467455659062e-09,-4.5979476337443259e-09
polarized,h_in_plus_minus_h_in_minus,2.5000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,7.8885656697498916e+01,-7.1054273576010019e-15,-5.5511151231257827e-17,True,1,1,-2.3074947601931033e-17,-2.2079850544966997e-17,-2.4416354311038685e-01,-2.1073424255447017e-08,-2.4416354200115364e-01,-2.4416354200115498e-01,-1.2059678380764203e-08,-4.4408920985006271e-16,1.2793219261730826e-10,1.2793129056110075e-10
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,8.9064034272192515e+01,1.4210854715202004e-14,0.0000000000000000e+00,True,1,1,-1.2513412510049355e-17,-7.7754968758962100e-17,-2.9247580971059162e-01,-1.4901161193847656e-08,-2.9247581429508140e-01,-2.9247581429507885e-01,-8.7108358940870400e-09,-2.2204460492503128e-16,-5.3757549106636660e-09,-5.3757535159459913e-09
polarized,h_in_plus_minus_h_in_minus,3.5000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,1.0138225319365735e+02,7.1054273576010019e-15,5.5511151231257827e-17,True,1,1,-3.3917404368098654e-18,2.0360856771846865e-17,-3.2426216661385632e-01,-2.1073424255447017e-08,-3.2426216972545535e-01,-3.2426216972545457e-01,-1.2317936641848956e-08,-4.4408920985006271e-16,-3.5201283901664659e-09,-3.5201283901664659e-09
polarized,h_in_plus_minus_h_in_minus,4.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,1.1673556773333269e+02,-7.1054273576010019e-15,-8.3266726846886741e-17,True,1,1,3.2718009176208265e-18,9.0034254388616113e-18,-3.3928818593537258e-01,1.4901161193847656e-08,-3.3928818865279520e-01,-3.3928818865279520e-01,2.6662321949063058e-09,2.2204460492503131e-16,-4.2021685575654999e-09,-4.2021685575654999e-09
polarized,h_in_plus_minus_h_in_minus,4.5000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,1.3667267503936884e+02,-7.1054273576010019e-15,0.0000000000000000e+00,True,1,1,-8.3978358173998220e-18,2.3453417633764166e-17,-3.3611421901748806e-01,0.0000000000000000e+00,-3.3611422748797581e-01,-3.3611422748797604e-01,0.0000000000000000e+00,-3.1074815012835893e-33,-8.3571562309314729e-09,-8.3571564529760778e-09
polarized,h_in_plus_minus_h_in_minus,5.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,1.6386683176479556e+02,-7.1054273576010019e-15,-2.7755575615628914e-17,True,1,1,-1.6188686336934148e-17,-2.4198756283598393e-17,-3.1330425962249342e-01,2.1073424255447017e-08,-3.1330425914534454e-01,-3.1330425914534088e-01,2.7524123652593175e-09,4.4408920985006271e-16,1.0794270859093569e-10,1.0794337472475046e-10
polarized,h_in_plus_minus_h_in_minus,5.5000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,2.0332104275217523e+02,2.8421709430404007e-14,1.6653345369377348e-16,True,1,1,-1.0077810239369485e-17,-3.4751323774969007e-18,-2.7072886923733930e-01,-2.5809568279517847e-08,-2.7072887284318237e-01,-2.7072887284318237e-01,-1.0971924098501888e-08,-6.6613381477509383e-16,-2.8794434215467790e-09,-2.8794440616597416e-09
polarized,h_in_plus_minus_h_in_minus,6.0000000000000000e+00,-1.0000000000000000e+00,6.9999999999999996e-01,2.6576197248855055e+02,-8.5265128291212022e-14,-1.1102230246251565e-16,True,1,1,-2.3192885024785432e-17,-2.4087644771058531e-17,-2.1064549383562386e-01,0.0000000000000000e+00,-2.1064549589804479e-01,-2.1064549589804671e-01,0.0000000000000000e+00,9.6278476759616282e-33,-1.2175471880704336e-09,-1.2175472175607327e-09
polarized,h_in_plus_minus_h_in_minus,1.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.5543636177204220e+01,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-8.3982164328042121e-17,-2.0312624517618310e-17,4.7989931145772102e-03,0.0000000000000000e+00,4.7989899313363171e-03,4.7989899313360396e-03,0.0000000000000000e+00,2.6579488929840038e-32,-2.5135934722531061e-09,-2.5135936942977111e-09
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,7.4221774243578054e+01,0.0000000000000000e+00,-5.5511151231257827e-17,True,1,1,-1.6385731633274404e-17,-2.4369185312185677e-17,-9.6007205946280483e-02,0.0000000000000000e+00,-9.6007208026396507e-02,-9.6007208026396396e-02,0.0000000000000000e+00,4.7473167845290378e-33,-2.0872015088491125e-09,-2.0872012590489319e-09
polarized,h_in_plus_minus_h_in_minus,2.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,8.1078178244863651e+01,-1.7763568394002505e-14,-1.2490009027033011e-16,True,1,1,-5.0939430919216250e-18,-8.8136417717763776e-17,-1.8247815303583348e-01,0.0000000000000000e+00,-1.8247815629474251e-01,-1.8247815629474251e-01,0.0000000000000000e+00,1.4363088190765909e-32,-4.8254360507371530e-09,-4.8254360507371530e-09
polarized,h_in_plus_minus_h_in_minus,2.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,9.0629956418613801e+01,3.5527136788005009e-15,1.3877787807814457e-17,True,1,1,-3.6845109749093140e-17,4.3865531934481310e-17,-2.4749439679459118e-01,0.0000000000000000e+00,-2.4749439278553320e-01,-2.4749439278553365e-01,0.0000000000000000e+00,-6.2366148303775960e-33,2.0446528636863803e-09,2.0446526277639876e-09
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.0219764041879404e+02,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-1.0523899580820111e-16,-1.6160614483159302e-16,-2.9461929617035865e-01,0.0000000000000000e+00,-2.9461929852119606e-01,-2.9461929852119628e-01,0.0000000000000000e+00,6.9203997965294116e-32,-3.0122796410014807e-09,-3.0122798630460856e-09
polarized,h_in_plus_minus_h_in_minus,3.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.1621044316924653e+02,0.0000000000000000e+00,5.5511151231257827e-17,True,1,1,-1.0107993699008687e-16,-1.0670970605420752e-16,-3.2556551264667666e-01,0.0000000000000000e+00,-3.2556551161232461e-01,-3.2556551161232461e-01,0.0000000000000000e+00,4.6290178982817611e-32,3.8209212183115682e-10,3.8209212183115682e-10
polarized,h_in_plus_minus_h_in_minus,4.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.3372068235384637e+02,2.1316282072803006e-14,5.5511151231257827e-17,True,1,1,3.4641144529245527e-18,-3.7525196908293189e-17,-3.3993597514984153e-01,0.0000000000000000e+00,-3.3993597929499009e-01,-3.3993597929499053e-01,0.0000000000000000e+00,6.7094805994159590e-33,-5.0127381134856819e-09,-5.0127385575748917e-09
polarized,h_in_plus_minus_h_in_minus,4.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.5653345005119121e+02,-7.1054273576010019e-15,0.0000000000000000e+00,True,1,1,-1.9328992157188520e-17,-1.3474252436958788e-16,-3.3622924761978135e-01,2.1073424255447017e-08,-3.3622924806090770e-01,-3.3622924806090726e-01,3.2531320630355440e-09,4.4408920985006281e-16,-1.1584759297689207e-09,-1.1584755134352864e-09
polarized,h_in_plus_minus_h_in_minus,5.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,1.8776931736240243e+02,0.0000000000000000e+00,0.0000000000000000e+00,True,1,1,-1.3761333808517623e-17,-2.0973742441460666e-16,-3.1300441938794593e-01,0.0000000000000000e+00,-3.1300442050011268e-01,-3.1300442050011323e-01,0.0000000000000000e+00,1.1318617243059374e-31,-1.4936649191804596e-09,-1.4936653632696695e-09
polarized,h_in_plus_minus_h_in_minus,5.5000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,2.3329739331976140e+02,9.9475983006414026e-14,2.2204460492503131e-16,True,1,1,-5.0331480399681087e-17,-1.9950911971566379e-16,-2.7012931089955117e-01,0.0000000000000000e+00,-2.7012931279463903e-01,-2.7012931279464125e-01,-4.6479472952483563e-09,9.8607613152626476e-32,-1.5833490733807576e-09,-1.5833495174699674e-09
polarized,h_in_plus_minus_h_in_minus,6.0000000000000000e+00,-8.9999999999999991e-01,6.9999999999999996e-01,3.0579526593650019e+02,0.0000000000000000e+00,-2.7755575615628914e-17,True,1,1,4.7007223409002338e-17,-3.8106969739458541e-17,-2.0981366389813549e-01,0.0000000000000000e+00,-2.0981366360818249e-01,-2.0981366360818621e-01,0.0000000000000000e+00,3.4247136529896766e-33,-1.8721429267953837e-10,-1.8721426579132450e-10
polarized,h_in_plus_minus_h_in_minus,1.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.7091036274914586e+01,0.0000000000000000e+00,-1.3877787807814457e-17,True,1,1,-7.4493541879531939e-17,2.2312748114155095e-18,-2.5513104591355917e-03,0.0000000000000000e+00,-2.5513095108651851e-03,-2.5513095108654626e-03,0.0000000000000000e+00,7.6689036579330533e-33,7.7019274291600937e-10,7.7019249311582882e-10
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,8.6524533907908506e+01,3.5527136788005009e-15,0.0000000000000000e+00,True,1,1,-9.1849477144494137e-18,2.1838892223342206e-17,-1.0237644638155041e-01,0.0000000000000000e+00,-1.0237644524896006e-01,-1.0237644524895967e-01,0.0000000000000000e+00,-3.8850097218717484e-33,8.1106499294492096e-10,8.1106518723395027e-10
polarized,h_in_plus_minus_h_in_minus,2.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,9.4489450852744383e+01,0.0000000000000000e+00,-2.7755575615628914e-17,True,1,1,-1.3223527438237850e-17,7.5220028369022165e-18,-1.8668448456657027e-01,0.0000000000000000e+00,-1.8668448555843770e-01,-1.8668448555843792e-01,0.0000000000000000e+00,2.1640395368037203e-33,-2.1346578532588367e-09,-2.1346580753034416e-09
polarized,h_in_plus_minus_h_in_minus,2.5000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.0541123785568954e+02,0.0000000000000000e+00,6.9388939039072284e-17,True,1,1,1.9526488324377381e-17,-5.3713637902654796e-17,-2.5040848972753860e-01,2.1073424255447017e-08,-2.5040849123688735e-01,-2.5040849123688735e-01,6.3272685287632096e-09,4.4408920985006271e-16,-2.7600897400947844e-09,-2.7600897400947844e-09
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.1863557523179071e+02,1.4210854715202004e-14,5.5511151231257827e-17,True,1,1,1.2474293581613436e-17,-8.3378564579611461e-17,-2.9683868528742474e-01,0.0000000000000000e+00,-2.9683868275886760e-01,-2.9683868275886716e-01,0.0000000000000000e+00,1.6109017614486030e-32,6.5403331361846284e-10,6.5403375770767269e-10
polarized,h_in_plus_minus_h_in_minus,3.5000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.3470281097448924e+02,1.4210854715202004e-14,1.9428902930940239e-16,True,1,1,-1.7384013446770211e-16,-1.4988325570093298e-16,-3.2735717361419114e-01,0.0000000000000000e+00,-3.2735717786394691e-01,-3.2735717786394791e-01,0.0000000000000000e+00,1.1072175176500339e-31,-4.8014809975183148e-09,-4.8014812265018136e-09
polarized,h_in_plus_minus_h_in_minus,4.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.5485923434581034e+02,7.1054273576010019e-15,-8.3266726846886741e-17,True,1,1,-4.5546087126689890e-17,-2.0696439422451730e-18,-3.4137785336872700e-01,-1.4901161193847656e-08,-3.4137785682826721e-01,-3.4137785682826721e-01,-8.6338537661741391e-09,-2.2204460492503131e-16,-4.0457017805306528e-09,-4.0457017805306528e-09
polarized,h_in_plus_minus_h_in_minus,4.5000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,1.8123239106421434e+02,0.0000000000000000e+00,0.0000000000000000e+00,True,1,1,-3.5470186744708168e-17,7.9112027878856943e-17,-3.3731745297466292e-01,2.1073424255447017e-08,-3.3731745485713510e-01,-3.3731745485713305e-01,3.3139546659917396e-09,4.4408920985006271e-16,-2.4799986925172490e-09,-2.4799978286249580e-09
polarized,h_in_plus_minus_h_in_minus,5.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.1751146826890903e+02,4.2632564145606011e-14,1.6653345369377348e-16,True,1,1,-7.0661639991844927e-17,-2.3971958264316815e-16,-3.1371457697052252e-01,-1.4901161193847656e-08,-3.1371457751005283e-01,-3.1371457751005188e-01,-7.3887601154750120e-09,-2.2204460492503118e-16,-6.5403966444110839e-10,-6.5403944239650347e-10
polarized,h_in_plus_minus_h_in_minus,5.5000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,2.7067681219389590e+02,-1.4210854715202004e-14,0.0000000000000000e+00,True,1,1,-3.5919782073956189e-17,-6.8064805971448765e-19,-2.7042968159059444e-01,0.0000000000000000e+00,-2.7042968438435283e-01,-2.7042968438435311e-01,0.0000000000000000e+00,4.1727063830843888e-33,-2.3590890664559883e-09,-2.3590892607450176e-09
polarized,h_in_plus_minus_h_in_minus,6.0000000000000000e+00,-7.9999999999999993e-01,6.9999999999999996e-01,3.5593570190720533e+02,-5.6843418860808015e-14,-5.5511151231257827e-17,True,1,1,2.0966453899232598e-17,7.3137345688449242e-18,-2.0963909557272442e-01,0.0000000000000000e+00,-2.0963909635599012e-01,-2.0963909635598749e-01,0.0000000000000000e+00,-2.1426990985187939e-33,-5.8809415410393528e-10,-5.8809371001472543e-10
polarized,h_in_plus_minus_h_in_minus,1.0000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.0281971905401596e+02,0.0000000000000000e+00,1.3877787807814457e-17,True,1,1,-2.5025530348622878e-17,9.0330386200368579e-18,-8.9979562941344127e-03,-2.1073424255447017e-08,-8.9979550311831691e-03,-8.9979550311831691e-03,-1.0349417994879803e-08,-4.4408920985006271e-16,1.0155373764142439e-09,1.0155373764142439e-09
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.0273046237099021e+02,-3.5527136788005009e-15,1.3877787807814457e-17,True,1,1,-6.5148236173168349e-18,1.2299010041865665e-17,-1.0710511515827331e-01,0.0000000000000000e+00,-1.0710511463857092e-01,-1.0710511463857092e-01,0.0000000000000000e+00,-2.1140865529097225e-33,-1.6178383632770021e-10,-1.6178383632770021e-10
polarized,h_in_plus_minus_h_in_minus,2.0000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.1185607590486737e+02,0.0000000000000000e+00,2.7755575615628914e-17,True,1,1,-2.6708700945598184e-17,-2.1872123513586249e-17,-1.8976488550858972e-01,0.0000000000000000e+00,-1.8976488546526443e-01,-1.8976488546526349e-01,0.0000000000000000e+00,5.4662489703053547e-33,-1.0726961541251967e-09,-1.0726954741135941e-09
polarized,h_in_plus_minus_h_in_minus,2.5000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.2434654084123594e+02,-7.1054273576010019e-15,-5.5511151231257827e-17,True,1,1,-7.1600788391428059e-17,-1.7564140640999531e-17,-2.5293385149464009e-01,0.0000000000000000e+00,-2.5293385755247932e-01,-2.5293385755247932e-01,0.0000000000000000e+00,1.9363587647416152e-32,-6.3009314710260611e-09,-6.3009314710260611e-09
polarized,h_in_plus_minus_h_in_minus,3.0000000000000000e+00,-6.9999999999999996e-01,6.9999999999999996e-01,1.3954504650385624e+02,-3.5527136788005009e-14,-1.3877787807814457e-16,True,1,1,-5.2764620012586411e-17,-5.4987451971436659e-17,-2.9936056965277269e-01,-2.1073424255447017e-08,-2.9936057145627237e-01,-2.9936057145627271e-01,-1.2836433879451064e-08,-4.4408920985006271e-16,-1.9027677627958539e-09,-1.9027680958627613e-09
