detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
max_c_ep_mixing_angles_polarization_01_local_minimum_32,C_e_p,polarization_cluster_01_local_minimum_32,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.3736430905363027e-01,1.1013039600318744e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,-8.2657774577718313e-01,2.1124230889124418e-01,8.5314364727154435e-01,2.8913855487951459e+00,7.2785408287979347e-01,2.7045018130734538e-01,1,9.9999989802700617e-01
max_c_ep_mixing_angles_polarization_01_local_minimum_32,C_e_p,polarization_cluster_01_local_minimum_32,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.3736430905363027e-01,1.1013039600318744e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-8.2650885203199731e-01,-2.1122759270664734e-01,8.5307325500679909e-01,-2.8913822659939434e+00,7.2773397840789522e-01,2.7040555385114950e-01,2,9.9999989802700617e-01
max_c_ep_mixing_angles_polarization_01_local_minimum_32,C_e_p,polarization_cluster_01_local_minimum_32,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.3736430905363027e-01,1.1013039600318744e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,-7.6159891992564877e-01,-1.9459615634765531e-01,7.8606652320092851e-01,-2.8914348489439146e+00,6.1790057889719574e-01,2.2959454033901328e-01,3,9.9999989802700617e-01
max_c_ep_mixing_angles_polarization_01_local_minimum_32,C_e_p,polarization_cluster_01_local_minimum_32,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.3736430905363027e-01,1.1013039600318744e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-7.6151520190606992e-01,1.9461318113756113e-01,7.8598962652602711e-01,2.8913874948390581e+00,6.1777969300652380e-01,2.2954962252949795e-01,4,9.9999989802700617e-01
max_c_ep_mixing_angles_polarization_01_local_minimum_33,C_e_p,polarization_cluster_01_local_minimum_33,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.2215927916044669e+00,3.7866650922647144e-01,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,-1.4592811138217368e+00,-1.1299538711972538e-02,1.4593248605885913e+00,-3.1338495855939272e+00,2.1296290487319114e+00,2.6655839459612340e-01,1,9.9982946112956383e-01
max_c_ep_mixing_angles_polarization_01_local_minimum_33,C_e_p,polarization_cluster_01_local_minimum_33,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.2215927916044669e+00,3.7866650922647144e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.4590244028095594e+00,1.1639187625197351e-02,1.4590708271644548e+00,3.1336154458666745e+00,2.1288876786823665e+00,2.6646559983906182e-01,2,9.9982946112956383e-01
max_c_ep_mixing_angles_polarization_01_local_minimum_33,C_e_p,polarization_cluster_01_local_minimum_33,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.2215927916044669e+00,3.7866650922647144e-01,p_gamma_lepton,|+1+1+1>,7,1,1,1,-1.3656067521201036e+00,1.0890164637235501e-02,1.3656501737713960e+00,3.1336182248029827e+00,1.8650003971218445e+00,2.3343573007418764e-01,3,9.9982946112956383e-01
max_c_ep_mixing_angles_polarization_01_local_minimum_33,C_e_p,polarization_cluster_01_local_minimum_33,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.2215927916044669e+00,3.7866650922647144e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-1.3654167294273709e+00,-1.0502720461485343e-02,1.3654571220427356e+00,-3.1339008529055219e+00,1.8644731521372309e+00,2.3336973662019095e-01,4,9.9982946112956383e-01
max_c_ep_mixing_angles_polarization_01_local_minimum_36,C_e_p,polarization_cluster_01_local_minimum_36,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.1011396357308804e-01,1.4550858860717093e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,1.2319882847958205e-01,8.2349352059660255e-10,1.2319882847958205e-01,6.6842642154919641e-09,1.5177951338741478e-02,2.6297125965723334e-01,1,9.9999993156055389e-01
max_c_ep_mixing_angles_polarization_01_local_minimum_36,C_e_p,polarization_cluster_01_local_minimum_36,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.1011396357308804e-01,1.4550858860717093e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.2318531904835689e-01,-3.6256789562986560e-06,1.2318531910171368e-01,-2.9432719607020899e-05,1.5174622842191026e-02,2.6291359054820129e-01,2,9.9999993156055389e-01
