detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_ep_mixing_angles_polarization_01_local_minimum_32,C_e_p,C_{mup},mixing_angles,polarization_cluster_01_local_minimum_32,gradient_local_minimum,0,0,9.9999991308975722e-01,1.0000000000000000e+00,4.3736430905363027e-01,1.1013039600318744e+00,3.809081201628418,3.140979061274639,3.095322552764765,3.3917679705672756,0.0880781747978395,6.282830869742339
max_c_ep_mixing_angles_polarization_01_local_minimum_33,C_e_p,C_{mup},mixing_angles,polarization_cluster_01_local_minimum_33,gradient_local_minimum,1,1,9.9999991067572347e-01,9.9999999999999978e-01,1.2215927916044669e+00,3.7866650922647144e-01,3.3015848161230097,3.06553984042913,3.0616319127288496,3.149495094478081,0.07429189343698178,3.141188773942802
max_c_ep_mixing_angles_polarization_01_local_minimum_36,C_e_p,C_{mup},mixing_angles,polarization_cluster_01_local_minimum_36,gradient_local_minimum,2,2,9.9999990635967961e-01,1.0000000000000000e+00,1.1011396357308804e-01,1.4550858860717093e+00,3.7101638781715627,3.141592653589793,2.8774473809917245,6.00445078465092,0.08573161291526578,0.00030755458555860885
max_c_ep_mixing_angles_polarization_01_local_minimum_38,C_e_p,C_{mup},mixing_angles,polarization_cluster_01_local_minimum_38,gradient_local_minimum,3,3,9.9999990309190323e-01,1.0000000000000000e+00,1.0922132031635468e+00,5.2535632406887001e-01,3.251893046400566,3.058013412876659,3.0952003147863048,3.135186608301982,0.07292614948761475,3.1415397214030305
max_c_ep_mixing_angles_polarization_01_local_minimum_45,C_e_p,C_{mup},mixing_angles,polarization_cluster_01_local_minimum_45,gradient_local_minimum,4,4,9.9999989701841174e-01,1.0000000000000000e+00,1.1385536439521461e-01,1.4507860573894920e+00,3.7312490031571786,3.141592653589793,2.8896641643885377,3.2100269161472763,0.0905301111419764,6.280475248838021
max_c_ep_mixing_angles_polarization_01_local_minimum_52,C_e_p,C_{mup},mixing_angles,polarization_cluster_01_local_minimum_52,gradient_local_minimum,5,5,9.9999988605564571e-01,9.9999999999999978e-01,1.2583104988543463e+00,3.3927066013597879e-01,3.3530677386779297,3.072809774201939,3.0506715321272835,3.14220613326778,0.07968919426753764,3.1413400691712168
max_c_ep_mixing_angles_polarization_01_local_minimum_58,C_e_p,C_{mup},mixing_angles,polarization_cluster_01_local_minimum_58,gradient_local_minimum,6,6,9.9999986818445297e-01,1.0000000000000004e+00,1.4237867825154424e+00,1.5448716520580519e-01,3.6992851051478297,3.1330015419457156,2.9453066545546607,4.92503953571086,0.08512109182183429,3.144500275633888
max_c_ep_mixing_angles_polarization_01_local_minimum_61,C_e_p,C_{mup},mixing_angles,polarization_cluster_01_local_minimum_61,gradient_local_minimum,7,7,9.9999986136376240e-01,9.9999999999999989e-01,1.0239163416584163e+00,6.1126441300316026e-01,3.2472499620211672,3.057162341439621,3.109649222985457,3.1350238391129204,0.07280706735198773,3.141336881917621
max_c_ep_mixing_angles_polarization_01_local_minimum_62,C_e_p,C_{mup},mixing_angles,polarization_cluster_01_local_minimum_62,gradient_local_minimum,8,8,9.9999985366070476e-01,1.0000000000000000e+00,4.4892360462088826e-01,1.0713262104317840e+00,3.164553296883164,3.0428439662442397,3.0872649958669887,6.283017093130653,0.08487163926432217,6.283089170700812
max_c_ep_mixing_angles_polarization_01_local_minimum_63,C_e_p,C_{mup},mixing_angles,polarization_cluster_01_local_minimum_63,gradient_local_minimum,9,9,9.9999985322982243e-01,9.9999999999999978e-01,1.2657835779396054e+00,3.3001969091035965e-01,3.3521683183100546,3.0746010592150856,3.0467665124491954,3.135120604355843,0.07647865807126562,3.141793564407001
