detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
max_c_ep_mixing_angles_polarization_02_local_minimum_16,C_e_p,polarization_cluster_02_local_minimum_16,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.4786894743049771e-01,2.0527957705291797e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,-6.9678052497425342e+03,5.2959982729787641e-09,6.9678052497425342e+03,3.1415926535890333e+00,4.8550309998339623e+07,2.7135591588446484e-01,1,9.9999993578503177e-01
max_c_ep_mixing_angles_polarization_02_local_minimum_16,C_e_p,polarization_cluster_02_local_minimum_16,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.4786894743049771e-01,2.0527957705291797e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,6.9652671994766406e+03,2.2909188672535813e-01,6.9652672032441260e+03,3.2890609948167073e-05,4.8514947212588251e+07,2.7115826727797565e-01,2,9.9999993578503177e-01
max_c_ep_mixing_angles_polarization_02_local_minimum_16,C_e_p,polarization_cluster_02_local_minimum_16,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.4786894743049771e-01,2.0527957705291797e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,6.3985661469996094e+03,-2.1056135291974183e-08,6.3985661469996094e+03,-3.2907583993404122e-12,4.0941648737529427e+07,2.2882981779873876e-01,3,9.9999993578503177e-01
max_c_ep_mixing_angles_polarization_02_local_minimum_16,C_e_p,polarization_cluster_02_local_minimum_16,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.4786894743049771e-01,2.0527957705291797e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-6.3961346166883632e+03,-5.7558979622557779e-02,6.3961346169473509e+03,-3.1415836545641205e+00,4.0910538038112223e+07,2.2865593482385252e-01,4,9.9999993578503177e-01
max_c_ep_mixing_angles_polarization_02_local_minimum_18,C_e_p,polarization_cluster_02_local_minimum_18,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.9261429115323585e-01,2.2587489530048934e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,-1.5660123896376749e+03,9.2102158512944357e+02,1.8167761460270922e+03,2.6099455263945548e+00,3.3006755647730534e+06,3.5125648494452555e-01,1,9.9998846584133960e-01
max_c_ep_mixing_angles_polarization_02_local_minimum_18,C_e_p,polarization_cluster_02_local_minimum_18,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.9261429115323585e-01,2.2587489530048934e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.5674577977429196e+03,9.1816691386298601e+02,1.8165776695252432e+03,5.2988920237176984e-01,3.2999544294177638e+06,3.5117974202778096e-01,2,9.9998846584133960e-01
max_c_ep_mixing_angles_polarization_02_local_minimum_18,C_e_p,polarization_cluster_02_local_minimum_18,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.9261429115323585e-01,2.2587489530048934e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,1.0204722106209508e+03,5.9764803041697348e+02,1.1826016662050235e+03,5.2980739083426187e-01,1.3985467009108979e+06,1.4883274304074226e-01,3,9.9998846584133960e-01
max_c_ep_mixing_angles_polarization_02_local_minimum_18,C_e_p,polarization_cluster_02_local_minimum_18,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.9261429115323585e-01,2.2587489530048934e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.0190344298712240e+03,5.9920895679943965e+02,1.1821516582789382e+03,2.6100312251183500e+00,1.3974825431716433e+06,1.4871949582829083e-01,4,9.9998846584133960e-01
max_c_ep_mixing_angles_polarization_02_local_minimum_33,C_e_p,polarization_cluster_02_local_minimum_33,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.5856884364486622e-01,2.0630250412769828e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,-4.6063313519403182e+03,-9.2746069759859289e+00,4.6063406888986055e+03,-3.1395792086735668e+00,2.1218374542202879e+07,2.7204513269335967e-01,1,9.9999271640704634e-01
max_c_ep_mixing_angles_polarization_02_local_minimum_33,C_e_p,polarization_cluster_02_local_minimum_33,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,4.5856884364486622e-01,2.0630250412769828e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,4.6053224012352121e+03,-9.1072251142366287e+00,4.6053314061930596e+03,-1.9775408644600654e-03,2.1209077360868145e+07,2.7192593162426498e-01,2,9.9999271640704634e-01
