detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_ep_mixing_angles_polarization_02_local_minimum_16,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_16,gradient_local_minimum,0,0,9.9999983745726229e-01,9.9999999999999989e-01,4.4786894743049771e-01,2.0527957705291797e+00,1.772252775913523,3.141592653589793,3.1409907569458846,3.126657076469032,0.031910991849611464,6.282926991136167
max_c_ep_mixing_angles_polarization_02_local_minimum_18,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_18,gradient_local_minimum,1,1,9.9999981360428869e-01,1.0000000000000000e+00,4.9261429115323585e-01,2.2587489530048934e+00,1.9592172570515345,3.104316920444174,3.141315150485839,0.5305406674079423,0.11421296178832557,6.282971471678418
max_c_ep_mixing_angles_polarization_02_local_minimum_33,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_33,gradient_local_minimum,2,2,9.9999957342494494e-01,1.0000000000000000e+00,4.5856884364486622e-01,2.0630250412769828e+00,1.9336979728044468,3.1025981794943887,3.1410995945716174,6.281180277761129,0.03695490447678831,6.282992524771461
max_c_ep_mixing_angles_polarization_02_local_minimum_35,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_35,gradient_local_minimum,3,3,9.9999954527846246e-01,9.9999999999999989e-01,1.0870603275663566e+00,2.6200948063613216e+00,1.9882588663412348,3.0997881070145454,3.1411736293062904,3.1432657170773455,0.03863141863021259,3.141671776203393
max_c_ep_mixing_angles_polarization_02_local_minimum_36,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_36,gradient_local_minimum,4,4,9.9999951763328820e-01,1.0000000000000000e+00,4.2673608432172061e-01,2.0258865620102755e+00,2.051823068691504,3.1015570178103555,3.141073747728473,6.279494240918864,0.04056469363429197,6.283139845621765
max_c_ep_mixing_angles_polarization_02_local_minimum_42,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_42,gradient_local_minimum,5,5,9.9999936015028990e-01,1.0000000000000000e+00,1.1569908955513577e+00,2.7018422944852913e+00,2.1842999405504906,3.098626679426507,3.1410908866655882,3.143828026312173,0.04452643227832409,3.141626236754061
max_c_ep_mixing_angles_polarization_02_local_minimum_45,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_45,gradient_local_minimum,6,6,9.9999928589342146e-01,1.0000000000000000e+00,1.2414293668868663e+00,2.7957946364868476e+00,2.5456938122106045,3.098131385188956,3.1410165363763953,3.141479439194328,0.05499890166149304,3.141203859672974
max_c_ep_mixing_angles_polarization_02_local_minimum_51,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_51,gradient_local_minimum,7,7,9.9999890021674231e-01,9.9999999999999967e-01,4.7552072495539877e-01,2.0842279559438230e+00,1.4517043160088594,3.112451598597908,3.140794405859634,3.100051348421334,0.02115847572381734,5.888066846997787e-05
max_c_ep_mixing_angles_polarization_02_local_minimum_52,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_52,gradient_local_minimum,8,8,9.9999885412107059e-01,1.0000000000000000e+00,1.4723198693122392e+00,3.0404011694960333e+00,2.5823237197687443,3.1159751159947264,3.13936224251561,3.1338276275539307,0.05603408641980108,3.1411517288336044
max_c_ep_mixing_angles_polarization_02_local_minimum_55,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_55,gradient_local_minimum,9,9,9.9999827159471477e-01,9.9999999999999967e-01,5.7661977411705756e-01,2.2146143969342944e+00,1.0716713936632443,3.0461023495439115,3.1401173049928484,4.665663648792985,0.00624437403174043,6.280549369103899
max_c_ep_mixing_angles_polarization_02_local_minimum_59,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_59,gradient_local_minimum,10,10,9.9999808729924355e-01,1.0000000000000000e+00,4.8972412788294878e-01,2.1020569629751296e+00,1.3160960476521466,3.141592653589793,3.1406199492993214,6.253314579411236,0.016178545735283906,6.282935872614184
max_c_ep_mixing_angles_polarization_02_local_minimum_61,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_61,gradient_local_minimum,11,11,9.9999757404547296e-01,9.9999999999999978e-01,1.5478137046550273e+00,2.1904785219677189e-02,2.2590149587237556,3.141592653589793,2.73117877654144,1.9878670956303224,0.04672937915712304,3.1418020021216835
max_c_ep_mixing_angles_polarization_02_local_minimum_64,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_64,gradient_local_minimum,12,12,9.9999748993949023e-01,1.0000000000000002e+00,1.5384285606857870e+00,3.0825289416097707e-02,2.0044285790537604,3.1415544526169117,2.733299886339424,0.7212484416879603,0.03947903487882195,3.141334721910609
max_c_ep_mixing_angles_polarization_02_local_minimum_72,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_72,gradient_local_minimum,13,13,9.9999659311596567e-01,1.0000000000000002e+00,1.5220412938569701e+00,4.6290903444003460e-02,1.90994422352856,3.141592653589793,0.5932363578666575,6.109476510514003,0.03656916214273388,3.1414808381157955
max_c_ep_mixing_angles_polarization_02_local_minimum_77,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_77,gradient_local_minimum,14,14,9.9999610443523279e-01,9.9999999999999978e-01,5.8616309490644158e-01,2.2316531853348338e+00,1.0167964436632846,3.037714213138532,3.1393361040607877,4.734992529243877,0.0037635879248528016,6.265826927313834
max_c_ep_mixing_angles_polarization_02_local_minimum_79,C_e_p,C_{ep},mixing_angles,polarization_cluster_02_local_minimum_79,gradient_local_minimum,15,15,9.9999580395761023e-01,9.9999999999999978e-01,1.2757289085351500e+00,2.8290955449825779e+00,1.3157876215849489,3.135916705086555,3.139328778995012,5.806182170351925,0.016186147946918937,3.1423323377667973
