detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
dghz_mixing_angles_polarization_03_local_minimum_1,dGHZ,polarization_cluster_03_local_minimum_1,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.4389177418774413e+00,7.0266188434534649e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,3.8109867369115498e+00,-4.1448478314286934e+00,5.6305757658178157e+00,-8.2733786458719361e-01,3.1703383454614883e+01,5.0001320774069213e-01,1,9.9999999999999978e-01
dghz_mixing_angles_polarization_03_local_minimum_1,dGHZ,polarization_cluster_03_local_minimum_1,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.4389177418774413e+00,7.0266188434534649e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,3.8108860692598707e+00,4.1447383446615369e+00,5.6304270334128832e+00,8.2733786457079928e-01,3.1701708578586601e+01,4.9998679225930764e-01,2,9.9999999999999978e-01
dghz_mixing_angles_polarization_03_local_minimum_5,dGHZ,polarization_cluster_03_local_minimum_5,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.2809494153294780e+00,7.1016018385048185e-01,p_gamma_lepton,|-1-1+1>,4,1,-1,-1,4.7437866084110327e+00,-8.2333607586723797e-28,4.7437866084110327e+00,-1.7356094273030983e-28,2.2503511386139849e+01,5.0000717641821091e-01,1,9.9999999999999989e-01
dghz_mixing_angles_polarization_03_local_minimum_5,dGHZ,polarization_cluster_03_local_minimum_5,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.2809494153294780e+00,7.1016018385048185e-01,p_gamma_lepton,|+1+1-1>,3,-1,1,1,4.7437185221064340e+00,-6.0869152144752783e-28,4.7437185221064340e+00,-1.2831526967945818e-28,2.2502865416975649e+01,4.9999282358178898e-01,2,9.9999999999999989e-01
dghz_mixing_angles_polarization_03_local_minimum_12,dGHZ,polarization_cluster_03_local_minimum_12,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.1502888593258258e+00,9.9129539011566736e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.7525030251230225e-01,-6.4557559558456399e+00,6.4581342220464188e+00,-1.5979360256858057e+00,4.1707497629967101e+01,5.0000917082281415e-01,1,1.0000000000000000e+00
dghz_mixing_angles_polarization_03_local_minimum_12,dGHZ,polarization_cluster_03_local_minimum_12,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.1502888593258258e+00,9.9129539011566736e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-1.7524708810114831e-01,6.4556375477451997e+00,6.4580157703233878e+00,1.5979360256762503e+00,4.1705967689745577e+01,4.9999082917718579e-01,2,1.0000000000000000e+00
dghz_mixing_angles_polarization_03_local_minimum_13,dGHZ,polarization_cluster_03_local_minimum_13,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.1691892539513855e+00,9.7239038850593607e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,1.0940709557529913e+00,-1.7378618289802635e+01,1.7413022854142383e+01,-1.5079242977280272e+00,3.0321336491888496e+02,5.0001392770990760e-01,1,9.9999999999999045e-01
dghz_mixing_angles_polarization_03_local_minimum_13,dGHZ,polarization_cluster_03_local_minimum_13,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.1691892539513855e+00,9.7239038850593607e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.0940389941800515e+00,1.7378134301399388e+01,1.7412537813835769e+01,1.5079243832488072e+00,3.0319647311826054e+02,4.9998607229008279e-01,2,9.9999999999999045e-01
dghz_mixing_angles_polarization_03_local_minimum_15,dGHZ,polarization_cluster_03_local_minimum_15,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.4020754038664722e+00,7.3950355473859797e-01,p_gamma_lepton,|-1-1+1>,4,1,-1,-1,-7.3096956062978438e+02,-5.3860642272319176e+01,7.3295120393740183e+02,-3.0680417341820325e+00,5.3721746735328680e+05,4.9981823176441270e-01,1,9.9961313997884405e-01
dghz_mixing_angles_polarization_03_local_minimum_15,dGHZ,polarization_cluster_03_local_minimum_15,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.4020754038664722e+00,7.3950355473859797e-01,p_gamma_lepton,|+1+1-1>,3,-1,1,1,7.3095248780988982e+02,-5.3859624650690627e+01,7.3293410249693011e+02,-7.3551246475885998e-02,5.3719239860298042e+05,4.9979490821443134e-01,2,9.9961313997884405e-01
