detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
dghz_mixing_angles_polarization_03_local_minimum_1,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_03_local_minimum_1,gradient_local_minimum,0,0,2.2806895267615249e-08,1.0000000000000000e+00,2.4389177418774413e+00,7.0266188434534649e-01,5.0,3.141592653589793,3.141592653589793,8.733938101272923e-09,0.1205983008750418,2.3142547890121468
dghz_mixing_angles_polarization_03_local_minimum_5,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_03_local_minimum_5,gradient_local_minimum,1,1,2.3900747169853640e-08,1.0000000000000000e+00,2.2809494153294780e+00,7.1016018385048185e-01,5.0,3.141592653589793,0.0,6.283185307177605,0.12059598552424938,0.0
dghz_mixing_angles_polarization_03_local_minimum_12,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_03_local_minimum_12,gradient_local_minimum,2,2,2.4614682223386802e-08,9.9999999999999989e-01,2.1502888593258258e+00,9.9129539011566736e-01,4.9986871286567585,3.141592653589793,3.141592653589793,1.711264988012715,0.28107068376147326,1.5436566279068529
dghz_mixing_angles_polarization_03_local_minimum_13,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_03_local_minimum_13,gradient_local_minimum,3,3,2.4622180989178895e-08,1.0000000000000002e+00,2.1691892539513855e+00,9.7239038850593607e-01,5.0,3.141592003891488,3.141592653589793,0.7113552365206922,0.8990439702123689,2.345023534029287
dghz_mixing_angles_polarization_03_local_minimum_15,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_03_local_minimum_15,gradient_local_minimum,4,4,2.4759391640348698e-08,9.9999999999999967e-01,2.4020754038664722e+00,7.3950355473859797e-01,4.999852549380618,0.03930962734291594,3.141592653589793,6.204970758626356,2.0312082046463824,0.07355106796245123
dghz_mixing_angles_polarization_03_local_minimum_17,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_03_local_minimum_17,gradient_local_minimum,5,5,2.4853029994183214e-08,1.0000000000000000e+00,2.4106629274018005e+00,7.3092649385992481e-01,4.999751927687562,3.141592653589793,3.141592653589793,3.0962925920896307,1.7875891598607474,1.1092514237755453
dghz_mixing_angles_polarization_03_local_minimum_20,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_03_local_minimum_20,gradient_local_minimum,6,6,2.5404385870247729e-08,1.0000000000000004e+00,2.3449090611243206e+00,7.9667666172511220e-01,4.996863622303827,0.019634954084936207,3.141592653589793,5.610466402922992,2.031267267701895,2.093138040466706
dghz_mixing_angles_polarization_03_local_minimum_38,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_03_local_minimum_38,gradient_local_minimum,7,7,2.6424831032637317e-08,1.0000000000000000e+00,2.4362482892802206e+00,7.0535267042805749e-01,5.0,3.1409371381899778,3.141592653589793,0.0003168744078172731,1.9554322244180469,5.7069812828676
dghz_mixing_angles_polarization_03_local_minimum_43,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_03_local_minimum_43,gradient_local_minimum,8,8,2.6532965957114165e-08,9.9999999999999978e-01,2.3049352476532192e+00,8.3665017834791922e-01,5.0,3.5522668482302576e-05,3.141592653589793,0.5926742077497108,2.0427207675751244,3.5687989256380637
dghz_mixing_angles_polarization_03_local_minimum_45,dGHZ,d_{\rm GHZ},mixing_angles,polarization_cluster_03_local_minimum_45,gradient_local_minimum,9,9,2.6597029583117564e-08,9.9999999999999978e-01,2.3367051076939500e+00,8.0488895055528720e-01,5.0,0.002454369260617026,3.141592653589793,0.9372246721873273,2.0446884936172545,4.475978083056126
