lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,local_minimum_id,dGHZ_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme,selected_observable,selected_observable_label,selected_spin_case,selected_spin_label,selected_concurrence_key,selected_concurrence,selected_purity,pair_delta_xy,scan_phi_p_out,scan_phi_gamma_out,cluster_id,energy_band_cluster_id,selected_region,detail_id,detail_source
electron,gradient_local_minimum_0048,gradient,gradient,gradient_local_minimum,0.00051099895,25.0,5.0,2.4120155719830048,0.031481267297973806,0.0,0.0,3.141592653589793,0.0,2.046476528077922,0.0006135923151542565,0.9216700846509821,3.141592653589793,2.1510481220538367,9.58645101858246e-06,4.063262738253001,-0.9999998117522413,19.44079985198511,0.8304129481514964,-2.9462377379463685,0.06637954437308849,0.04811242564910824,4.850046945189998,0.9705991557690543,3.1415830671387748,179.99945073681613,1.1077370309919843e-07,8.247281167794053,1.1077370309919843e-07,8.247281167794053,False,,gradient,5000001041,2.3692896861312316,0.7722939962726171,1.0,1324092.3396919433,0.9993138075333758,1.0,0.14362786098935515,1.5767406980948806e-05,-1.5767406980893295e-05,-0.9999999999999996,-0.9999999997513884,2.8204856360764606e-11,1.8876721736407202e-10,2.6724767780044636e-08,0.999999999875694,0.9999999998756945,0.9999999998756943,1.154700522824431,2.6726605636668045e-08,0.9999999997513891,0.999999999751388,0.9999999997513884,0.999999999751388,1.2691449644386134e-16,5.43759277598952e-17,1.8077361967461925e-16,1.8129042420375655e-16,9.012840757274099e-17,1.1566398139540834,0.9942986009172063,1.2691449644386134e-16,0.16656551966346395,0.5000078837019081,0.5000078837019081,0.16676781362768067,0.4999921162980917,0.4999921162980917,0.16656551966346395,48,4.4431437274044606e-09,True,2,87,0.004196086722407977,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.3692897, alpha_p=0.772294",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.6726605636668045e-08,1.0,nan,0.9216700846509821,2.1510481220538367,10,10,polarization_cluster_03_local_minimum_48,dghz_mixing_angles_polarization_03_local_minimum_48,polarization_cluster_member
electron,gradient_local_minimum_0051,gradient,gradient,gradient_local_minimum,0.00051099895,25.0,5.0,2.4120155719830048,0.0013590013077363593,0.0,0.0,3.141592653589793,0.0,2.0316789434941573,0.009817477042468103,2.271731324336405,3.141592653589793,1.5862031316926763,6.5712600320742195e-06,5.413323977914391,-0.999951808959328,19.58865390649284,0.8369213350570213,-3.088820232349876,0.06204196423659221,0.04385406756296713,4.696799540849328,0.9703755523275458,3.141586082312866,179.99962349356608,1.0997272514856604e-07,8.249916947045428,1.0997272514856604e-07,8.249916947045428,False,,gradient,5000000477,2.2220181454653214,0.9195823735121594,1.0,1012819.3171681935,0.929695344638039,0.9999999999999997,0.0010454984646601207,-1.4638288721002812e-05,1.4638288721224857e-05,-0.9999999999999996,-0.9999999997857201,2.1153398013614552e-10,8.933982574560278e-11,2.6839816814454953e-08,0.9999999998928598,0.9999999998928601,0.9999999998928604,1.1547005227095666,2.6841654397549122e-08,0.99999999978572,0.9999999997857196,0.9999999997857196,0.9999999997857201,1.9120669035188142e-16,1.5538874452239634e-17,1.9129547632985937e-16,2.0674556480412105e-16,8.792269392779885e-17,0.044944158083530215,0.8505400733611896,1.9120669035188142e-16,0.1676823469525436,0.49999268120938944,0.49999268120938944,0.16565098644444215,0.5000073187906102,0.5000073187906102,0.1676823469525436,51,4.558192488285538e-09,True,2,87,0.06306516452499075,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.2220181, alpha_p=0.91958237",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.6841654397549122e-08,0.9999999999999997,nan,2.271731324336405,1.5862031316926763,11,11,polarization_cluster_03_local_minimum_51,dghz_mixing_angles_polarization_03_local_minimum_51,polarization_cluster_member
electron,gradient_local_minimum_0052,gradient,gradient,gradient_local_minimum,0.00051099895,25.0,5.0,2.4120155719830048,0.006842087520848434,0.0,0.0,3.141592653589793,0.0,2.0344078730886475,0.01963281003845514,0.038621331939324724,3.141592653589793,6.145330592638761,6.624726631094638e-05,3.180213985528792,-0.999807282575316,19.562093743226,0.8357519631418002,-3.0624997637090754,0.06281023968489706,0.04460045345177558,4.724328531130911,0.9704157190256893,3.141526406326834,179.99620431142816,1.1012043898972479e-07,8.249797099878188,1.1012043898972479e-07,8.249797099878188,False,,gradient,5000001152,2.4223144774675944,0.719274421200124,1.0,1109272.8832896512,0.9826165969422209,1.0,0.07147721776505865,-1.7835794861920107e-05,1.783579486164255e-05,-0.9999999999999996,-0.999999999681884,8.85567341714007e-10,8.890556347643351e-09,2.5372419573136038e-08,0.9999999998409417,0.9999999998409422,0.9999999998409423,1.1547005180862306,2.690143294563853e-08,0.9999999996818839,0.9999999996818832,0.9999999996818838,0.9999999996818839,3.8329939400395316e-17,1.794160845507812e-16,1.8246199648931066e-16,2.177460239511765e-16,7.358898451372242e-17,2.8528727337030686,0.6759157589047202,3.8329939400395316e-17,0.16980466389456136,0.49999108394181446,0.49999108394181446,0.16352867260223575,0.5000089160581853,0.5000089160581854,0.16980466389456136,52,4.617971036374946e-09,True,2,87,0.027281468122719515,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.4223145, alpha_p=0.71927442",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.690143294563853e-08,1.0,nan,0.038621331939324724,6.145330592638761,12,12,polarization_cluster_03_local_minimum_52,dghz_mixing_angles_polarization_03_local_minimum_52,polarization_cluster_member
electron,gradient_local_minimum_0053,gradient,gradient,gradient_local_minimum,0.00051099895,24.999939571331534,4.999993957129501,2.4120124442119213,0.009088081668547935,0.0,0.0,3.141592653589793,0.0,2.0355189740719957,0.0004723665312797175,5.496559370547326,3.141592653589793,2.1019325153151276,2.1184294914255433e-06,2.3549667169720694,-0.9999998884349321,19.55110613699712,0.8352704559798582,-3.0517519622653135,0.06312809031349668,0.04491024220376516,4.735654744866801,0.9704321886304593,3.1415905351603017,179.99987862293094,1.1018072498814035e-07,8.249677197548152,1.1018072498814035e-07,8.249677197548152,False,,gradient,5000001047,2.2615246193567384,0.8800607959209994,1.0,1104932.658330802,0.9645793871016868,0.9999999999999998,0.19950394359018606,1.4160917652827898e-05,-1.4160917652605853e-05,-0.9999999999999994,-0.9999999997994679,5.121753021697373e-11,9.194400191090392e-12,2.6964123732411246e-08,0.9999999998997339,0.9999999998997341,0.9999999998997341,1.1547005227766287,2.696491960994761e-08,0.9999999997994679,0.9999999997994677,0.9999999997994674,0.9999999997994674,1.3925175234991948e-16,5.176004625510168e-17,1.849358400658031e-16,1.9101179860502116e-16,8.942994076329251e-17,1.0596660351874065,0.9363813273987113,1.3925175234991948e-16,0.1666909114455732,0.5000070804580179,0.5000070804580179,0.16664242187811246,0.49999291954198183,0.49999291954198183,0.1666909114455732,53,4.681457700684025e-09,True,2,87,0.04529863802232547,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.2615246, alpha_p=0.8800608",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.696491960994761e-08,0.9999999999999998,nan,5.496559370547326,2.1019325153151276,13,13,polarization_cluster_03_local_minimum_53,dghz_mixing_angles_polarization_03_local_minimum_53,polarization_cluster_member
electron,gradient_local_minimum_0055,gradient,gradient,gradient_local_minimum,0.00051099895,24.955520156550485,4.995550035436587,2.4097122144269782,0.07570910340321066,0.0,0.0,3.141592653589793,0.0,2.0651043330476893,7.318971689174805e-05,5.216379199331546,3.141592653589793,5.589779102843781,2.7853216064721655e-06,2.0747865457584016,-0.9999999973216327,19.17547994840292,0.8203445857252583,-2.7422450638841123,0.07341528183652515,0.05524321764314238,5.079272939976068,0.9708931533180937,3.141589868228327,179.99984041054358,1.1188885640223134e-07,8.216617554148474,1.1188885640223134e-07,8.216617554148474,False,,gradient,5000001031,2.3605510139646575,0.7810450125864965,1.0,1772980.6158041903,0.999924147795202,1.0,0.032884451902900846,-7.2397258097378625e-06,7.239725809793374e-06,-0.9999999999999998,-0.9999999999475861,2.328717876896531e-12,1.6566192861944273e-11,2.7061341447383737e-08,0.9999999999737929,0.9999999999737932,0.9999999999737931,1.15470052274447,2.7061397378034554e-08,0.9999999999475857,0.9999999999475857,0.9999999999475856,0.9999999999475854,7.576316088772822e-17,1.0975016373152715e-16,1.8547131356610402e-16,1.8551332461925537e-16,9.271465125647633e-17,1.7551266052088585,0.9995470831732699,7.576316088772822e-17,0.16667832730794432,0.49999638013710734,0.49999638013710734,0.1666550060299265,0.5000036198628925,0.5000036198628925,0.16667832730794432,55,4.77793546877097e-09,True,2,87,0.002688872182819744,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.360551, alpha_p=0.78104501",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.7061397378034554e-08,1.0,nan,5.216379199331546,5.589779102843781,14,14,polarization_cluster_03_local_minimum_55,dghz_mixing_angles_polarization_03_local_minimum_55,polarization_cluster_member
electron,gradient_local_minimum_0056,gradient,gradient,gradient_local_minimum,0.00051099895,25.0,5.0,2.4120155719830048,0.08263381842724185,0.0,0.0,3.141592653589793,0.0,2.070500471492249,7.669903939428206e-05,0.19292080486053517,3.141592653589793,4.883562228177068,3.188326215756705e-06,3.3345134584103304,-0.9999999970586286,19.179061301065268,0.8188988301408542,-2.7155458814449163,0.07441780138602025,0.05628096227494762,5.12133307115395,0.9709949896578348,3.141589465228756,179.999817320369,1.12074094893444e-07,8.231757821884269,1.12074094893444e-07,8.231757821884269,False,,gradient,5000001398,2.360170699707704,0.7814303806011509,1.0,1848016.0778951535,0.9999369034830756,1.0,0.10535338849448452,-1.7998933347140866e-05,1.7998933347196377e-05,-0.9999999999999997,-0.999999999676038,2.3656707838795686e-12,2.1865510912260362e-11,2.7071533496024558e-08,0.9999999998380187,0.9999999998380191,0.9999999998380191,1.1547005227355047,2.7073480765066444e-08,0.9999999996760383,0.9999999996760374,0.9999999996760375,0.9999999996760375,1.800056029650256e-16,5.4675501540076165e-18,1.8537751987225822e-16,1.8547315311903321e-16,9.264094331274161e-17,0.34221530496294195,0.9989687645336615,1.800056029650256e-16,0.16664948190614604,0.4999910005333606,0.4999910005333606,0.16668385142095044,0.5000089994666392,0.5000089994666392,0.16664948190614604,56,4.790018855802859e-09,True,2,87,0.0027366331800173864,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.3601707, alpha_p=0.78143038",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.7073480765066444e-08,1.0,nan,0.19292080486053517,4.883562228177068,15,15,polarization_cluster_03_local_minimum_56,dghz_mixing_angles_polarization_03_local_minimum_56,polarization_cluster_member
electron,gradient_local_minimum_0060,gradient,gradient,gradient_local_minimum,0.00051099895,25.0,5.0,2.4120155719830048,0.15061894840456927,0.0,0.0,3.141592653589793,0.0,2.100301528134383,5.434724027192569e-05,3.14933054739594,3.141592653589793,3.363974385797906,4.198479844730046e-06,0.0077378938128397495,-0.9999999985231888,18.81065898502697,0.8027083721933653,-2.4309737228312303,0.08650478392788537,0.06919797143628459,5.503173791778326,0.9715521338459385,3.1415884551099484,179.99975944482452,1.1368719565751917e-07,8.1898427447836,1.1368719565751917e-07,8.1898427447836,False,,gradient,5000001170,2.3243577172667327,0.8172232007227426,1.0,2862035.7883427516,0.9959527391304153,1.0000000000000002,0.16351286842968876,2.4985816628297908e-05,-2.4985816628242397e-05,-0.9999999999999997,-0.9999999993757086,3.252886848770231e-11,4.033171621282361e-11,2.7472471022149168e-08,0.9999999996878541,0.9999999996878544,0.9999999996878544,1.154700522475947,2.7479612237504886e-08,0.9999999993757085,0.9999999993757083,0.9999999993757079,0.9999999993757079,1.069065889317866e-17,1.8413458715386128e-16,1.9347964937242856e-16,1.9482524604703994e-16,9.60670263489086e-17,-2.6968548978504887,0.9861866292802065,1.069065889317866e-17,0.1666606787003089,0.5000124929082845,0.5000124929082845,0.16667265465614012,0.49998750709171536,0.49998750709171536,0.1666606787003089,60,5.196150328241302e-09,True,2,87,0.017137028836096118,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.3243577, alpha_p=0.8172232",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.7479612237504886e-08,1.0000000000000002,nan,3.14933054739594,3.363974385797906,16,16,polarization_cluster_03_local_minimum_60,dghz_mixing_angles_polarization_03_local_minimum_60,polarization_cluster_member
electron,gradient_local_minimum_0066,gradient,gradient,gradient_local_minimum,0.00051099895,25.0,5.0,2.4120155719830048,0.1922115600223151,0.0,0.0,3.141592653589793,0.0,1.9251486189941822,3.141592653589793,3.1428147372383943,3.141592653589793,0.229157800577658,0.0,3.3957370685214596,1.0,20.42842289757715,0.8739440947637811,-4.123490770387001,0.04020760521422986,0.024202290284820564,3.8263978543382695,0.9691055482795463,3.141592653589793,180.0,1.0420634666274964e-07,8.152466167801643,1.0420634666274964e-07,8.152466167801643,False,,gradient,5000000897,2.5600685987799294,0.581538660846326,1.0,265338.97323280456,0.8427641547115454,0.9999999999999998,0.17130194132454643,-3.1820671787696764e-05,3.18206717873637e-05,-0.9999999999999996,-0.9999999989874444,5.709321904134868e-13,0.0,2.7847827784586525e-08,0.9999999994937219,0.9999999994937225,0.9999999994937225,1.1547005223009712,2.7866230118713646e-08,0.9999999989874446,0.9999999989874437,0.9999999989874443,0.9999999989874443,8.149230424069724e-26,6.224262649207802e-25,6.224323855867737e-25,7.039185691614775e-25,2.704731010060349e-25,-3.134865162721136,0.7684783804701392,8.149230424069724e-26,0.16667197592481334,0.5000159103358939,0.5000159103358937,0.16666136573315496,0.4999840896641062,0.4999840896641061,0.16667197592481334,66,5.582768209450062e-09,True,2,87,0.08920179332090906,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.5600686, alpha_p=0.58153866",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.7866230118713646e-08,0.9999999999999998,nan,3.1428147372383943,0.229157800577658,17,17,polarization_cluster_03_local_minimum_66,dghz_mixing_angles_polarization_03_local_minimum_66,polarization_cluster_member
electron,gradient_local_minimum_0067,gradient,gradient,gradient_local_minimum,0.00051099895,24.998516154785833,4.9998516132767215,2.4119387673995596,0.007829896978910768,0.0,0.0,3.141592653589793,0.0,2.0348237118820056,0.018485080949282303,0.0794118437627106,3.141592653589793,3.1225002501920724,7.140028805627431e-05,3.221004497352673,-0.9998291557559968,19.555952792346808,0.8355361418576838,-3.057641527994949,0.06295361850886057,0.044740151219534056,4.7291657525307,0.9704213668176416,3.1415212533032917,179.99590906492745,1.1014645551199465e-07,8.249155742321898,1.1014645551199465e-07,8.249155742321898,False,,gradient,5000001110,2.235145020127576,0.9064264425338591,1.0000000000000002,1070995.7965161954,0.9425278773811727,1.0000000000000002,0.0018052913073747106,1.57704141081072e-05,-1.5770414108218223e-05,-0.9999999999999998,-0.9999999997512938,2.1162810946628764e-09,1.0553807494595446e-08,2.592179080999446e-08,0.9999999998756466,0.9999999998756468,0.9999999998756469,1.1547005160982196,2.8068890112279643e-08,0.9999999997512933,0.9999999997512931,0.999999999751293,0.9999999997512931,1.5226836347109942e-18,1.9037577900030913e-16,1.9046197608329225e-16,1.9189846263502013e-16,9.451274476578219e-17,3.0988807323616787,0.9850286809805247,1.5226836347109942e-18,0.16976175138791155,0.5000078839289173,0.5000078839289173,0.16357158463976695,0.4999921160710825,0.4999921160710825,0.16976175138791155,67,5.785428203016059e-09,True,2,87,0.057154751486217945,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.235145, alpha_p=0.90642644",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.8068890112279643e-08,1.0000000000000002,nan,0.0794118437627106,3.1225002501920724,18,18,polarization_cluster_03_local_minimum_67,dghz_mixing_angles_polarization_03_local_minimum_67,polarization_cluster_member
electron,gradient_local_minimum_0068,gradient,gradient,gradient_local_minimum,0.00051099895,20.842887106254736,4.565401089308008,2.1863405242608884,6.133737101736902e-05,0.0,0.0,3.141592653589793,0.0,1.8136737434393175,2.6314703894947113,6.277425657935434,3.141592653589793,4.740294527837216,1.6512987871972532e-05,3.135833004338229,0.8726848145734557,15.861701745924783,0.8233874100898211,-2.703663579254915,0.07487046121094958,0.0567513551334241,4.282101784613188,0.964981124369664,3.1415761406019214,179.9990538754878,1.0830571506303954e-07,6.579019191640617,1.0830571506303954e-07,6.579019191640617,False,,gradient,5000001415,2.3539097072879316,0.7876416469081975,1.0,1556911.6295164982,0.9999794715016238,1.0,0.2048254305806597,7.70916441011904e-05,-7.70916441011904e-05,-0.9999999999999994,-0.9999999940568779,0.0,4.901989998964541e-10,2.7577753997443894e-08,0.9999999970284386,0.9999999970284392,0.9999999970284392,1.1547005221742115,2.821512918495141e-08,0.9999999940568776,0.9999999940568771,0.9999999940568777,0.9999999940568777,2.7843011495092304e-17,9.969298999759798e-20,2.78644903833514e-17,2.79427044850899e-17,1.3893138140806447e-17,0.05561304667721119,0.994401823074768,2.7843011495092304e-17,0.08543523134357198,0.499966360958034,0.49996636095803404,0.2478980919395158,0.500033639041966,0.500033639041966,0.08543523134357198,68,5.931667275687826e-09,True,2,87,0.0044631259107659445,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.3539097, alpha_p=0.78764165",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.821512918495141e-08,1.0,nan,6.277425657935434,4.740294527837216,19,19,polarization_cluster_03_local_minimum_68,dghz_mixing_angles_polarization_03_local_minimum_68,polarization_cluster_member
electron,gradient_local_minimum_0070,gradient,gradient,gradient_local_minimum,0.00051099895,23.258896739193332,4.82274784113718,2.3201557695648054,0.0002903392511166233,0.0,0.0,3.141592653589793,0.0,1.9424992642533183,0.527964299879636,1.225781593286041,3.141592653589793,0.4979155172913168,7.530751876990129e-05,4.367374246874752,-0.8638343963195327,18.02527590819715,0.8317932899059228,-2.934011032125425,0.0667722980239578,0.048503305080917804,4.52494717148482,0.9683331812602083,3.1415173460724977,179.99568519709337,1.0930844940304496e-07,7.545632547345266,1.0930844940304496e-07,7.545632547345266,False,,gradient,5000000789,2.6222949896715813,0.5192897089444302,1.0,928576.515714078,0.7425107025034813,1.0,0.43853887397397606,7.749768217324426e-06,-7.749768217935049e-06,-0.9999999999999992,-0.9999999999399403,1.2731980544742746e-09,1.260292997740109e-08,2.5457054458348475e-08,0.9999999999699698,0.9999999999699705,0.9999999999699705,1.1547005156702281,2.8434487970448918e-08,0.9999999999399405,0.9999999999399395,0.9999999999399403,0.9999999999399402,1.0577322782388376e-16,3.1142929753982455e-16,3.410336871239088e-16,4.172025253637083e-16,1.3243242444205465e-16,-2.459819636847028,0.6348591697838016,1.0577322782388376e-16,0.24844864312859877,0.5000033479339633,0.5000033479339632,0.08488469259328545,0.49999665206603633,0.4999966520660364,0.24844864312859877,70,6.151026061185334e-09,True,2,87,0.11720933271518734,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.622295, alpha_p=0.51928971",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.8434487970448918e-08,1.0,nan,1.225781593286041,0.4979155172913168,20,20,polarization_cluster_03_local_minimum_70,dghz_mixing_angles_polarization_03_local_minimum_70,polarization_cluster_member
electron,gradient_local_minimum_0073,gradient,gradient,gradient_local_minimum,0.00051099895,24.99970279320886,4.999970279232553,2.4120001886032045,0.023277775510622527,0.0,0.0,3.141592653589793,0.0,2.04247959958527,0.00012051210871511654,5.96763208492908,3.141592653589793,0.4331020896363542,1.3893285250845487e-06,2.8260394313999773,-0.9999999927384158,19.481260731896395,0.8322045743047524,-2.98454655502167,0.06517093065996786,0.04691495038902184,4.807804189740089,0.9705372396978607,3.1415912643411814,179.99992040191785,1.1055805870796576e-07,8.248357198995226,1.1055805870796576e-07,8.248357198995226,False,,gradient,5000001024,2.1495745149284264,0.9920075265189976,1.0,1053632.1276246833,0.8387422049260836,0.9999999999999998,0.27908851808879204,2.2630246786503605e-05,-2.2630246786170538e-05,-0.9999999999999994,-0.9999999994878713,7.572165117153418e-11,4.295184768074322e-12,2.9149305119512947e-08,0.9999999997439355,0.9999999997439358,0.9999999997439358,1.1547005215036947,2.9153902251502753e-08,0.9999999994878718,0.999999999487871,0.9999999994878708,0.9999999994878708,6.526274956543643e-17,1.8250583296165421e-16,2.142025367690713e-16,2.4776858252709066e-16,9.0318245505526e-17,-2.2771383733979467,0.7290532527113338,6.526274956543643e-17,0.16667830497002445,0.5000113151233057,0.5000113151233057,0.1666550283392355,0.49998868487669407,0.49998868487669407,0.16667830497002445,73,6.870440342239168e-09,True,2,87,0.09565355915099472,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.1495745, alpha_p=0.99200753",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.9153902251502753e-08,0.9999999999999998,nan,5.96763208492908,0.4331020896363542,21,21,polarization_cluster_03_local_minimum_73,dghz_mixing_angles_polarization_03_local_minimum_73,polarization_cluster_member
electron,gradient_local_minimum_0087,gradient,gradient,gradient_local_minimum,0.00051099895,20.16179863806485,4.490189153929359,2.1471204989483885,0.4612311503192432,0.0,0.0,3.141592653589793,0.0,1.4918466468522973,3.141592653589793,3.7259340369023892,3.141592653589793,6.276763521561338,0.0,2.907490605987314,1.0,16.77397349973646,0.9058908497583249,-5.11920323070203,0.02841168067349543,0.015037526992763095,2.6224208155818243,0.9603046430531011,3.141592653589793,180.0,9.071472284460924e-08,5.827385225231504,9.071472284460924e-08,5.827385225231504,False,,gradient,5000000753,2.4687294417643972,0.6728816340301618,1.0,90039.45295755357,0.9502011566951344,1.0000000000000002,0.00016493607346678774,-3.779756461230743e-05,3.7797564611974366e-05,-0.9999999999999996,-0.9999999985713437,3.388400671155978e-13,3.885780586188048e-16,3.1939677554055884e-08,0.9999999992856715,0.999999999285672,0.999999999285672,1.1547005199386744,3.197161336077152e-08,0.9999999985713438,0.999999998571343,0.9999999985713429,0.9999999985713429,2.8649987247685086e-26,5.772128208920377e-25,5.772128208922101e-25,6.0586280813972285e-25,2.7428141682234867e-25,3.141591532510676,0.9054241756958762,2.8649987247685086e-26,0.1666729727715316,0.5000188987823062,0.5000188987823058,0.166660371207483,0.4999811012176939,0.4999811012176939,0.1666729727715316,87,9.688151451507934e-09,True,2,87,0.04811661354555081,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.4687294, alpha_p=0.67288163",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,3.197161336077152e-08,1.0000000000000002,nan,3.7259340369023892,6.276763521561338,22,22,polarization_cluster_03_local_minimum_87,dghz_mixing_angles_polarization_03_local_minimum_87,polarization_cluster_member
