selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_s_regime,best_theta_in_regime,best_qOut_regime,best_electron_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
C_e_gamma,C_{e\gamma},Ty_proton,enhanced_region_0,0,20,2.5216377791319758e-04,5.1674306323732333e-01,high_s_high_theta_in_low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,5.0000000000000000e-01,5.0000000000000000e-01,4.7123889803846897e+00,4.7123889803846897e+00,5.8396958175950064e-01,1.2538492833023025e+01,1.1181829428944763e-01,7.2995781525626868e-01,-1.6174066015563739e+01,-7.5329327294783732e-01,5.5183613598483179e+00,5.5183613598483188e+00,2.5307651713952040e-01,8.3238081072991688e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.4661883450416336e-02,1.8177866291266052e+00,3.7856248025214256e-08,3.7856248025214256e-08,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,1.5707949999999999e+00,5.9886609959055432e+00,2.8470683423157501e+00,5.0000000000000000e-01,4.7123889803846897e+00,5.4446873893195855e+00,5.3997588314061529e-01,-7.0233906328277360e+00,5.5183613598483179e+00,4.8862206225803756e-01,0.0000000000000000e+00,7.8935165961032328e-01,3.7856248025214256e-08,7.8935165961032328e-01,3.7856248025214256e-08
C_e_gamma,C_{e\gamma},Ty_proton,enhanced_region_1,1,20,2.5216377207478081e-04,5.1674306323732322e-01,high_s_high_theta_in_low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.4543692606170264e+00,4.3196898986859651e+00,5.0000000000000000e-01,5.0000000000000000e-01,4.7123889803846897e+00,4.7123889803846897e+00,5.8396958175950142e-01,1.2538492833023025e+01,1.1181829428944774e-01,7.2995781525626868e-01,-1.6174066015563739e+01,-7.5329327294783766e-01,5.5183613598483179e+00,5.5183613598483188e+00,2.5307651713952051e-01,8.3238081072991676e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.4661883450416170e-02,1.8177866291266047e+00,3.7856248025214256e-08,3.7856248025214256e-08,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,1.5707949999999999e+00,3.4361169648638361e+00,2.9452431127404299e-01,5.0000000000000000e-01,4.7123889803846897e+00,5.4446873893195864e+00,5.3997588314061540e-01,-7.0233906328277360e+00,5.5183613598483179e+00,4.8862206225803767e-01,0.0000000000000000e+00,7.8935165961032294e-01,3.7856248025214256e-08,7.8935165961032294e-01,3.7856248025214256e-08
C_e_gamma,C_{e\gamma},Ty_proton,enhanced_region_2,2,20,1.2608196155302313e-04,5.1674305974152313e-01,high_s_high_theta_in_mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,1.0000000000000000e+00,1.8000000000000000e+00,4.7123889803846897e+00,4.7123889803846897e+00,9.1802422716678422e-01,7.5317976202740731e+00,5.6399629088542999e-02,4.4808571444137546e-01,-1.3683128270665490e+01,-1.6677880550252659e+00,1.0156878657862487e+01,1.7578505660581023e+01,4.9404240230827628e-01,8.9173065682559438e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8817841970012523e-16,3.7488202055949471e-01,3.6114959048175126e+00,1.0663025395984960e-07,5.5371859320254939e-07,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175829719559e+00,1.5707949999999999e+00,5.9886609959055432e+00,2.8470683423157501e+00,1.0000000000000000e+00,4.7123889803846897e+00,3.8659841568404820e+00,2.9414735011378379e-01,-7.0233905820212659e+00,1.0156878657862487e+01,6.3689760520496352e-01,0.0000000000000000e+00,1.5787033192206466e+00,1.0663025395984960e-07,1.5787033192206466e+00,1.0663025395984960e-07
C_e_gamma,C_{e\gamma},Ty_proton,enhanced_region_3,3,20,1.2608196143029600e-04,5.1674305974152313e-01,high_s_high_theta_in_mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.7488935718910685e+00,4.1233403578366037e+00,1.0000000000000000e+00,1.8000000000000000e+00,4.7123889803846897e+00,4.7123889803846897e+00,9.1802422716678644e-01,7.5317976202740748e+00,5.6399629088543062e-02,4.4808571444137546e-01,-1.3683128270665495e+01,-1.6677880550252671e+00,1.0156878657862487e+01,1.7578505660581023e+01,4.9404240230827640e-01,8.9173065682559438e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8817841970012523e-16,3.7488202055949427e-01,3.6114959048175095e+00,1.0663025395984960e-07,5.5371859320254939e-07,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175829719559e+00,1.5707949999999999e+00,3.4361169648638361e+00,2.9452431127404299e-01,1.0000000000000000e+00,4.7123889803846897e+00,3.8659841568404825e+00,2.9414735011378385e-01,-7.0233905820212676e+00,1.0156878657862487e+01,6.3689760520496363e-01,0.0000000000000000e+00,1.5787033192206459e+00,1.0663025395984960e-07,1.5787033192206459e+00,1.0663025395984960e-07
