detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
dw_mixing_angles_polarization_03_local_minimum_178,D_W,polarization_cluster_03_local_minimum_178,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.8894548155733535e-01,2.9993590830916284e+00,p_gamma_lepton,|-1+1+1>,5,1,-1,1,-5.5054510421142751e+01,1.4202083021923895e-01,5.5054693602161954e+01,3.1390130190765415e+00,3.0310192876279316e+03,2.4687453526760461e-01,1,9.9582623769134226e-01
dw_mixing_angles_polarization_03_local_minimum_178,D_W,polarization_cluster_03_local_minimum_178,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.8894548155733535e-01,2.9993590830916284e+00,p_gamma_lepton,|+1+1-1>,3,-1,1,1,-4.0808650782648918e+01,-3.4733822206868503e+01,5.3589032308846029e+01,-2.4364378833986700e+00,2.8717843837985442e+03,2.3390495667015976e-01,2,9.9582623769134226e-01
dw_mixing_angles_polarization_03_local_minimum_178,D_W,polarization_cluster_03_local_minimum_178,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.8894548155733535e-01,2.9993590830916284e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-3.6845339702887813e+01,3.8843921031757802e+01,5.3539044247564199e+01,2.3297955398734764e+00,2.8664292589426364e+03,2.3346878525894552e-01,3,9.9582623769134226e-01
dw_mixing_angles_polarization_03_local_minimum_178,D_W,polarization_cluster_03_local_minimum_178,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.8894548155733535e-01,2.9993590830916284e+00,p_gamma_lepton,|-1-1+1>,4,1,-1,-1,-3.3247382653557608e+01,-8.6437792620111615e+00,3.4352632697399734e+01,-2.8872398149685310e+00,1.1801033732424578e+03,9.6118646630244414e-02,4,9.9582623769134226e-01
dw_mixing_angles_polarization_03_local_minimum_178,D_W,polarization_cluster_03_local_minimum_178,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.8894548155733535e-01,2.9993590830916284e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,6.8687354602528030e+00,-3.3574413861397957e+01,3.4269823357574602e+01,-1.3689984839669902e+00,1.1744207929593658e+03,9.5655804189011692e-02,5,9.9582623769134226e-01
dw_mixing_angles_polarization_03_local_minimum_178,D_W,polarization_cluster_03_local_minimum_178,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.8894548155733535e-01,2.9993590830916284e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,2.0312861829453112e+01,-2.6267022748756553e+01,3.3204952037100540e+01,-9.1253556384412027e-01,1.1025688397861472e+03,8.9803509675376286e-02,6,9.9582623769134226e-01
dw_mixing_angles_polarization_03_local_minimum_263,D_W,polarization_cluster_03_local_minimum_263,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.8220714810454961e-01,2.9711339292242460e+00,p_gamma_lepton,|+1+1-1>,3,-1,1,1,-6.3115835290710066e+01,-5.1238345199041852e+01,8.1295612939322979e+01,-2.4596891986225717e+00,6.6089766831802181e+03,2.8797002992301779e-01,1,9.9151313597604851e-01
dw_mixing_angles_polarization_03_local_minimum_263,D_W,polarization_cluster_03_local_minimum_263,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.8220714810454961e-01,2.9711339292242460e+00,p_gamma_lepton,|-1+1+1>,5,1,-1,1,-8.0559472259734065e+01,4.8355260357878405e-02,8.0559486772186347e+01,3.1409924106488436e+00,6.4898309089980667e+03,2.8277854358538934e-01,2,9.9151313597604851e-01
dw_mixing_angles_polarization_03_local_minimum_263,D_W,polarization_cluster_03_local_minimum_263,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.8220714810454961e-01,2.9711339292242460e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-5.7894233201266175e+01,5.2365589199326045e+01,7.8063417617698263e+01,2.4062944944920566e+00,6.0938971701551636e+03,2.6552669718195210e-01,3,9.9151313597604851e-01
dw_mixing_angles_polarization_03_local_minimum_263,D_W,polarization_cluster_03_local_minimum_263,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.8220714810454961e-01,2.9711339292242460e+00,p_gamma_lepton,|-1-1+1>,4,1,-1,-1,-3.3901217176264055e+01,-1.9949589276767572e+01,3.9335462859154724e+01,-2.6096999305639712e+00,1.5472786383439407e+03,6.7418890570021511e-02,4,9.9151313597604851e-01
