detail_id,selected_observable,selected_region,alpha_e,alpha_p,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
dw_mixing_angles_polarization_03_local_minimum_178,D_W,polarization_cluster_03_local_minimum_178,7.8894548155733535e-01,2.9993590830916284e+00,k,1.6991828527782474e-01,0.0000000000000000e+00,0.0000000000000000e+00,-1.6991751690696674e-01,1.6991751690696674e-01,0.0000000000000000e+00,1.2615428159166440e+00,1.1231842306214257e+00,1.6991751690696674e-01,9.9588392842327074e-03,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,8.4182091830553463e-01,1.7740273740460490e+00,4.0487401829029572e+00,9.6757438037618687e-02,7.5896537513358919e-01
dw_mixing_angles_polarization_03_local_minimum_178,D_W,polarization_cluster_03_local_minimum_178,7.8894548155733535e-01,2.9993590830916284e+00,p,9.5326594534360098e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.6991751690696674e-01,1.6991751690696674e-01,0.0000000000000000e+00,1.2615428159166440e+00,1.1231842306214257e+00,1.6991751690696674e-01,9.9588392842327074e-03,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,8.4182091830553463e-01,1.7740273740460490e+00,4.0487401829029572e+00,9.6757438037618687e-02,7.5896537513358919e-01
dw_mixing_angles_polarization_03_local_minimum_178,D_W,polarization_cluster_03_local_minimum_178,7.8894548155733535e-01,2.9993590830916284e+00,kp,8.8373927079455752e-02,-6.4181876809473695e-02,-5.9364008181523834e-02,1.2895390236653370e-02,8.8372449708707640e-02,3.8880139735124137e+00,1.2615428159166440e+00,1.1231842306214257e+00,1.6991751690696674e-01,9.9588392842327074e-03,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,8.4182091830553463e-01,1.7740273740460490e+00,4.0487401829029572e+00,9.6757438037618687e-02,7.5896537513358919e-01
dw_mixing_angles_polarization_03_local_minimum_178,D_W,polarization_cluster_03_local_minimum_178,7.8894548155733535e-01,2.9993590830916284e+00,pp,9.3805286550379929e-01,-4.5755346167361110e-03,-5.8513055827178508e-03,6.6336404664317670e-03,9.9588392842327074e-03,4.0487401829029572e+00,1.2615428159166440e+00,1.1231842306214257e+00,1.6991751690696674e-01,9.9588392842327074e-03,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,8.4182091830553463e-01,1.7740273740460490e+00,4.0487401829029572e+00,9.6757438037618687e-02,7.5896537513358919e-01
dw_mixing_angles_polarization_03_local_minimum_178,D_W,polarization_cluster_03_local_minimum_178,7.8894548155733535e-01,2.9993590830916284e+00,qout,9.6757438037618687e-02,6.8757411426209808e-02,6.5215313764241681e-02,-1.9529030703085138e-02,9.6757438037618687e-02,7.5896537513358930e-01,1.2615428159166440e+00,1.1231842306214257e+00,1.6991751690696674e-01,9.9588392842327074e-03,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,8.4182091830553463e-01,1.7740273740460490e+00,4.0487401829029572e+00,9.6757438037618687e-02,7.5896537513358919e-01
dw_mixing_angles_polarization_03_local_minimum_263,D_W,polarization_cluster_03_local_minimum_263,7.8220714810454961e-01,2.9711339292242460e+00,k,1.5877841867037065e-01,0.0000000000000000e+00,0.0000000000000000e+00,-1.5877759639047509e-01,1.5877759639047509e-01,0.0000000000000000e+00,1.2323705227593580e+00,1.1101218504107366e+00,1.5877759639047509e-01,1.1942751687761552e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,5.4094611196987108e-01,2.0811254275669069e+00,4.3959235301876811e+00,9.0698082857670906e-02,7.3373871868355811e-01
dw_mixing_angles_polarization_03_local_minimum_263,D_W,polarization_cluster_03_local_minimum_263,7.8220714810454961e-01,2.9711339292242460e+00,p,9.5134343174036595e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.5877759639047509e-01,1.5877759639047509e-01,0.0000000000000000e+00,1.2323705227593580e+00,1.1101218504107366e+00,1.5877759639047509e-01,1.1942751687761552e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,5.4094611196987108e-01,2.0811254275669069e+00,4.3959235301876811e+00,9.0698082857670906e-02,7.3373871868355811e-01
dw_mixing_angles_polarization_03_local_minimum_263,D_W,polarization_cluster_03_local_minimum_263,7.8220714810454961e-01,2.9711339292242460e+00,kp,8.1347742212500462e-02,-5.6862718565798331e-02,-4.7152809008467453e-02,3.4065200470015329e-02,8.1346137235547511e-02,3.8339099931439633e+00,1.2323705227593580e+00,1.1101218504107366e+00,1.5877759639047509e-01,1.1942751687761552e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,5.4094611196987108e-01,2.0811254275669069e+00,4.3959235301876811e+00,9.0698082857670906e-02,7.3373871868355811e-01
dw_mixing_angles_polarization_03_local_minimum_263,D_W,polarization_cluster_03_local_minimum_263,7.8220714810454961e-01,2.9711339292242460e+00,pp,9.3807602534009760e-01,-1.9139031953347161e-03,-5.8444919679383912e-03,1.0237587902974148e-02,1.1942751687761552e-02,4.3959235301876811e+00,1.2323705227593580e+00,1.1101218504107366e+00,1.5877759639047509e-01,1.1942751687761552e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,5.4094611196987108e-01,2.0811254275669069e+00,4.3959235301876811e+00,9.0698082857670906e-02,7.3373871868355811e-01
dw_mixing_angles_polarization_03_local_minimum_263,D_W,polarization_cluster_03_local_minimum_263,7.8220714810454961e-01,2.9711339292242460e+00,qout,9.0698082857670906e-02,5.8776621761133047e-02,5.2997300976405842e-02,-4.4302788372989475e-02,9.0698082857670920e-02,7.3373871868355811e-01,1.2323705227593580e+00,1.1101218504107366e+00,1.5877759639047509e-01,1.1942751687761552e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,5.4094611196987108e-01,2.0811254275669069e+00,4.3959235301876811e+00,9.0698082857670906e-02,7.3373871868355811e-01
dw_mixing_angles_polarization_03_local_minimum_378,D_W,polarization_cluster_03_local_minimum_378,8.3366919594780264e-01,3.1197285324914557e+00,k,1.9547138091712729e-01,0.0000000000000000e+00,0.0000000000000000e+00,-1.9547071299230934e-01,1.9547071299230934e-01,0.0000000000000000e+00,1.3308439485954719e+00,1.1536220995609749e+00,1.9547071299230934e-01,1.6574038372303804e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0320249646721447e+00,1.7203129178818634e-04,1.7839698572571397e-01,9.3669589210130383e-02
dw_mixing_angles_polarization_03_local_minimum_378,D_W,polarization_cluster_03_local_minimum_378,8.3366919594780264e-01,3.1197285324914557e+00,p,9.5815071864384760e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.9547071299230934e-01,1.9547071299230934e-01,0.0000000000000000e+00,1.3308439485954719e+00,1.1536220995609749e+00,1.9547071299230934e-01,1.6574038372303804e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0320249646721447e+00,1.7203129178818634e-04,1.7839698572571397e-01,9.3669589210130383e-02
dw_mixing_angles_polarization_03_local_minimum_378,D_W,polarization_cluster_03_local_minimum_378,8.3366919594780264e-01,3.1197285324914557e+00,kp,2.2694865078482222e-02,-1.9421942678633477e-02,-1.8245848138414723e-03,1.1586837957293844e-02,2.2689111507584663e-02,3.2352622427999234e+00,1.3308439485954719e+00,1.1536220995609749e+00,1.9547071299230934e-01,1.6574038372303804e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0320249646721447e+00,1.7203129178818634e-04,1.7839698572571397e-01,9.3669589210130383e-02
