lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,D_W_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,selected_observable,selected_observable_label,selected_spin_case,selected_spin_label,selected_concurrence_key,selected_concurrence,selected_purity,pair_delta_xy,scan_phi_p_out,scan_phi_gamma_out,cluster_id,energy_band_cluster_id,selected_region,detail_id,detail_source
electron,gradient_local_minimum_0704,gradient,gradient,gradient_local_minimum,0.00051099895,1.2455659540338335,1.1160492614727333,0.16384600982474218,0.0020045910342168273,0.0,0.0,3.141592653589793,0.0,0.0889544606580108,2.7692672500776,1.1691796304631759,1.799586573885164,3.190464470111295,1.3207899077603131,0.04126664821980032,0.05699468877754177,0.03641758285557711,0.1791532004608041,-0.027259765499891904,0.9314987216641765,1.6433104600177435,1.0467026229945364,0.5558221177160697,3.1191268989221883,178.7128070739699,0.011269339946939802,0.015848248624782818,0.011269339946939802,0.015848248624782818,False,,gradient,1826005229,0.7651863003838094,0.19293922349010934,1.0,14595.674967502211,1.0125452047827486,1.0,0.9242884023291125,0.32631150386129437,0.30131359351821985,-0.3260869373337577,-0.4244090291685388,0.6626619515008815,0.6620584109437279,0.6624217393513315,0.9367193471702092,0.9369762253516113,0.9365493021765635,0.0074359378883598545,1.1537988044924732,0.8774972693580828,9.33894692300985e-07,1.0241419534651186e-06,6.951408306199447e-07,0.12387086171502379,0.20309053128900914,0.22297773358508077,0.32696139300403293,0.059497037083064315,2.2992876659377615,0.36393921946821683,0.12387086171502379,0.423897438199767,0.6451163700348701,0.64511637003487,0.0031828419351873317,0.027922236961096986,0.027922236961096983,0.423897438199767,1826,sobol_screened,0.6251237145865814,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,5273,1062,1.5509478839876445,0.6251237145865814,0.010059417518652278,0.0074359378883598545,192,178,False,1e-05,0.007436080144204294,True,0.22193748131394386,0.6230485020205379,0.07602678798139095,0.42953586764633656,0.5099691031500697,0.40910180006176233,0.20587427075952291,0.19130862224847078,0.0325347236794486,0.8814851431846998,0.5728261975112644,0.5203584331654807,0.18608071755056999,0.5077781911772772,0.24356636418456623,0.061414462269525655,704,0.007419505049176986,True,2,93,0.06973308990618396,False,"alpha_e~pi/4,alpha_p~pi",D_W,D_W,mixing_angles,"alpha_e=0.7651863, alpha_p=0.19293922",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.0074359378883598545,1.0,nan,1.1691796304631759,3.190464470111295,19,19,polarization_cluster_03_local_minimum_704,dw_mixing_angles_polarization_03_local_minimum_704,polarization_cluster_member
electron,gradient_local_minimum_0707,gradient,gradient,gradient_local_minimum,0.00051099895,1.225410787782831,1.1069827405081034,0.1560842750047186,0.010074845041858283,0.0,0.0,3.141592653589793,0.0,0.08396415028098582,3.0102492881822,3.38298287512873,1.739086167975,0.03295615733802129,1.2837866503536293,3.1711981817476516,0.03973263487212925,0.03403106904040929,0.17771751062124508,-0.027416808269949196,0.9311403143771241,1.6425024740127288,1.0373026098406826,0.5541326028602526,3.022828013950185,173.19528739325835,0.010910429877242833,0.014217560262468365,0.010910429877242833,0.014217560262468365,False,,gradient,204002579,0.7762415345409013,2.9784056696815924,0.9999999999999998,14841.630315350265,1.0051870639835954,0.9999999999999998,0.7506839832621186,0.33293703086220366,0.30574418238293344,-0.33409089132824343,-0.43588445161420936,0.6622799875555154,0.6624331696719691,0.6623108176282968,0.9367149136437112,0.9366282068029522,0.9367367133881841,0.007492587755468125,1.1537418538747477,0.87739429035852,2.3432443597704022e-06,1.996714917129605e-06,2.346780182127528e-06,0.12392531841619597,0.20827745442728168,0.2131404260004928,0.33220277284347766,0.04703903957875396,-2.682868982911018,0.2831947438374761,0.12392531841619597,0.4449469049807176,0.6651920678934482,0.6651920678934482,0.00011579632302717468,0.00260515926307422,0.0026051592630742205,0.4449469049807176,204,latin_hypercube,nan,True,False,2,ABNORMAL: ,2,2621,513,11.166395718613977,0.6349937980618804,0.18658659866781013,0.007492587755468125,93,79,False,1e-05,0.007492720674615473,True,0.1055141917200533,0.7702449072501669,0.26108538311932517,0.588757756226454,0.6612137898240134,0.01830707477308577,0.4073419051121482,0.8549703071341143,0.030276315990776966,0.958192108306113,0.5535683201919269,0.5151958039379789,0.5384184469719695,0.005245135345660328,0.24708535451084532,0.9480559697255045,707,0.0074761549162852565,True,2,93,0.04401942262601124,False,"alpha_e~pi/4,alpha_p~pi",D_W,D_W,mixing_angles,"alpha_e=0.77624153, alpha_p=2.9784057",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.007492587755468125,0.9999999999999998,nan,3.38298287512873,0.03295615733802129,20,20,polarization_cluster_03_local_minimum_707,dw_mixing_angles_polarization_03_local_minimum_707,polarization_cluster_member
electron,gradient_local_minimum_0711,gradient,gradient,gradient_local_minimum,0.00051099895,1.3464006834342903,1.160345070845001,0.20104167681788318,0.04014363214280957,0.0,0.0,3.141592653589793,0.0,0.10788194734263583,0.09553462632887251,4.186153475897383,1.517368417502913,0.8222845213853539,1.9850078535713385,3.955759823874761,-0.03975087088680065,0.027294152397775207,0.11856184726154224,-0.025543821361681304,0.9354373367050308,1.6521769175450005,1.08276009675232,0.49342424225591497,2.7807237319663525,159.32373383353956,0.022847071938472414,0.02372223745650888,0.022847071938472414,0.02372223745650888,False,,gradient,464001440,0.8095059896854981,2.97485934166827,1.0,7466.9881543555,0.984235111470666,1.0,0.9999752875443335,0.2825969296550257,0.3478502542898818,-0.3376409296311381,-0.4359423434731786,0.661431621673246,0.6625776340078825,0.6625481366292695,0.9362171073602779,0.9361961008328966,0.937006460891149,0.007815892389016392,1.1535182937291444,0.876981670552327,1.5608772626074519e-06,1.3157145019593308e-06,1.9533133558402582e-06,0.002430308147275732,0.001832834445553514,0.0028530948406519886,0.004263142592829246,0.0007215235442373659,-1.143912620746394,0.33849374189406356,0.002430308147275732,0.01976705265349755,0.0591267191595168,0.059126719159516776,0.566087169990687,0.9366101382476539,0.9366101382476539,0.01976705265349755,464,latin_hypercube,nan,True,False,2,ABNORMAL: ,25,1497,1197,1.3917486447839655,0.9555277763122763,0.007821676732687795,0.007815892389016392,18,4,False,1e-05,0.007816030008880426,True,0.026565520549357118,0.03236142619770562,0.7222195685268759,0.24152677343831494,0.6404457987040945,0.15236769243809628,0.3399860771379171,0.9669393099918545,0.04356850354413175,0.030409616033354382,0.4829933682742308,0.5133884969676047,0.6662470182303879,0.1308706462064324,0.25767375944188775,0.9469271384592135,711,0.007799459549833523,True,2,93,0.04570052698356511,False,"alpha_e~pi/4,alpha_p~pi",D_W,D_W,mixing_angles,"alpha_e=0.80950599, alpha_p=2.9748593",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.007815892389016392,1.0,nan,4.186153475897383,0.8222845213853539,21,21,polarization_cluster_03_local_minimum_711,dw_mixing_angles_polarization_03_local_minimum_711,polarization_cluster_member
electron,gradient_local_minimum_0712,gradient,gradient,gradient_local_minimum,0.00051099895,1.4801028244683516,1.2165947659218133,0.24669586565539606,0.0941712896858303,0.0,0.0,3.141592653589793,0.0,0.13091694615539232,0.042434492849223626,4.580299662202723,1.7628351805821376,0.874453157807646,2.0752669456737523,3.9989744969077923,-0.22587577153605143,0.036442947908852226,0.12616685107310255,-0.022566656328039846,0.9423704065611241,1.6677258531222767,1.132248301577756,0.48120471264138337,2.444888025773113,140.08176525887143,0.026132574883808046,0.03307072067421495,0.026132574883808046,0.03307072067421495,False,,gradient,1842002806,0.8212725104461539,2.941974409719885,1.0,7849.242222481887,0.976767012359581,1.0,1.0280880369630376,0.25757330269241396,0.3433658069427962,-0.34039070623090645,-0.4288325711568083,0.6611495403483336,0.6626870458021746,0.662777233045751,0.9360956840972837,0.9361594365010548,0.9372457852547383,0.007836055061639867,1.153545677506966,0.8770319794645899,2.2944087352261278e-06,2.1152033780058588e-06,1.8806599758613984e-06,0.002227911173828358,0.0009617644811762033,0.0022627470866906636,0.0031896756550045613,0.0006679092591883831,-0.32439622319310885,0.4187944677951451,0.002227911173828358,0.01794374041333543,0.06834701941105396,0.06834701941105394,0.5094736822388384,0.9284633049339415,0.9284633049339415,0.01794374041333543,1842,sobol_screened,0.6265283658237345,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,2868,837,21.62962996382126,0.6265283658237345,0.46311250331821663,0.007836055061639867,92,78,False,1e-05,0.00783627513078852,True,0.23319132812321186,0.3751752832904458,0.6745246862992644,0.5909239212051034,0.5523372665047646,0.282112711109221,0.31325612775981426,0.6219146493822336,0.05757991369169455,0.013507318589103253,0.5611278656918823,0.5068739569238937,0.7289773320817019,0.13917354256740408,0.2614191593259913,0.9364595395135614,712,0.007819622222456999,True,2,93,0.05668143183158824,False,"alpha_e~pi/4,alpha_p~pi",D_W,D_W,mixing_angles,"alpha_e=0.82127251, alpha_p=2.9419744",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.007836055061639867,1.0,nan,4.580299662202723,0.874453157807646,22,22,polarization_cluster_03_local_minimum_712,dw_mixing_angles_polarization_03_local_minimum_712,polarization_cluster_member
electron,gradient_local_minimum_0721,gradient,gradient,gradient_local_minimum,0.00051099895,2.2219427167239503,1.4906182330576634,0.45018170430011234,0.35697960969044185,0.0,0.0,3.141592653589793,0.0,0.2513969353019133,0.003234548116746638,4.4317810747634505,2.420070623056581,1.0748452485216016,2.366104430669057,4.2149418933196685,-0.752884487388204,0.060648154064003354,0.08659054391213823,-0.007333805650002919,0.9801389127012948,1.7506888934230038,1.519597429341476,0.5218704935401016,1.497009734592845,85.77233968216953,0.02820296661906249,0.05486014082602908,0.02820296661906249,0.05486014082602908,False,,gradient,1788003083,0.8178949929687106,2.9213960623190154,0.9999999999999999,25679.400222275683,0.9793644240961707,0.9999999999999998,1.075460325080828,0.25230303666095655,0.34537004553274614,-0.3362326327236031,-0.4233705439832478,0.661076067902684,0.6625386196014792,0.6626042148517148,0.9359381343193042,0.9359848785470152,0.9370182658642596,0.008049787690433302,1.1533561849953557,0.8766827104146545,1.2012559922336408e-06,1.7797757391191382e-06,1.4625605733176172e-06,0.0009259643376929546,0.00041087775796343895,0.0009728754593335856,0.0013368420956563936,0.0003044544115053888,-0.5625132767898456,0.45548298111588226,0.0009259643376929546,0.016553205084664516,0.08365676789668801,0.08365676789668798,0.35774074303572667,0.9150063900076557,0.9150063900076558,0.016553205084664516,1788,sobol_screened,0.6215057739546065,True,False,2,ABNORMAL: ,3,3118,765,2.533216887663648,0.6215057739546065,0.5358086715123871,0.008049787690433302,105,91,False,1e-05,0.008049824589678928,True,0.16399701312184334,0.27609414886683226,0.42085683159530163,0.5633329823613167,0.8127472288906574,0.838887196034193,0.38557006791234016,0.9409734550863504,0.12583726482674668,0.0010295886428976168,0.7703324045818757,0.5356146570015025,0.7053398647497158,0.1710669343610496,0.26034406212216255,0.9299092480945401,721,0.008033354851250434,True,2,93,0.0629255753558758,False,"alpha_e~pi/4,alpha_p~pi",D_W,D_W,mixing_angles,"alpha_e=0.81789499, alpha_p=2.9213961",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.008049787690433302,0.9999999999999998,nan,4.4317810747634505,1.0748452485216016,23,23,polarization_cluster_03_local_minimum_721,dw_mixing_angles_polarization_03_local_minimum_721,polarization_cluster_member
electron,gradient_local_minimum_0722,gradient,gradient,gradient_local_minimum,0.00051099895,1.137015492291135,1.0663092854754361,0.12058857967436774,0.03773022900930881,0.0,0.0,3.141592653589793,0.0,0.062195918830955925,3.0897405176646937,0.2609755628349016,1.4032407642441458,3.3316598410508,1.1397313344301598,0.18773375191176359,-0.21752314007662513,0.022347524515564113,0.15946305686275167,-0.025004158165010636,0.9366845010039214,1.6549798423234112,0.997638806600027,0.5449378240223668,2.542967770811723,145.70132070530295,0.008750999292665613,0.007422682467943596,0.008750999292665613,0.007422682467943596,False,,gradient,1034003773,0.7620604087810681,0.11757213165279423,1.0,21032.467252021706,1.0151275494645278,1.0000000000000002,0.8276718657646989,0.3451266940731475,0.29722465570496076,-0.3451146135777136,-0.4476947763981962,0.6618328034243476,0.662388349485248,0.6618443664060831,0.936366471150167,0.9359817788048923,0.9363746438572048,0.008057593409541606,1.1532820917504925,0.8765470430220518,1.183071894395038e-06,1.2652227696086094e-06,1.182781446451564e-06,0.19217784691011658,0.13520049767809167,0.1955639890636422,0.32737834458820825,0.03187481676953808,0.4651206015239568,0.19472770448290774,0.19217784691011658,0.42355138184210595,0.6583709249114347,0.6583709249114346,0.004533941172950114,0.014250730500357175,0.014250730500357177,0.42355138184210595,1034,sobol_screened,0.27398102202861535,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,3838,315,0.9584313186468253,0.27398102202861535,0.03468227251432458,0.008057593409541606,158,144,False,1e-05,0.008057593921225117,True,0.016731038689613342,0.9831095235422254,0.42413800302892923,0.48316417541354895,0.9484342336654663,0.7579319151118398,0.3027583807706833,0.9417865397408605,0.020144839548052604,0.9834949525152952,0.4466654079550095,0.49231182949271657,0.041535550851364116,0.5302501324039931,0.24257136198427479,0.037424371844786586,722,0.008041160570358738,True,2,93,0.0460487273821434,False,"alpha_e~pi/4,alpha_p~pi",D_W,D_W,mixing_angles,"alpha_e=0.76206041, alpha_p=0.11757213",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.008057593409541606,1.0000000000000002,nan,0.2609755628349016,3.3316598410508,24,24,polarization_cluster_03_local_minimum_722,dw_mixing_angles_polarization_03_local_minimum_722,polarization_cluster_member
electron,gradient_local_minimum_0735,gradient,gradient,gradient_local_minimum,0.00051099895,1.2538630105612745,1.119760246910594,0.16700785813347335,0.005207495825858194,0.0,0.0,3.141592653589793,0.0,0.09077519871855463,2.954553126215679,2.04327791279032,1.6754670201139745,6.222121656326048,1.4095959523794819,3.08981469798616,0.00860246617532355,0.0352621361351588,0.17154941225951162,-0.029410607945623037,0.9266188396845814,1.6322948779974735,1.050132764160646,0.54957378634848,3.0843188339625622,176.71845185876614,0.01357631275573452,0.016502076850496546,0.01357631275573452,0.016502076850496546,False,,gradient,688001798,0.7832293749922108,2.9506422584477967,1.0,11538.677162591572,1.0009914398725683,1.0,0.8267805320609652,0.3200451403787326,0.30868450095596806,-0.3267044936068921,-0.42549746804808386,0.6615526503521034,0.6618525162883372,0.6619121052856906,0.9357893562660394,0.9358316824839529,0.9360437115464194,0.00848145392348843,1.152923409913454,0.8758867795211364,1.0567957123286398e-06,1.3936291184402094e-06,1.4414846576937812e-06,0.1998085103162999,0.13469456208624017,0.22711256477640182,0.33450307240254007,0.059861028575131786,0.9957472730846716,0.35791018686426407,0.1998085103162999,0.4410070860141136,0.6597669891671485,0.6597669891671484,0.00505983182601968,0.005729938430311585,0.0057299384303115845,0.4410070860141136,688,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32,1837,576,1.286063623611637,1.0193005822430437,0.028064160494394887,0.00848145392348843,57,43,False,1e-05,0.00848149314675859,True,0.1882470238890923,0.9905929965069509,0.46065802716951115,0.11900383818147799,0.38125309094163573,0.8820103881576207,0.8280405745093994,0.9487813733389646,0.03345910449521115,0.9404634693296757,0.5333177164771742,0.5209830768789872,0.3251977799310701,0.9902814181234219,0.24930965320957213,0.9392186014556012,735,0.008465021084305562,True,2,93,0.052764707875778895,False,"alpha_e~pi/4,alpha_p~pi",D_W,D_W,mixing_angles,"alpha_e=0.78322937, alpha_p=2.9506423",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.00848145392348843,1.0,nan,2.04327791279032,6.222121656326048,25,25,polarization_cluster_03_local_minimum_735,dw_mixing_angles_polarization_03_local_minimum_735,polarization_cluster_member
electron,gradient_local_minimum_0738,gradient,gradient,gradient_local_minimum,0.00051099895,1.4834975839160451,1.2179891559106941,0.24780703452282268,0.09321183213791283,0.0,0.0,3.141592653589793,0.0,0.13443299871668152,0.04004688750165592,4.660926642794364,1.8201808920655336,0.7785627209525888,2.0102327621047764,3.90040843735135,-0.2752403825732031,0.04013353992879754,0.1335692353587003,-0.023177073978528768,0.9409383394665857,1.6645205755436505,1.1401803985343437,0.4977524799687454,2.4525026983722715,140.51805386117712,0.02509150239166627,0.0335697353667865,0.02509150239166627,0.0335697353667865,False,,gradient,1375003007,0.8214970327702639,2.9553338908980855,1.0,8103.208473982401,0.976454933396048,1.0,0.9847515867917876,0.2614301786151963,0.34332538473374674,-0.3422857815532805,-0.4320413982073549,0.6608950976165378,0.6620790171760977,0.662350261301442,0.9354855684204694,0.9356776050589402,0.9365142444812313,0.008543353698967533,1.1529271844695563,0.87589412179768,2.2936845281984475e-06,2.3819091724552877e-06,2.4364852955205407e-06,0.0018690912367012001,0.0008244573931014097,0.0018766605649340991,0.00269354862980261,0.0005298862500327941,-0.16922740150536933,0.3934484376260365,0.0018690912367012001,0.017359937397867203,0.05633678612278224,0.056336786122782256,0.5898171572631633,0.9409696652474151,0.9409696652474151,0.017359937397867203,1375,sobol_screened,0.5643808021503026,True,False,2,ABNORMAL: ,4,3064,900,99951228.69958626,0.5643808021503026,0.48771300868640094,0.008543353698967533,97,83,False,1e-05,0.008543460813291564,True,0.13275224063545465,0.21405892074108124,0.29703768249601126,0.5807810127735138,0.7949076658114791,0.004922190681099892,0.2550642257556319,0.9139837501570582,0.05792724659746735,0.012747320202667166,0.5793815725872906,0.5193193229324413,0.7418095145894359,0.12391210554668046,0.26149062700142445,0.9407119944468689,738,0.008526920859784666,True,2,93,0.05253873951006499,False,"alpha_e~pi/4,alpha_p~pi",D_W,D_W,mixing_angles,"alpha_e=0.82149703, alpha_p=2.9553339",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.008543353698967533,1.0,nan,4.660926642794364,0.7785627209525888,26,26,polarization_cluster_03_local_minimum_738,dw_mixing_angles_polarization_03_local_minimum_738,polarization_cluster_member
electron,gradient_local_minimum_0744,gradient,gradient,gradient_local_minimum,0.00051099895,6.563986513422003,2.5620278127729224,1.1093053211848112,1.0825898873858144,0.0,0.0,3.141592653589793,0.0,0.7667281247709498,0.0,0.5939497041014542,2.9452128398596744,2.0328186540578335,2.7166414248320274,5.174411307647627,-0.9807793740077572,0.0716045890627004,0.01837728664575536,-0.0003017803776571936,0.9991568708642312,1.7910767539923624,4.70460291894402,0.6854795913013426,0.6213310424878846,35.59964641501942,0.016347916683946973,0.05199932102646762,0.016347916683946973,0.05199932102646762,False,,gradient,530001707,0.8043796655100462,0.13957318555758041,0.9999999999999999,963958.7631976235,0.9883899742415243,0.9999999999999999,0.9479737786631376,0.2813096333411987,0.3511136593498407,-0.33999709669163897,-0.4387687514644292,0.6609033706931557,0.6620007635497229,0.6621272768584713,0.9354355265230746,0.9355250076781657,0.9363007094940399,0.00869438279613565,1.1527868640368513,0.8756346237817292,1.347947510832448e-06,1.2438376425505382e-06,1.4768986116298066e-06,2.4620109474537414e-09,4.541579854175406e-09,4.643463487557875e-09,7.0035908016291476e-09,1.1416680867433012e-09,2.7159146588785896,0.326023641037889,2.4620109474537414e-09,0.030031261683451747,0.0402025391957352,0.04020253919573519,0.0024498825544849705,0.9597974538006742,0.9597974538006742,0.030031261683451747,530,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,1751,9,0.0,1000.0,1000.0,0.00869438279613565,78,64,False,1e-05,0.00869438279613565,True,0.24332312766582448,0.1435644954868273,0.25740161530654115,0.6638973959226355,0.08365591544102984,0.35368877527652687,0.01172241333854641,0.01875002819213193,0.3927179836807537,0.0,0.9374903638427718,0.675048290444464,0.09453003135571501,0.32353313720271776,0.25604199977705844,0.04442752480914252,744,0.008677949956952782,True,2,93,0.05279559851928413,False,"alpha_e~pi/4,alpha_p~pi",D_W,D_W,mixing_angles,"alpha_e=0.80437967, alpha_p=0.13957319",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.00869438279613565,0.9999999999999999,nan,0.5939497041014542,2.0328186540578335,27,27,polarization_cluster_03_local_minimum_744,dw_mixing_angles_polarization_03_local_minimum_744,polarization_cluster_member
electron,gradient_local_minimum_0745,gradient,gradient,gradient_local_minimum,0.00051099895,1.224756620748476,1.1066872280588025,0.15583040026522943,0.011022393899423142,0.0,0.0,3.141592653589793,0.0,0.0840193987443681,0.4685786105287971,2.3251823616362977,1.1264970082936754,5.226866366047799,2.1449333598755196,2.068622062458937,-0.01259819266926071,0.012046899377653155,0.07098875864267785,-0.021176024695591825,0.9456542387496241,1.6750615542702374,1.0374986084102382,0.4920134145689949,3.0109456560460623,172.5144784346882,0.018720453953219446,0.014155891294252838,0.018720453953219446,0.014155891294252838,False,,gradient,945003395,0.7967451493778945,2.955028951833918,0.9999999999999998,8772.697641190804,0.9923531928878039,0.9999999999999998,1.1618397829860347,0.2988052174439192,0.34884686988759905,-0.32174880152082574,-0.42598606633222036,0.6610543909832663,0.6621222252547923,0.661785601579618,0.9356288383647298,0.9353906252574641,0.9361454602863445,0.008716328497506864,1.1527534813257803,0.8755746921402481,2.57416511861841e-06,2.531523195514751e-06,2.2991802770544467e-06,0.017662586149566072,0.018973296004876326,0.024210530962079847,0.0366358821544424,0.00589258988485865,1.682243678394431,0.32168407246304703,0.017662586149566072,0.02220926599658692,0.12676652669819566,0.12676652669819571,0.3670084378818236,0.836597591147362,0.836597591147362,0.02220926599658692,945,latin_hypercube,nan,True,False,2,ABNORMAL: ,7,3425,630,4.529098570496215,0.9815539372091351,0.41096538765476176,0.008716328497506864,123,109,False,1e-05,0.00871642979755984,True,0.09402855613164365,0.9078820316663355,0.19696453681728748,0.031096757199218356,0.08913715646045872,0.11960642650048675,0.10049543883076219,0.1640424759786941,0.03020270588275397,0.1491532041855802,0.35857513449634054,0.5164981272349558,0.37006426644450374,0.8318816190372793,0.2536118578159649,0.9406149293280607,745,0.008699895658323997,True,2,93,0.051490698332203225,False,"alpha_e~pi/4,alpha_p~pi",D_W,D_W,mixing_angles,"alpha_e=0.79674515, alpha_p=2.955029",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.008716328497506864,0.9999999999999998,nan,2.3251823616362977,5.226866366047799,28,28,polarization_cluster_03_local_minimum_745,dw_mixing_angles_polarization_03_local_minimum_745,polarization_cluster_member
