Q2,t,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,0,-1,-1,-1,0,-1,-1,-1,3.3505967774414064e-01,-4.0736936103954648e-18,3.3505967774414064e-01,-1.2158113557030972e-17
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,0,-1,-1,-1,1,-1,-1,1,3.2986878094368122e-02,5.5917294468863198e-02,6.4922091364421258e-02,1.0378196014400860e+00
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,0,-1,-1,-1,2,-1,1,-1,6.2082384248155702e-02,-1.0401117078841467e-01,1.2113028557182723e-01,-1.0326727084049467e+00
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,0,-1,-1,-1,3,-1,1,1,-1.7594107207145687e-02,8.2819358039428999e-04,1.7613588874024002e-02,3.0945551608275710e+00
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,0,-1,-1,-1,4,1,-1,-1,-1.1631558395707712e-17,1.6313555818338312e-17,2.0035599670356720e-17,2.1901936630816388e+00
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,0,-1,-1,-1,5,1,-1,1,4.4606431829194287e-18,-4.6250969979381571e-19,4.4845571495666034e-18,-1.0331757522060643e-01
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,0,-1,-1,-1,6,1,1,-1,2.5863529951250185e-18,2.2813466803756733e-18,3.4487337518940570e-18,7.2282074429926380e-01
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,0,-1,-1,-1,7,1,1,1,-9.6720741255423227e-18,-1.3349788643218273e-18,9.7637690703012471e-18,-3.0044351992979763e+00
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,1,-1,-1,1,0,-1,-1,-1,3.2986878094368122e-02,-5.5917294468863198e-02,6.4922091364421258e-02,-1.0378196014400860e+00
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,1,-1,-1,1,1,-1,-1,1,2.2376065833706830e-02,4.1193122408489800e-19,2.2376065833706830e-02,1.8409457102346094e-17
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,1,-1,-1,1,2,-1,1,-1,4.3617606537127516e-03,-4.2075984798814414e-02,4.2301459227671312e-02,-1.4675013825567815e+00
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,1,-1,-1,1,3,-1,1,1,6.4700434734946072e-03,1.6756477127916773e-02,1.7962210005656547e-02,1.2023107433178668e+00
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,1,-1,-1,1,4,1,-1,-1,-5.0987724047885483e-18,4.4070986711798422e-18,6.7394360842245795e-18,2.4288292776593750e+00
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,1,-1,-1,1,5,1,-1,1,4.5901091461492487e-18,-9.2262639731092392e-18,1.0305001158420919e-17,-1.1091469968685521e+00
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,1,-1,-1,1,6,1,1,-1,3.3064395208791794e-18,5.0474471834138659e-18,6.0340090631838056e-18,9.9086406165917240e-01
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,1,-1,-1,1,7,1,1,1,-2.4659794896711166e-18,1.8263138269031780e-18,3.0686278754219047e-18,2.5041322723685613e+00
2.2500000000000000e+00,-6.5000000000000002e-01,2.1244339686988201e+02,9.9999999999999978e-01,True,1,1,7.7568751562079302e-17,1.1728027583056700e-16,2.2360873994361266e-01,2.1073424255447017e-08,2.2360873994361313e-01,2.2360873994361363e-01,5.4411820134945358e-09,4.4408920985006271e-16,2.1510571102112408e-16,4.3715031594615539e-16,2,-1,1,-1,0,-1,-1,-1,6.2082384248155702e-02,1.0401117078841468e-01,1.2113028557182724e-01,1.0326727084049467e+00
