Q2,t,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,0,-1,-1,-1,0,-1,-1,-1,2.7478346541145621e-01,7.2266301397970799e-18,2.7478346541145621e-01,2.6299363132989258e-17
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,0,-1,-1,-1,1,-1,-1,1,4.1929584148532192e-02,6.7732665737188072e-02,7.9660555074230394e-02,1.0164905523290160e+00
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,0,-1,-1,-1,2,-1,1,-1,6.7316746561096374e-02,-1.1004894950157525e-01,1.2900509933320906e-01,-1.0218195677119317e+00
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,0,-1,-1,-1,3,-1,1,1,-1.4916906674244520e-02,2.5708723955544265e-03,1.5136825611809911e-02,2.9709230706942660e+00
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,0,-1,-1,-1,4,1,-1,-1,-7.9035212849109642e-18,-1.3443471902854719e-18,8.0170392333497466e-18,-2.9731104445119763e+00
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,0,-1,-1,-1,5,1,-1,1,-3.3848089246667153e-18,9.3355908934532799e-19,3.5111912550874706e-18,2.8724749374705358e+00
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,0,-1,-1,-1,6,1,1,-1,-8.9241416425893118e-19,2.4046324447336409e-18,2.5648899069620226e-18,1.9261635698433697e+00
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,0,-1,-1,-1,7,1,1,1,-6.1193980692174095e-19,3.3128531417337207e-18,3.3688968915641215e-18,1.7534543022244728e+00
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,1,-1,-1,1,0,-1,-1,-1,4.1929584148532192e-02,-6.7732665737188072e-02,7.9660555074230394e-02,-1.0164905523290160e+00
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,1,-1,-1,1,1,-1,-1,1,4.6627935695424651e-02,-1.6076650353307428e-19,4.6627935695424651e-02,-3.4478580519456587e-18
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,1,-1,-1,1,2,-1,1,-1,1.0263436068813477e-02,-4.5534170388605542e-02,4.6676533642904368e-02,-1.3491004794069175e+00
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,1,-1,-1,1,3,-1,1,1,6.5755018855019080e-03,4.6583316073186422e-02,4.7045111982230714e-02,1.4305670546243987e+00
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,1,-1,-1,1,4,1,-1,-1,-1.3609501101343931e-18,-7.4450873140644960e-19,1.5512828412044200e-18,-2.6410165882079801e+00
1.5000000000000000e+00,-8.0000000000000004e-01,1.0081255131546611e+02,9.9999999999999989e-01,True,1,1,6.9914534432047779e-18,4.5110181308397307e-17,3.3871891594462900e-01,0.0000000000000000e+00,3.3871891993153502e-01,3.3871891993153402e-01,0.0000000000000000e+00,-2.0838088789249779e-33,2.7008809910800124e-09,2.7008803110684099e-09,1,-1,-1,1,5,1,-1,1,3.0806076313047801e-18,1.5657743813931371e-18,3.4556899154120166e-18,4.7024013672957798e-01
