Q2,t,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
3.0000000000000000e+00,-8.0000000000000004e-01,4.2923451012930065e+02,1.0000000000000000e+00,True,1,1,8.3528944737656479e-18,3.5499475853350185e-17,1.3975477427840219e-01,1.4901161193847656e-08,1.3975477580052245e-01,1.3975477580052245e-01,2.4046736189415253e-09,2.2204460492503131e-16,4.2544714973224984e-10,4.2544714973224984e-10,0,-1,-1,-1,0,-1,-1,-1,3.7826977702774561e-01,1.5803390864490167e-18,3.7826977702774561e-01,4.1778095486943986e-18
3.0000000000000000e+00,-8.0000000000000004e-01,4.2923451012930065e+02,1.0000000000000000e+00,True,1,1,8.3528944737656479e-18,3.5499475853350185e-17,1.3975477427840219e-01,1.4901161193847656e-08,1.3975477580052245e-01,1.3975477580052245e-01,2.4046736189415253e-09,2.2204460492503131e-16,4.2544714973224984e-10,4.2544714973224984e-10,0,-1,-1,-1,1,-1,-1,1,-1.9655176151613277e-02,2.8294024921700356e-02,3.4451092810254193e-02,2.1779400994416886e+00
3.0000000000000000e+00,-8.0000000000000004e-01,4.2923451012930065e+02,1.0000000000000000e+00,True,1,1,8.3528944737656479e-18,3.5499475853350185e-17,1.3975477427840219e-01,1.4901161193847656e-08,1.3975477580052245e-01,1.3975477580052245e-01,2.4046736189415253e-09,2.2204460492503131e-16,4.2544714973224984e-10,4.2544714973224984e-10,0,-1,-1,-1,2,-1,1,-1,-2.6643719672690726e-03,-7.5483133678524286e-02,7.5530141982588228e-02,-1.6060792586662906e+00
3.0000000000000000e+00,-8.0000000000000004e-01,4.2923451012930065e+02,1.0000000000000000e+00,True,1,1,8.3528944737656479e-18,3.5499475853350185e-17,1.3975477427840219e-01,1.4901161193847656e-08,1.3975477580052245e-01,1.3975477580052245e-01,2.4046736189415253e-09,2.2204460492503131e-16,4.2544714973224984e-10,4.2544714973224984e-10,0,-1,-1,-1,3,-1,1,1,-1.1792083611641290e-02,-1.6522263105825344e-02,2.0298729370136850e-02,-2.1906636591084889e+00
3.0000000000000000e+00,-8.0000000000000004e-01,4.2923451012930065e+02,1.0000000000000000e+00,True,1,1,8.3528944737656479e-18,3.5499475853350185e-17,1.3975477427840219e-01,1.4901161193847656e-08,1.3975477580052245e-01,1.3975477580052245e-01,2.4046736189415253e-09,2.2204460492503131e-16,4.2544714973224984e-10,4.2544714973224984e-10,0,-1,-1,-1,4,1,-1,-1,2.4010155449485739e-19,4.4002434205758850e-18,4.4067891845188385e-18,1.5162848682403831e+00
3.0000000000000000e+00,-8.0000000000000004e-01,4.2923451012930065e+02,1.0000000000000000e+00,True,1,1,8.3528944737656479e-18,3.5499475853350185e-17,1.3975477427840219e-01,1.4901161193847656e-08,1.3975477580052245e-01,1.3975477580052245e-01,2.4046736189415253e-09,2.2204460492503131e-16,4.2544714973224984e-10,4.2544714973224984e-10,0,-1,-1,-1,5,1,-1,1,2.1526755285622003e-18,-2.1327110930460674e-18,3.0302588235449954e-18,-7.8073947263120180e-01
3.0000000000000000e+00,-8.0000000000000004e-01,4.2923451012930065e+02,1.0000000000000000e+00,True,1,1,8.3528944737656479e-18,3.5499475853350185e-17,1.3975477427840219e-01,1.4901161193847656e-08,1.3975477580052245e-01,1.3975477580052245e-01,2.4046736189415253e-09,2.2204460492503131e-16,4.2544714973224984e-10,4.2544714973224984e-10,0,-1,-1,-1,6,1,1,-1,2.7343516062400935e-21,8.8797084359682438e-19,8.8797505356668812e-19,1.5677170106400851e+00
3.0000000000000000e+00,-8.0000000000000004e-01,4.2923451012930065e+02,1.0000000000000000e+00,True,1,1,8.3528944737656479e-18,3.5499475853350185e-17,1.3975477427840219e-01,1.4901161193847656e-08,1.3975477580052245e-01,1.3975477580052245e-01,2.4046736189415253e-09,2.2204460492503131e-16,4.2544714973224984e-10,4.2544714973224984e-10,0,-1,-1,-1,7,1,1,1,3.0325894636232016e-19,9.8427680501109853e-19,1.0299353462386077e-18,1.2719219779964022e+00
3.0000000000000000e+00,-8.0000000000000004e-01,4.2923451012930065e+02,1.0000000000000000e+00,True,1,1,8.3528944737656479e-18,3.5499475853350185e-17,1.3975477427840219e-01,1.4901161193847656e-08,1.3975477580052245e-01,1.3975477580052245e-01,2.4046736189415253e-09,2.2204460492503131e-16,4.2544714973224984e-10,4.2544714973224984e-10,1,-1,-1,1,0,-1,-1,-1,-1.9655176151613277e-02,-2.8294024921700356e-02,3.4451092810254193e-02,-2.1779400994416886e+00
3.0000000000000000e+00,-8.0000000000000004e-01,4.2923451012930065e+02,1.0000000000000000e+00,True,1,1,8.3528944737656479e-18,3.5499475853350185e-17,1.3975477427840219e-01,1.4901161193847656e-08,1.3975477580052245e-01,1.3975477580052245e-01,2.4046736189415253e-09,2.2204460492503131e-16,4.2544714973224984e-10,4.2544714973224984e-10,1,-1,-1,1,1,-1,-1,1,4.9304760741878889e-03,7.1724203955096355e-20,4.9304760741878889e-03,1.4547115304055141e-17
