Q2,t,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
1.5000000000000000e+00,-5.0000000000000000e-01,1.8407807785470976e+02,1.0000000000000000e+00,True,1,1,3.9383361731290297e-17,6.2618327037844705e-17,3.5548428356364037e-01,0.0000000000000000e+00,3.5548429012464089e-01,3.5548429012464056e-01,0.0000000000000000e+00,-5.4721040622761340e-33,4.6646651818971208e-09,4.6646649320969402e-09,0,-1,-1,-1,0,-1,-1,-1,2.4190633776949852e-01,-7.9993496869367464e-19,2.4190633776949852e-01,-3.3067962421716131e-18
1.5000000000000000e+00,-5.0000000000000000e-01,1.8407807785470976e+02,1.0000000000000000e+00,True,1,1,3.9383361731290297e-17,6.2618327037844705e-17,3.5548428356364037e-01,0.0000000000000000e+00,3.5548429012464089e-01,3.5548429012464056e-01,0.0000000000000000e+00,-5.4721040622761340e-33,4.6646651818971208e-09,4.6646649320969402e-09,0,-1,-1,-1,1,-1,-1,1,6.6517562415451939e-02,4.7220797779694741e-02,8.1574443624485529e-02,6.1733920595994740e-01
1.5000000000000000e+00,-5.0000000000000000e-01,1.8407807785470976e+02,1.0000000000000000e+00,True,1,1,3.9383361731290297e-17,6.2618327037844705e-17,3.5548428356364037e-01,0.0000000000000000e+00,3.5548429012464089e-01,3.5548429012464056e-01,0.0000000000000000e+00,-5.4721040622761340e-33,4.6646651818971208e-09,4.6646649320969402e-09,0,-1,-1,-1,2,-1,1,-1,6.4840257450714506e-02,-1.2251793859999524e-01,1.3861783530652591e-01,-1.0840385123866534e+00
1.5000000000000000e+00,-5.0000000000000000e-01,1.8407807785470976e+02,1.0000000000000000e+00,True,1,1,3.9383361731290297e-17,6.2618327037844705e-17,3.5548428356364037e-01,0.0000000000000000e+00,3.5548429012464089e-01,3.5548429012464056e-01,0.0000000000000000e+00,-5.4721040622761340e-33,4.6646651818971208e-09,4.6646649320969402e-09,0,-1,-1,-1,3,-1,1,1,-7.8097812514038665e-03,4.7676166931572535e-03,9.1500192419279123e-03,2.5935120800384008e+00
1.5000000000000000e+00,-5.0000000000000000e-01,1.8407807785470976e+02,1.0000000000000000e+00,True,1,1,3.9383361731290297e-17,6.2618327037844705e-17,3.5548428356364037e-01,0.0000000000000000e+00,3.5548429012464089e-01,3.5548429012464056e-01,0.0000000000000000e+00,-5.4721040622761340e-33,4.6646651818971208e-09,4.6646649320969402e-09,0,-1,-1,-1,4,1,-1,-1,1.0390226547642176e-17,2.2120740657915500e-17,2.4439393915686293e-17,1.1316769417291550e+00
1.5000000000000000e+00,-5.0000000000000000e-01,1.8407807785470976e+02,1.0000000000000000e+00,True,1,1,3.9383361731290297e-17,6.2618327037844705e-17,3.5548428356364037e-01,0.0000000000000000e+00,3.5548429012464089e-01,3.5548429012464056e-01,0.0000000000000000e+00,-5.4721040622761340e-33,4.6646651818971208e-09,4.6646649320969402e-09,0,-1,-1,-1,5,1,-1,1,-6.8998905306600850e-18,1.4757029157490199e-17,1.6290438879603847e-17,2.0081620379580749e+00
1.5000000000000000e+00,-5.0000000000000000e-01,1.8407807785470976e+02,1.0000000000000000e+00,True,1,1,3.9383361731290297e-17,6.2618327037844705e-17,3.5548428356364037e-01,0.0000000000000000e+00,3.5548429012464089e-01,3.5548429012464056e-01,0.0000000000000000e+00,-5.4721040622761340e-33,4.6646651818971208e-09,4.6646649320969402e-09,0,-1,-1,-1,6,1,1,-1,-3.3059814969024380e-18,1.6536560482772293e-18,3.6964972587390278e-18,2.6777840645542490e+00
1.5000000000000000e+00,-5.0000000000000000e-01,1.8407807785470976e+02,1.0000000000000000e+00,True,1,1,3.9383361731290297e-17,6.2618327037844705e-17,3.5548428356364037e-01,0.0000000000000000e+00,3.5548429012464089e-01,3.5548429012464056e-01,0.0000000000000000e+00,-5.4721040622761340e-33,4.6646651818971208e-09,4.6646649320969402e-09,0,-1,-1,-1,7,1,1,1,3.9563034842792851e-20,2.3907056492422519e-18,2.3910329849345007e-18,1.5542491521627673e+00
1.5000000000000000e+00,-5.0000000000000000e-01,1.8407807785470976e+02,1.0000000000000000e+00,True,1,1,3.9383361731290297e-17,6.2618327037844705e-17,3.5548428356364037e-01,0.0000000000000000e+00,3.5548429012464089e-01,3.5548429012464056e-01,0.0000000000000000e+00,-5.4721040622761340e-33,4.6646651818971208e-09,4.6646649320969402e-09,1,-1,-1,1,0,-1,-1,-1,6.6517562415451939e-02,-4.7220797779694741e-02,8.1574443624485529e-02,-6.1733920595994740e-01
1.5000000000000000e+00,-5.0000000000000000e-01,1.8407807785470976e+02,1.0000000000000000e+00,True,1,1,3.9383361731290297e-17,6.2618327037844705e-17,3.5548428356364037e-01,0.0000000000000000e+00,3.5548429012464089e-01,3.5548429012464056e-01,0.0000000000000000e+00,-5.4721040622761340e-33,4.6646651818971208e-09,4.6646649320969402e-09,1,-1,-1,1,1,-1,-1,1,5.5672260320562224e-02,-4.3479569087391993e-19,5.5672260320562224e-02,-7.8099162557861997e-18
