Q2,t,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,0,-1,-1,-1,0,-1,-1,-1,2.6889199755869980e-01,4.3543902616759681e-19,2.6889199755869980e-01,1.6193826150312984e-18
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,0,-1,-1,-1,1,-1,-1,1,6.0060737417227610e-02,4.9495605814338636e-02,7.7827419165931208e-02,6.8925985186922512e-01
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,0,-1,-1,-1,2,-1,1,-1,7.0802684378592537e-02,-1.2091577847151339e-01,1.4012011132805560e-01,-1.0410668147492490e+00
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,0,-1,-1,-1,3,-1,1,1,-1.0073273071197767e-02,4.7178073353332508e-03,1.1123332972640993e-02,2.7035849093938413e+00
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,0,-1,-1,-1,4,1,-1,-1,-5.8906603910490913e-18,1.5372901499079058e-19,5.8926659885593952e-18,3.1155014991836421e+00
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,0,-1,-1,-1,5,1,-1,1,-6.9943718082806630e-18,-6.8591691358185628e-18,9.7963992480011379e-18,-2.3659536110356298e+00
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,0,-1,-1,-1,6,1,1,-1,-6.0323502262692278e-18,1.5658795235845000e-18,6.2322730953281901e-18,2.8876177223614947e+00
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,0,-1,-1,-1,7,1,1,1,-4.5201361379968060e-18,-1.0050231349915307e-18,4.6305185679244264e-18,-2.9228080883226273e+00
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,1,-1,-1,1,0,-1,-1,-1,6.0060737417227610e-02,-4.9495605814338636e-02,7.7827419165931208e-02,-6.8925985186922512e-01
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,1,-1,-1,1,1,-1,-1,1,4.4215032899974582e-02,3.3622597500282178e-19,4.4215032899974582e-02,7.6043361940598056e-18
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,1,-1,-1,1,2,-1,1,-1,2.9320149609669239e-02,-4.4078218396172333e-02,5.2939215238932781e-02,-9.8382051010403748e-01
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,1,-1,-1,1,3,-1,1,1,8.8527490798437983e-03,3.5463421236507905e-02,3.6551681384974277e-02,1.3261655248284201e+00
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,1,-1,-1,1,4,1,-1,-1,-1.6463901641748464e-18,2.4089434821413967e-19,1.6639202684303093e-18,2.9963069036103454e+00
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,1,-1,-1,1,5,1,-1,1,-1.4015378057364279e-18,5.8363148692874924e-19,1.5182008870512307e-18,2.7470098363922260e+00
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,1,-1,-1,1,6,1,1,-1,-3.4342885270816312e-18,2.6863921573211331e-18,4.3601651929899412e-18,2.4777834390354934e+00
1.7500000000000000e+00,-5.0000000000000000e-01,2.0689476340903539e+02,1.0000000000000000e+00,True,1,1,2.9300941823197513e-17,4.3171236924233622e-17,3.1047047457086474e-01,1.4901161193847656e-08,3.1047047833935143e-01,3.1047047833935143e-01,5.3420726729827037e-09,2.2204460492503131e-16,2.3400077153734600e-09,2.3400077153734600e-09,1,-1,-1,1,7,1,1,1,-4.9756355763302686e-18,-1.3206388582351063e-18,5.1479157318592512e-18,-2.8821534597384399e+00
