Q2,t,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,0,-1,-1,-1,0,-1,-1,-1,3.4354744395133091e-01,-4.1502356554981894e-19,3.4354744395133091e-01,-1.2080531316909282e-18
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,0,-1,-1,-1,1,-1,-1,1,1.5617153870686519e-02,3.5623468153773853e-02,3.8896362019135398e-02,1.1576348354586219e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,0,-1,-1,-1,2,-1,1,-1,4.0806965251627823e-02,-1.0956321203832826e-01,1.1691580665249349e-01,-1.2142619673761075e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,0,-1,-1,-1,3,-1,1,1,-1.3920009007388537e-02,-4.5061592568767560e-03,1.4631203710362113e-02,-2.8285206004566659e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,0,-1,-1,-1,4,1,-1,-1,1.4892742313313019e-17,-7.7922865702722860e-17,7.9333263975052270e-17,-1.3819520879681271e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,0,-1,-1,-1,5,1,-1,1,2.2246117852416131e-17,-4.7092935228833388e-17,5.2082956021818542e-17,-1.1294816451339791e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,0,-1,-1,-1,6,1,1,-1,1.2395785679918302e-17,-2.5682920998852544e-18,1.2659053160991175e-17,-2.0430008236692732e-01
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,0,-1,-1,-1,7,1,1,1,1.8231927264804413e-17,-1.0324619531328430e-18,1.8261137682898768e-17,-5.6568918674127285e-02
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,1,-1,-1,1,0,-1,-1,-1,1.5617153870686519e-02,-3.5623468153773853e-02,3.8896362019135398e-02,-1.1576348354586219e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,1,-1,-1,1,1,-1,-1,1,6.0375643999142671e-03,9.8049971827522899e-20,6.0375643999142671e-03,1.6239987738915910e-17
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,1,-1,-1,1,2,-1,1,-1,-1.4070421340009692e-02,-2.1580253672168061e-02,2.5762067177160362e-02,-2.1485793578966508e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,1,-1,-1,1,3,-1,1,1,1.3012660784785816e-03,8.6449171484329090e-04,1.5622545669741919e-03,5.8639469378637177e-01
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,1,-1,-1,1,4,1,-1,-1,-2.5082735606875330e-18,-8.6333799535113202e-18,8.9903662704550164e-18,-1.8535444529859599e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,1,-1,-1,1,5,1,-1,1,3.3122642983593739e-18,2.5429072076784649e-17,2.5643884289796951e-17,1.4412705488917394e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,1,-1,-1,1,6,1,1,-1,-7.6506044210976408e-18,2.5706014721824627e-18,8.0709193984889608e-18,2.8174442117367025e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,1,-1,-1,1,7,1,1,1,-1.0458299728768798e-18,-1.4634557453551966e-18,1.7987392948342428e-18,-2.1912740171138338e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,2,-1,1,-1,0,-1,-1,-1,4.0806965251627823e-02,1.0956321203832825e-01,1.1691580665249347e-01,1.2142619673761075e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,2,-1,1,-1,1,-1,-1,1,-1.4070421340009692e-02,2.1580253672168065e-02,2.5762067177160366e-02,2.1485793578966508e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,2,-1,1,-1,2,-1,1,-1,1.4617669953442003e-01,-8.9475374083116012e-19,1.4617669953442003e-01,-6.1210421611720247e-18
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,2,-1,1,-1,3,-1,1,1,-4.0934539676327902e-03,1.4249851242473074e-02,1.4826146694867821e-02,1.8505271614400804e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,2,-1,1,-1,4,1,-1,-1,3.3703940120840398e-17,-6.8144842322417786e-18,3.4385938623522653e-17,-1.9949714944134916e-01
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,2,-1,1,-1,5,1,-1,1,5.5683716202666283e-17,-1.9665460537199395e-17,5.9054268163099148e-17,-3.3949036831625995e-01
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,2,-1,1,-1,6,1,1,-1,8.3612578443113370e-18,-3.4881888823014881e-17,3.5869998614444192e-17,-1.3355331533412178e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,2,-1,1,-1,7,1,1,1,1.8112674401404493e-17,2.3419799642850515e-17,2.9606688252530958e-17,9.1249194995106642e-01
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,3,-1,1,1,0,-1,-1,-1,-1.3920009007388537e-02,4.5061592568767569e-03,1.4631203710362113e-02,2.8285206004566659e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,3,-1,1,1,1,-1,-1,1,1.3012660784785816e-03,-8.6449171484329090e-04,1.5622545669741919e-03,-5.8639469378637177e-01
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,3,-1,1,1,2,-1,1,-1,-4.0934539676327902e-03,-1.4249851242473072e-02,1.4826146694867820e-02,-1.8505271614400804e+00
3.0000000000000000e+00,-4.2499999999999999e-01,1.0288733049164769e+03,9.9999999999999989e-01,True,1,1,1.3881389034792062e-16,3.0461620976107523e-16,1.4581690023142066e-01,0.0000000000000000e+00,1.4581690144224027e-01,1.4581690144224180e-01,0.0000000000000000e+00,-1.1206033140272791e-31,3.5311592538889158e-10,3.5311637294754838e-10,3,-1,1,1,3,-1,1,1,4.2382921143348682e-03,-1.2472455808837936e-20,4.2382921143348682e-03,-2.9428023063000432e-18
