Q2,t,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
3.0000000000000000e+00,-7.2500000000000009e-01,4.9743792038953109e+02,1.0000000000000004e+00,True,1,1,3.7500832285554218e-17,6.9544026142031018e-17,1.3849173012342181e-01,1.4901161193847656e-08,1.3849173074817825e-01,1.3849173074817903e-01,2.3829411872624720e-09,2.2204460492503131e-16,1.7304720156818831e-10,1.7304741667389933e-10,0,-1,-1,-1,0,-1,-1,-1,3.7354637621225717e-01,1.6717203101203361e-19,3.7354637621225717e-01,4.4752684447684969e-19
3.0000000000000000e+00,-7.2500000000000009e-01,4.9743792038953109e+02,1.0000000000000004e+00,True,1,1,3.7500832285554218e-17,6.9544026142031018e-17,1.3849173012342181e-01,1.4901161193847656e-08,1.3849173074817825e-01,1.3849173074817903e-01,2.3829411872624720e-09,2.2204460492503131e-16,1.7304720156818831e-10,1.7304741667389933e-10,0,-1,-1,-1,1,-1,-1,1,-1.4875701859223734e-02,3.1594960695496374e-02,3.4921741754306485e-02,2.0108328467739178e+00
3.0000000000000000e+00,-7.2500000000000009e-01,4.9743792038953109e+02,1.0000000000000004e+00,True,1,1,3.7500832285554218e-17,6.9544026142031018e-17,1.3849173012342181e-01,1.4901161193847656e-08,1.3849173074817825e-01,1.3849173074817903e-01,2.3829411872624720e-09,2.2204460492503131e-16,1.7304720156818831e-10,1.7304741667389933e-10,0,-1,-1,-1,2,-1,1,-1,3.0685549052774886e-03,-8.1155960265497637e-02,8.1213951485084965e-02,-1.5330037378364330e+00
3.0000000000000000e+00,-7.2500000000000009e-01,4.9743792038953109e+02,1.0000000000000004e+00,True,1,1,3.7500832285554218e-17,6.9544026142031018e-17,1.3849173012342181e-01,1.4901161193847656e-08,1.3849173074817825e-01,1.3849173074817903e-01,2.3829411872624720e-09,2.2204460492503131e-16,1.7304720156818831e-10,1.7304741667389933e-10,0,-1,-1,-1,3,-1,1,1,-1.2765998853111110e-02,-1.4343401885179210e-02,1.9201664103858204e-02,-2.2980734545218939e+00
3.0000000000000000e+00,-7.2500000000000009e-01,4.9743792038953109e+02,1.0000000000000004e+00,True,1,1,3.7500832285554218e-17,6.9544026142031018e-17,1.3849173012342181e-01,1.4901161193847656e-08,1.3849173074817825e-01,1.3849173074817903e-01,2.3829411872624720e-09,2.2204460492503131e-16,1.7304720156818831e-10,1.7304741667389933e-10,0,-1,-1,-1,4,1,-1,-1,-1.0316782815524653e-18,-3.6138671341854569e-18,3.7582437042018516e-18,-1.8488771917907989e+00
3.0000000000000000e+00,-7.2500000000000009e-01,4.9743792038953109e+02,1.0000000000000004e+00,True,1,1,3.7500832285554218e-17,6.9544026142031018e-17,1.3849173012342181e-01,1.4901161193847656e-08,1.3849173074817825e-01,1.3849173074817903e-01,2.3829411872624720e-09,2.2204460492503131e-16,1.7304720156818831e-10,1.7304741667389933e-10,0,-1,-1,-1,5,1,-1,1,4.8691564557875224e-18,6.7793837058304624e-18,8.3467795000117784e-18,9.4793998273519131e-01
3.0000000000000000e+00,-7.2500000000000009e-01,4.9743792038953109e+02,1.0000000000000004e+00,True,1,1,3.7500832285554218e-17,6.9544026142031018e-17,1.3849173012342181e-01,1.4901161193847656e-08,1.3849173074817825e-01,1.3849173074817903e-01,2.3829411872624720e-09,2.2204460492503131e-16,1.7304720156818831e-10,1.7304741667389933e-10,0,-1,-1,-1,6,1,1,-1,-4.5548963987897898e-19,1.1725615690287448e-19,4.7034010924937443e-19,2.8896344807479486e+00
3.0000000000000000e+00,-7.2500000000000009e-01,4.9743792038953109e+02,1.0000000000000004e+00,True,1,1,3.7500832285554218e-17,6.9544026142031018e-17,1.3849173012342181e-01,1.4901161193847656e-08,1.3849173074817825e-01,1.3849173074817903e-01,2.3829411872624720e-09,2.2204460492503131e-16,1.7304720156818831e-10,1.7304741667389933e-10,0,-1,-1,-1,7,1,1,1,2.0698393378868063e-18,2.9389218511923463e-19,2.0905997945895461e-18,1.4104511406174799e-01
3.0000000000000000e+00,-7.2500000000000009e-01,4.9743792038953109e+02,1.0000000000000004e+00,True,1,1,3.7500832285554218e-17,6.9544026142031018e-17,1.3849173012342181e-01,1.4901161193847656e-08,1.3849173074817825e-01,1.3849173074817903e-01,2.3829411872624720e-09,2.2204460492503131e-16,1.7304720156818831e-10,1.7304741667389933e-10,1,-1,-1,1,0,-1,-1,-1,-1.4875701859223734e-02,-3.1594960695496374e-02,3.4921741754306485e-02,-2.0108328467739178e+00
3.0000000000000000e+00,-7.2500000000000009e-01,4.9743792038953109e+02,1.0000000000000004e+00,True,1,1,3.7500832285554218e-17,6.9544026142031018e-17,1.3849173012342181e-01,1.4901161193847656e-08,1.3849173074817825e-01,1.3849173074817903e-01,2.3829411872624720e-09,2.2204460492503131e-16,1.7304720156818831e-10,1.7304741667389933e-10,1,-1,-1,1,1,-1,-1,1,5.0066509924472161e-03,1.8540342403399347e-20,5.0066509924472161e-03,3.7031425660323401e-18
