Q2,t,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,0,-1,-1,-1,0,-1,-1,-1,3.5444267033156801e-01,-7.2366800017495794e-18,3.5444267033156801e-01,-2.0417067716423458e-17
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,0,-1,-1,-1,1,-1,-1,1,1.9182428757966444e-02,4.4566091893081486e-02,4.8519090260195949e-02,1.1643383440233896e+00
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,0,-1,-1,-1,2,-1,1,-1,4.5209738314114588e-02,-9.8814896745112860e-02,1.0866602163131783e-01,-1.1417068380198947e+00
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,0,-1,-1,-1,3,-1,1,1,-1.6966151156522218e-02,-3.4795013777685607e-03,1.7319272932310222e-02,-2.9393125841065531e+00
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,0,-1,-1,-1,4,1,-1,-1,-3.1538327666448710e-18,-2.8140470933992504e-17,2.8316651735451346e-17,-1.6824052121437370e+00
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,0,-1,-1,-1,5,1,-1,1,-1.3786440528732091e-17,-4.9486905046565424e-18,1.4647712454958440e-17,-2.7969638529530965e+00
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,0,-1,-1,-1,6,1,1,-1,-2.8970625765848011e-18,2.7094934602899228e-18,3.9666517850703792e-18,2.3896373350668192e+00
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,0,-1,-1,-1,7,1,1,1,9.3534853416983505e-18,2.4596518642595273e-18,9.6714825818341467e-18,2.5714456395559343e-01
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,1,-1,-1,1,0,-1,-1,-1,1.9182428757966444e-02,-4.4566091893081486e-02,4.8519090260195949e-02,-1.1643383440233896e+00
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,1,-1,-1,1,1,-1,-1,1,1.0309124302162347e-02,2.9871002362883138e-20,1.0309124302162347e-02,2.8975305261008127e-18
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,1,-1,-1,1,2,-1,1,-1,-1.1035890023496385e-02,-2.9538133831815232e-02,3.1532399510296308e-02,-1.9283522024510740e+00
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,1,-1,-1,1,3,-1,1,1,3.3209007149894039e-03,4.2413319111973755e-03,5.3867687846944311e-03,9.0651662440852154e-01
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,1,-1,-1,1,4,1,-1,-1,-1.0126514879819982e-18,-1.3769082637856611e-18,1.7091926172884666e-18,-2.2049222472924246e+00
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,1,-1,-1,1,5,1,-1,1,-6.5875873839411753e-18,9.4906382825915291e-18,1.1552857765594313e-17,2.1775611990020716e+00
2.7500000000000000e+00,-5.7499999999999996e-01,4.3647619040551075e+02,1.0000000000000002e+00,True,1,1,4.4687474695642767e-17,6.3286764626368942e-17,1.6796706184458801e-01,0.0000000000000000e+00,1.6796706223866636e-01,1.6796706223866636e-01,0.0000000000000000e+00,-6.0021849715471359e-33,1.3238436388784969e-10,1.3238436388784969e-10,1,-1,-1,1,6,1,1,-1,-3.2492831160231859e-18,3.1325541723556517e-19,3.2643482848036868e-18,3.0454821350681613e+00
