Q2,t,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,0,-1,-1,-1,0,-1,-1,-1,2.9838593396146318e-01,-4.9874947160921226e-19,2.9838593396146318e-01,-1.6714912294546238e-18
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,0,-1,-1,-1,1,-1,-1,1,4.0573790502605352e-02,2.1766191200988227e-02,4.6043452902093322e-02,4.9238795331861213e-01
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,0,-1,-1,-1,2,-1,1,-1,7.7373676406362515e-02,-1.3945496744439537e-01,1.5948157807582000e-01,-1.0642531025285846e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,0,-1,-1,-1,3,-1,1,1,-1.2365487277161552e-02,1.0964835446341940e-03,1.2414006273773901e-02,3.0531510772784065e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,0,-1,-1,-1,4,1,-1,-1,-2.7381357342322402e-17,-1.7319253308609686e-17,3.2399000988853657e-17,-2.5776040390406849e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,0,-1,-1,-1,5,1,-1,1,6.2596185699486227e-18,6.2167157564664144e-18,8.8221527666405450e-18,7.8195944147370267e-01
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,0,-1,-1,-1,6,1,1,-1,8.7966325214866900e-19,2.4501940275372264e-19,9.1314946471350665e-19,2.7165222355784979e-01
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,0,-1,-1,-1,7,1,1,1,7.3566950250388670e-18,7.5218527968174909e-19,7.3950486398942323e-18,1.0189092672407932e-01
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,1,-1,-1,1,0,-1,-1,-1,4.0573790502605352e-02,-2.1766191200988227e-02,4.6043452902093322e-02,-4.9238795331861213e-01
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,1,-1,-1,1,1,-1,-1,1,8.9034711063266190e-03,2.1830745669948796e-19,8.9034711063266190e-03,2.4519364873814582e-17
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,1,-1,-1,1,2,-1,1,-1,8.2736905243609871e-03,-3.5498980357408776e-02,3.6450398644028506e-02,-1.3418156629744222e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,1,-1,-1,1,3,-1,1,1,1.6893573475731960e-03,7.5545754365537936e-04,1.8505794627806079e-03,4.2051162926079044e-01
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,1,-1,-1,1,4,1,-1,-1,-8.4479249729366227e-19,5.5150952687807300e-19,1.0088791412854853e-18,2.5632275278779639e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,1,-1,-1,1,5,1,-1,1,8.6848579421185140e-18,1.6339704960596557e-17,1.8504397198345123e-17,1.0822528797473920e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,1,-1,-1,1,6,1,1,-1,-4.6375823014312578e-18,8.1398271502312406e-20,4.6382965926244957e-18,3.1240425792164030e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,1,-1,-1,1,7,1,1,1,2.3378902387276563e-18,-3.0376889512368871e-18,3.8331820897010246e-18,-9.1485123537972257e-01
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,2,-1,1,-1,0,-1,-1,-1,7.7373676406362515e-02,1.3945496744439534e-01,1.5948157807581997e-01,1.0642531025285846e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,2,-1,1,-1,1,-1,-1,1,8.2736905243609871e-03,3.5498980357408776e-02,3.6450398644028506e-02,1.3418156629744222e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,2,-1,1,-1,2,-1,1,-1,1.8612445382089321e-01,1.9465159134366230e-18,1.8612445382089321e-01,1.0458141708288085e-17
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,2,-1,1,-1,3,-1,1,1,1.2572315228214059e-02,1.3131246835396225e-02,1.8179459663303706e-02,8.0714003451881378e-01
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,2,-1,1,-1,4,1,-1,-1,-3.3603143185313764e-20,-1.7417291135872777e-17,1.7417323551079379e-17,-1.5727256222996244e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,2,-1,1,-1,5,1,-1,1,-5.3001588165541348e-18,1.4297837525280842e-17,1.5248601292578460e-17,1.9257887678742351e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,2,-1,1,-1,6,1,1,-1,-1.6728325766651610e-17,-1.1362273430986878e-17,2.0222218980016278e-17,-2.5449471042060972e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,2,-1,1,-1,7,1,1,1,-1.2865897097171693e-18,-2.3063389370112848e-18,2.6409302098928045e-18,-2.0796459402536187e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,3,-1,1,1,0,-1,-1,-1,-1.2365487277161552e-02,-1.0964835446341940e-03,1.2414006273773901e-02,-3.0531510772784065e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,3,-1,1,1,1,-1,-1,1,1.6893573475731960e-03,-7.5545754365537946e-04,1.8505794627806079e-03,-4.2051162926079050e-01
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,3,-1,1,1,2,-1,1,-1,1.2572315228214059e-02,-1.3131246835396225e-02,1.8179459663303706e-02,-8.0714003451881378e-01
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,3,-1,1,1,3,-1,1,1,6.5861411113168709e-03,2.3205989448144814e-19,6.5861411113168709e-03,3.5234576751278985e-17
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,3,-1,1,1,4,1,-1,-1,1.2533462845795360e-18,2.5686338032333258e-18,2.8581036587538646e-18,1.1168409469830101e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,3,-1,1,1,5,1,-1,1,6.2242010261603208e-18,-9.5883046159404667e-18,1.1431371913384694e-17,-9.9502232022753279e-01
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,3,-1,1,1,6,1,1,-1,-1.2569153172331427e-18,3.0512608865319856e-18,3.3000044109629990e-18,1.9615473330751330e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,3,-1,1,1,7,1,1,1,1.2282763481268369e-17,2.3071029889966757e-17,2.6136922139389697e-17,1.0815744643611103e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,4,1,-1,-1,0,-1,-1,-1,-2.7381357342322402e-17,1.7319253308609686e-17,3.2399000988853657e-17,2.5776040390406849e+00
3.0000000000000000e+00,-2.7499999999999991e-01,1.5733165404317856e+03,9.9999999999999978e-01,True,1,1,7.4657828380239087e-17,8.3574363138747712e-17,1.8922828944277761e-01,0.0000000000000000e+00,1.8922829020795631e-01,1.8922829020795748e-01,0.0000000000000000e+00,-1.2558465512500504e-32,2.8958691694613847e-10,2.8958735409645442e-10,4,1,-1,-1,1,-1,-1,1,-8.4479249729366227e-19,-5.5150952687807348e-19,1.0088791412854857e-18,-2.5632275278779635e+00
