detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,incoming_state,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction
c_e_gamma_low_egamma_unpolarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},unpolarized,low_Egamma_unpolarized_region_0,0,3.8195811146809243e-11,8.2571993964621804e-01,high_s_high_theta_in_low_Egamma,"$A(h_e=+1, h_p=+1)$",7,1,1,1,-3.5421543972407961e+06,-3.2350007997691105e+06,4.7970916135090739e+06,-2.4014854038315963e+00,2.3012087948399090e+13,4.9462981002184103e-01
c_e_gamma_low_egamma_unpolarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},unpolarized,low_Egamma_unpolarized_region_0,0,3.8195811146809243e-11,8.2571993964621804e-01,high_s_high_theta_in_low_Egamma,"$A(h_e=+1, h_p=+1)$",6,1,1,-1,-2.7459465480233151e+06,-2.5078546299270676e+06,3.7188112737066653e+06,-2.4014815345447955e+00,1.3829557289447789e+13,2.9725730712069559e-01
c_e_gamma_low_egamma_unpolarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},unpolarized,low_Egamma_unpolarized_region_0,0,3.8195811146809243e-11,8.2571993964621804e-01,high_s_high_theta_in_low_Egamma,"$A(h_e=+1, h_p=+1)$",5,1,-1,1,-1.8158688005254611e+06,-1.6584152114539484e+06,2.4592113602339309e+06,-2.4014832243290583e+00,6.0477205143036201e+12,1.2999180499235383e-01
c_e_gamma_low_egamma_unpolarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},unpolarized,low_Egamma_unpolarized_region_0,0,3.8195811146809243e-11,8.2571993964621804e-01,high_s_high_theta_in_low_Egamma,"$A(h_e=+1, h_p=+1)$",4,1,-1,-1,-1.4076964757984304e+06,-1.2856456386826599e+06,1.9064349126679006e+06,-2.4014792665753362e+00,3.6344940762390654e+12,7.8121077865109592e-02
c_e_gamma_low_egamma_unpolarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},unpolarized,low_Egamma_unpolarized_region_0,0,3.8195811146809243e-11,8.2571993964621804e-01,high_s_high_theta_in_low_Egamma,"$A(h_e=+1, h_p=+1)$",2,-1,1,-1,7.2871542446462518e-05,5.4380404825861036e-05,9.0925739631586826e-05,6.4109692908945481e-01,8.2674901275511193e-09,1.7770430394311719e-22
c_e_gamma_low_egamma_unpolarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},unpolarized,low_Egamma_unpolarized_region_0,0,3.8195811146809243e-11,8.2571993964621804e-01,high_s_high_theta_in_low_Egamma,"$A(h_e=+1, h_p=+1)$",3,-1,1,1,-7.8966702071720546e-05,-1.5065388307373876e-05,8.0390956959945634e-05,-2.9530765147100397e+00,6.4627059609358317e-09,1.3891164629879206e-22
c_e_gamma_low_egamma_unpolarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},unpolarized,low_Egamma_unpolarized_region_0,0,3.8195811146809243e-11,8.2571993964621804e-01,high_s_high_theta_in_low_Egamma,"$A(h_e=+1, h_p=+1)$",0,-1,-1,-1,2.8614612067078757e-05,3.7373266672892186e-05,4.7069704540739611e-05,9.1735809703712234e-01,2.2155570855525230e-09,4.7621953417557081e-23
c_e_gamma_low_egamma_unpolarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},unpolarized,low_Egamma_unpolarized_region_0,0,3.8195811146809243e-11,8.2571993964621804e-01,high_s_high_theta_in_low_Egamma,"$A(h_e=+1, h_p=+1)$",1,-1,-1,1,-3.0297680302330845e-05,-1.6867306548733619e-05,3.4676439579506982e-05,-2.6336052320351371e+00,1.2024554619111988e-09,2.5845995288151957e-23
c_e_gamma_low_egamma_unpolarized_region_1,egamma_region_max,C_e_gamma,C_{e\gamma},unpolarized,low_Egamma_unpolarized_region_1,1,3.5414644210892821e-11,2.4131334574795531e+00,high_s_high_theta_in_low_Egamma,"$A(h_e=+1, h_p=+1)$",7,1,1,1,2.5854570389481032e+04,2.7841182091184917e+04,3.7994607910322557e+04,8.2237885397770738e-01,1.4435902302591448e+09,6.1367425149189980e-01
c_e_gamma_low_egamma_unpolarized_region_1,egamma_region_max,C_e_gamma,C_{e\gamma},unpolarized,low_Egamma_unpolarized_region_1,1,3.5414644210892821e-11,2.4131334574795531e+00,high_s_high_theta_in_low_Egamma,"$A(h_e=+1, h_p=+1)$",6,1,1,-1,2.0043047385834943e+04,2.1583085809283675e+04,2.9454258462261911e+04,8.2237821002183964e-01,8.6755334156172740e+08,3.6879935618337978e-01
