detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,incoming_state,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction
c_e_gamma_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.1015691209159059e-11,1.1337418453207428e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",7,1,1,1,-4.2230262678598269e+05,-6.9536481816572219e+05,8.1355500055803778e+05,-2.1165741475431910e+00,6.6187173893298901e+11,3.4067578907962853e-01
c_e_gamma_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.1015691209159059e-11,1.1337418453207428e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",6,1,1,-1,-3.2737688376150903e+05,-5.3906302058820962e+05,6.3068578879429423e+05,-2.1165714923969476e+00,3.9776456418708112e+11,2.0473567430270348e-01
c_e_gamma_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.1015691209159059e-11,1.1337418453207428e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",2,-1,1,-1,5.3817667413477215e+05,-5.8742905233423589e+04,5.4137312594737066e+05,-1.0872130306487163e-01,2.9308486149802765e+11,1.5085538569617518e-01
c_e_gamma_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.1015691209159059e-11,1.1337418453207428e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",3,-1,1,1,4.1720629951619479e+05,-4.5540023852287748e+04,4.1968439347736508e+05,-1.0872424516151807e-01,1.7613499012846381e+11,9.0659448374818999e-02
c_e_gamma_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.1015691209159059e-11,1.1337418453207428e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",5,1,-1,1,-1.8827913897920979e+05,-3.1002218415954500e+05,3.6271585138480976e+05,-2.1165724751957504e+00,1.3156278884580740e+11,6.7717435670870671e-02
c_e_gamma_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.1015691209159059e-11,1.1337418453207428e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",0,-1,-1,-1,3.5427765608272649e+05,-3.8669413058209371e+04,3.5638179120956367e+05,-1.0871963065551468e-01,1.2700798110573708e+11,6.5373004522539746e-02
c_e_gamma_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.1015691209159059e-11,1.1337418453207428e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",4,1,-1,-1,-1.4595748142602690e+05,-2.4033644019211701e+05,2.8118533188708127e+05,-2.1165697216165880e+00,7.9065190868448013e+10,4.0696096695808696e-02
c_e_gamma_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.1015691209159059e-11,1.1337418453207428e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",1,-1,-1,1,2.7464377377424837e+05,-2.9978141797895260e+04,2.7627502865553240e+05,-1.0872239603861618e-01,7.6327891458615250e+10,3.9287165657454763e-02
c_e_gamma_low_egamma_longitudinal_polarized_region_1,egamma_region_max,C_e_gamma,C_{e\gamma},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_1,1,1.0717023443235584e-11,1.1337418453207433e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",7,1,1,1,-4.2227867989528982e+05,6.9532538721015002e+05,8.1350886755649676e+05,2.1165741474991049e+00,6.6179667759305383e+11,3.4067578906591239e-01
c_e_gamma_low_egamma_longitudinal_polarized_region_1,egamma_region_max,C_e_gamma,C_{e\gamma},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_1,1,1.0717023443235584e-11,1.1337418453207433e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",6,1,1,-1,-3.2735831973030180e+05,5.3903245280526776e+05,6.3065002550853021e+05,2.1165714924039523e+00,3.9771945467390967e+11,2.0473567431720313e-01
