detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,incoming_state,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction
c_p_gamma_mid_egamma_ty_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,mid_Egamma_Ty_region_2,2,3.5936424429575031e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",5,1,-1,1,4.9853557079256756e+00,-1.3511159157850001e+01,1.4401569127122956e+01,-1.2173133475841469e+00,2.0740519332330101e+02,4.1880402628009866e-01
c_p_gamma_mid_egamma_ty_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,mid_Egamma_Ty_region_2,2,3.5936424429575031e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",1,-1,-1,1,9.9388672213033882e+00,-2.9446343193931437e+00,1.0365903381647296e+01,-2.8803553948769089e-01,1.0745195291764685e+02,2.1697292045827671e-01
c_p_gamma_mid_egamma_ty_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,mid_Egamma_Ty_region_2,2,3.5936424429575031e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",7,1,1,1,3.0792658238398003e+00,-8.3458537432559083e+00,8.8957941027030554e+00,-1.2173336339972296e+00,7.9135152717686495e+01,1.5979407288416356e-01
c_p_gamma_mid_egamma_ty_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,mid_Egamma_Ty_region_2,2,3.5936424429575031e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",3,-1,1,1,7.9308474735505214e+00,-2.3498474786102821e+00,8.2716458351076536e+00,-2.8805159241824002e-01,6.8420124821453797e+01,1.3815769651025683e-01
c_p_gamma_mid_egamma_ty_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,mid_Egamma_Ty_region_2,2,3.5936424429575031e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",6,1,1,-1,-1.5467897420777159e+00,4.1918786193679072e+00,4.4681545257198341e+00,1.9242935470190645e+00,1.9964404865710645e+01,4.0313229413750998e-02
c_p_gamma_mid_egamma_ty_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,mid_Egamma_Ty_region_2,2,3.5936424429575031e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",2,-1,1,-1,-3.3205817844594985e+00,9.8372236328230167e-01,3.4632315942347756e+00,2.8535797643071450e+00,1.1993973075305941e+01,2.4218893146051714e-02
c_p_gamma_mid_egamma_ty_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,mid_Egamma_Ty_region_2,2,3.5936424429575031e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",4,1,-1,-1,-2.4416810484854065e-01,6.6166823185397239e-01,7.0528215096519353e-01,1.9243130387742007e+00,4.9742291247009002e-01,1.0044238293576166e-03
c_p_gamma_mid_egamma_ty_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,mid_Egamma_Ty_region_2,2,3.5936424429575031e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",0,-1,-1,-1,-5.7836997888756236e-01,1.7132934520787937e-01,6.0321271290296929e-01,2.8536000507202304e+00,3.6386557700775990e-01,7.3473747804395507e-04
c_p_gamma_high_egamma_ty_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_0,0,6.7852394350233647e-01,3.0761428066400054e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",5,1,-1,1,-4.2840400005119596e+02,-3.1003948355007151e+03,3.1298527318804267e+03,-1.7081041015749339e+00,9.7959781232593711e+06,3.8396069084155826e-01
c_p_gamma_high_egamma_ty_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_0,0,6.7852394350233647e-01,3.0761428066400054e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",3,-1,1,1,-2.7336525304091319e+03,-4.1406790830754272e+02,2.7648342427173520e+03,-2.9912648064219107e+00,7.6443083897024337e+06,2.9962438598622337e-01
c_p_gamma_high_egamma_ty_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_0,0,6.7852394350233647e-01,3.0761428066400054e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",6,1,1,-1,-4.1363896222642296e+02,-2.7337118364175562e+03,2.7648286738315633e+03,-1.7209675674249394e+00,7.6442775956412004e+06,2.9962317898995655e-01
c_p_gamma_high_egamma_ty_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_0,0,6.7852394350233647e-01,3.0761428066400054e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",1,-1,-1,1,5.9365779095065670e+02,8.2071559554719514e+01,5.9930402438508406e+02,1.3737647701911254e-01,3.5916531364415755e+05,1.4077753157257056e-02
c_p_gamma_high_egamma_ty_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_0,0,6.7852394350233647e-01,3.0761428066400054e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",7,1,1,1,-1.8543143495291923e+02,2.5622403473032545e+01,1.8719328147247589e+02,3.0042848806329014e+00,3.5041324628433584e+04,1.3734709329730533e-03
