selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,pair_delta_xy,kinematic_point,s_regime,theta_in_regime,qOut_regime,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,longitudinal_polarized_C_e_p,longitudinal_polarized_C_e_gamma,longitudinal_polarized_C_p_gamma,longitudinal_polarized_C_e_rest,longitudinal_polarized_C_p_rest,longitudinal_polarized_C_gamma_rest,Tx_C_e_p,Tx_C_e_gamma,Tx_C_p_gamma,Tx_C_e_rest,Tx_C_p_rest,Tx_C_gamma_rest,Ty_C_e_p,Ty_C_e_gamma,Ty_C_p_gamma,Ty_C_e_rest,Ty_C_p_rest,Ty_C_gamma_rest,double_transverse_C_e_p,double_transverse_C_e_gamma,double_transverse_C_p_gamma,double_transverse_C_e_rest,double_transverse_C_p_rest,double_transverse_C_gamma_rest
C_e_gamma,C_{e\gamma},double_transverse,enhanced_region_0,0,1,9.3065252090579464e-01,3.4010592590126176e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2139427085718459e+00,1.5707949999999999e+00,4.4505895925855397e+00,1.3089969389957465e+00,1.8000000000000000e+00,4.6469391334349019e+00,2.7126837836252055e-01,1.6069999612500031e-02,-3.3562906158049705e-01,1.7488997830951948e+01,8.1800844200981204e-01,1.9486634141531471e+01,7.6934810144126509e-02,4.4754468535130099e-02,7.6934810144126509e-02,4.4754468535130099e-02,3.1644968969450856e-18,1.0844592729506338e-17,3.5756328068625230e-03,0.0000000000000000e+00,3.5756335146536222e-03,3.5756335146536222e-03,1.8791424628974746e-18,-3.6470353650488576e-17,-1.3196452856288807e-03,-2.1073424255447017e-08,-1.3196474812286331e-03,-1.3196474812059542e-03,1.0847590922246795e-02,9.3065250323683657e-01,4.2055826636696091e-03,9.3084706637361747e-01,1.9489579272576354e-02,9.3079335906433680e-01,1.0847595828723655e-02,9.3065250250817033e-01,4.2055787585315568e-03,9.3084706637361747e-01,1.9489579272576354e-02,9.3079335906433680e-01,2.5943432286576348e-02,9.3065252090579464e-01,1.0097534351702492e-02,9.3176604923335826e-01,4.6645574822515440e-02,9.3145953699872608e-01
C_e_gamma,C_{e\gamma},double_transverse,enhanced_region_0,0,2,9.3065251459510256e-01,3.4010592590125643e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2139427085718459e+00,1.5707949999999999e+00,4.9741883681838388e+00,1.8325957145940457e+00,1.8000000000000000e+00,4.7778388273344765e+00,2.7126837836251477e-01,1.6069999612499691e-02,-3.3562906158049438e-01,1.7488997830951963e+01,8.1800844200981193e-01,1.9486634141531091e+01,7.6934810144126065e-02,4.4754468535128322e-02,7.6934810144126065e-02,4.4754468535128322e-02,6.5980650293575692e-18,6.4591685442626980e-17,3.5756294305494762e-03,0.0000000000000000e+00,3.5756335146536222e-03,3.5756335147157214e-03,3.7066089403007541e-18,1.4611328857223909e-17,-1.3196502326517198e-03,-2.1073424255447017e-08,-1.3196474812286331e-03,-1.3196474811665339e-03,1.0847600898280373e-02,9.3065250889652085e-01,4.2055622484044866e-03,9.3084706637361747e-01,1.9489579272559263e-02,9.3079335906433647e-01,1.0847596488581400e-02,9.3065251200613086e-01,4.2055662385685295e-03,9.3084706637361758e-01,1.9489579272559263e-02,9.3079335906433647e-01,2.5943429714566157e-02,9.3065251459510256e-01,1.0097541673211610e-02,9.3176604923335804e-01,4.6645574822510680e-02,9.3145953699872597e-01
C_e_gamma,C_{e\gamma},Ty,enhanced_region_0,0,1,9.3065251200613086e-01,3.4010592590125643e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2139427085718459e+00,1.5707949999999999e+00,4.9741883681838388e+00,1.8325957145940457e+00,1.8000000000000000e+00,4.7778388273344765e+00,2.7126837836251477e-01,1.6069999612499691e-02,-3.3562906158049438e-01,1.7488997830951963e+01,8.1800844200981193e-01,1.9486634141531091e+01,7.6934810144126065e-02,4.4754468535128322e-02,7.6934810144126065e-02,4.4754468535128322e-02,6.5980650293575692e-18,6.4591685442626980e-17,3.5756294305494762e-03,0.0000000000000000e+00,3.5756335146536222e-03,3.5756335147157214e-03,3.7066089403007541e-18,1.4611328857223909e-17,-1.3196502326517198e-03,-2.1073424255447017e-08,-1.3196474812286331e-03,-1.3196474811665339e-03,1.0847600898280373e-02,9.3065250889652085e-01,4.2055622484044866e-03,9.3084706637361747e-01,1.9489579272559263e-02,9.3079335906433647e-01,1.0847596488581400e-02,9.3065251200613086e-01,4.2055662385685295e-03,9.3084706637361758e-01,1.9489579272559263e-02,9.3079335906433647e-01,2.5943429714566157e-02,9.3065251459510256e-01,1.0097541673211610e-02,9.3176604923335804e-01,4.6645574822510680e-02,9.3145953699872597e-01
C_e_gamma,C_{e\gamma},Ty,enhanced_region_0,0,2,9.3065250250817033e-01,3.4010592590126176e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2139427085718459e+00,1.5707949999999999e+00,4.4505895925855397e+00,1.3089969389957465e+00,1.8000000000000000e+00,4.6469391334349019e+00,2.7126837836252055e-01,1.6069999612500031e-02,-3.3562906158049705e-01,1.7488997830951948e+01,8.1800844200981204e-01,1.9486634141531471e+01,7.6934810144126509e-02,4.4754468535130099e-02,7.6934810144126509e-02,4.4754468535130099e-02,3.1644968969450856e-18,1.0844592729506338e-17,3.5756328068625230e-03,0.0000000000000000e+00,3.5756335146536222e-03,3.5756335146536222e-03,1.8791424628974746e-18,-3.6470353650488576e-17,-1.3196452856288807e-03,-2.1073424255447017e-08,-1.3196474812286331e-03,-1.3196474812059542e-03,1.0847590922246795e-02,9.3065250323683657e-01,4.2055826636696091e-03,9.3084706637361747e-01,1.9489579272576354e-02,9.3079335906433680e-01,1.0847595828723655e-02,9.3065250250817033e-01,4.2055787585315568e-03,9.3084706637361747e-01,1.9489579272576354e-02,9.3079335906433680e-01,2.5943432286576348e-02,9.3065252090579464e-01,1.0097534351702492e-02,9.3176604923335826e-01,4.6645574822515440e-02,9.3145953699872608e-01
