detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_in,phi_in,qOut,phiOut,Q2,xB,t,W2,y
c_p_gamma_low_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,low_Egamma_Tx_region_0,0,5.5855910904722283e-01,2.8797932657906440e+00,high_s_high_theta_in_low_Egamma,k,2.2244176384674761e+00,-1.3620629704568554e-16,-2.2244176384655181e+00,-2.9513459707981364e-06,2.2244176384674761e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2130332206340100e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,4.9741883681838388e+00,2.1501999227848449e-02,4.7125171058439745e-03,-1.9652054228513601e-05,5.4210838953710905e+00,2.2110592627442047e-01
c_p_gamma_low_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,low_Egamma_Tx_region_0,0,5.5855910904722283e-01,2.8797932657906440e+00,high_s_high_theta_in_low_Egamma,p,2.4140997970931570e+00,1.3620629704568556e-16,2.2244176384655181e+00,2.9513459707981364e-06,2.2244176384674761e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2130332206340100e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,4.9741883681838388e+00,2.1501999227848449e-02,4.7125171058439745e-03,-1.9652054228513601e-05,5.4210838953710905e+00,2.2110592627442047e-01
c_p_gamma_low_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,low_Egamma_Tx_region_0,0,5.5855910904722283e-01,2.8797932657906440e+00,high_s_high_theta_in_low_Egamma,kp,1.7349034824403557e+00,-1.2940952255126015e-01,-1.7300703074894757e+00,0.0000000000000000e+00,1.7349034824403557e+00,4.6377278654427334e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2130332206340100e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,4.9741883681838388e+00,2.1501999227848449e-02,4.7125171058439745e-03,-1.9652054228513601e-05,5.4210838953710905e+00,2.2110592627442047e-01
c_p_gamma_low_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,low_Egamma_Tx_region_0,0,5.5855910904722283e-01,2.8797932657906440e+00,high_s_high_theta_in_low_Egamma,pp,2.4036139531192897e+00,0.0000000000000000e+00,2.2130332206340100e+00,0.0000000000000000e+00,2.2130332206340100e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2130332206340100e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,4.9741883681838388e+00,2.1501999227848449e-02,4.7125171058439745e-03,-1.9652054228513601e-05,5.4210838953710905e+00,2.2110592627442047e-01
c_p_gamma_low_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,low_Egamma_Tx_region_0,0,5.5855910904722283e-01,2.8797932657906440e+00,high_s_high_theta_in_low_Egamma,qout,5.0000000000000000e-01,1.2940952255126015e-01,-4.8296291314453421e-01,0.0000000000000000e+00,5.0000000000000000e-01,4.9741883681838388e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2130332206340100e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,4.9741883681838388e+00,2.1501999227848449e-02,4.7125171058439745e-03,-1.9652054228513601e-05,5.4210838953710905e+00,2.2110592627442047e-01
c_p_gamma_low_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,low_Egamma_Tx_region_1,1,3.7391383193404287e-01,2.6179938779914935e-01,high_s_high_theta_in_low_Egamma,k,2.2244176384674761e+00,-1.4548387427037091e-01,-2.2196549895521591e+00,-2.9513459707981364e-06,2.2244176384674761e+00,4.6469391334349019e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7053963335704836e+00,1.5707949999999999e+00,1.5053464798451088e+00,5.0000000000000000e-01,1.8325957145940459e+00,7.5506682874851155e-02,2.0159010269289460e-01,-6.6823791132368249e-02,1.1788928229074891e+00,1.8150586634151041e-02
c_p_gamma_low_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,low_Egamma_Tx_region_1,1,3.7391383193404287e-01,2.6179938779914935e-01,high_s_high_theta_in_low_Egamma,p,2.4140997970931570e+00,1.4548387427037088e-01,2.2196549895521591e+00,2.9513459707981364e-06,2.2244176384674761e+00,1.5053464798451088e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7053963335704836e+00,1.5707949999999999e+00,1.5053464798451088e+00,5.0000000000000000e-01,1.8325957145940459e+00,7.5506682874851155e-02,2.0159010269289460e-01,-6.6823791132368249e-02,1.1788928229074891e+00,1.8150586634151041e-02
c_p_gamma_low_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,low_Egamma_Tx_region_1,1,3.7391383193404287e-01,2.6179938779914935e-01,high_s_high_theta_in_low_Egamma,kp,2.1921822499988601e+00,1.2940952255126031e-01,-2.1883592467150179e+00,0.0000000000000000e+00,2.1921822499988601e+00,4.7714556031241795e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7053963335704836e+00,1.5707949999999999e+00,1.5053464798451088e+00,5.0000000000000000e-01,1.8325957145940459e+00,7.5506682874851155e-02,2.0159010269289460e-01,-6.6823791132368249e-02,1.1788928229074891e+00,1.8150586634151041e-02
c_p_gamma_low_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,low_Egamma_Tx_region_1,1,3.7391383193404287e-01,2.6179938779914935e-01,high_s_high_theta_in_low_Egamma,pp,1.9463351855617388e+00,0.0000000000000000e+00,1.7053963335704836e+00,0.0000000000000000e+00,1.7053963335704836e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7053963335704836e+00,1.5707949999999999e+00,1.5053464798451088e+00,5.0000000000000000e-01,1.8325957145940459e+00,7.5506682874851155e-02,2.0159010269289460e-01,-6.6823791132368249e-02,1.1788928229074891e+00,1.8150586634151041e-02
c_p_gamma_low_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,low_Egamma_Tx_region_1,1,3.7391383193404287e-01,2.6179938779914935e-01,high_s_high_theta_in_low_Egamma,qout,5.0000000000000000e-01,-1.2940952255126031e-01,4.8296291314453416e-01,0.0000000000000000e+00,5.0000000000000000e-01,1.8325957145940459e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7053963335704836e+00,1.5707949999999999e+00,1.5053464798451088e+00,5.0000000000000000e-01,1.8325957145940459e+00,7.5506682874851155e-02,2.0159010269289460e-01,-6.6823791132368249e-02,1.1788928229074891e+00,1.8150586634151041e-02
