detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,incoming_state,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction
c_p_gamma_double_transverse_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},double_transverse,enhanced_region_0,0,9.9993053428939305e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,$T_x(h_e) \otimes T_x(h_p)$ coherent incoming state,2,-1,1,-1,-1.6904421008898197e-04,-1.4958254086470868e+01,1.4958254087426058e+01,-1.5708076278604557e+00,2.2374936534399831e+02,2.5294667765343409e-01
c_p_gamma_double_transverse_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},double_transverse,enhanced_region_0,0,9.9993053428939305e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,$T_x(h_e) \otimes T_x(h_p)$ coherent incoming state,5,1,-1,1,-1.6904421009060551e-04,-1.4958254086470854e+01,1.4958254087426043e+01,-1.5708076278604559e+00,2.2374936534399788e+02,2.5294667765343365e-01
c_p_gamma_double_transverse_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},double_transverse,enhanced_region_0,0,9.9993053428939305e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,$T_x(h_e) \otimes T_x(h_p)$ coherent incoming state,6,1,1,-1,-1.7362182296927286e-04,-1.4782972375712632e+01,1.4782972376732202e+01,-1.5708080715116253e+00,2.1853627229122728e+02,2.4705332208583586e-01
c_p_gamma_double_transverse_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},double_transverse,enhanced_region_0,0,9.9993053428939305e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,$T_x(h_e) \otimes T_x(h_p)$ coherent incoming state,1,-1,-1,1,-1.7362182296947875e-04,-1.4782972375712617e+01,1.4782972376732188e+01,-1.5708080715116253e+00,2.1853627229122685e+02,2.4705332208583536e-01
c_p_gamma_double_transverse_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},double_transverse,enhanced_region_0,0,9.9993053428939305e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,$T_x(h_e) \otimes T_x(h_p)$ coherent incoming state,3,-1,1,1,-3.4087884853106374e-04,-5.6856997067404436e-10,3.4087884853153792e-04,-3.1415909856365802e+00,1.1619838937618713e-07,1.3136125099706354e-10
c_p_gamma_double_transverse_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},double_transverse,enhanced_region_0,0,9.9993053428939305e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,$T_x(h_e) \otimes T_x(h_p)$ coherent incoming state,4,1,-1,-1,-3.4087884853106363e-04,-5.6860129650076760e-10,3.4087884853153786e-04,-3.1415909855446831e+00,1.1619838937618709e-07,1.3136125099706349e-10
c_p_gamma_double_transverse_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},double_transverse,enhanced_region_0,0,9.9993053428939305e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,$T_x(h_e) \otimes T_x(h_p)$ coherent incoming state,0,-1,-1,-1,-3.3828440228632687e-04,-5.6000597877512862e-10,3.3828440228679036e-04,-3.1415909981602939e+00,1.1443633683053106e-07,1.2936926618589216e-10
c_p_gamma_double_transverse_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},double_transverse,enhanced_region_0,0,9.9993053428939305e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,$T_x(h_e) \otimes T_x(h_p)$ coherent incoming state,7,1,1,1,-3.3828440228632697e-04,-5.5997475470284391e-10,3.3828440228679047e-04,-3.1415909982525951e+00,1.1443633683053106e-07,1.2936926618589216e-10
c_p_gamma_double_transverse_region_1,enhanced_cluster,C_p_gamma,C_{p\gamma},double_transverse,enhanced_region_1,1,9.9946060913833634e-01,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,$T_x(h_e) \otimes T_x(h_p)$ coherent incoming state,2,-1,1,-1,-3.1759383586787025e-06,-3.7837226285475634e+00,3.7837226285488961e+00,-1.5707971661636004e+00,1.4316556929792965e+01,2.5821009583858556e-01
c_p_gamma_double_transverse_region_1,enhanced_cluster,C_p_gamma,C_{p\gamma},double_transverse,enhanced_region_1,1,9.9946060913833634e-01,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,$T_x(h_e) \otimes T_x(h_p)$ coherent incoming state,5,1,-1,1,-3.1759383590344402e-06,-3.7837226285475634e+00,3.7837226285488961e+00,-1.5707971661636007e+00,1.4316556929792965e+01,2.5821009583858556e-01
