detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,incoming_state,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction
c_e_gamma_low_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,low_Egamma_Tx_region_0,0,6.2338501197226370e-01,2.5275272616796673e-01,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",3,-1,1,1,-3.9715563333088204e+02,3.0068630866896201e+03,3.0329784402766668e+03,1.7021192095375581e+00,9.1989582191830818e+06,3.1723224945786521e-01
c_e_gamma_low_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,low_Egamma_Tx_region_0,0,6.2338501197226370e-01,2.5275272616796673e-01,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",6,1,1,-1,-3.9483924463246763e+02,-3.0069284767079266e+03,3.0327408219528074e+03,-1.7013591688952427e+00,9.1975168931389898e+06,3.1718254436167115e-01
c_e_gamma_low_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,low_Egamma_Tx_region_0,0,6.2338501197226370e-01,2.5275272616796673e-01,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",5,1,-1,1,-7.1368707088621392e+01,-2.5305960724355709e+03,2.5316022543396975e+03,-1.5989911838668720e+00,6.4090099741778383e+06,2.2101901133396870e-01
c_e_gamma_low_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,low_Egamma_Tx_region_0,0,6.2338501197226370e-01,2.5275272616796673e-01,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",1,-1,-1,1,5.5517497024336038e+01,-1.9669492803610526e+03,1.9677326200448856e+03,-1.5425786387483151e+00,3.8719716639887108e+06,1.3352754209088399e-01
c_e_gamma_low_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,low_Egamma_Tx_region_0,0,6.2338501197226370e-01,2.5275272616796673e-01,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",7,1,1,1,-4.0138693387766875e+02,1.1320046952198004e+01,4.0154652800231753e+02,3.1133977966713720e+00,1.6123961415071602e+05,5.5604563342926362e-03
c_e_gamma_low_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,low_Egamma_Tx_region_0,0,6.2338501197226370e-01,2.5275272616796673e-01,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",2,-1,1,-1,-3.9840686030346671e+02,-1.1236001929122502e+01,3.9856526953087280e+02,-3.1133977966797386e+00,1.5885427407621732e+05,5.4781962805425044e-03
c_e_gamma_low_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,low_Egamma_Tx_region_0,0,6.2338501197226370e-01,2.5275272616796673e-01,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",4,1,-1,-1,9.8771433886726337e-03,6.3114534000128994e-02,6.3882723514060033e-02,1.4155599008447359e+00,4.0810023635738388e-03,1.4073610608858309e-10
c_e_gamma_low_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,low_Egamma_Tx_region_0,0,6.2338501197226370e-01,2.5275272616796673e-01,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",0,-1,-1,-1,3.0248783137083573e-05,-1.0725632756667471e-03,1.0729897339631245e-03,-1.5426014706257443e+00,1.1513069691902572e-06,3.9703593705981305e-14
c_e_gamma_mid_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,mid_Egamma_Tx_region_0,0,7.0554954197574049e-01,2.3705891031399595e-01,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",3,-1,1,1,-2.9515793654066152e+02,3.0364607933126922e+03,3.0507724197042435e+03,1.6676964907265546e+00,9.3072123568280842e+06,3.5498381578906779e-01
c_e_gamma_mid_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,mid_Egamma_Tx_region_0,0,7.0554954197574049e-01,2.3705891031399595e-01,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",6,1,1,-1,-2.9391745324645086e+02,-3.0365267373611136e+03,3.0507182918178155e+03,-1.6672896868488263e+00,9.3068820960318074e+06,3.5497121940325715e-01
