detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,incoming_state,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction
c_p_gamma_low_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,low_Egamma_Tx_region_1,1,3.7391383193404287e-01,2.6179938779914935e-01,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",4,1,-1,-1,1.4491026537840115e-01,1.5204039061172494e+00,1.5272940197449305e+00,1.4757729915789637e+00,2.3326270227486283e+00,1.6262755490528355e-03
c_p_gamma_low_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,low_Egamma_Tx_region_1,1,3.7391383193404287e-01,2.6179938779914935e-01,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",0,-1,-1,-1,-4.3505634671106838e-02,1.4747048771448037e+00,1.4753464728404670e+00,1.6002890209632672e+00,2.1766472149228058e+00,1.5175285675854810e-03
c_p_gamma_mid_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_0,0,6.1760430914574349e-01,2.9452431127404308e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",5,1,-1,1,-8.4087954377403477e+01,-1.0632563572578467e+03,1.0665762351189915e+03,-1.6497173694887655e+00,1.1375848653206022e+06,3.6308098171565301e-01
c_p_gamma_mid_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_0,0,6.1760430914574349e-01,2.9452431127404308e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",3,-1,1,1,-8.3404610067486644e+01,9.0306281266144231e+02,9.0690615423675717e+02,1.6628925473235712e+00,8.2247877259250463e+05,2.6250911848146896e-01
c_p_gamma_mid_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_0,0,6.1760430914574349e-01,2.9452431127404308e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",6,1,1,-1,-8.3158137690761635e+01,-9.0308231168712825e+02,9.0690293722446563e+02,-1.6626199480152766e+00,8.2247293754636322e+05,2.6250725611994680e-01
c_p_gamma_mid_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_0,0,6.1760430914574349e-01,2.9452431127404308e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",1,-1,-1,1,4.6635388065680623e+01,-5.8951327016605126e+02,5.9135501614673763e+02,-1.4918524407656544e+00,3.4970075512190833e+05,1.1161338142502814e-01
c_p_gamma_mid_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_0,0,6.1760430914574349e-01,2.9452431127404308e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",7,1,1,1,-2.1441840882679379e+01,1.6957345358538902e+00,2.1508790204338052e+01,3.0626716114382755e+00,4.6262805605422852e+02,1.4765619153524385e-04
c_p_gamma_mid_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_0,0,6.1760430914574349e-01,2.9452431127404308e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",2,-1,1,-1,-2.0997413429037699e+01,-1.6605868546203650e+00,2.1062975084533303e+01,-3.0626716114528056e+00,4.4364891941167082e+02,1.4159865352259343e-04
c_p_gamma_mid_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_0,0,6.1760430914574349e-01,2.9452431127404308e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",4,1,-1,-1,1.4434515852260065e-02,1.5171404168597707e-01,1.5239916565579859e-01,1.4759389480760632e+00,2.3225505692583540e-02,7.4128442323546071e-09
c_p_gamma_mid_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_0,0,6.1760430914574349e-01,2.9452431127404308e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",0,-1,-1,-1,4.4879389052207832e-06,-5.6748062487169139e-05,5.6925250914375846e-05,-1.4918752662713057e+00,3.2404841916646483e-09,1.0342597000111009e-15
c_p_gamma_mid_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_1,1,3.8555467292076345e-01,1.7671458676442588e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",5,1,-1,1,6.5564987153661693e+00,-1.7243436882971640e+01,1.8447866839871349e+01,-1.2074470002173368e+00,3.4032379094162491e+02,3.2955383140987354e-01
c_p_gamma_mid_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_1,1,3.8555467292076345e-01,1.7671458676442588e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",7,1,1,1,5.5536055424412920e+00,-1.4606743480453062e+01,1.5626883554464488e+01,-1.2074672866304199e+00,2.4419948962479268e+02,2.3647150030715933e-01
c_p_gamma_mid_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_1,1,3.8555467292076345e-01,1.7671458676442588e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",3,-1,1,1,-3.9110346497856132e+00,-1.2737149929563254e+01,1.3324082721148081e+01,-1.8687150511913839e+00,1.7753118035999688e+02,1.7191299062718099e-01
c_p_gamma_mid_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_1,1,3.8555467292076345e-01,1.7671458676442588e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",1,-1,-1,1,-3.6544003787399175e+00,-1.1902057080760889e+01,1.2450445971202191e+01,-1.8686987023620560e+00,1.5501360488182488e+02,1.5010801116229994e-01
c_p_gamma_mid_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_1,1,3.8555467292076345e-01,1.7671458676442588e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",6,1,1,-1,-2.7800233072893739e+00,7.3110470844318280e+00,7.8217606112595446e+00,1.9341614932738527e+00,6.1179939059851272e+01,5.9243825613281689e-02
c_p_gamma_mid_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_1,1,3.8555467292076345e-01,1.7671458676442588e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",2,-1,1,-1,2.1077247022085808e+00,6.8652380785902416e+00,7.1815038324870146e+00,1.2729170901454405e+00,5.1573997296025681e+01,4.9941875538589899e-02
c_p_gamma_mid_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_1,1,3.8555467292076345e-01,1.7671458676442588e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",4,1,-1,-1,-4.2808377905820794e-01,1.1257296851791159e+00,1.2043766213216811e+00,1.9341812273980721e+00,1.4505230459862279e+00,1.4046194831999752e-03
c_p_gamma_mid_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_1,1,3.8555467292076345e-01,1.7671458676442588e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",0,-1,-1,-1,3.4822166305667207e-01,1.1343025411886984e+00,1.1865498647630000e+00,1.2729373765585204e+00,1.4079005815690935e+00,1.3633458584147865e-03
c_p_gamma_mid_egamma_tx_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_2,2,3.5936424181187038e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",5,1,-1,1,-4.9853557079256596e+00,-1.3511159157849923e+01,1.4401569127122878e+01,-1.9242793060056471e+00,2.0740519332329876e+02,4.1880402628009644e-01
c_p_gamma_mid_egamma_tx_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_2,2,3.5936424181187038e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",1,-1,-1,1,2.9446343193931264e+00,-9.9388672213033207e+00,1.0365903381647227e+01,-1.2827607873072056e+00,1.0745195291764541e+02,2.1697292045827501e-01
c_p_gamma_mid_egamma_tx_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_2,2,3.5936424181187038e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",7,1,1,1,3.0792658238398136e+00,8.3458537432559492e+00,8.8957941027030980e+00,1.2173336339972298e+00,7.9135152717687220e+01,1.5979407288416592e-01
c_p_gamma_mid_egamma_tx_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_2,2,3.5936424181187038e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",3,-1,1,1,-2.3498474786102888e+00,7.9308474735505383e+00,8.2716458351076714e+00,1.8588479192131369e+00,6.8420124821454110e+01,1.3815769651025822e-01
c_p_gamma_mid_egamma_tx_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_2,2,3.5936424181187038e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",6,1,1,-1,-1.5467897420777208e+00,-4.1918786193678894e+00,4.4681545257198199e+00,-1.9242935470190670e+00,1.9964404865710510e+01,4.0313229413750949e-02
c_p_gamma_mid_egamma_tx_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_2,2,3.5936424181187038e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",2,-1,1,-1,9.8372236328228846e-01,-3.3205817844595047e+00,3.4632315942347778e+00,-1.2827834375122524e+00,1.1993973075305961e+01,2.4218893146051888e-02
c_p_gamma_mid_egamma_tx_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_2,2,3.5936424181187038e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",4,1,-1,-1,2.4416810484854157e-01,6.6166823185397927e-01,7.0528215096520042e-01,1.2172796148155947e+00,4.9742291247009962e-01,1.0044238293576415e-03
c_p_gamma_mid_egamma_tx_region_2,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,mid_Egamma_Tx_region_2,2,3.5936424181187038e-01,1.5707963267948966e+00,high_s_high_theta_in_mid_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",0,-1,-1,-1,-1.7132934520788401e-01,5.7836997888757324e-01,6.0321271290298106e-01,1.8587889296644615e+00,3.6386557700777428e-01,7.3473747804398825e-04
c_p_gamma_high_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_0,0,6.7852394346988543e-01,3.0761428066400063e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",5,1,-1,1,4.2840400005119534e+02,-3.1003948355007669e+03,3.1298527318804781e+03,-1.4334885520148617e+00,9.7959781232596897e+06,3.8396069083810164e-01
c_p_gamma_high_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_0,0,6.7852394346988543e-01,3.0761428066400063e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",3,-1,1,1,-4.1406790831217029e+02,-2.7336525304267066e+03,2.7648342427354214e+03,-1.7211241739634822e+00,7.6443083898023535e+06,2.9962438598743274e-01
c_p_gamma_high_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_0,0,6.7852394346988543e-01,3.0761428066400063e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",6,1,1,-1,-4.1363896222792488e+02,2.7337118364435510e+03,2.7648286738574898e+03,1.7209675674240699e+00,7.6442775957845654e+06,2.9962317899286872e-01
c_p_gamma_high_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_0,0,6.7852394346988543e-01,3.0761428066400063e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",1,-1,-1,1,-8.2071559554725525e+01,-5.9365779095066637e+02,5.9930402438509452e+02,-1.7081728038140169e+00,3.5916531364416995e+05,1.4077753157130351e-02
c_p_gamma_high_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_0,0,6.7852394346988543e-01,3.0761428066400063e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",7,1,1,1,-1.8543143491731564e+02,-2.5622403593959493e+01,1.8719328145375951e+02,-3.0042848799669475e+00,3.5041324621426415e+04,1.3734709326859928e-03
c_p_gamma_high_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_0,0,6.7852394346988543e-01,3.0761428066400063e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",2,-1,1,-1,-1.8319300369969713e+02,2.5313103339647757e+01,1.8493358214559336e+02,3.0042848800218946e+00,3.4200429805200925e+04,1.3405114312970002e-03
c_p_gamma_high_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_0,0,6.7852394346988543e-01,3.0761428066400063e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",4,1,-1,-1,-7.1690914558452362e-02,4.6455874983785411e-01,4.7005788928719966e-01,1.7239089502866629e+00,2.2095441928113727e-01,8.6604737580494492e-09
c_p_gamma_high_egamma_tx_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_0,0,6.7852394346988543e-01,3.0761428066400063e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",0,-1,-1,-1,-6.8238278274720520e-05,-4.9384606861123783e-04,4.9853826543674016e-04,-1.7081040851323503e+00,2.4854040210467358e-07,9.7417269916824837e-15
c_p_gamma_high_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_1,1,2.0681926180998955e-01,2.3561944901923439e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",7,1,1,1,5.0584172298558022e-02,-1.2479150787783705e-01,1.3465392280046828e-01,-1.1856868562939464e+00,1.8131678925554465e-02,5.9721250944469939e-01
c_p_gamma_high_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_1,1,2.0681926180998955e-01,2.3561944901923439e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",3,-1,1,1,5.3444214381694291e-02,-5.2639149603948124e-02,7.5014426091941352e-02,-7.7780932672446179e-01,5.6271641219033317e-03,1.8534482218095530e-01
c_p_gamma_high_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_1,1,2.0681926180998955e-01,2.3561944901923439e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",5,1,-1,1,2.0487039536453179e-02,-5.0541461755577846e-02,5.4535842758306523e-02,-1.1856854201814990e+00,2.9741581453587339e-03,9.7961388835963309e-02
c_p_gamma_high_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_1,1,2.0681926180998955e-01,2.3561944901923439e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",2,-1,1,-1,-2.4628433140887151e-02,2.4257444553598864e-02,3.4568530996356671e-02,2.3637832148541120e+00,1.1949833352460719e-03,3.9359785672196348e-02
c_p_gamma_high_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_1,1,2.0681926180998955e-01,2.3561944901923439e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",0,-1,-1,-1,-2.3921116626075118e-02,2.3560714969406597e-02,3.3575692256570193e-02,2.3637846509665588e+00,1.1273271105079071e-03,3.7131357520488475e-02
c_p_gamma_high_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_1,1,2.0681926180998955e-01,2.3561944901923439e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",1,-1,-1,1,2.1494519030467136e-02,-2.1170672356864668e-02,3.0169715218954712e-02,-7.7780789029962993e-01,9.1021171639282773e-04,2.9980115217394559e-02
c_p_gamma_high_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_1,1,2.0681926180998955e-01,2.3561944901923439e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",4,1,-1,-1,-6.2782430977317161e-03,1.5488395480176262e-02,1.6712472316942228e-02,1.9559074669511043e+00,2.7930673094456047e-04,9.1996706083904770e-03
c_p_gamma_high_egamma_tx_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Tx,high_Egamma_Tx_region_1,1,2.0681926180998955e-01,2.3561944901923439e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + A(h_e=-1,h_p=+1)]/\sqrt{2}$",6,1,1,-1,-4.0405017196555783e-03,9.9678757643191576e-03,1.0755659040683695e-02,1.9559082533383112e+00,1.1568420139944091e-04,3.8103505199121213e-03
