detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_in,phi_in,qOut,phiOut,Q2,xB,t,W2,y
c_e_gamma_low_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,low_Egamma_Tx_region_0,0,6.2338501197226370e-01,2.5275272616796673e-01,high_s_high_theta_in_low_Egamma,k,2.2244176384674761e+00,-1.3620629704568554e-16,-2.2244176384655181e+00,-2.9513459707981364e-06,2.2244176384674761e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2179847565726787e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,4.5160394395353274e+00,1.2241675088327847e-02,2.6636761105557579e-03,-6.2628863444512875e-06,5.4633844621677312e+00,2.2270702351502519e-01
c_e_gamma_low_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,low_Egamma_Tx_region_0,0,6.2338501197226370e-01,2.5275272616796673e-01,high_s_high_theta_in_low_Egamma,p,2.4140997970931570e+00,1.3620629704568556e-16,2.2244176384655181e+00,2.9513459707981364e-06,2.2244176384674761e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2179847565726787e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,4.5160394395353274e+00,1.2241675088327847e-02,2.6636761105557579e-03,-6.2628863444512875e-06,5.4633844621677312e+00,2.2270702351502519e-01
c_e_gamma_low_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,low_Egamma_Tx_region_0,0,6.2338501197226370e-01,2.5275272616796673e-01,high_s_high_theta_in_low_Egamma,kp,1.7303437747983894e+00,9.7545161008064332e-02,-1.7275921163710635e+00,0.0000000000000000e+00,1.7303437747983894e+00,4.7687921657032941e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2179847565726787e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,4.5160394395353274e+00,1.2241675088327847e-02,2.6636761105557579e-03,-6.2628863444512875e-06,5.4633844621677312e+00,2.2270702351502519e-01
c_e_gamma_low_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,low_Egamma_Tx_region_0,0,6.2338501197226370e-01,2.5275272616796673e-01,high_s_high_theta_in_low_Egamma,pp,2.4081736607621895e+00,0.0000000000000000e+00,2.2179847565726787e+00,0.0000000000000000e+00,2.2179847565726787e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2179847565726787e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,4.5160394395353274e+00,1.2241675088327847e-02,2.6636761105557579e-03,-6.2628863444512875e-06,5.4633844621677312e+00,2.2270702351502519e-01
c_e_gamma_low_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,low_Egamma_Tx_region_0,0,6.2338501197226370e-01,2.5275272616796673e-01,high_s_high_theta_in_low_Egamma,qout,5.0000000000000000e-01,-9.7545161008064332e-02,-4.9039264020161516e-01,0.0000000000000000e+00,4.9999999999999994e-01,4.5160394395353274e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2179847565726787e+00,1.5707949999999999e+00,1.5707963267948966e+00,5.0000000000000000e-01,4.5160394395353274e+00,1.2241675088327847e-02,2.6636761105557579e-03,-6.2628863444512875e-06,5.4633844621677312e+00,2.2270702351502519e-01
c_e_gamma_mid_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,mid_Egamma_Tx_region_0,0,7.0554954197574049e-01,2.3705891031399595e-01,high_s_high_theta_in_mid_Egamma,k,2.2244176384674761e+00,-1.3620629704568554e-16,-2.2244176384655181e+00,-2.9513459707981364e-06,2.2244176384674761e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2163548977258527e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.0000000000000000e+00,4.5814892864851142e+00,3.0851752481918258e-02,3.3393013166765919e-03,-9.8446300362978276e-06,1.0087976560746567e+01,4.4771197486084935e-01
c_e_gamma_mid_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,mid_Egamma_Tx_region_0,0,7.0554954197574049e-01,2.3705891031399595e-01,high_s_high_theta_in_mid_Egamma,p,2.4140997970931570e+00,1.3620629704568556e-16,2.2244176384655181e+00,2.9513459707981364e-06,2.2244176384674761e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2163548977258527e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.0000000000000000e+00,4.5814892864851142e+00,3.0851752481918258e-02,3.3393013166765919e-03,-9.8446300362978276e-06,1.0087976560746567e+01,4.4771197486084935e-01
c_e_gamma_mid_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,mid_Egamma_Tx_region_0,0,7.0554954197574049e-01,2.3705891031399595e-01,high_s_high_theta_in_mid_Egamma,kp,1.2318448295184861e+00,1.3052619222005249e-01,-1.2249100363520424e+00,0.0000000000000000e+00,1.2318448295184861e+00,4.8185481967991102e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2163548977258527e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.0000000000000000e+00,4.5814892864851142e+00,3.0851752481918258e-02,3.3393013166765919e-03,-9.8446300362978276e-06,1.0087976560746567e+01,4.4771197486084935e-01
c_e_gamma_mid_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,mid_Egamma_Tx_region_0,0,7.0554954197574049e-01,2.3705891031399595e-01,high_s_high_theta_in_mid_Egamma,pp,2.4066726060420796e+00,0.0000000000000000e+00,2.2163548977258527e+00,0.0000000000000000e+00,2.2163548977258527e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2163548977258527e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.0000000000000000e+00,4.5814892864851142e+00,3.0851752481918258e-02,3.3393013166765919e-03,-9.8446300362978276e-06,1.0087976560746567e+01,4.4771197486084935e-01
c_e_gamma_mid_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,mid_Egamma_Tx_region_0,0,7.0554954197574049e-01,2.3705891031399595e-01,high_s_high_theta_in_mid_Egamma,qout,1.0000000000000000e+00,-1.3052619222005249e-01,-9.9144486137381027e-01,0.0000000000000000e+00,1.0000000000000000e+00,4.5814892864851142e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2163548977258527e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.0000000000000000e+00,4.5814892864851142e+00,3.0851752481918258e-02,3.3393013166765919e-03,-9.8446300362978276e-06,1.0087976560746567e+01,4.4771197486084935e-01
c_e_gamma_high_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,high_Egamma_Tx_region_0,0,9.3065250889652085e-01,3.4010592590125643e-01,high_s_high_theta_in_high_Egamma,k,2.2244176384674761e+00,5.7572164909684886e-01,-2.1486224454467839e+00,-2.9513459707981364e-06,2.2244176384674765e+00,4.9741883681838388e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2139427085718459e+00,1.5707949999999999e+00,1.8325957145940457e+00,1.8000000000000000e+00,4.7778388273344765e+00,2.7126837836251477e-01,1.6069999612499691e-02,-3.3562906158049438e-01,1.7488997830951963e+01,8.1800844200981193e-01
c_e_gamma_high_egamma_tx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},Tx,high_Egamma_Tx_region_0,0,9.3065250889652085e-01,3.4010592590125643e-01,high_s_high_theta_in_high_Egamma,p,2.4140997970931570e+00,-5.7572164909684886e-01,2.1486224454467839e+00,2.9513459707981364e-06,2.2244176384674765e+00,1.8325957145940457e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2139427085718459e+00,1.5707949999999999e+00,1.8325957145940457e+00,1.8000000000000000e+00,4.7778388273344765e+00,2.7126837836251477e-01,1.6069999612499691e-02,-3.3562906158049438e-01,1.7488997830951963e+01,8.1800844200981193e-01
