detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,incoming_state,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction
c_ep_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.4016102569074798e-12,2.9153450120718105e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",7,1,1,1,-2.7640449853800732e+05,5.3624583217906475e+05,6.0329017838969082e+05,2.0467223698147436e+00,3.6395903934146509e+11,3.5502157592438294e-01
c_ep_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.4016102569074798e-12,2.9153450120718105e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",6,1,1,-1,-2.1427384870344875e+05,4.1571012680810975e+05,4.6768385878604272e+05,2.0467199213737333e+00,2.1872819176900314e+11,2.1335705106108976e-01
c_ep_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.4016102569074798e-12,2.9153450120718105e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",2,-1,1,-1,3.8038177044247725e+05,4.3214531320657712e+04,3.8282866533505241e+05,1.1312328869317995e-01,1.4655778700221756e+11,1.4295887965761406e-01
c_ep_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.4016102569074798e-12,2.9153450120718105e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",3,-1,1,1,2.9488024995586334e+05,3.3501669510648790e+04,2.9677722903557337e+05,1.1312603977485615e-01,8.8076723674033173e+10,8.5913891018035884e-02
c_ep_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.4016102569074798e-12,2.9153450120718105e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",5,1,-1,1,1.1795702258513522e+05,-2.2884652719162547e+05,2.5745794255531809e+05,-1.0948718795134351e+00,6.6284592184817467e+10,6.4656892213853942e-02
c_ep_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.4016102569074798e-12,2.9153450120718105e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",0,-1,-1,-1,-2.5046955366497347e+05,-2.8455018667567081e+04,2.5208071207552278e+05,-3.0284709606172671e+00,6.3544685400502617e+10,6.1984267222279663e-02
c_ep_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.4016102569074798e-12,2.9153450120718105e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",4,1,-1,-1,9.1442434660177780e+04,-1.7740711077184312e+05,1.9958707826157959e+05,-1.0948744281451215e+00,3.9835001808993896e+10,3.8856804174360444e-02
c_ep_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.4016102569074798e-12,2.9153450120718105e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",1,-1,-1,1,-1.9416946846118773e+05,-2.2059455835571909e+04,1.9541853052937874e+05,-3.0284683986134024e+00,3.8188402074261719e+10,3.7250638728383328e-02
c_ep_low_egamma_longitudinal_polarized_region_1,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_1,1,1.3245726633701635e-12,2.9076944440511179e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",7,1,1,1,-1.8051186204563655e+05,-4.1915642562975682e+05,4.5637335755486076e+05,-1.9774471467313304e+00,2.0827664148589673e+11,3.6994602742420518e-01
c_ep_low_egamma_longitudinal_polarized_region_1,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_1,1,1.3245726633701635e-12,2.9076944440511179e+00,high_s_high_theta_in_low_Egamma,"$[A(h_e=+1,h_p=+1) - A(h_e=-1,h_p=+1)]/\sqrt{2}$",6,1,1,-1,-1.3993604245393936e+05,-3.2493962751023122e+05,3.5379069731150154e+05,-1.9774448809004677e+00,1.2516785750415851e+11,2.2232618749039101e-01
