detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_in,phi_in,qOut,phiOut,Q2,xB,t,W2,y
c_ep_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.4016102569074798e-12,2.9153450120718105e+00,high_s_high_theta_in_low_Egamma,k,2.2244176384674761e+00,-1.8495356714538678e+00,-1.2358202257352005e+00,-2.9513459707981364e-06,2.2244176384674756e+00,3.7306412761378791e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.0838456529795089e+00,1.5707949999999999e+00,5.8904862254808599e-01,5.0000000000000000e-01,3.7306412761378791e+00,5.3188898795225601e+00,6.0705182338925934e-01,-4.1233208039294587e+00,4.3227923599648346e+00,4.2458995151615597e-01
c_ep_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.4016102569074798e-12,2.9153450120718105e+00,high_s_high_theta_in_low_Egamma,p,2.4140997970931570e+00,1.8495356714538678e+00,1.2358202257352007e+00,2.9513459707981364e-06,2.2244176384674761e+00,5.8904862254808599e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.0838456529795089e+00,1.5707949999999999e+00,5.8904862254808599e-01,5.0000000000000000e-01,3.7306412761378791e+00,5.3188898795225601e+00,6.0705182338925934e-01,-4.1233208039294587e+00,4.3227923599648346e+00,4.2458995151615597e-01
c_ep_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.4016102569074798e-12,2.9153450120718105e+00,high_s_high_theta_in_low_Egamma,kp,1.8532916905978090e+00,4.1573480615127273e-01,-1.8060605364697078e+00,0.0000000000000000e+00,1.8532916905978090e+00,4.9386366219026723e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.0838456529795089e+00,1.5707949999999999e+00,5.8904862254808599e-01,5.0000000000000000e-01,3.7306412761378791e+00,5.3188898795225601e+00,6.0705182338925934e-01,-4.1233208039294587e+00,4.3227923599648346e+00,4.2458995151615597e-01
c_ep_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.4016102569074798e-12,2.9153450120718105e+00,high_s_high_theta_in_low_Egamma,pp,2.2852257449629771e+00,0.0000000000000000e+00,2.0838456529795089e+00,0.0000000000000000e+00,2.0838456529795089e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.0838456529795089e+00,1.5707949999999999e+00,5.8904862254808599e-01,5.0000000000000000e-01,3.7306412761378791e+00,5.3188898795225601e+00,6.0705182338925934e-01,-4.1233208039294587e+00,4.3227923599648346e+00,4.2458995151615597e-01
c_ep_low_egamma_longitudinal_polarized_region_0,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_0,0,1.4016102569074798e-12,2.9153450120718105e+00,high_s_high_theta_in_low_Egamma,qout,5.0000000000000000e-01,-4.1573480615127273e-01,-2.7778511650980098e-01,0.0000000000000000e+00,5.0000000000000000e-01,3.7306412761378787e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.0838456529795089e+00,1.5707949999999999e+00,5.8904862254808599e-01,5.0000000000000000e-01,3.7306412761378791e+00,5.3188898795225601e+00,6.0705182338925934e-01,-4.1233208039294587e+00,4.3227923599648346e+00,4.2458995151615597e-01
c_ep_low_egamma_longitudinal_polarized_region_1,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_1,1,1.3245726633701635e-12,2.9076944440511179e+00,high_s_high_theta_in_low_Egamma,k,2.2244176384674761e+00,1.9264021835373275e+00,-1.1122088192327599e+00,-2.9513459707981364e-06,2.2244176384674761e+00,5.7595865315812871e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.0674028704464504e+00,1.5707949999999999e+00,2.6179938779914940e+00,5.0000000000000000e-01,5.7595865315812871e+00,5.9373000000013345e+00,6.4247847783261891e-01,-4.6027259754758134e+00,4.1837874110318722e+00,4.4782144848968841e-01
c_ep_low_egamma_longitudinal_polarized_region_1,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_1,1,1.3245726633701635e-12,2.9076944440511179e+00,high_s_high_theta_in_low_Egamma,p,2.4140997970931570e+00,-1.9264021835373275e+00,1.1122088192327597e+00,2.9513459707981364e-06,2.2244176384674761e+00,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.0674028704464504e+00,1.5707949999999999e+00,2.6179938779914940e+00,5.0000000000000000e-01,5.7595865315812871e+00,5.9373000000013345e+00,6.4247847783261891e-01,-4.6027259754758134e+00,4.1837874110318722e+00,4.4782144848968841e-01
c_ep_low_egamma_longitudinal_polarized_region_1,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_1,1,1.3245726633701635e-12,2.9076944440511179e+00,high_s_high_theta_in_low_Egamma,kp,1.8682754597507822e+00,-4.3301270189221919e-01,-1.8174028704464502e+00,0.0000000000000000e+00,1.8682754597507822e+00,4.4784907708460144e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.0674028704464504e+00,1.5707949999999999e+00,2.6179938779914940e+00,5.0000000000000000e-01,5.7595865315812871e+00,5.9373000000013345e+00,6.4247847783261891e-01,-4.6027259754758134e+00,4.1837874110318722e+00,4.4782144848968841e-01
c_ep_low_egamma_longitudinal_polarized_region_1,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_1,1,1.3245726633701635e-12,2.9076944440511179e+00,high_s_high_theta_in_low_Egamma,pp,2.2702419758101167e+00,0.0000000000000000e+00,2.0674028704464504e+00,0.0000000000000000e+00,2.0674028704464504e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.0674028704464504e+00,1.5707949999999999e+00,2.6179938779914940e+00,5.0000000000000000e-01,5.7595865315812871e+00,5.9373000000013345e+00,6.4247847783261891e-01,-4.6027259754758134e+00,4.1837874110318722e+00,4.4782144848968841e-01
c_ep_low_egamma_longitudinal_polarized_region_1,egamma_region_max,C_e_p,C_{ep},longitudinal_polarized,low_Egamma_longitudinal_polarized_region_1,1,1.3245726633701635e-12,2.9076944440511179e+00,high_s_high_theta_in_low_Egamma,qout,5.0000000000000000e-01,4.3301270189221919e-01,-2.5000000000000022e-01,0.0000000000000000e+00,5.0000000000000000e-01,5.7595865315812871e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.0674028704464504e+00,1.5707949999999999e+00,2.6179938779914940e+00,5.0000000000000000e-01,5.7595865315812871e+00,5.9373000000013345e+00,6.4247847783261891e-01,-4.6027259754758134e+00,4.1837874110318722e+00,4.4782144848968841e-01
