lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_trace,lepton_muon_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_muon_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_muon_alpha_e_mix_proton_alpha_p_mix_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_muon_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_muon_alpha_e_mix_proton_alpha_p_mix_F3,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_one_minus_C_e_p,optimization_run,start_source,screening_one_minus_C_e_p,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_p,lbfgs_one_minus_C_e_p,final_one_minus_C_e_p,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_p,local_minimum_verified,initial_C_e_p,lbfgs_C_e_p,final_C_e_p,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,one_minus_C_e_p_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
muon,gradient_local_minimum_0316,gradient,gradient,gradient,0.1056583755,14.080271187407133,3.752368743528164,1.7572598633626286,1.665066335447436,0.0,0.0,3.141592653589793,0.0,0.08655628900738672,3.0816662537822066,6.25741594749564,3.128600708115755,6.28301057952387,0.05760765938135868,3.1161086610779676,0.9988985258335351,12.30137599229135,0.9965240259363497,-11.695277238042397,0.006363125373099305,0.0019220199999457185,0.9227524124251172,0.9359343233462819,3.0969715688949706,177.44340016969088,0.00028753009062207346,0.30333690721507583,0.00028753009062207346,0.30333690721507583,False,,gradient,11005060,0.6214952517228121,2.3011736893872183,1.0,0.8775958418373404,0.9909144359993131,1.0,0.05637881755141949,2.763922297566168e-05,0.2349069863665259,0.0002621310528630044,0.0002556384062882793,0.9999994066573217,0.00034564677943230767,0.0003459436089659322,0.9999994688282993,0.9999994689247063,0.0004988753195460388,0.9995387551612889,1.4138059561857728,0.0005760512761888115,4.870189100655374e-09,4.857718524184499e-09,9.727907735862175e-09,0.007321336092085157,0.49278721875215004,0.49311326608060846,0.5001085548442352,0.24305898865849088,3.089790473469566,0.9720249186066993,0.007321336092085157,0.10079074345118096,0.30865429338866623,0.3086542933886663,0.06596963348713693,0.1912371517670985,0.19123715176709855,0.10079074345118096,5.933426783233386e-07,11,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,5085,153,0.05048023025160954,0.08266445173652714,0.0012963542001900308,5.933426783233386e-07,227,213,False,1e-05,5.933896204401989e-07,True,0.9173355482634729,0.99870364579981,0.9999994066573217,0.9330981323568164,0.8371739539762499,0.6996589794597993,0.1786514345556007,0.9766808023216794,0.3210064309591172,0.23648381027447807,0.6666341520950755,0.6804353125700735,0.9809248344978427,0.9958645353148529,2.415246327498477e-06,0.9958986790259869,0.9999721912298979,0.19782808283965464,0.7324863351579792,316,5.846393170694242e-07,True,1,311,0.05360313755821751,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",CEP alpha_e boundary regions
muon,gradient_local_minimum_0317,gradient,gradient,gradient,0.1056583755,8.410526342320832,2.900090747256167,1.2959776724292873,1.226350038892705,0.0,0.0,3.141592653589793,0.0,0.0631263778437619,3.0071797688547472,0.0018050970355200223,3.1141234984599815,3.1415678922818295,0.12651762268849334,3.143417261561292,0.986925698083124,6.653763285961392,0.9937092657394567,-6.330345475940014,0.01984000076261376,0.009187825772463881,0.9219660351944643,0.8904672802625668,2.9876059144112066,171.1772097440852,0.00030230168461591045,0.16201120669530344,0.00030230168461591045,0.16201120669530344,False,,gradient,1240003674,2.5543948950616326,2.219081836673348,1.0,23.043515975820505,0.9473871448291135,1.0,0.02410136049401277,3.8447904736949035e-05,0.15279120292626275,0.0005683220493955948,0.000562447547780842,0.9999994066514568,0.0007475202826162845,0.000747102191288031,0.999999760472229,0.9999997601571136,0.001125533833933048,0.9990034491520577,1.4132948423236646,0.001299654006693792,1.4885467689697166e-07,1.4884933472483064e-07,1.4987815417791852e-07,0.49722412492090706,0.0029369192725342275,0.49722571717046105,0.5001610441934413,0.2471451950737404,0.0035895888971242073,0.9882624724294001,0.49722412492090706,0.0959680307756342,0.2880856098004382,0.2880856098004382,0.070356988993255,0.2117533460061206,0.21175334600612064,0.0959680307756342,5.933485431874885e-07,1240,sobol_screened,0.0679811451129001,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,3715,180,0.04974262072672886,0.0679811451129001,0.0012774107190751671,5.933485431874885e-07,162,148,False,1e-05,5.944814450709046e-07,True,0.9320188548870999,0.9987225892809248,0.9999994066514568,0.6429625023156404,0.9842130905017257,0.29406494181603193,0.2583883432671428,0.204402563162148,0.8419623877853155,0.7731399647891521,0.7033547097817063,0.4621352739414621,0.9572150499583526,0.9912562963570648,1.1397422465994904e-05,0.00028729011596353814,0.49999605911544015,0.8130891483155243,0.7063556868640106,317,5.846451819335741e-07,True,3,373,0.06892379033804191,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0318,gradient,gradient,gradient,0.1056583755,8.53941440579155,2.922227644416422,1.3082207743390568,1.2105515345786944,0.0,0.0,3.141592653589793,0.0,0.08825446188900822,2.9976361402439737,3.141063594201061,3.11391813537496,3.1415688666276274,0.1360694370467201,6.282663254414927,0.9932468628241916,6.762195955833286,0.99148407826776,-6.30531795812475,0.019976600314909505,0.009274807486904757,0.9379249442735154,0.8917251861211699,3.0331977304508726,173.7894283834949,0.00042015728346185555,0.22885915613776175,0.00042015728346185555,0.22885915613776175,False,,gradient,1368004415,2.5687617776102467,2.2591910906362163,1.0,12.34807492332323,0.9566689846286218,1.0000000000000004,0.045788739262156486,3.0825913859000575e-05,0.21228372067494525,0.0009843726504341344,0.0009778288107469403,0.9999994049619164,0.0010100638292730732,0.0010098581198019685,0.99999999192329,0.9999999917845874,0.0014817258332326764,0.9986533002424948,1.4130045573336756,0.0017109491338752213,1.536934540880519e-07,1.5383156595395493e-07,1.554690835333182e-07,0.4945737523568199,0.005692890515995502,0.4945738909047518,0.5002666428728154,0.24444056946834405,-0.0010647028059146062,0.9772411291091782,0.4945737523568199,0.10094805822525522,0.30287477832816373,0.30287477832816373,0.0655316748260697,0.19685857879902094,0.19685857879902077,0.10094805822525522,5.950380835839653e-07,1368,sobol_screened,0.09757983167915707,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4439,225,0.052563395772340024,0.09757983167915707,0.0013344579495998543,5.950380835839653e-07,191,177,False,1e-05,5.964572742378493e-07,True,0.9024201683208429,0.9986655420504001,0.9999994049619164,0.8846465479582548,0.875421124510467,0.9866010639816523,0.10591142438352108,0.6300208950415254,0.8210170352831483,0.8416719529777765,0.7047214806079865,0.46780535521346417,0.9541772186214769,0.9911909272568452,0.02024530445204829,0.4999157975830941,0.4999962141873902,0.8176622690643894,0.719122858927848,318,5.863347223300508e-07,True,3,373,0.06930200630420402,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0319,gradient,gradient,gradient,0.1056583755,13.184821456128542,3.63109094572534,1.6926339654960532,1.6034929157137174,0.0,0.0,3.141592653589793,0.0,0.08334004672695249,3.0973102592503845,0.9109749536714314,3.084485467303937,0.0010844932696629777,0.04388455326795221,4.001799680838399,0.9989420555029516,11.41469820196623,0.9962772102505777,-10.853129983606982,0.0073650006502321745,0.002350926175074991,0.9224973107671319,0.9319607188500065,3.0978619442510187,177.4944149197749,0.0005045245225925865,0.28128863370224744,0.0005045245225925865,0.28128863370224744,False,,gradient,1379005001,1.9716393487412354,0.42479981689310486,1.0000000000000002,3.968021639592861,0.5701253941726973,1.0000000000000002,0.06895287716905724,6.742375011081769e-06,-0.07469618702421657,-1.8960387974158166e-05,-1.8456758269342997e-05,0.9999994046255694,0.00013375627837950362,0.00013373378468633907,0.9999994301331789,0.9999994301298595,0.0002683062492123607,0.9998214767857877,1.4139940999272322,0.00030981319107517037,3.3124447400265267e-08,3.312382532802578e-08,3.621277619393804e-08,0.3143822142283992,0.18559629765414695,0.49928015356037103,0.49997851188254616,0.24929089761909798,-1.3095296071670894,0.9972064466548948,0.3143822142283992,0.07618990339460743,0.2313380156628924,0.23133801566289247,0.09056022888059188,0.2686834724545613,0.26868347245456126,0.07618990339460743,5.953744306452791e-07,1379,sobol_screened,0.09968753307284706,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,5047,324,0.0526437508461244,0.09968753307284706,0.001223227059584997,5.953744306452791e-07,218,204,False,1e-05,5.960633987500685e-07,True,0.9003124669271529,0.998776772940415,0.9999994046255694,0.4825857859104872,0.7233257833868265,0.7827953258529305,0.18123257718980312,0.1979646496474743,0.843440136872232,0.7090605953708291,0.25224499590694904,0.6493715656929334,0.9859044760978771,0.9818222180330726,3.921792603795401e-05,0.14498616690971866,0.0001726024646167547,0.6275922966933059,0.13521798136613933,319,5.866710693913646e-07,True,2,329,0.12871793982052393,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0320,gradient,gradient,gradient,0.1056583755,9.057310471108933,3.0095365874348383,1.3563378641369397,1.2542093014787281,0.0,0.0,3.141592653589793,0.0,0.09286813301943901,3.018365336618673,4.677589426852534,3.0980495467033458,3.1496196607827587,0.11492339939869871,1.5098338205364084,0.9917055239907918,7.280385361931821,0.9918430102308251,-6.782281700673508,0.01758884262685335,0.007787241922076521,0.9397184239767418,0.8988473712936597,3.0215711613944403,173.12327504634393,0.0005010015116475586,0.249552832140784,0.0005010015116475586,0.249552832140784,False,,gradient,712001453,2.6426269289691118,1.0094058352952824,1.0,14.749460532266394,0.8086845178392452,1.0,0.024524762090023296,-1.0582133378345127e-05,0.1445861812227869,0.00032826681911721223,0.00032979684937157734,0.999999403883646,0.0005257983922874385,0.0005258496525284958,0.9999999971534858,0.9999999971812032,0.0012095599925242137,0.9992987332015243,1.4132260798726382,0.0013966793151894722,9.100753746841896e-07,9.100769019418368e-07,9.100535691187809e-07,0.49721241915083647,0.002861839660535409,0.49744933030859745,0.5000742588113719,0.2474122009029115,-0.04376549655587525,0.9895018451499037,0.49721241915083647,0.09540076787086879,0.28608580164443703,0.2860858016444371,0.07124078863852353,0.21383993954419112,0.2138399395441911,0.09540076787086879,5.961163539458525e-07,712,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,1538,495,0.013484560142546844,0.8978137891963887,1.7925769880133835e-05,5.961163539458525e-07,46,32,False,1e-05,5.960754152489756e-07,True,0.10218621080361132,0.9999820742301199,0.999999403883646,0.40393561947170936,0.26859999150923136,0.38672957901733934,0.6503365818593185,0.5536973472776732,0.3836116828851736,0.8643849806293058,0.06261370466567065,0.4901684171684988,0.9607755267601888,0.9861397986028863,0.021213024107186416,0.7444614790379663,0.5012775378729947,0.8411742769863783,0.3213038565460955,320,5.87412992691938e-07,True,2,329,0.17236594624536292,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0321,gradient,gradient,gradient,0.1056583755,14.765865484579027,3.842637828963202,1.8051976916485126,1.7107071981196793,0.0,0.0,3.141592653589793,0.0,0.08897951933397458,3.0759335711374782,6.275467937151326,3.1287162159355066,0.00020815639958974164,0.06305043840162987,3.1339553643878526,0.9986072930507116,12.981400755610636,0.9966843828646101,-12.341329587707179,0.0057203170942517435,0.0016597033192824033,0.9230285381814429,0.9387184711220884,3.091418155004032,177.12521299185076,0.00028821395399714067,0.320323797905695,0.00028821395399714067,0.320323797905695,False,,gradient,617010799,0.6209861540297371,2.29799747212944,0.9999999999999999,0.7171290625035132,0.9902523708527126,0.9999999999999998,0.052385998375671095,7.05570773146258e-05,0.23122919608405784,0.0004247795757194167,0.0004084647194539151,0.9999993964375808,0.00036616648971055945,0.00036674382158387574,0.9999995014765486,0.9999995016368688,0.0005963636076042883,0.9995112067685656,1.413726385706763,0.0006886210049182321,7.599992161968896e-08,7.589742931776944e-08,8.707062361790266e-08,0.006805629041885669,0.4933802155351361,0.49340952318004827,0.5001858445770218,0.24331660089153742,3.126071501757962,0.972904785409496,0.006805629041885669,0.10027778191420395,0.3076837529674549,0.307683752967455,0.06646836928312662,0.1921304024555235,0.19213040245552349,0.10027778191420395,6.035624191547129e-07,617,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,10905,189,0.05041302990813323,0.9303892272176488,0.0012955593271136712,6.035624191547129e-07,492,478,False,1e-05,6.074489883323153e-07,True,0.0696107727823512,0.9987044406728863,0.9999993964375808,0.9430369874788506,0.5736365004695663,0.4350077195837326,0.5175301766275092,0.6475826366092425,0.5818542161596211,0.40438108547504087,0.570894260039927,0.7035565769035823,0.9791000649376715,0.9959013025958114,0.0,0.9987717424123331,3.312911993091916e-05,0.19766603201091554,0.7314753138041608,321,5.948590579007984e-07,True,1,311,0.05400123069760408,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",CEP alpha_e boundary regions
muon,gradient_local_minimum_0322,gradient,gradient,gradient,0.1056583755,7.549994124162855,2.747725263588566,1.2111901752629906,1.1455245021827682,0.0,0.0,3.141592653589793,0.0,0.05878290858466052,2.9740422627902205,3.142301744274851,3.1153472821691612,3.141640902153295,0.16067290704852147,0.0007037971853863946,0.9900330456336897,5.794323340361511,0.9930195151365511,-5.512606108311654,0.025118991708066734,0.012700405737137438,0.9205755120748254,0.8762677191423006,3.0071651112309645,172.297869172523,0.0002949109224796992,0.14115352694742328,0.0002949109224796992,0.14115352694742328,False,,gradient,937006370,0.9684791826766335,0.7004998535490843,1.0,32.26827886430833,0.9676317060217747,1.0000000000000002,0.031269377192414544,3.2404176992684164e-05,-0.1714621620666218,0.0010361808694447777,0.0010417369596919328,0.9999993917259229,0.0010891081971757541,0.0010890944351179634,0.9999999992470247,0.9999999992738029,0.0015476723141561368,0.9985477938442809,1.4129508676585765,0.001787097517992119,2.8885168324558287e-08,2.896870136763763e-08,2.3006238245074588e-08,0.4965293575504522,0.003696291343589453,0.4965296101453791,0.5002256488940416,0.24641678569835831,0.0014318324568894066,0.9852225140520717,0.4965293575504522,0.06895681028591054,0.20706822498211486,0.20706822498211477,0.09743001324172394,0.2927061261238436,0.2927061261238436,0.06895681028591054,6.082740771073958e-07,937,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,6482,117,0.05009930495494818,0.26177947617410247,0.001292952747427356,6.082740771073958e-07,290,276,False,1e-05,6.089850808077557e-07,True,0.7382205238258975,0.9987070472525726,0.9999993917259229,0.6908252416144428,0.8294858795564296,0.2520454827642114,0.2963265897686162,0.6860840932449382,0.03055253597009738,0.2845246601596997,0.12968422062380922,0.42310881647594606,0.9466670541745383,0.9916458388102474,0.0,0.5001128552876274,0.5000076789973784,0.3082764984091698,0.22297602865497107,322,5.995707158534813e-07,True,0,407,0.06127150986768712,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",CEP alpha_e boundary regions
muon,gradient_local_minimum_0323,gradient,gradient,gradient,0.1056583755,15.591667387388677,3.9486285451266085,1.8613200960686676,1.7641164272603893,0.0,0.0,3.141592653589793,0.0,0.09181950401827664,3.071506339221729,3.143327953124337,3.1237080045279515,3.141560346461748,0.06750472244977247,0.0017121128746758476,0.998637800489232,13.801343553014359,0.9968660283028975,-13.120215253861383,0.005060685492559595,0.0014018652183328054,0.923232999975022,0.9417762767222804,3.09197254319739,177.15697709554206,0.00030246500317315794,0.34086661457960915,0.00030246500317315794,0.34086661457960915,False,,gradient,177005459,2.547791477578263,0.9058291118781401,0.9999999999999999,0.9730080510454827,0.9512132030136842,0.9999999999999998,0.027684807067837644,1.6781247855701675e-05,0.1668726155102988,0.0002703207175670519,0.00026752038684584435,0.999999387281882,0.00030422015252420806,0.0003043744970427642,0.9999994345234733,0.9999994346125691,0.000434907399205246,0.9995940762042409,1.4138581388971845,0.0005021875121812492,1.9332256760232193e-09,2.0174840004484175e-09,3.950710231583123e-09,0.0035066786230127656,0.49660003265432795,0.4966015343450035,0.5001067112773407,0.2465481787063331,-3.1381024194603135,0.9859822839674174,0.0035066786230127656,0.09964501543419181,0.2916497902908899,0.29164979029088983,0.0669030416868208,0.2082434984317694,0.20824349843176954,0.09964501543419181,6.127181180204389e-07,177,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,5515,270,0.048891284554881904,0.8810680192076343,0.001253919041662166,6.127181180204389e-07,241,227,False,1e-05,6.127540180811408e-07,True,0.11893198079236561,0.9987460809583378,0.999999387281882,0.22799896328600985,0.0672999554582224,0.39815472892707177,0.3711829744868534,0.5717847976811472,0.5434146882993021,0.698099073908333,0.2251075890559312,0.73070473458682,0.9776908332504602,0.9943071393926882,0.0,0.5002761814986677,0.49999485816087447,0.8109872152479687,0.28833436150389496,323,6.040147567665244e-07,True,2,329,0.12867894608072908,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0324,gradient,gradient,gradient,0.1056583755,16.071472070233227,4.008924053936821,1.893172587761177,1.79443963747942,0.0,0.0,3.141592653589793,0.0,0.09343066416588486,3.0684657933452324,3.1384384817346946,3.125027448130782,3.1416724506994957,0.07032889901657906,6.280068865277558,0.9984008096887818,14.27751254566257,0.9969566830698168,-13.57258235733685,0.004725839818598651,0.0012756686431021594,0.9234276344637635,0.9433898610477585,3.0878288493900903,176.9195609287893,0.00029952555522377855,0.3527646197180812,0.00029952555522377855,0.3527646197180812,False,,gradient,1034005795,0.9710482910506665,2.466078201025694,1.0,0.767704400513017,0.9604025003273587,0.9999999999999999,0.030810067419689748,-1.615520429865125e-05,-0.17613171988796106,0.00030637269047285864,0.0003035272465545958,0.9999993865421034,0.0003230370747878998,0.00032368345079445934,0.9999994414459855,0.9999994415536365,0.00046886106764577,0.9995686600320478,1.4138304310262206,0.000541393809990009,5.4547481343057466e-09,5.252025391049315e-09,1.070677274819897e-08,0.003912824440135576,0.49620944850319476,0.49621440364874814,0.5001222729433303,0.24615326717708294,3.135247514710679,0.9843723445005417,0.003912824440135576,0.07128425890532789,0.20592214822761898,0.20592214822761887,0.09547155837919448,0.29395557882905077,0.2939555788290509,0.07128425890532789,6.134578965921733e-07,1034,sobol_screened,0.010006877063958197,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,5837,180,0.04940524339651999,0.010006877063958197,0.0012670627596990114,6.134578965921733e-07,258,244,False,1e-05,6.134041772298815e-07,True,0.9899931229360418,0.998732937240301,0.9999993865421034,0.886861995793879,0.9253819212317467,0.30525400675833225,0.08157163485884666,0.43192167300730944,0.4948369972407818,0.29293662775307894,0.8046817760914564,0.7461486530734824,0.9767229974385759,0.9947271313357311,2.885001098612802e-08,0.49949799795789973,0.5000127001044536,0.3090942710033021,0.7849770714888159,324,6.047545353382588e-07,True,1,311,0.071464046266806,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",CEP alpha_e boundary regions
muon,gradient_local_minimum_0325,gradient,gradient,gradient,0.1056583755,12.505822873023714,3.5363572886550525,1.641961313355755,1.555326719529401,0.0,0.0,3.141592653589793,0.0,0.08070875717859365,3.141439255511005,5.677912142245269,3.0964170609871817,3.1416132683562634,0.0021096543850494414,0.0393652818898644,0.9989740479739398,10.744699010990585,0.9960711754548726,-10.217068129022248,0.008276039633416808,0.002760530848644423,0.922224542921652,0.9287344986622896,3.098525002817047,177.53240537717832,0.00040928926152097866,0.2642247302457019,0.00040928926152097866,0.2642247302457019,False,,gradient,1181007884,2.680123162917418,1.0735407136006723,0.9999999999999999,5.654830549689686,0.7024303559478692,0.9999999999999997,0.12283488248361067,-4.006792510546919e-05,0.08743574853971735,9.002885755510226e-05,9.353222657913229e-05,0.9999993860369885,5.5083689615361795e-06,5.425900725457678e-06,0.9999994018444917,0.999999401843979,0.00018441811222733425,0.9999925058345366,1.4140625595603655,0.00021294756519475786,3.158464516614267e-08,3.1584521494091025e-08,3.395025759019471e-08,0.16221980656073126,0.3378249829830549,0.49908828537749217,0.5000447895437862,0.24906589060559906,1.9310670079817338,0.996174326035207,0.16221980656073126,0.09062443242831392,0.2718465036449373,0.27184650364493707,0.07590955622412018,0.22810870681127665,0.22810870681127673,0.09062443242831392,6.139630115420402e-07,1181,sobol_screened,0.05382216985007815,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,7948,198,0.051324393856573856,0.05382216985007815,0.0013134253773275928,6.139630115420402e-07,366,352,False,1e-05,6.139241478519963e-07,True,0.9461778301499219,0.9986865746226724,0.9999993860369885,0.741465381346643,0.8464225344359875,0.13385597802698612,0.09503847360610962,0.9142475416883826,0.9360620947554708,0.8909375052899122,0.34814829751849174,0.6251067588008952,0.999951171875,0.9856201622603774,0.0,0.9036677838798274,0.5000032809419844,0.8531096989467843,0.3417186223598954,325,6.052596502881258e-07,True,2,329,0.19600537740327004,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
muon,gradient_local_minimum_0326,gradient,gradient,gradient,0.1056583755,12.570640187931629,3.545509862901474,1.6468647488138748,1.5599716364767795,0.0,0.0,3.141592653589793,0.0,0.08097222295732007,3.0919426418214737,2.165702090635173,3.106448835574719,3.1400111478375843,0.04819657877866482,5.3370734672915585,0.9991305422610771,10.802933650193385,0.9960930279811219,-10.271843336445315,0.00819146274818757,0.002721765281105671,0.922216306910578,0.928565685707374,3.1019466618843077,177.72845200066502,0.0003565047852542025,0.26590166165935414,0.0003565047852542025,0.26590166165935414,False,,gradient,1217003681,2.630085635053079,1.0169989196192224,0.9999999999999999,5.086228990541114,0.8048693552667215,0.9999999999999998,0.14087635861070777,8.047911715824974e-06,0.10461455693322191,-4.5119293648553105e-05,-4.596122236694182e-05,0.999999383921273,0.00012357945365624076,0.00012350473717967847,0.9999994213988928,0.9999994213903475,0.0003007800350367411,0.9998350735090004,1.4139675730602557,0.0003473106635072639,5.968331335169913e-08,5.968468417167846e-08,5.994332800490679e-08,0.34435609816183604,0.1556059501005262,0.49858989905019097,0.49996204826236224,0.24860887491900985,1.181418756283492,0.9945109865161157,0.34435609816183604,0.09305465863372026,0.2761660796908238,0.2761660796908237,0.07363278415185281,0.2238718720468141,0.22387187204681405,0.09305465863372026,6.160787270337309e-07,1217,sobol_screened,0.06299179853055892,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,3708,198,0.05541681517737998,0.06299179853055892,0.0012868093530038482,6.160787270337309e-07,160,146,False,1e-05,6.163892840582719e-07,True,0.9370082014694411,0.9987131906469962,0.999999383921273,0.6208477793261409,0.9213615646585822,0.8830350739881396,0.10003292560577393,0.5373551016673446,0.7834391770884395,0.9054500441998243,0.3838909175246954,0.6274510728865392,0.9841959104050023,0.9888133752875579,9.604644318827645e-06,0.34468219298903974,0.49974829554200767,0.8371822591473683,0.3237208103530328,326,6.073753657798164e-07,True,2,329,0.17236865504362364,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
