spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,4.3024990039403147e+03,2.1512495019701573e+03,4.9999999999999994e-01,True,1,1,1.1546931107312019e-02,8.9761339393218689e-02,5.5456642209841728e-02,9.1588018712465663e-02,5.8366996874134477e-02,1.0644469340666016e-01,6.1668721063042236e-03,1.9793550401335687e-04,1.9793554091781466e-04,1.9793553958288640e-04,0,-1,-1,-1,0,-1,-1,-1,8.3115623046605969e-02,0.0000000000000000e+00,8.3115623046605969e-02,0.0000000000000000e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,4.3024990039403147e+03,2.1512495019701573e+03,4.9999999999999994e-01,True,1,1,1.1546931107312019e-02,8.9761339393218689e-02,5.5456642209841728e-02,9.1588018712465663e-02,5.8366996874134477e-02,1.0644469340666016e-01,6.1668721063042236e-03,1.9793550401335687e-04,1.9793554091781466e-04,1.9793553958288640e-04,0,-1,-1,-1,1,-1,-1,1,5.5539707732013492e-02,2.9755221659134301e-02,6.3008192728737228e-02,4.9183445302521900e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,4.3024990039403147e+03,2.1512495019701573e+03,4.9999999999999994e-01,True,1,1,1.1546931107312019e-02,8.9761339393218689e-02,5.5456642209841728e-02,9.1588018712465663e-02,5.8366996874134477e-02,1.0644469340666016e-01,6.1668721063042236e-03,1.9793550401335687e-04,1.9793554091781466e-04,1.9793553958288640e-04,0,-1,-1,-1,2,-1,1,-1,-1.4794181585056024e-03,4.0439626750825046e-03,4.3060785182317046e-03,1.9215067445260123e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,4.3024990039403147e+03,2.1512495019701573e+03,4.9999999999999994e-01,True,1,1,1.1546931107312019e-02,8.9761339393218689e-02,5.5456642209841728e-02,9.1588018712465663e-02,5.8366996874134477e-02,1.0644469340666016e-01,6.1668721063042236e-03,1.9793550401335687e-04,1.9793554091781466e-04,1.9793553958288640e-04,0,-1,-1,-1,3,-1,1,1,4.5122129704525419e-05,-8.4587787260673246e-05,9.5870226570760392e-05,-1.0807594521476727e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,4.3024990039403147e+03,2.1512495019701573e+03,4.9999999999999994e-01,True,1,1,1.1546931107312019e-02,8.9761339393218689e-02,5.5456642209841728e-02,9.1588018712465663e-02,5.8366996874134477e-02,1.0644469340666016e-01,6.1668721063042236e-03,1.9793550401335687e-04,1.9793554091781466e-04,1.9793553958288640e-04,0,-1,-1,-1,4,1,-1,-1,6.9291128453108683e-02,-2.4858232986268901e-02,7.3615163040672782e-02,-3.4444907343247610e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,4.3024990039403147e+03,2.1512495019701573e+03,4.9999999999999994e-01,True,1,1,1.1546931107312019e-02,8.9761339393218689e-02,5.5456642209841728e-02,9.1588018712465663e-02,5.8366996874134477e-02,1.0644469340666016e-01,6.1668721063042236e-03,1.9793550401335687e-04,1.9793554091781466e-04,1.9793553958288640e-04,0,-1,-1,-1,5,1,-1,1,6.6369137660737390e-02,7.0907491465203630e-03,6.6746843800203695e-02,1.0643431362545944e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,4.3024990039403147e+03,2.1512495019701573e+03,4.9999999999999994e-01,True,1,1,1.1546931107312019e-02,8.9761339393218689e-02,5.5456642209841728e-02,9.1588018712465663e-02,5.8366996874134477e-02,1.0644469340666016e-01,6.1668721063042236e-03,1.9793550401335687e-04,1.9793554091781466e-04,1.9793553958288640e-04,0,-1,-1,-1,6,1,1,-1,-6.6617441702320715e-04,2.7088628299081676e-03,2.7895745527148573e-03,1.8119351027824560e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,4.3024990039403147e+03,2.1512495019701573e+03,4.9999999999999994e-01,True,1,1,1.1546931107312019e-02,8.9761339393218689e-02,5.5456642209841728e-02,9.1588018712465663e-02,5.8366996874134477e-02,1.0644469340666016e-01,6.1668721063042236e-03,1.9793550401335687e-04,1.9793554091781466e-04,1.9793553958288640e-04,0,-1,-1,-1,7,1,1,1,0.0000000000000000e+00,-4.1286629881225479e-19,4.1286629881225479e-19,-1.5707963267948966e+00
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,4.3024990039403147e+03,2.1512495019701573e+03,4.9999999999999994e-01,True,1,1,1.1546931107312019e-02,8.9761339393218689e-02,5.5456642209841728e-02,9.1588018712465663e-02,5.8366996874134477e-02,1.0644469340666016e-01,6.1668721063042236e-03,1.9793550401335687e-04,1.9793554091781466e-04,1.9793553958288640e-04,1,-1,-1,1,0,-1,-1,-1,5.5539707732013492e-02,-2.9755221659134301e-02,6.3008192728737228e-02,-4.9183445302521900e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,4.3024990039403147e+03,2.1512495019701573e+03,4.9999999999999994e-01,True,1,1,1.1546931107312019e-02,8.9761339393218689e-02,5.5456642209841728e-02,9.1588018712465663e-02,5.8366996874134477e-02,1.0644469340666016e-01,6.1668721063042236e-03,1.9793550401335687e-04,1.9793554091781466e-04,1.9793553958288640e-04,1,-1,-1,1,1,-1,-1,1,4.7858801165411968e-02,0.0000000000000000e+00,4.7858801165411968e-02,0.0000000000000000e+00
