spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,3.9236289041313933e+02,1.9618144520656966e+02,4.9999999999999989e-01,True,1,1,1.0054834747192072e-01,3.5347333049012825e-01,3.0778920901076801e-01,4.1210698445939797e-01,3.7366156788301930e-01,5.0443670982837197e-01,1.7495239622435069e-01,3.4778801093100969e-02,3.4778799949987921e-02,3.4778801671215470e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.5000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,4.1860454793730582e+02,2.0930227396865288e+02,4.9999999999999989e-01,True,1,1,1.0698955102882331e-01,4.3029499244070257e-01,2.8520730730930050e-01,4.9290597111068207e-01,3.7302241413977932e-01,5.5933240564994735e-01,2.0851047461670455e-01,4.6355751807671070e-02,4.6355749278698066e-02,4.6355751347991220e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,4.5742663422496616e+02,2.2871331711248303e+02,5.0000000000000000e-01,True,1,1,1.1077854023427447e-01,5.0523032862076611e-01,2.5807662533631148e-01,5.7084206983544328e-01,3.7041398937268194e-01,6.1659737906934775e-01,2.3942472364527570e-01,5.8331098759329014e-02,5.8331094001569661e-02,5.8331098371962722e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.5000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,5.1395682150984885e+02,2.5697841075492431e+02,4.9999999999999978e-01,True,1,1,1.1159475600560179e-01,5.7628791951108072e-01,2.2692203715018949e-01,6.4377479131053372e-01,3.6583031526452048e-01,6.7341384288380324e-01,2.6638242715917515e-01,6.9884826184561599e-02,6.9884819054196662e-02,6.9884826668729805e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,5.9799933287353031e+02,2.9899966643676504e+02,4.9999999999999989e-01,True,1,1,1.0902010367985193e-01,6.4144663936832857e-01,1.9236354093497168e-01,7.0952069238139615e-01,3.5912330215212246e-01,7.2700616343349012e-01,2.8804983642915732e-01,8.0080438754087546e-02,8.0080431261238455e-02,8.0080438632319423e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.5000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,7.2938922539141106e+02,3.6469461269570547e+02,5.0000000000000000e-01,True,1,1,1.0252497610210638e-01,6.9884046795315413e-01,1.5522422805164038e-01,7.6605374459456288e-01,3.5007841639131770e-01,7.7486871794040735e-01,3.0320774921936633e-01,8.7948969233630825e-02,8.7948965924087671e-02,8.7948969419399475e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,6.0000000000000000e+00,-4.0000000000000002e-01,1.0471975511965976e+00,9.5430532875226709e+02,4.7715266437613343e+02,4.9999999999999989e-01,True,1,1,9.1356965769736856e-02,7.4704049610733092e-01,1.1660336893649527e-01,8.1178686417949963e-01,3.3841505986369086e-01,8.1501421033825006e-01,3.1088335175959803e-01,9.2582314835445323e-02,9.2582311900552161e-02,9.2582314581653710e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.2677381562669577e+03,6.3386907813347875e+02,4.9999999999999989e-01,True,1,1,2.2622654484184851e-02,7.9611647320746839e-02,1.4976446569561883e-01,8.7561354257355117e-02,1.5413750859331268e-01,1.7200174829304707e-01,1.5548123788254228e-02,8.1719187434825449e-04,8.1719187434854332e-04,8.1719184164755557e-04
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0212175085047757e+03,5.1060875425238777e+02,4.9999999999999989e-01,True,1,1,3.3096909250837074e-02,1.3802832980606955e-01,1.7772293173605799e-01,1.4971108062030025e-01,1.8694123728956075e-01,2.3000748498227494e-01,3.2214194659632316e-02,2.2661824294867884e-03,2.2661803325341803e-03,2.2661828539587911e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,9.1003462299133298e+02,4.5501731149566638e+02,4.9999999999999989e-01,True,1,1,4.2908574397740276e-02,2.0214040661307428e-01,1.9376113979125537e-01,2.1769620692062969e-01,2.0993873180621167e-01,2.8826007774296580e-01,5.2551297761686364e-02,4.6897487650841979e-03,4.6897460623476495e-03,4.6897491414752759e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,8.5653976787560441e+02,4.2826988393780221e+02,5.0000000000000000e-01,True,1,1,5.2037350677068953e-02,2.7082744426047367e-01,2.0185400002878581e-01,2.9036179742864782e-01,2.2739284092080153e-01,3.4978153929279676e-01,7.5830852673404600e-02,8.2545829758468858e-03,8.2545809089236422e-03,8.2545833377572833e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,8.3691103704814066e+02,4.1845551852407021e+02,4.9999999999999994e-01,True,1,1,6.0379927111881483e-02,3.4302218198987400e-01,2.0376755101717126e-01,3.6659698377946304e-01,2.4135108479092512e-01,4.1505280099648467e-01,1.0148678250211444e-01,1.3083395581069510e-02,1.3083395684184727e-02,1.3083395430397785e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,8.4340996770645017e+02,4.2170498385322497e+02,4.9999999999999978e-01,True,1,1,6.7735103950005260e-02,4.1748302888006422e-01,2.0028542665281490e-01,4.4509361232655253e-01,2.5284479991032172e-01,4.8335756086443876e-01,1.2891062496547648e-01,1.9228200023908903e-02,1.9228196405072506e-02,1.9228200112446990e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,8.7572388965463267e+02,4.3786194482731622e+02,5.0000000000000000e-01,True,1,1,7.3797675936116691e-02,4.9266738550280015e-01,1.9172949760898150e-01,5.2421577205547853e-01,2.6237610812769097e-01,5.5327775899304121e-01,1.5733466007097216e-01,2.6634925959984623e-02,2.6634924889269239e-02,2.6634925604804675e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,9.3943157282869493e+02,4.6971578641434735e+02,4.9999999999999989e-01,True,1,1,7.8149355722676367e-02,5.6666645779287017e-01,1.7822254533520707e-01,6.0193362836558828e-01,2.7014160653538971e-01,6.2288044394577757e-01,1.8576447976667290e-01,3.5105896769973999e-02,3.5105890115891963e-02,3.5105897396810290e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0482651989156066e+03,5.2413259945780317e+02,4.9999999999999989e-01,True,1,1,8.0240528218439952e-02,6.3719833793152814e-01,1.5984779985720790e-01,6.7581800451040641e-01,2.7615135862749385e-01,6.8981356325311227e-01,2.1295881840872663e-01,4.4269710988951494e-02,4.4269711383846472e-02,4.4269711066063602e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.2323737084296158e+03,6.1618685421480791e+02,4.9999999999999994e-01,True,1,1,7.9346505105099788e-02,7.0166843224492725e-01,1.3676066897346020e-01,7.4310599028763547e-01,2.8030590492097146e-01,7.5140809529555319e-01,2.3746782881443115e-01,5.3572056119919609e-02,5.3572051883102705e-02,5.3572056288568710e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,6.0000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.5648803240273360e+03,7.8244016201366799e+02,5.0000000000000000e-01,True,1,1,7.4443342459192971e-02,7.5730665070925274e-01,1.0926732648852688e-01,8.0084737015685614e-01,2.8245795389161432e-01,8.0483168890938028e-01,2.5774065776841315e-01,6.2301335842189776e-02,6.2301335842190324e-02,6.2301335626309011e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,4.3024990039402910e+03,2.1512495019701450e+03,4.9999999999999989e-01,True,1,1,1.1546930981379860e-02,8.9761339393277059e-02,5.5456641746652872e-02,9.1588018712462027e-02,5.8366996874128774e-02,1.0644469340666121e-01,6.1668721063034239e-03,1.9793550691047344e-04,1.9793559519920611e-04,1.9793559094643132e-04
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,2.8413312523421710e+03,1.4206656261710853e+03,4.9999999999999989e-01,True,1,1,1.8701325244328250e-02,1.4621667565396992e-01,8.0731182305535720e-02,1.4965495964132269e-01,8.6803307444161606e-02,1.6901003285793881e-01,1.4979411602409865e-02,6.6755114005353361e-04,6.6755082090184849e-04,6.6755117089367221e-04
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,2.2413077310093295e+03,1.1206538655046645e+03,4.9999999999999994e-01,True,1,1,2.6004441571272265e-02,2.0762687526111265e-01,9.9886392847203007e-02,2.1302651975196446e-01,1.1067371102069062e-01,2.3384045546739721e-01,2.7170479307655281e-02,1.5951478055067567e-03,1.5951478536318543e-03,1.5951478064803720e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.9385820336604447e+03,9.6929101683022225e+02,4.9999999999999989e-01,True,1,1,3.3290684212685814e-02,2.7358100831597865e-01,1.1380101395728917e-01,2.8125734563210431e-01,1.3118610981413148e-01,3.0157601980136489e-01,4.2492204578636179e-02,3.1508567054806397e-03,3.1508549751094669e-03,3.1508568303385345e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.7779682247875148e+03,8.8898411239375741e+02,5.0000000000000000e-01,True,1,1,4.0418629860069846e-02,3.4347586507974848e-01,1.2314024459532183e-01,3.5372436666886614e-01,1.4936121630873778e-01,3.7235840491240840e-01,6.0795032791965714e-02,5.5115920432435433e-03,5.5115874584645373e-03,5.5115919776358348e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.7047960949449521e+03,8.5239804747247592e+02,4.9999999999999989e-01,True,1,1,4.7204944066455673e-02,4.1645916532150168e-01,1.2821333939305060e-01,4.2955405614643322e-01,1.6588280376731607e-01,4.4578811222479708e-01,8.1919452914627752e-02,8.8501440272540366e-03,8.8501374430711016e-03,8.8501442223488519e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.7005114639129829e+03,8.5025573195649122e+02,4.9999999999999989e-01,True,1,1,5.3392923582403704e-02,4.9133202485545452e-01,1.2906416651906008e-01,5.0751787683146588e-01,1.8117613462582036e-01,5.2094255977548831e-01,1.0560558356556618e-01,1.3316432366281578e-02,1.3316428390017308e-02,1.3316432857617577e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.7663214032691096e+03,8.8316070163455470e+02,4.9999999999999994e-01,True,1,1,5.8624194882804868e-02,5.6645102958746918e-01,1.2556111754738467e-01,5.8593030452792183e-01,1.9548182744535120e-01,5.9635821459593741e-01,1.3141090803026007e-01,1.9010756617822255e-02,1.9010754395968828e-02,1.9010756955602125e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,1.9231570221846964e+03,9.6157851109234798e+02,4.9999999999999983e-01,True,1,1,6.2401682893130000e-02,6.3964097134084941e-01,1.1747122753479476e-01,6.6256033027782468e-01,2.0891410636495758e-01,6.6999381386630474e-01,1.5864008745519964e-01,2.5951649012100064e-02,2.5951644511842530e-02,2.5951649102719750e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.5000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,2.2272295869712389e+03,1.1136147934856194e+03,4.9999999999999994e-01,True,1,1,6.4026243954976858e-02,7.0812589966579143e-01,1.0452439781231136e-01,7.3456701017527926e-01,2.2152143831418764e-01,7.3919867572003795e-01,1.8630578493794903e-01,3.4047042745380063e-02,3.4047037979777907e-02,3.4047042670744945e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,6.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,2.8283061528395374e+03,1.4141530764197687e+03,5.0000000000000000e-01,True,1,1,6.2454105058131884e-02,7.6846949908238049e-01,8.6467641958241609e-02,7.9845899732044634e-01,2.3338391728680413e-01,8.0069526574599559e-01,2.1316000174638994e-01,4.3090884143435648e-02,4.3090884503702992e-02,4.3090884462307043e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,1.6252389627243494e+04,8.1261948136217452e+03,4.9999999999999989e-01,True,1,1,6.5542349946327303e-03,9.7052227483281489e-02,1.8199517962245549e-02,9.7506919962572630e-02,2.0486241530311033e-02,9.8974056705337737e-02,2.3053240820764989e-03,4.5506584756056789e-05,4.5505641615273815e-05,4.5506587186693156e-05
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,7.4565602134437877e+03,3.7282801067218925e+03,4.9999999999999989e-01,True,1,1,1.2286016646925718e-02,1.5317666182423770e-01,3.7116148914706659e-02,1.5440837381155006e-01,4.1910191178862501e-02,1.5833069256571058e-01,7.4661324346402755e-03,2.2790997046196262e-04,2.2790940934158785e-04,2.2790997046200187e-04
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,4.9612167731004174e+03,2.4806083865502083e+03,4.9999999999999994e-01,True,1,1,1.8406541933891206e-02,2.1378532911066772e-01,5.4105345438846077e-02,2.1613036414618661e-01,6.2733977474262431e-02,2.2203810932735593e-01,1.5636932318636779e-02,6.6936657704262659e-04,6.6936273872030905e-04,6.6936664565349054e-04
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,3.8863103810562543e+03,1.9431551905281272e+03,4.9999999999999989e-01,True,1,1,2.4718176858202968e-02,2.7878310743132989e-01,6.8090913851693843e-02,2.8256365568768965e-01,8.2210504272201931e-02,2.8959903964638373e-01,2.6776891007792892e-02,1.5112102593294041e-03,1.5112061963375384e-03,1.5112102258805164e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,3.3417227079851268e+03,1.6708613539925632e+03,5.0000000000000000e-01,True,1,1,3.1085973216637950e-02,3.4778149402117364e-01,7.8896450749667335e-02,3.5331893268950232e-01,1.0053330952088665e-01,3.6068349061271116e-01,4.0919692647234544e-02,2.9159628824239059e-03,2.9159586515021844e-03,2.9159628760753844e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,3.0656878108725659e+03,1.5328439054362830e+03,5.0000000000000000e-01,True,1,1,3.7354677227335466e-02,4.2011978480650924e-01,8.6435104490990372e-02,4.2773874538418416e-01,1.1802889388056362e-01,4.3478280758472698e-01,5.8118992162207228e-02,5.0644288062098863e-03,5.0644205915425103e-03,5.0644288970216689e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,2.9671140480107888e+03,1.4835570240053939e+03,4.9999999999999989e-01,True,1,1,4.3311577778575965e-02,4.9478436720373237e-01,9.0536270204841826e-02,5.0481251121621329e-01,1.3498486209166791e-01,5.1103482762462271e-01,7.8383128802788637e-02,8.1482086815519439e-03,8.1482040016328406e-03,8.1482087935258411e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,3.0254068240167398e+03,1.5127034120083695e+03,4.9999999999999989e-01,True,1,1,4.8654153581940383e-02,5.7029953666649202e-01,9.0916629032962909e-02,5.8306546177738794e-01,1.5162323297648414e-01,5.8810198054912666e-01,1.0160474453868834e-01,1.2356544534888103e-02,1.2356544682748750e-02,1.2356544569072460e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,3.2732931418085514e+03,1.6366465709042754e+03,4.9999999999999994e-01,True,1,1,5.2948249297677420e-02,6.4460285401001594e-01,8.7187962373127134e-02,6.6043517591461964e-01,1.6811758736724508e-01,6.6405786300922265e-01,1.2748948432631335e-01,1.7858265083827651e-02,1.7858265295716449e-02,1.7858265243739770e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,3.8303467250499070e+03,1.9151733625249537e+03,5.0000000000000000e-01,True,1,1,5.5558368050779239e-02,7.1490421297894546e-01,7.8873894513539322e-02,7.3413925005788061e-01,1.8464420883676258e-01,7.3627087229394861e-01,1.5550100601765998e-01,2.4785672480036047e-02,2.4785660360755218e-02,2.4785672417713640e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,6.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,5.0658682136576608e+03,2.5329341068288304e+03,4.9999999999999994e-01,True,1,1,5.5498031038238457e-02,7.7749751774594134e-01,6.5420305513880533e-02,8.0051691567061545e-01,2.0150620984179868e-01,8.0126594672474660e-01,1.8486913361806034e-01,3.3244910724573584e-02,3.3244904782156255e-02,3.3244910906074628e-02
