detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
f3_L_proton_region_0,enhanced_cluster,F3,F_3,L_proton,enhanced_region_0,0,1.1066735186486808e-13,9.9999999999994094e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$","electron h=+1, proton L",5.0000000000000000e-01,3,-1,1,1,-1.2838532674710854e-15,6.2370708780566755e+00,6.2370708780566755e+00,1.5707963267948968e+00,3.8901053137902672e+01,1.9450526568951336e+01,9.9999999999994571e-01,1,9.9999999999994571e-01
f3_L_proton_region_1,enhanced_cluster,F3,F_3,L_proton,enhanced_region_1,1,1.0019470116445191e-13,9.9999999999994937e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$","electron h=+1, proton L",5.0000000000000000e-01,3,-1,1,1,1.1513582403426433e-15,1.0593725158046167e+01,1.0593725158046167e+01,1.5707963267948966e+00,1.1222701272422029e+02,5.6113506362110144e+01,9.9999999999994993e-01,1,9.9999999999994993e-01
f3_L_proton_region_2,enhanced_cluster,F3,F_3,L_proton,enhanced_region_2,2,9.9178155998187403e-14,9.9999999999995026e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$","electron h=+1, proton L",5.0000000000000000e-01,3,-1,1,1,2.3147413426717342e-15,1.3452513100366573e+01,1.3452513100366573e+01,1.5707963267948966e+00,1.8097010871553428e+02,9.0485054357767140e+01,9.9999999999995037e-01,1,9.9999999999995037e-01
f3_L_proton_region_3,enhanced_cluster,F3,F_3,L_proton,enhanced_region_3,3,0.0000000000000000e+00,7.0757133234499592e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$","electron h=-1, proton L",5.0000000000000000e-01,6,1,1,-1,-7.9061538551445638e+00,1.3242982924213317e+02,1.3266562079861447e+02,1.6304262528258002e+00,1.7600166941881769e+04,8.8000834709408846e+03,7.6627969753905911e-01,1,9.9529885542767760e-01
f3_L_proton_region_3,enhanced_cluster,F3,F_3,L_proton,enhanced_region_3,3,0.0000000000000000e+00,7.0757133234499592e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$","electron h=+1, proton L",5.0000000000000000e-01,3,-1,1,1,-5.3415140416633974e+01,3.1887395818409403e+00,5.3510235337265371e+01,3.0819661196019625e+00,2.8633452858495234e+03,1.4316726429247617e+03,1.2466491748833791e-01,2,9.9529885542767760e-01
f3_L_proton_region_3,enhanced_cluster,F3,F_3,L_proton,enhanced_region_3,3,0.0000000000000000e+00,7.0757133234499592e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$","electron h=-1, proton L",5.0000000000000000e-01,4,1,-1,-1,-2.0930478285206124e+00,3.5058868127561986e+01,3.5121291029776458e+01,1.6304265020265329e+00,1.2335050835982563e+03,6.1675254179912815e+02,5.3704598683284081e-02,3,9.9529885542767760e-01
f3_L_proton_region_3,enhanced_cluster,F3,F_3,L_proton,enhanced_region_3,3,0.0000000000000000e+00,7.0757133234499592e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$","electron h=+1, proton L",5.0000000000000000e-01,1,-1,-1,1,-3.4047119851666061e+01,2.0325958248617191e+00,3.4107738359219283e+01,3.0819639319695642e+00,1.1633378159809586e+03,5.8166890799047928e+02,5.0649641716996555e-02,4,9.9529885542767760e-01
f3_low_egamma_l_proton_region_0,egamma_region_max,F3,F_3,L_proton,low_Egamma_L_proton_region_0,0,9.9178155998187403e-14,9.9999999999995026e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$","electron h=+1, proton L",5.0000000000000000e-01,3,-1,1,1,2.3147413426717342e-15,1.3452513100366573e+01,1.3452513100366573e+01,1.5707963267948966e+00,1.8097010871553428e+02,9.0485054357767140e+01,9.9999999999995037e-01,1,9.9999999999995037e-01
f3_low_egamma_l_proton_region_1,egamma_region_max,F3,F_3,L_proton,low_Egamma_L_proton_region_1,1,0.0000000000000000e+00,7.0757133234499592e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$","electron h=-1, proton L",5.0000000000000000e-01,6,1,1,-1,-7.9061538551445638e+00,1.3242982924213317e+02,1.3266562079861447e+02,1.6304262528258002e+00,1.7600166941881769e+04,8.8000834709408846e+03,7.6627969753905911e-01,1,9.9529885542767760e-01
f3_low_egamma_l_proton_region_1,egamma_region_max,F3,F_3,L_proton,low_Egamma_L_proton_region_1,1,0.0000000000000000e+00,7.0757133234499592e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,L_p)$","electron h=+1, proton L",5.0000000000000000e-01,3,-1,1,1,-5.3415140416633974e+01,3.1887395818409403e+00,5.3510235337265371e+01,3.0819661196019625e+00,2.8633452858495234e+03,1.4316726429247617e+03,1.2466491748833791e-01,2,9.9529885542767760e-01
