detail_id,selected_observable,selected_region,alpha_e,alpha_p,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
dw_mixing_angles_polarization_03_local_minimum_584,D_W,polarization_cluster_03_local_minimum_584,6.9238412310884612e-01,2.4170927672936818e-01,k,1.7714791490754264e-01,0.0000000000000000e+00,0.0000000000000000e+00,-1.4218892869274655e-01,1.4218892869274655e-01,0.0000000000000000e+00,1.2675691309774928e+00,1.1258637266461216e+00,1.4218892869274655e-01,6.6617728346822086e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.3088476994991967e-01,1.0748330497809677e+00,5.4152141837664782e+00,4.7859341300647007e-02,2.3496015796319649e+00
dw_mixing_angles_polarization_03_local_minimum_584,D_W,polarization_cluster_03_local_minimum_584,6.9238412310884612e-01,2.4170927672936818e-01,p,9.4871581173857900e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.4218892869274655e-01,1.4218892869274655e-01,0.0000000000000000e+00,1.2675691309774928e+00,1.1258637266461216e+00,1.4218892869274655e-01,6.6617728346822086e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.3088476994991967e-01,1.0748330497809677e+00,5.4152141837664782e+00,4.7859341300647007e-02,2.3496015796319649e+00
dw_mixing_angles_polarization_03_local_minimum_584,D_W,polarization_cluster_03_local_minimum_584,6.9238412310884612e-01,2.4170927672936818e-01,kp,1.3764173097761184e-01,1.5577867771227558e-02,-1.3445849210507156e-02,-8.5779327159431151e-02,8.8213115766388558e-02,5.5711132482387651e+00,1.2675691309774928e+00,1.1258637266461216e+00,1.4218892869274655e-01,6.6617728346822086e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.3088476994991967e-01,1.0748330497809677e+00,5.4152141837664782e+00,4.7859341300647007e-02,2.3496015796319649e+00
dw_mixing_angles_polarization_03_local_minimum_584,D_W,polarization_cluster_03_local_minimum_584,6.9238412310884612e-01,2.4170927672936818e-01,pp,9.4036265436803201e-01,1.3989361458749639e-02,-1.6513841363995401e-02,6.3004067642273925e-02,6.6617728346822086e-02,5.4152141837664782e+00,1.2675691309774928e+00,1.1258637266461216e+00,1.4218892869274655e-01,6.6617728346822086e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.3088476994991967e-01,1.0748330497809677e+00,5.4152141837664782e+00,4.7859341300647007e-02,2.3496015796319649e+00
dw_mixing_angles_polarization_03_local_minimum_584,D_W,polarization_cluster_03_local_minimum_584,6.9238412310884612e-01,2.4170927672936818e-01,qout,4.7859341300647007e-02,-2.9567229229977197e-02,2.9959690574502557e-02,2.2775259517157226e-02,4.7859341300647000e-02,2.3496015796319649e+00,1.2675691309774928e+00,1.1258637266461216e+00,1.4218892869274655e-01,6.6617728346822086e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.3088476994991967e-01,1.0748330497809677e+00,5.4152141837664782e+00,4.7859341300647007e-02,2.3496015796319649e+00
dw_mixing_angles_polarization_03_local_minimum_726,D_W,polarization_cluster_03_local_minimum_726,8.0498482863149179e-01,2.7506222370655591e+00,k,3.5539571341618087e-01,0.0000000000000000e+00,0.0000000000000000e+00,-3.3932642219741327e-01,3.3932642219741327e-01,0.0000000000000000e+00,1.8302999172715695e+00,1.3528857739186888e+00,3.3932642219741327e-01,2.4827426862644741e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.4028266674797712e-02,1.8530246304270470e+00,1.5683977321739451e+00,1.2043842751874860e-01,4.8162294630879403e+00
dw_mixing_angles_polarization_03_local_minimum_726,D_W,polarization_cluster_03_local_minimum_726,8.0498482863149179e-01,2.7506222370655591e+00,p,9.9749006050250799e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.3932642219741327e-01,3.3932642219741327e-01,0.0000000000000000e+00,1.8302999172715695e+00,1.3528857739186888e+00,3.3932642219741327e-01,2.4827426862644741e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.4028266674797712e-02,1.8530246304270470e+00,1.5683977321739451e+00,1.2043842751874860e-01,4.8162294630879403e+00
dw_mixing_angles_polarization_03_local_minimum_726,D_W,polarization_cluster_03_local_minimum_726,8.0498482863149179e-01,2.7506222370655591e+00,kp,2.6214630421752977e-01,-1.2010282791420390e-02,1.0660377869706054e-01,-2.1458886265691635e-01,2.3991038431383219e-01,1.6829860756431942e+00,1.8302999172715695e+00,1.3528857739186888e+00,3.3932642219741327e-01,2.4827426862644741e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.4028266674797712e-02,1.8530246304270470e+00,1.5683977321739451e+00,1.2043842751874860e-01,4.8162294630879403e+00
dw_mixing_angles_polarization_03_local_minimum_726,D_W,polarization_cluster_03_local_minimum_726,8.0498482863149179e-01,2.7506222370655591e+00,pp,9.7030104218329960e-01,2.0260220205536107e-05,8.4466883959761780e-03,2.4813054126137341e-01,2.4827426862644741e-01,1.5683977321739451e+00,1.8302999172715695e+00,1.3528857739186888e+00,3.3932642219741327e-01,2.4827426862644741e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.4028266674797712e-02,1.8530246304270470e+00,1.5683977321739451e+00,1.2043842751874860e-01,4.8162294630879403e+00
dw_mixing_angles_polarization_03_local_minimum_726,D_W,polarization_cluster_03_local_minimum_726,8.0498482863149179e-01,2.7506222370655591e+00,qout,1.2043842751874860e-01,1.1990022571214854e-02,-1.1505046709303672e-01,-3.3541678604457059e-02,1.2043842751874860e-01,4.8162294630879403e+00,1.8302999172715695e+00,1.3528857739186888e+00,3.3932642219741327e-01,2.4827426862644741e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.4028266674797712e-02,1.8530246304270470e+00,1.5683977321739451e+00,1.2043842751874860e-01,4.8162294630879403e+00
dw_mixing_angles_polarization_03_local_minimum_734,D_W,polarization_cluster_03_local_minimum_734,8.8639630803383884e-01,2.8869428945094109e+00,k,2.4524722967576232e-01,0.0000000000000000e+00,0.0000000000000000e+00,-2.2131992985345245e-01,2.2131992985345245e-01,0.0000000000000000e+00,1.4616899180851624e+00,1.2090036882016375e+00,2.2131992985345245e-01,1.0806010094771781e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.3569600526653227e+00,2.8983476535702715e+00,3.3920314481653859e+00,7.2187845630381178e-02,5.6419271244050107e+00
dw_mixing_angles_polarization_03_local_minimum_734,D_W,polarization_cluster_03_local_minimum_734,8.8639630803383884e-01,2.8869428945094109e+00,p,9.6375645852587521e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.2131992985345245e-01,2.2131992985345245e-01,0.0000000000000000e+00,1.4616899180851624e+00,1.2090036882016375e+00,2.2131992985345245e-01,1.0806010094771781e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.3569600526653227e+00,2.8983476535702715e+00,3.3920314481653859e+00,7.2187845630381178e-02,5.6419271244050107e+00
dw_mixing_angles_polarization_03_local_minimum_734,D_W,polarization_cluster_03_local_minimum_734,8.8639630803383884e-01,2.8869428945094109e+00,kp,1.9261195282169785e-01,6.0036920309158456e-02,2.9322912738441863e-02,1.4653124937983175e-01,1.6104555894680536e-01,4.5433646535575400e-01,1.4616899180851624e+00,1.2090036882016375e+00,2.2131992985345245e-01,1.0806010094771781e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.3569600526653227e+00,2.8983476535702715e+00,3.3920314481653859e+00,7.2187845630381178e-02,5.6419271244050107e+00
dw_mixing_angles_polarization_03_local_minimum_734,D_W,polarization_cluster_03_local_minimum_734,8.8639630803383884e-01,2.8869428945094109e+00,pp,9.4420388974883529e-01,-7.3969631734422142e-02,-1.8922125439539726e-02,-7.6468504410346971e-02,1.0806010094771781e-01,3.3920314481653855e+00,1.4616899180851624e+00,1.2090036882016375e+00,2.2131992985345245e-01,1.0806010094771781e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.3569600526653227e+00,2.8983476535702715e+00,3.3920314481653859e+00,7.2187845630381178e-02,5.6419271244050107e+00
dw_mixing_angles_polarization_03_local_minimum_734,D_W,polarization_cluster_03_local_minimum_734,8.8639630803383884e-01,2.8869428945094109e+00,qout,7.2187845630381178e-02,1.3932711425263686e-02,-1.0400787298902137e-02,-7.0062744969484780e-02,7.2187845630381164e-02,5.6419271244050107e+00,1.4616899180851624e+00,1.2090036882016375e+00,2.2131992985345245e-01,1.0806010094771781e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.3569600526653227e+00,2.8983476535702715e+00,3.3920314481653859e+00,7.2187845630381178e-02,5.6419271244050107e+00
