lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_trace,lepton_muon_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_muon_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_muon_alpha_e_mix_proton_alpha_p_mix_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_muon_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_muon_alpha_e_mix_proton_alpha_p_mix_F3,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_purity,optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,D_W_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,selected_observable,selected_observable_label,selected_spin_case,selected_spin_label,selected_concurrence_key,selected_concurrence,selected_purity,pair_delta_xy,scan_phi_p_out,scan_phi_gamma_out,cluster_id,energy_band_cluster_id,selected_region,detail_id,detail_source
muon,gradient_local_minimum_0584,gradient,gradient,gradient_local_minimum,0.1056583755,1.2675691309774928,1.1258637266461216,0.14218892869274655,0.06661772834682209,0.0,0.0,3.141592653589793,0.0,0.04785934130064701,0.33088476994991967,5.415214183766478,1.0748330497809677,2.349601579631965,2.9061455003338734,5.571113248238765,0.165154145180347,0.0020447654017314424,0.022469474318820456,-0.006668876172144288,0.9818886394773458,1.7544470280023003,0.9688011589298378,0.24166554242619145,2.3013271810519296,131.85633475301464,0.011716572271701923,0.009404516886496914,0.011716572271701923,0.009404516886496914,False,,gradient,1956006763,0.6923841231088461,0.24170927672936818,1.0,19376.85963591856,1.023245637652883,1.0,1.009488664853585,0.25833882862516333,0.3253690138005343,-0.30165946972225055,-0.3857149196184052,0.6655410234644292,0.6660093804226267,0.665900692499379,0.9415540387966835,0.9414774251760514,0.9418085682380152,0.0015118909518544576,1.1587875393995248,0.8866356296209352,1.065924933557616e-05,1.1155930895012656e-05,1.1152124456459411e-05,0.026682498123054788,0.03567467171304385,0.039060425155896875,0.06235716983609864,0.007881840237847555,-2.1778331354538683,0.25279659928647846,0.026682498123054788,0.07281797635185806,0.1414036381482478,0.14140363814824775,0.03952458024008544,0.7962391920156535,0.7962391920156535,0.07281797635185806,1956,sobol_screened,0.6309779446193517,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,6851,315,5.2260300537327415,0.6309779446193517,0.06911346420593321,0.0015118909518544576,295,281,False,1e-05,0.0015120784127933312,True,0.0063779521733522415,0.13253412581980228,0.24161434546113014,0.5853335773572326,0.9308260567486286,0.30711324606090784,0.1995532177388668,0.004354237578809261,0.007689859617411856,0.10532389346270869,0.3421299857423565,0.5834241756654153,0.8618581052477783,0.3739507056949528,0.2203927114222405,0.07693845236529155,584,0.0015083581657812026,True,2,3,0.12608072485132524,True,"alpha_e~pi/4,alpha_p~pi",D_W,D_W,mixing_angles,"alpha_e=0.69238412, alpha_p=0.24170928",lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,0.0015118909518544576,1.0,nan,5.415214183766478,2.349601579631965,0,0,polarization_cluster_03_local_minimum_584,dw_mixing_angles_polarization_03_local_minimum_584,polarization_cluster_member
muon,gradient_local_minimum_0726,gradient,gradient,gradient_local_minimum,0.1056583755,1.8302999172715695,1.3528857739186888,0.33932642219741327,0.24827426862644741,0.0,0.0,3.141592653589793,0.0,0.1204384275187486,0.03402826667479771,1.568397732173945,1.853024630427047,4.81622946308794,2.6780055520404065,1.6829860756431942,-0.31082674105560965,0.018372618969443286,0.0678747329908416,-0.007648792937873352,0.9793134226289126,1.7489129836409478,1.1321555982623548,0.2881789181676916,1.7521399060452756,100.39022173284289,0.03142172307540271,0.03678363609121185,0.03142172307540271,0.03678363609121185,False,,gradient,1839001262,0.8049848286314918,2.750622237065559,1.0,15935.618524287693,0.8420510061824098,1.0,1.155468426807749,0.17656732485371207,0.2271711210535168,-0.3992648474315127,-0.43937584455995093,0.6649861937038529,0.6639549015446938,0.6647331951398195,0.9397047651540483,0.9402547110352898,0.9395257366567779,0.0037304117199880795,1.1569516825190258,0.883277140795605,2.296551262881419e-06,2.063086524728419e-06,2.2778344435647746e-06,0.005720316936781097,0.0008670389827997275,0.005737099067146043,0.006587355919580824,0.0024434211073556308,-0.11727036255331855,0.7418518559449916,0.005720316936781097,0.013169063787789727,0.18919560678971686,0.18919560678971684,0.0613331334869201,0.8042170372907023,0.8042170372907023,0.013169063787789727,1839,sobol_screened,0.6190591061593828,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,1398,963,5.1333705767495665,0.6190591061593828,0.0038567491253482986,0.0037304117199880795,19,5,False,1e-05,0.003730876529807737,True,0.013599368743598461,0.04356588702648878,0.2825925014913082,0.49644025415182114,0.4542297162115574,0.949864755384624,0.4269148912280798,0.8429898321628571,0.06583863490660938,0.010831533692286536,0.5898360592069941,0.4102496842522961,0.24961825180960195,0.7665267261152707,0.2562346291813684,0.8755502512149418,726,0.0037268789339148247,True,2,3,0.07907923338988886,False,"alpha_e~pi/4,alpha_p~pi",D_W,D_W,mixing_angles,"alpha_e=0.80498483, alpha_p=2.7506222",lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,0.0037304117199880795,1.0,nan,1.568397732173945,4.81622946308794,1,1,polarization_cluster_03_local_minimum_726,dw_mixing_angles_polarization_03_local_minimum_726,polarization_cluster_member
muon,gradient_local_minimum_0734,gradient,gradient,gradient_local_minimum,0.1056583755,1.4616899180851624,1.2090036882016375,0.22131992985345245,0.10806010094771781,0.0,0.0,3.141592653589793,0.0,0.07218784563038118,2.3569600526653227,3.392031448165386,2.8983476535702715,5.641927124405011,0.4278148305689962,0.454336465355754,0.579927925983492,0.1370082827054883,0.5184194162115598,-0.09412520188558002,0.8012366705657458,1.3481074033488016,1.0071164876921563,0.46309620041205546,2.5632526559339768,146.8635590107158,0.002197587355125867,0.023639127765065857,0.002197587355125867,0.023639127765065857,False,,gradient,1027003193,0.8863963080338388,2.886942894509411,1.0,8800.137606372173,0.435411765075329,1.0000000000000002,1.1301066987459973,0.29307752382829466,0.05696870598341243,0.11316729151068584,0.09647104422536518,0.6645807421133156,0.6643738909549495,0.6641780794687306,0.939714679238372,0.939576144307982,0.9394298174763713,0.003975043137909768,1.156688792976335,0.8827984096533888,3.4486055720539532e-06,3.2469179969130124e-06,3.1937342977461647e-06,0.2416662603087123,0.07571679531411118,0.2687225860989168,0.3173830556228235,0.11003105828750508,0.7165093421408298,0.6933644146287725,0.2416662603087123,0.00756986041349553,0.3808624603811515,0.38086246038115157,0.022224207502507167,0.3017544839960251,0.3017544839960251,0.00756986041349553,1027,sobol_screened,0.280119096234731,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,3256,432,2.266485844753844,0.280119096234731,0.005120824312453282,0.003975043137909768,127,113,False,1e-05,0.003975298782201048,True,0.02426027599722147,0.7333269724622369,0.973720608279109,0.4264624947682023,0.5037134196609259,0.8804488088935614,0.20941126253455877,0.9636009400710464,0.0289850906318685,0.7502436861036401,0.9225727117290099,0.44066780410794104,0.5398585720986814,0.8979405904133002,0.2821487079239835,0.9189424641703938,734,0.003971510351836513,True,2,3,0.0478497074246738,False,"alpha_e~pi/4,alpha_p~pi",D_W,D_W,mixing_angles,"alpha_e=0.88639631, alpha_p=2.8869429",lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,0.003975043137909768,1.0000000000000002,nan,3.392031448165386,5.641927124405011,2,2,polarization_cluster_03_local_minimum_734,dw_mixing_angles_polarization_03_local_minimum_734,polarization_cluster_member
