detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_1038,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_04_local_minimum_1038,gradient_local_minimum,0,0,9.8474474357749009e-01,9.9999999999999978e-01,1.1142983452349891e+00,2.0843967063966611e+00,1.2505537281160188,0.4399043944995628,2.6036313228659016,5.899479829520547,0.18846871014154978,2.6932459004766214
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_1048,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_04_local_minimum_1048,gradient_local_minimum,1,1,9.7733468593674966e-01,9.9999999999999978e-01,3.3704509238940467e-01,2.4070364953026249e+00,1.1766290943831303,1.1469433611835054,2.095538700183384,2.7390576996585994,0.1247816050242055,5.922951168180214
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_1060,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_04_local_minimum_1060,gradient_local_minimum,2,2,9.7308998318105311e-01,1.0000000000000002e+00,1.3777983803087888e+00,2.3621712213313573e+00,1.1964888284493953,0.5320558626756721,2.268609386588977,6.267414951741477,0.1357473320340661,3.137126434580984
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_1078,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_04_local_minimum_1078,gradient_local_minimum,3,3,9.6119178430579011e-01,1.0000000000000000e+00,1.1322632186001536e-01,2.1152404419092421e+00,1.1509956069726743,1.6478431725677354,1.6253697636105215,2.750293681852576,0.10149012312550187,5.956222159971147
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_1079,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_04_local_minimum_1079,gradient_local_minimum,4,4,9.5970638365116812e-01,1.0000000000000000e+00,1.1062189416756166e-01,2.0683349800217186e+00,1.1551831499005305,1.6268021041644396,1.6421159903321176,3.6543136096627715,0.10474323053840064,0.3799573902044447
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_1083,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_04_local_minimum_1083,gradient_local_minimum,5,5,9.5888179046423361e-01,1.0000000000000000e+00,1.7039227164537363e+00,2.5624939943036011e+00,1.1349902462761188,0.4802173422684136,1.8704932606572422,1.6008306453316765,0.06592839841407325,4.650388462507469
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_1084,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_04_local_minimum_1084,gradient_local_minimum,6,6,9.5881819532509605e-01,1.0000000000000000e+00,1.6404790982644328e+00,2.7247421318630431e+00,1.1138102127018095,1.434319619404633,1.4898090262477024,1.388872980204456,0.05615526522200992,4.467325727819619
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_1087,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_04_local_minimum_1087,gradient_local_minimum,7,7,9.5814688914547630e-01,1.0000000000000000e+00,3.1274741778062154e+00,2.1286412029563047e+00,1.1426423360177949,0.4967389614417199,1.8725567505701892,4.812958343901177,0.07447351331980033,1.552306878854685
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_1090,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_04_local_minimum_1090,gradient_local_minimum,8,8,9.5792364893507098e-01,1.0000000000000002e+00,1.7253086359087404e+00,2.5055271690729475e+00,1.1273102039352134,0.3748781878570089,1.8900473193837695,4.653597419031897,0.05219903750502114,1.582640268891681
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_1092,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_04_local_minimum_1092,gradient_local_minimum,9,9,9.5668178048853769e-01,1.0000000000000000e+00,1.3653661608954908e+00,2.5894767666617184e+00,1.190511073141492,1.8009641677685855,1.87083420392153,6.148681969170837,0.12407592090757427,3.0679338126984157
