lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_one_minus_C_e_p,optimization_run,start_source,screening_one_minus_C_e_p,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_p,lbfgs_one_minus_C_e_p,final_one_minus_C_e_p,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_p,local_minimum_verified,initial_C_e_p,lbfgs_C_e_p,final_C_e_p,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id
electron,gradient_local_minimum_0035,gradient,gradient,gradient,0.00051099895,3.953173319584532,1.9882588663412348,0.7728694087534341,0.7253117884099471,0.0,0.0,3.141592653589793,0.0,0.03863141863021259,3.0997881070145454,3.1432657170773455,3.1411736293062904,3.141671776203393,0.03971225493531839,0.001672212744814126,0.9991437414744206,2.36068526468516,0.9851354170236418,-2.2426868413837115,0.09619329798598145,0.08006247998197284,0.9154640796272218,0.7797099818232754,3.102299422400581,177.74866368942634,9.147131368320016e-09,0.05899922079784074,9.147131368320016e-09,0.05899922079784074,False,,gradient,854008115,1.0870603275663566,2.6200948063613216,0.9999999999999999,58773773.9071655,0.7507780254191516,0.9999999999999999,0.009104306295958884,3.4401904593250876e-05,-0.09537841384916618,0.00021958516286552793,0.00022286636195902255,0.9999995452784625,1.3456368520858755e-06,1.6798441689026768e-06,0.9999995590161438,0.9999995590164635,0.00022437454281820938,0.9999978314388752,1.414030051699021,0.0002590852895077904,2.7473539700694523e-08,2.7473168051262604e-08,5.033930284991099e-08,0.0011401082268999163,0.49896506413326913,0.4989664619251121,0.500105172360169,0.2489138757450276,-3.138241364455867,0.9954461161451982,0.0011401082268999163,0.07637622994478617,0.22609559995873663,0.2260955999587366,0.0902588440427494,0.2737992276810946,0.27379922768109455,0.07637622994478617,4.5472153753500777e-07,854,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,8198,270,0.05105000904673494,0.9087119944726672,0.0013099299897546546,4.5472153753500777e-07,364,350,False,1e-05,4.618391340471817e-07,True,0.0912880055273329,0.9986900700102453,0.9999995452784625,0.5186073641696882,0.8160159826826044,0.9740657194674969,0.5485339066152709,0.4724630358302741,0.5651561356632002,0.9888111563797012,0.336240501934665,0.2497961060170402,0.9866931995376679,0.99986662042801,0.0,0.5002662763241505,0.5000125927550648,0.3460220491425612,0.8340020796036134,35
electron,gradient_local_minimum_0036,gradient,gradient,gradient,0.00051099895,4.209977905214621,2.051823068691504,0.8115060106617936,0.7621331262860744,0.0,0.0,3.141592653589793,0.0,0.04056469363429197,3.1015570178103555,6.279494240918864,3.141073747728473,6.283139845621765,0.03803908355632078,3.1379041012073827,0.9992193154894409,2.604536419647723,0.9862659022765592,-2.4743423740277155,0.08448071798918096,0.06698435801608853,0.9161130808119127,0.7930028589520903,3.104072472403716,177.85025197147164,1.0958161794638599e-08,0.06509703376814308,1.0958161794638599e-08,0.06509703376814308,False,,gradient,913011057,0.4267360843217206,2.0258865620102755,1.0,42756581.08943677,0.6286717342829543,1.0,0.006516636066812476,2.7147452615949863e-05,0.08027403932265269,0.0003141016976808547,0.00031192246200205213,0.9999995176332882,1.2308786295636774e-06,1.429191100207997e-06,0.9999995623641929,0.9999995623645945,0.0003131331183300433,0.9999980658313008,1.4139575723378033,0.00036157481765044445,8.946025304244763e-08,8.946052887482805e-08,9.804879214569527e-08,0.0008139554211196165,0.4993383354136979,0.4993451564487262,0.5001522908348175,0.24926901103131743,3.134194778694163,0.9967724455095703,0.0008139554211196165,0.08897262116011748,0.26998427298047234,0.2699842729804725,0.07764683499665714,0.22986343618471017,0.2298634361847102,0.08897262116011748,4.823667117959118e-07,913,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,11101,459,0.6306672514180551,0.7014063669445392,0.001094170917652737,4.823667117959118e-07,492,478,False,1e-05,4.825592008206314e-07,True,0.2985936330554609,0.9989058290823473,0.9999995176332882,0.766813753228715,0.336813285077544,0.7682437332089228,0.6561312236012209,0.8528772537547437,0.9847668514254405,0.915369112515511,0.600730855840152,0.26562950935578,0.9872562613317516,0.999834827134343,1.3905287515580864e-06,0.9994125485593264,0.9999927645683521,0.1358343144309634,0.6448597209747619,36
electron,gradient_local_minimum_0037,gradient,gradient,gradient,0.00051099895,3.2960606742390692,1.81550562495385,0.6654389250409225,0.6229789719309592,0.0,0.0,3.141592653589793,0.0,0.03325874822269331,3.103388894572312,3.1367654031577263,3.141127009740556,3.1418862320471974,0.03629154261874514,6.278361387495068,0.9992880016048634,1.7461095889112976,0.9811804458923378,-1.658838012935587,0.139398294044937,0.13332329632695722,0.9133352951272056,0.7365237957891284,3.105766748643764,177.94732684935568,8.924747982308467e-09,0.04363579691262458,8.924747982308467e-09,0.04363579691262458,False,,gradient,1511010372,2.6483721338537465,1.0370313401383955,1.0,138807949.12626767,0.7700092716864618,1.0,0.00974823684925553,4.6691560613154603e-05,0.09839801105725719,0.0003472486582234008,0.000342654301525907,0.9999995164487786,2.003343565246162e-06,2.3726020086362162e-06,0.9999995725195204,0.9999995725200536,0.00034594438555317895,0.9999969215194099,1.413930786316748,0.0003994619915094753,1.1213741919898236e-07,1.1213686960232424e-07,1.1966787527003475e-07,0.0012256099393956332,0.49894562141648163,0.4989572420460417,0.5001712313558773,0.24887162636810306,3.1319289450437533,0.995145705175627,0.0012256099393956332,0.0922219872053904,0.2745013516487824,0.2745013516487824,0.07438853785211784,0.2253274169953404,0.22532741699534042,0.0922219872053904,4.835512213974269e-07,1511,sobol_screened,0.11735737685625935,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,10453,171,0.051211871087060185,0.11735737685625935,0.0013153767641145286,4.835512213974269e-07,476,462,False,1e-05,4.875568291318189e-07,True,0.8826426231437406,0.9986846232358855,0.9999995164487786,0.5570779023692012,0.7466999180614948,0.9717639265581965,0.16358259040862322,0.4190389346331358,0.3624481949955225,0.7307701231911778,0.19246071204543114,0.20676446795937228,0.9878393658153527,0.9998517809593471,0.0,0.4992317192321941,0.5000467244626812,0.8430030324993089,0.3300973278484766,37
electron,gradient_local_minimum_0038,gradient,gradient,gradient,0.00051099895,4.8607563975835,2.2047123162860727,0.9028189282641608,0.8174480677092667,0.0,0.0,3.141592653589793,0.0,0.07155023099174238,3.101536361087043,6.234976273979907,3.14017084837859,0.00031546712929836243,0.03694729302310944,3.093533893359707,0.9992537140019118,3.209145196764089,0.9812991256299475,-2.9548075173071435,0.06610629534590776,0.047840977654458064,0.9410015202631683,0.821495829328305,3.1060654360495596,177.96444037710148,7.563942046318051e-08,0.12716891536794322,7.563942046318051e-08,0.12716891536794322,False,,gradient,383002972,1.7518695904974053,2.941042916745026,0.9999999999999999,1112500.9203441597,0.14809560063140628,0.9999999999999998,0.017009775917526986,-3.943546267082265e-05,-0.08865186980866392,-0.00010366774259217004,-0.00010716377009470823,0.9999994665556731,6.2087008424043505e-06,5.9728849977916375e-06,0.9999994698501216,0.9999994698494992,0.00011139235451498327,0.9999917011308158,1.4141222366696238,0.00012862474333965993,6.550345575730719e-09,6.551973404629137e-09,1.2334033323044397e-08,0.4978123304995597,0.002124817920223232,0.49895196182392226,0.49993714841978293,0.2489833876140308,-0.09571451264074612,0.9960587581900058,0.4978123304995597,0.07578364302524679,0.22787855085987677,0.2278785508598768,0.09055718272069732,0.2721843007203404,0.2721843007203406,0.07578364302524679,5.334443269333633e-07,383,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,3058,387,1.2575427541173205,0.9901711015894641,0.00016614384217372713,5.334443269333633e-07,119,105,False,1e-05,5.340958931787654e-07,True,0.009828898410535875,0.9998338561578263,0.9999994665556731,0.674611427745909,0.17264881248726596,0.4417800547609448,0.35259034034697573,0.3444181147624747,0.8840357491979499,0.9480133127459646,0.698451255462688,0.30371316389425324,0.987249686092505,0.9995474253450464,0.030811732225827077,0.9923272940645897,5.0208153010844464e-05,0.557637409960073,0.936163036090753,38
electron,gradient_local_minimum_0039,gradient,gradient,gradient,0.00051099895,6.6209409929303185,2.573118923200076,1.1155910051439204,1.0521027894982717,0.0,0.0,3.141592653589793,0.0,0.05577023710432932,3.097452489998641,3.1386491158767313,3.141219314546228,3.14154992494402,0.041937545866460174,6.280243069871489,0.999042385341857,4.941333117272281,0.9919740911501264,-4.69430579562035,0.03272625045996019,0.01825315118210287,0.9198235615126484,0.8676587264562823,3.1000284451834537,177.61854627951456,1.0862858397520103e-08,0.12351367168880352,1.0862858397520103e-08,0.12351367168880352,False,,gradient,479009591,2.7112901506005915,1.1133981429304451,0.9999999999999998,4881245.13431187,0.636280363045374,0.9999999999999998,0.006604506061146767,3.447187406524499e-06,0.08067504634462302,0.0005193298451146022,0.0005190517431108223,0.9999993767038531,6.295255631428947e-07,1.2004552326013189e-06,0.9999995109792729,0.9999995109797585,0.0005207769192064753,0.9999985722475143,1.4137879730963772,0.0006013410745289622,2.685502939386859e-07,2.68550220371457e-07,2.7120676218298756e-07,0.0008189533499250445,0.49943059232286663,0.4994349412257927,0.5002495456727917,0.24931016838939687,3.1356860817575805,0.9967432076488809,0.0008189533499250445,0.09151399234710722,0.2700407669591973,0.27004076695919743,0.0750759255292963,0.22970968736801106,0.22970968736801098,0.09151399234710722,6.232961469176956e-07,479,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,9634,513,1.1939199784215058,0.8882301559086054,0.0006363896594202556,6.232961469176956e-07,420,406,False,1e-05,6.233688029100293e-07,True,0.11176984409139462,0.9993636103405797,0.9999993767038531,0.2562274931977129,0.30914998622612366,0.5847868041572732,0.6495376537646037,0.3896194029674667,0.5479634556225061,0.7538311538663759,0.8413286805859751,0.39548070260704393,0.9859497495511664,0.9998811624915349,0.0,0.49953152142278884,0.4999931995248136,0.863030459248907,0.3544056361534339,39
electron,gradient_local_minimum_0040,gradient,gradient,gradient,0.00051099895,1.1155062941197924,1.0561753141026315,0.11156295742907764,0.1010983792822261,0.0,0.0,3.141592653589793,0.0,0.005833950761050963,3.044563274406821,3.1421158384946852,3.1392080334749095,3.1419594069004253,0.09187229838996597,0.0005229630220062412,0.995524527087151,0.047607132603409194,0.828805120830222,-0.04511735126916362,0.8926917197726175,1.555094860351973,0.8896775508659697,0.24374178028673693,3.052104975284843,174.87273371470195,8.67783158579969e-09,0.0012448993449538464,8.67783158579969e-09,0.0012448993449538464,False,,gradient,600006431,2.618978542811196,2.0868591960247675,1.0,9682515039.878462,0.8422331633305363,1.0000000000000004,0.021719637143979918,-1.1915807181184235e-05,0.11443381303959824,0.00017889112873523128,0.00018025469998641882,0.9999993720697837,0.00016793924885572783,0.00016787589482398238,0.9999997549650104,0.9999997549454224,0.0008910741914864716,0.9997759170140332,1.4134857665433513,0.0010289234943905848,7.375865276776961e-07,7.375686269251887e-07,7.376273073640901e-07,0.497373981768149,0.0016369787696009497,0.4973741255299935,0.49901096053774996,0.2478686452611185,0.0010770256348771447,0.9934396831444641,0.497373981768149,0.09292387834763714,0.27892049496747645,0.2789204949674765,0.0736050984409623,0.22206854449477378,0.22206854449477384,0.09292387834763714,6.279302162681688e-07,600,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,6462,423,0.051787930300664045,0.9870414515086199,0.001319048048905369,6.279302162681688e-07,276,262,False,1e-05,6.279527399177809e-07,True,0.012958548491380173,0.9986809519510946,0.9999993720697837,0.8800525075316633,0.42068188988944044,0.13261257853171132,0.7261696573037961,0.6592398074303586,0.32352700448545885,0.7307257606867402,0.023479625090071163,0.01762053734278506,0.9691145893557843,0.9992409518426398,0.0026379553188382123,0.5000832674637646,0.5000583706022824,0.8336467618800217,0.6642679131682406,40
electron,gradient_local_minimum_0041,gradient,gradient,gradient,0.00051099895,4.403284286567397,2.0984004114008834,0.83955375625519,0.5436806766046374,0.0,0.0,3.141592653589793,0.0,0.2353242253171679,3.1049852514394787,0.018939019847725398,3.1403352025090383,0.0004202877490958524,0.025929329213014995,3.1602603305405705,0.9993752476502704,2.6152817351797513,0.9113039343654997,-1.882215299937307,0.11993695720923184,0.10842472223379987,1.13438608161377,0.8144948675347637,3.1169205554523343,178.58639290499102,1.9279059437771195e-07,0.3665334104117388,1.9279059437771195e-07,0.3665334104117388,False,,gradient,1664002068,1.7567279913618072,0.26311709431759944,1.0,851211.0073367719,0.25492528750676546,1.0,0.11520468167392864,-4.532111054439403e-05,-0.3499352846487642,3.004332681860733e-05,1.4183871099656695e-05,0.999999370518909,9.794599827953845e-05,9.803893748396314e-05,0.999999376115584,0.9999993761160858,0.0001496251647421998,0.9998691345889735,1.4140909609333703,0.0001727721500097294,1.5999244512604323e-09,1.582713408865609e-09,3.1826380821706495e-09,0.015979265357323857,0.48402523695860544,0.4841941337599494,0.5000045023159293,0.23419188260198476,-3.103611697279518,0.9367590952371462,0.015979265357323857,0.052713004264164476,0.16253245551627918,0.16253245551627918,0.11395501549364377,0.3374630421677915,0.3374630421677916,0.052713004264164476,6.294810910301152e-07,1664,sobol_screened,0.14337488482372895,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,2108,261,2.5631350406864195,0.14337488482372895,0.013829918611707681,6.294810910301152e-07,82,68,False,1e-05,6.294828833741661e-07,True,0.856625115176271,0.9861700813882923,0.999999370518909,0.28887626994401217,0.8569546630606055,0.9801459824666381,0.3492440180853009,0.05721965618431568,0.08493530750274658,0.5542572261765599,0.06817003525793552,0.27723160340079706,0.9883475019880492,0.9995997408896032,0.2424982179168855,0.003014238626081012,6.689087278957117e-05,0.5591838869862561,0.0837527723452448,41
electron,gradient_local_minimum_0042,gradient,gradient,gradient,0.00051099895,4.771166230288877,2.1842999405504906,0.8907480558983258,0.8376844527608333,0.0,0.0,3.141592653589793,0.0,0.04452643227832409,3.098626679426507,3.143828026312173,3.1410908866655882,3.141626236754061,0.04082329529495429,0.002234006396499639,0.9990985309731572,3.1418653467296567,0.988217009787461,-2.984809185817105,0.06516275980049958,0.04690688414033033,0.917305982806381,0.8170301390442463,3.101271123989195,177.6897465303739,1.1519220306788203e-08,0.07852809197548968,1.1519220306788203e-08,0.07852809197548968,False,,gradient,254011308,1.1569908955513577,2.7018422944852913,1.0,22774205.80263809,0.6000437662003287,1.0,0.00605202734693319,-6.003070553539658e-05,-0.07743212994827361,0.0004852694787466222,0.0004806211733547188,0.9999993601502899,9.962787131011388e-07,1.4569232568015838e-06,0.9999994757142738,0.9999994757149003,0.00048214647700842297,0.9999981512488367,1.413819493881863,0.00055673448851401,2.311268407454169e-07,2.3112696368902046e-07,2.3246211009498337e-07,0.0007539618502332979,0.4994820374606381,0.49948454342702875,0.5002359993108714,0.24936654377159304,-3.137109497194163,0.9969955945398657,0.0007539618502332979,0.07805941962337355,0.23054069105080602,0.2305406910508059,0.08853336838844013,0.2692233096383226,0.26922330963832275,0.07805941962337355,6.398497101045564e-07,254,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,11363,432,4.026643732419216,0.9273550479897082,0.0004626443406562375,6.398497101045564e-07,503,489,False,1e-05,6.401028570524048e-07,True,0.07264495201029172,0.9995373556593438,0.9999993601502899,0.8977980805671234,0.2824410757945927,0.4587148548075973,0.641251198144939,0.5962903877667438,0.42693379772725054,0.05823419821505535,0.5551720084064613,0.2986285822244888,0.9863235056543087,0.9998402826274656,0.0,0.5003557706184195,0.5000053449265979,0.3682816402786347,0.8600231132441649,42
electron,gradient_local_minimum_0043,gradient,gradient,gradient,0.00051099895,1.1766863047084832,1.0847517249161134,0.13682416392616956,0.12486560171792038,0.0,0.0,3.141592653589793,0.0,0.006819150473838565,3.050670545921078,3.1083880759054634,3.139983723971986,0.0002948055764560031,0.08613634705211744,6.249948285884023,0.9957221391478054,0.07192191386711547,0.8651550440506645,-0.06833766549899901,0.8470338628507659,1.4509726683183348,0.8910539066796113,0.2800540635744758,3.0538482648233405,174.97261684772715,7.714566488121848e-09,0.0017921318986256506,7.714566488121848e-09,0.0017921318986256506,False,,gradient,990009683,0.5532482618920311,0.9161567187533513,1.0,7833275128.588338,0.8945374334527179,1.0,0.027522096760440234,4.628743721490913e-05,0.1276143649329568,8.542725604884782e-05,7.952031414429308e-05,0.9999993310556977,0.00011333788774253118,0.00011354201222093058,0.9999995801890171,0.9999995802135946,0.0007149641428563407,0.9998485251484647,1.4136294533047578,0.0008255690813538631,4.854208907011176e-07,4.854237338622489e-07,4.854364602331854e-07,0.4965648484211553,0.002573512364065833,0.49709590112530555,0.4991383607852211,0.24752672073269497,-0.0655164628647195,0.9918160581498786,0.4965648484211553,0.09355532073316951,0.2821424874771726,0.28214248747717247,0.07257038716475828,0.21871915173760628,0.21871915173760625,0.09355532073316951,6.689443022844799e-07,990,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,9714,117,0.05115888564543103,0.3613892680187426,0.0013130439733346488,6.689443022844799e-07,449,435,False,1e-05,6.689589933106532e-07,True,0.6386107319812574,0.9986869560266654,0.9999993310556977,0.5894361789761926,0.513157527651895,0.8075816650279792,0.4751892533359835,0.5124357047365837,0.14909971810992506,0.2402630215713253,0.2275125191297784,0.02473872370639428,0.9710585942563809,0.9994878617964781,0.0,0.49471532732826007,4.691976474402857e-05,0.17610439127423244,0.2916217408728944,43
electron,gradient_local_minimum_0044,gradient,gradient,gradient,0.00051099895,1.2036406319557287,1.097105570105142,0.14756781871593877,0.1299167126508708,0.0,0.0,3.141592653589793,0.0,0.01013779314041133,3.04681414120467,1.4817622794303464,3.135901291319701,0.00040772382451075316,0.08796387755011746,4.618682875561821,0.9955438648670015,0.08248564603383976,0.8326559553689776,-0.07681890694747684,0.8314573197488587,1.4157368171966584,0.8964216531619097,0.30594320418120086,3.0539806775950384,174.98020354069908,3.319838940123859e-08,0.0028334027415719393,3.319838940123859e-08,0.0028334027415719393,False,,gradient,56004937,0.2586915334039492,1.8522798218713752,1.0000000000000002,1834084169.153732,0.2802816569001962,1.0000000000000004,0.09752804130859348,6.296525273674636e-06,0.08537300576946243,-0.0001177224623173656,-0.0001182600156058826,0.9999993024509797,0.00016753514108247338,0.00016686320507798208,0.9999995638525933,0.9999995637427298,0.000742037477123969,0.9997768383082355,1.4136073477770736,0.0008568306416072579,4.947349072271842e-07,4.947398747234952e-07,4.947082647500839e-07,0.48703168490896437,0.012171044743719994,0.4982916701700342,0.49920272965268436,0.248690305343692,-0.30206950897474916,0.9963499419032261,0.48703168490896437,0.09269438749949492,0.27166011055010986,0.2716601105501099,0.07465914029072941,0.2291371597972057,0.22913715979720567,0.09269438749949492,6.975490203231516e-07,56,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,5024,423,0.37658787916127245,0.9479240045067953,0.0026941401160388567,6.975490203231516e-07,209,195,False,1e-05,6.976265675140425e-07,True,0.05207599549320479,0.9973058598839611,0.9999993024509797,0.9804168183805945,0.2921710987595476,0.2939956293332654,0.7931875396039713,0.7630526112770735,0.037788655520148755,0.3097385044660186,0.4287572728030828,0.027815981131640823,0.9698310625100225,0.9981883831235762,0.01989781808268488,0.2358297912584539,6.489126208721884e-05,0.08234407255452135,0.5895989792804095,44
electron,gradient_local_minimum_0045,gradient,gradient,gradient,0.00051099895,6.480556985527361,2.5456938122106045,1.100036582463676,1.0372610147918453,0.0,0.0,3.141592653589793,0.0,0.05499890166149304,3.098131385188956,3.141479439194328,3.1410165363763953,3.141203859672974,0.04130242436222708,6.2830718991629615,0.9990805728284724,4.803842867688959,0.9917751574192791,-4.563660690449397,0.03424627663115471,0.019424940302713783,0.9196825168994074,0.8648330351742575,3.1008663464188073,177.66655448394914,1.6568092557622816e-08,0.12009110518788867,1.6568092557622816e-08,0.12009110518788867,False,,gradient,882006726,1.2414293668868663,2.7957946364868476,1.0,3508574.4275868675,0.4150403790769441,1.0,0.004385168469330893,3.6029293568551335e-05,-0.0657283941127079,8.588573424905127e-05,8.825388185632746e-05,0.9999992858934215,1.4686562812909115e-06,1.689215604147966e-06,0.9999992880024083,0.9999992880025547,9.184897350352252e-05,0.9999976567165648,1.4141380650677646,0.00010605798352897078,4.215813799180473e-09,4.215409955885043e-09,8.43122353302091e-09,0.0005400526079424317,0.499493761680618,0.4994937681402625,0.5000338142885604,0.24947686099598224,3.141365089269028,0.9978399614871393,0.0005400526079424317,0.07927091234442309,0.2335441774689271,0.23354417746892706,0.08739084790097877,0.2664220082425125,0.26642200824251255,0.07927091234442309,7.141065785365441e-07,882,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,6768,801,0.12627014324544877,0.7540278122483728,4.8699181041444994e-05,7.141065785365441e-07,276,262,False,1e-05,7.141711814151463e-07,True,0.24597218775162716,0.9999513008189586,0.9999992858934215,0.8410638553329399,0.5801904832036756,0.6762230144478455,0.5615230840413716,0.7908274211820105,0.18228595964986338,0.32156017341953147,0.9987500436486884,0.38864929706980184,0.9861658486019264,0.9998166161953748,6.207564315530329e-06,0.49998198136933253,0.4999381215262942,0.3951592404789737,0.8899290725333809,45
electron,gradient_local_minimum_0046,gradient,gradient,gradient,0.00051099895,1.4422563585232493,1.2009397813892457,0.23415465501278326,0.18018480874675638,0.0,0.0,3.141592653589793,0.0,0.032855713978115715,3.053710363649026,4.811650109858771,3.1379568305442977,6.282702629584915,0.07439691635638958,1.6775676937149986,0.9961660289714477,0.19916206975478778,0.7962294586601052,-0.17121617156447033,0.6870992090823839,1.103789554860245,0.9308134313955685,0.44474772556497777,3.0674968758518992,175.75462465587927,6.916940527117166e-08,0.01397301826456299,6.916940527117166e-08,0.01397301826456299,False,,gradient,750006010,0.2462137405462896,1.8636936736826593,1.0,299063332.56747925,0.3018764781671605,1.0000000000000002,0.09251615410559079,-6.140478777838521e-06,0.17633000232973334,9.913019474644402e-06,1.0995770111846347e-05,0.9999992547762122,1.13007767594205e-05,1.108486675233032e-05,0.9999994602433231,0.9999994602404513,0.0006411325787020654,0.9999848278402009,1.4136896499863583,0.0007403156961695795,4.1080625019534805e-07,4.108053398520018e-07,4.1080040164687697e-07,0.48809380622813014,0.011809012374224048,0.4959871979442646,0.4999028186023542,0.2460357886430875,0.2539894457779999,0.984334472571941,0.48809380622813014,0.09873388176655037,0.2941107048402205,0.29411070484022067,0.06807178726939632,0.2059864765574255,0.20598647655742547,0.09873388176655037,7.452237877902945e-07,750,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31,6055,648,0.06964430685763885,0.6093239621819395,7.799698401522726e-05,7.452237877902945e-07,240,226,False,1e-05,7.451660173352082e-07,True,0.39067603781806054,0.9999220030159848,0.9999992547762122,0.47324795320927626,0.2882985074565687,0.7507606945668628,0.5589910318703948,0.20162589178000165,0.14316820661056287,0.3963273133628551,0.8779302742372616,0.05368036527920939,0.9720261982913836,0.998842681580204,0.09532185862031728,0.7657978994126847,0.9999231794748884,0.07837226773017482,0.593232121151378,46
