selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest
C_e_gamma,C_{e\gamma},Ty_electron,enhanced_region_0,0,1,9.9998073345532801e-01,5.0000000000404454e-01,8.8817841970012523e-16,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.8000000000000000e+00,4.7123889803846897e+00,9.0929191144630064e-03,5.4423346183893567e-04,-4.7652266581015797e-02,1.7578505660581023e+01,8.0964115095507494e-01,0.0000000000000000e+00,1.9280227451869532e-02,5.5371859320254939e-07,1.9280227451869532e-02,5.5371859320254939e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5220180068307994e-05,5.4790771136862496e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1026494161841965e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.7308684276410974e-06,2.0033653403816444e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.6297138834221276e-07,6.7051667774793908e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998013777671424e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998073345532801e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0080292482364007e-10,1.1309762169872488e-03,1.1486818708445138e-08,1.1309892993089982e-03,5.4397402764593728e-06,1.1309892991126704e-03,1.0122856754797795e-09,1.1080895765674512e-03,8.6100275118906924e-08,1.1084553025090859e-03,2.8472001625449949e-05,1.1084553058143486e-03,1.0283740782983305e-09,1.1021128472195241e-03,8.3133397985810843e-08,1.1024948247306530e-03,2.9019249141227998e-05,1.1024948282551872e-03,8.1754451849419595e-08,9.9997885961150790e-01,8.2039870862461034e-08,9.9999744172980554e-01,6.0962115677890274e-03,9.9999744172980365e-01,9.0685712981530844e-08,9.9998026369285975e-01,5.2046706182065300e-08,9.9999951744026905e-01,6.2054015516509742e-03,9.9999951744026738e-01
C_e_gamma,C_{e\gamma},Ty_electron,enhanced_region_0,0,2,9.9998073302024770e-01,5.0000000000404454e-01,8.8817841970012523e-16,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,1.8000000000000000e+00,4.7123889803846897e+00,9.0929191144625970e-03,5.4423346183891117e-04,-4.7652266581015679e-02,1.7578505660581023e+01,8.0964115095507494e-01,0.0000000000000000e+00,1.9280227451869678e-02,5.5371859320254939e-07,1.9280227451869678e-02,5.5371859320254939e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5220160248191661e-05,8.0599986944242752e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1026494155282423e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.7308658513824736e-06,1.7985544184367249e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.6297606048176304e-07,3.1380220559619274e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998013752937021e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998073302024770e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6905134466795610e-10,1.1309762163575325e-03,1.1488604538906896e-08,1.1309892985236871e-03,5.4398015045724854e-06,1.1309892986218510e-03,9.8956530632334546e-10,1.0971965666262144e-03,7.7985297688586036e-08,1.0975676487187727e-03,2.8538431445004574e-05,1.0975676511464456e-03,9.5000390131610891e-10,1.1021128466369404e-03,8.3129064113936450e-08,1.1024948239250452e-03,2.9019245315411927e-05,1.1024948275502803e-03,8.3187525512576351e-08,9.9997885908344297e-01,8.2039871224150879e-08,9.9999744172980687e-01,6.0962115677161812e-03,9.9999744172980487e-01,1.0305424016747444e-07,9.9998001130594916e-01,5.5472241085420979e-08,9.9999926566554087e-01,6.2054081735874213e-03,9.9999926566553909e-01
C_e_gamma,C_{e\gamma},Ty_electron,enhanced_region_1,1,1,9.9998058174752491e-01,5.0000000000404443e-01,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175829719559e+00,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,1.0000000000000000e+00,4.7123889803846897e+00,2.6230007135884185e-02,2.8194411403310083e-03,-4.7652268821897881e-02,1.0156878657862487e+01,4.5082694236859233e-01,0.0000000000000000e+00,1.0711237473260788e-02,1.0663025395984960e-07,1.0711237473260788e-02,1.0663025395984960e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.3394693191665130e-05,1.1188959956299584e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7254009058089915e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2115257578721271e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1934043513982411e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9996450799587755e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998058174752491e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.5880538844943949e-11,5.7537263498403535e-03,2.5616716437946281e-08,5.7537289235292319e-03,5.4396790476570880e-06,5.7537289235678234e-03,4.9240392426451059e-10,5.7199483124760579e-03,1.4586439441855198e-07,5.7200195000994504e-03,2.8537793433025232e-05,5.7200195020403926e-03,1.3763777435124769e-10,5.7248643621664241e-03,1.5051509211562019e-07,5.7249379054647651e-03,2.9018594919348176e-05,5.7249379074622185e-03,3.2939806975020719e-07,9.9995787087957189e-01,9.4266669429623882e-08,9.9997645331674789e-01,6.0961630577421513e-03,9.9997645331670459e-01,3.2667190459162575e-07,9.9996385394965548e-01,1.3308244773924600e-07,9.9998310806557433e-01,6.2053590205489086e-03,9.9998310806552959e-01
C_e_gamma,C_{e\gamma},Ty_electron,enhanced_region_1,1,2,9.9998058128899903e-01,5.0000000000404432e-01,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175829719559e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.0000000000000000e+00,4.7123889803846897e+00,2.6230007135884477e-02,2.8194411403310395e-03,-4.7652268821897999e-02,1.0156878657862487e+01,4.5082694236859233e-01,0.0000000000000000e+00,1.0711237473260709e-02,1.0663025395984960e-07,1.0711237473260709e-02,1.0663025395984960e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.3394633131886162e-05,1.4374086047779919e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7254009089028092e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2115233026132539e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1934148345138584e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9996450809082438e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998058128899903e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7537263525950007e-03,2.5607134384857025e-08,5.7537289269831643e-03,5.4397198669351875e-06,5.7537289270217559e-03,3.6296615513252522e-10,5.7308408141183258e-03,1.5045383072449703e-07,5.7309115366687251e-03,2.8471362124851294e-05,5.7309115387222135e-03,1.9236800546174766e-10,5.7248643647801398e-03,1.5025874938894052e-07,5.7249379089554606e-03,2.9018583441639686e-05,5.7249379108171650e-03,3.0588567376008281e-07,9.9995787110403500e-01,9.1259095414762769e-08,9.9997645331672413e-01,6.0961630576328802e-03,9.9997645331668106e-01,3.1863601149666569e-07,9.9996516179339723e-01,1.5094795127517865e-07,9.9998441554445183e-01,6.2053523993472288e-03,9.9998441554440676e-01
C_e_gamma,C_{e\gamma},Ty_electron,enhanced_region_2,2,1,9.9997947607131632e-01,5.0000000000404321e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,5.0000000000000000e-01,4.7123889803846897e+00,3.6941107405844768e-02,7.9010663156504936e-03,-4.7652269166609418e-02,5.5183613598483179e+00,2.2656806195074633e-01,0.0000000000000000e+00,5.3556187366303543e-03,3.7856248025214256e-08,5.3556187366303543e-03,3.7856248025214256e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2677182909575201e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6124433891215220e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4227256963993415e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3864067178613701e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9985197212507815e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9997947607131632e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6152751822879789e-02,5.2220321228935370e-08,1.6152752771804758e-02,5.4391687808337407e-06,1.6152752771887238e-02,0.0000000000000000e+00,1.6129872359073573e-02,2.9922401591579271e-07,1.6129897478972265e-02,2.8468211204844560e-05,1.6129897481773649e-02,1.7867250282170760e-11,1.6123897486279355e-02,2.9958932607133562e-07,1.6123923591025088e-02,2.9015403941574074e-05,1.6123923593813740e-02,1.3005247154192456e-06,9.9983327923756737e-01,2.8143176241707599e-07,9.9985186535451021e-01,6.0962937854294255e-03,9.9985186535368509e-01,1.3420115154614241e-06,9.9985381231477777e-01,2.6759501886906440e-07,9.9987307003395354e-01,6.2054855642106515e-03,9.9987307003309855e-01
C_e_gamma,C_{e\gamma},Ty_electron,enhanced_region_2,2,2,9.9997947559473976e-01,5.0000000000404299e-01,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,5.0000000000000000e-01,4.7123889803846897e+00,3.6941107405844574e-02,7.9010663156504537e-03,-4.7652269166609300e-02,5.5183613598483179e+00,2.2656806195074630e-01,0.0000000000000000e+00,5.3556187366303942e-03,3.7856248025214256e-08,5.3556187366303942e-03,3.7856248025214256e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2677190107041048e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6124433880583679e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4227014203365809e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3864129526328748e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9985197089963029e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9997947559473976e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6152751889349348e-02,5.1948051268900988e-08,1.6152752762154683e-02,5.4391687808337407e-06,1.6152752762237162e-02,0.0000000000000000e+00,1.6118982708609925e-02,2.9288923592885294e-07,1.6119007978208512e-02,2.8534692647300282e-05,1.6119007980860262e-02,9.1279178054741136e-10,1.6123897475712808e-02,3.0171563559783509e-07,1.6123923581343985e-02,2.9015419246861348e-05,1.6123923584167067e-02,1.3150805151007923e-06,9.9983327909897746e-01,2.5738774549108819e-07,9.9985186535466630e-01,6.0962937854294255e-03,9.9985186535384130e-01,1.3419980302007729e-06,9.9985013084177754e-01,2.8243198294510503e-07,9.9986938763565791e-01,6.2054921749471531e-03,9.9986938763480293e-01
C_e_gamma,C_{e\gamma},TxTy,enhanced_region_0,0,1,9.9998026369285975e-01,1.0000000000000000e+00,8.8817841970012523e-16,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.8000000000000000e+00,4.7123889803846897e+00,9.0929191144630064e-03,5.4423346183893567e-04,-4.7652266581015797e-02,1.7578505660581023e+01,8.0964115095507494e-01,0.0000000000000000e+00,1.9280227451869532e-02,5.5371859320254939e-07,1.9280227451869532e-02,5.5371859320254939e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5220180068307994e-05,5.4790771136862496e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1026494161841965e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.7308684276410974e-06,2.0033653403816444e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.6297138834221276e-07,6.7051667774793908e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998013777671424e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998073345532801e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0080292482364007e-10,1.1309762169872488e-03,1.1486818708445138e-08,1.1309892993089982e-03,5.4397402764593728e-06,1.1309892991126704e-03,1.0122856754797795e-09,1.1080895765674512e-03,8.6100275118906924e-08,1.1084553025090859e-03,2.8472001625449949e-05,1.1084553058143486e-03,1.0283740782983305e-09,1.1021128472195241e-03,8.3133397985810843e-08,1.1024948247306530e-03,2.9019249141227998e-05,1.1024948282551872e-03,8.1754451849419595e-08,9.9997885961150790e-01,8.2039870862461034e-08,9.9999744172980554e-01,6.0962115677890274e-03,9.9999744172980365e-01,9.0685712981530844e-08,9.9998026369285975e-01,5.2046706182065300e-08,9.9999951744026905e-01,6.2054015516509742e-03,9.9999951744026738e-01
C_e_gamma,C_{e\gamma},TxTy,enhanced_region_0,0,2,9.9998001130594916e-01,1.0000000000000000e+00,8.8817841970012523e-16,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,1.8000000000000000e+00,4.7123889803846897e+00,9.0929191144625970e-03,5.4423346183891117e-04,-4.7652266581015679e-02,1.7578505660581023e+01,8.0964115095507494e-01,0.0000000000000000e+00,1.9280227451869678e-02,5.5371859320254939e-07,1.9280227451869678e-02,5.5371859320254939e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5220160248191661e-05,8.0599986944242752e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1026494155282423e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.7308658513824736e-06,1.7985544184367249e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.6297606048176304e-07,3.1380220559619274e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998013752937021e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998073302024770e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6905134466795610e-10,1.1309762163575325e-03,1.1488604538906896e-08,1.1309892985236871e-03,5.4398015045724854e-06,1.1309892986218510e-03,9.8956530632334546e-10,1.0971965666262144e-03,7.7985297688586036e-08,1.0975676487187727e-03,2.8538431445004574e-05,1.0975676511464456e-03,9.5000390131610891e-10,1.1021128466369404e-03,8.3129064113936450e-08,1.1024948239250452e-03,2.9019245315411927e-05,1.1024948275502803e-03,8.3187525512576351e-08,9.9997885908344297e-01,8.2039871224150879e-08,9.9999744172980687e-01,6.0962115677161812e-03,9.9999744172980487e-01,1.0305424016747444e-07,9.9998001130594916e-01,5.5472241085420979e-08,9.9999926566554087e-01,6.2054081735874213e-03,9.9999926566553909e-01
C_e_gamma,C_{e\gamma},TxTy,enhanced_region_1,1,1,9.9996516179339723e-01,1.0000000000000002e+00,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175829719559e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.0000000000000000e+00,4.7123889803846897e+00,2.6230007135884477e-02,2.8194411403310395e-03,-4.7652268821897999e-02,1.0156878657862487e+01,4.5082694236859233e-01,0.0000000000000000e+00,1.0711237473260709e-02,1.0663025395984960e-07,1.0711237473260709e-02,1.0663025395984960e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.3394633131886162e-05,1.4374086047779919e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7254009089028092e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2115233026132539e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1934148345138584e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9996450809082438e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998058128899903e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7537263525950007e-03,2.5607134384857025e-08,5.7537289269831643e-03,5.4397198669351875e-06,5.7537289270217559e-03,3.6296615513252522e-10,5.7308408141183258e-03,1.5045383072449703e-07,5.7309115366687251e-03,2.8471362124851294e-05,5.7309115387222135e-03,1.9236800546174766e-10,5.7248643647801398e-03,1.5025874938894052e-07,5.7249379089554606e-03,2.9018583441639686e-05,5.7249379108171650e-03,3.0588567376008281e-07,9.9995787110403500e-01,9.1259095414762769e-08,9.9997645331672413e-01,6.0961630576328802e-03,9.9997645331668106e-01,3.1863601149666569e-07,9.9996516179339723e-01,1.5094795127517865e-07,9.9998441554445183e-01,6.2053523993472288e-03,9.9998441554440676e-01
C_e_gamma,C_{e\gamma},TxTy,enhanced_region_1,1,2,9.9996385394965548e-01,9.9999999999999956e-01,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175829719559e+00,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,1.0000000000000000e+00,4.7123889803846897e+00,2.6230007135884185e-02,2.8194411403310083e-03,-4.7652268821897881e-02,1.0156878657862487e+01,4.5082694236859233e-01,0.0000000000000000e+00,1.0711237473260788e-02,1.0663025395984960e-07,1.0711237473260788e-02,1.0663025395984960e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.3394693191665130e-05,1.1188959956299584e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7254009058089915e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2115257578721271e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1934043513982411e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9996450799587755e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998058174752491e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.5880538844943949e-11,5.7537263498403535e-03,2.5616716437946281e-08,5.7537289235292319e-03,5.4396790476570880e-06,5.7537289235678234e-03,4.9240392426451059e-10,5.7199483124760579e-03,1.4586439441855198e-07,5.7200195000994504e-03,2.8537793433025232e-05,5.7200195020403926e-03,1.3763777435124769e-10,5.7248643621664241e-03,1.5051509211562019e-07,5.7249379054647651e-03,2.9018594919348176e-05,5.7249379074622185e-03,3.2939806975020719e-07,9.9995787087957189e-01,9.4266669429623882e-08,9.9997645331674789e-01,6.0961630577421513e-03,9.9997645331670459e-01,3.2667190459162575e-07,9.9996385394965548e-01,1.3308244773924600e-07,9.9998310806557433e-01,6.2053590205489086e-03,9.9998310806552959e-01
