selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_s_regime,best_theta_in_regime,best_qOut_regime,best_electron_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
C_e_gamma,C_{e\gamma},TxTx,enhanced_region_1,1,28,9.9995787110403500e-01,1.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.9269908169872414e+00,5.4977871437821380e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.1233403578366037e+00,5.3014376029327757e+00,2.6230007135884185e-02,2.8324197199277714e+00,2.8194411403310083e-03,2.6138680662806912e-01,-2.8984909986133753e+00,-4.7558037249320680e-02,8.8835477878591416e+00,1.0156878657862487e+01,4.5082694236859233e-01,5.2687014070477078e-01,0.0000000000000000e+00,5.7829596663980730e+01,0.0000000000000000e+00,1.0093168668867927e+00,5.8695955429399760e-08,6.5151689186450723e-01,1.0663025395984960e-07,6.3666554163106093e-01,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175829719559e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.0000000000000000e+00,4.7123889803846897e+00,2.6230007135884477e-02,2.8194411403310395e-03,-4.7652268821897999e-02,1.0156878657862487e+01,4.5082694236859233e-01,0.0000000000000000e+00,1.0711237473260709e-02,1.0663025395984960e-07,1.0711237473260709e-02,1.0663025395984960e-07
C_e_gamma,C_{e\gamma},TxTx,enhanced_region_2,2,30,9.9983327923756737e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.9269908169872414e+00,5.4977871437821380e+00,5.0000000000000000e-01,5.0000000000000000e-01,4.0251655874119221e+00,5.3996123733574573e+00,3.6941107405844574e-02,2.8024762886047245e+00,7.9010663156504537e-03,4.1145971045993096e-01,-2.8984910195807547e+00,-4.7618059826676364e-02,4.8884265279975345e+00,5.5183613598483179e+00,2.2656806195074630e-01,3.3366406524536735e-01,0.0000000000000000e+00,4.9568636562206116e+01,0.0000000000000000e+00,8.6513591373493970e-01,2.9347977714699880e-08,3.2575844593225362e-01,3.7856248025214256e-08,3.1496745378031488e-01,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,5.0000000000000000e-01,4.7123889803846897e+00,3.6941107405844768e-02,7.9010663156504936e-03,-4.7652269166609418e-02,5.5183613598483179e+00,2.2656806195074633e-01,0.0000000000000000e+00,5.3556187366303543e-03,3.7856248025214256e-08,5.3556187366303543e-03,3.7856248025214256e-08
C_e_gamma,C_{e\gamma},LL,enhanced_region_0,0,26,3.0435098510022390e-01,9.9999999999999989e-01,high_s_high_theta_in_low_Egamma,2.8365966889721927e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.0799224746714913e+00,3.9269908169872414e+00,5.0000000000000000e-01,5.0000000000000000e-01,1.0799224746714913e+00,3.9269908169872414e+00,3.5818772905856990e+00,1.9524355371781205e+01,4.8304086244004435e-01,9.8736370101813964e-01,-1.5135711057552488e+01,-2.7767502932255961e+00,1.1297170626328619e+00,4.7132343795077114e+00,3.5933648788153366e-01,9.5823942065465584e-01,5.6256608281461645e+01,1.7565292434627273e+02,9.8186304051621454e-01,3.0657218705989684e+00,2.9347977603677577e-08,2.9347977964500060e-08,4.0256352802797329e-01,2.1943221864626397e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7141616202510144e+00,1.5707949999999999e+00,1.9634954084936211e+00,5.1050880620834143e+00,5.0000000000000000e-01,1.9634954084936207e+00,1.8988412754051282e+01,9.8086957765469374e-01,-1.4720236515217145e+01,1.2501851380344398e+00,9.3810593802306064e-01,1.6252501845889014e+02,2.9347977853477758e-08,2.1340881487646732e+00,2.9347977853477758e-08,2.1340881487646732e+00
C_e_gamma,C_{e\gamma},LL,enhanced_region_1,1,22,2.8191133971527377e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,2.6810672283870893e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,5.0000000000000000e-01,5.0000000000000000e-01,0.0000000000000000e+00,6.1850105367549055e+00,3.5818772905856981e+00,1.9524355371781205e+01,4.8304086244004424e-01,9.8736370101813942e-01,-1.5135711057552488e+01,-2.7767502932255952e+00,1.1297170626328619e+00,4.7132343795077123e+00,3.5933648788153366e-01,9.5823942065465595e-01,5.6256608281461624e+01,1.7565292434627293e+02,9.8186304051621409e-01,3.0657218705989684e+00,2.9347977603677577e-08,2.9347978047766787e-08,4.0256352802797296e-01,2.1943221864626397e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7337131592303319e+00,1.5707949999999999e+00,9.8174770424681057e-01,4.1233403578366037e+00,5.0000000000000000e-01,9.8174770424681035e-01,1.8279611267555055e+01,9.7184027222932379e-01,-1.4170757963847771e+01,1.4095080731581722e+00,9.1147875454150518e-01,1.5361383677741739e+02,2.9347977770211031e-08,2.0544266812015493e+00,2.9347977770211031e-08,2.0544266812015493e+00
C_e_gamma,C_{e\gamma},LL,enhanced_region_2,2,19,1.4708219366347000e-01,1.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,2.9291662223312351e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.0799224746714913e+00,2.8470683423157510e+00,1.0000000000000000e+00,1.8000000000000000e+00,1.0799224746714913e+00,2.8470683423157501e+00,1.4931387383637270e+01,1.9129213037810842e+01,8.3702146950908363e-01,9.6580004857642443e-01,-1.0529562963890884e+01,-3.1736764533024377e+00,1.5572286798088963e+00,4.1186086092690886e+00,8.4783530972239618e-01,9.6406973437864929e-01,1.3629764701764304e+02,1.7698628218395910e+02,2.3788427031789006e+00,3.0889933549738671e+00,5.8695955429399760e-08,1.0565272035023554e-07,3.3562465123562735e+00,6.7770333608767137e+00,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.1758783114636984e+00,1.5707949999999999e+00,1.9634954084936211e+00,5.1050880620834143e+00,1.0000000000000000e+00,1.9634954084936207e+00,1.8777266181766400e+01,9.5739509679360302e-01,-1.0335835883122058e+01,1.7154484550825322e+00,9.5042018244924342e-01,1.6782886203185885e+02,5.8695955706955516e-08,4.2207152080185928e+00,5.8695955706955516e-08,4.2207152080185928e+00
C_e_gamma,C_{e\gamma},LL,enhanced_region_3,3,13,1.2771923881147035e-01,1.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,2.8188323533057638e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.9452431127404299e-01,1.4726215563702159e+00,1.0000000000000000e+00,1.8000000000000000e+00,2.9452431127404310e-01,1.4726215563702154e+00,1.4931387383637265e+01,1.9129213037810835e+01,8.3702146950908385e-01,9.6580004857642421e-01,-1.0529562963890884e+01,-3.1736764533024369e+00,1.5572286798089019e+00,4.1186086092690886e+00,8.4783530972239607e-01,9.6406973437864940e-01,1.3629764701764304e+02,1.7698628218395910e+02,2.3788427031789015e+00,3.0889933549738671e+00,5.8695955540422062e-08,1.0565272079432475e-07,3.3562465123562730e+00,6.7770333608767137e+00,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2053301925848765e+00,1.5707949999999999e+00,9.8174770424681057e-01,4.1233403578366037e+00,1.0000000000000000e+00,9.8174770424681035e-01,1.8299867208363526e+01,9.4572521311297886e-01,-1.0073054420832852e+01,1.9300659661939621e+00,9.3768605443913577e-01,1.6150719699935001e+02,5.8695955540422062e-08,4.1134064524621596e+00,5.8695955540422062e-08,4.1134064524621596e+00
C_e_gamma,C_{e\gamma},LTx,enhanced_region_0,0,30,4.2988513323608098e-02,9.9999999999999978e-01,high_s_high_theta_in_low_Egamma,1.2657444085644620e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.7306412761378791e+00,5.4977871437821380e+00,5.0000000000000000e-01,1.0000000000000000e+00,3.7306412761378791e+00,5.4977871437821380e+00,1.7422214964928236e-02,5.3188897456001021e+00,1.8823399619333665e-03,6.0705182118009415e-01,-4.1233206738989523e+00,-3.1234708134901760e-06,4.3227923051618715e+00,1.0118037304685274e+01,2.2656806195074630e-01,5.2510775561654455e-01,0.0000000000000000e+00,6.9213035242760128e+01,0.0000000000000000e+00,1.2079953502850374e+00,2.9347977714699880e-08,1.0711237473260827e-02,3.7856248025214256e-08,6.3666554163106093e-01,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,5.0000000000000000e-01,4.6142142099600090e+00,6.1425074470877597e-02,1.3107831666565522e-02,-4.7618059826676482e-02,5.5045543622204640e+00,2.2708545725857138e-01,7.2521812553026113e+00,2.9347977745924902e-08,6.9035366700783132e-03,2.9347977745924902e-08,6.9035366700783132e-03
C_e_gamma,C_{e\gamma},LTx,enhanced_region_1,1,22,3.9144035453215785e-02,1.0000000000000004e+00,high_s_high_theta_in_low_Egamma,1.3172095573452203e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.4543692606170264e+00,4.0251655874119221e+00,5.0000000000000000e-01,1.0000000000000000e+00,2.4543692606170260e+00,4.0251655874119221e+00,3.7299646685309522e+00,1.6712133880405712e+01,3.2920636298053657e-01,9.4986974119718759e-01,-1.2955614908416091e+01,-2.0531371018867590e+00,1.7618424048718830e+00,8.4800511870825321e+00,4.5963768674387329e-01,8.5259413199781520e-01,6.6213132904926624e+01,1.3983294274941517e+02,1.1556371772515668e+00,2.4405452537300270e+00,2.9347977603677577e-08,5.8695955873488970e-08,7.0263810051554332e-01,2.6371627528303381e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0590309927374566e+00,1.5707949999999999e+00,3.6324665057131984e+00,4.9087385212340529e-01,5.0000000000000000e-01,3.6324665057131984e+00,6.2518419490998003e+00,6.5912357625838058e-01,-4.8465658067648922e+00,4.1130852345262081e+00,4.5963768674387329e-01,7.5470548370176488e+01,2.9347977825722182e-08,7.0263810051554332e-01,2.9347977825722182e-08,7.0263810051554332e-01
C_e_gamma,C_{e\gamma},LTx,enhanced_region_2,2,21,3.4444840274520015e-02,9.9999999999999967e-01,high_s_high_theta_in_low_Egamma,1.0961885504316919e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,5.0000000000000000e-01,1.0000000000000000e+00,0.0000000000000000e+00,6.1850105367549055e+00,1.3268617767845350e+00,1.2920540804951038e+01,1.3258808932139518e-01,8.8165896507031560e-01,-1.0016288298388085e+01,-7.3036322278669785e-01,2.6141088703029727e+00,9.5603801997275593e+00,3.9100138704709203e-01,7.3761870196906021e-01,3.9774468540192849e+01,1.1517705303276453e+02,6.9419543425726804e-01,2.0102187981658615e+00,2.9347977603677577e-08,5.8695955873488970e-08,2.9824933569492684e-01,2.4274662291404629e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1075804520240058e+00,1.5707949999999999e+00,5.5959619142068187e+00,2.4543692606170255e+00,5.0000000000000000e-01,5.5959619142068187e+00,4.4247800938089492e+00,5.4838792055028995e-01,-3.4301871441419403e+00,4.5237684271965879e+00,3.9100138704709203e-01,6.2806977490299559e+01,2.9347977714699880e-08,4.9729650418150562e-01,2.9347977714699880e-08,4.9729650418150562e-01
C_e_gamma,C_{e\gamma},LTx,enhanced_region_3,3,7,2.1282552028046645e-02,9.9999999999999989e-01,high_s_high_theta_in_low_Egamma,2.0999278451297521e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.9452431127404299e-01,6.1850105367549055e+00,5.0000000000000000e-01,1.0000000000000000e+00,2.9452431127404310e-01,6.1850105367549055e+00,1.1732302212923292e+01,1.7299542726709497e+01,7.4561764092010152e-01,9.5844972623055602e-01,-1.3410987206693802e+01,-6.4579768246552645e+00,1.6298058568497191e+00,4.8825533654581976e+00,7.4241558838864119e-01,8.7466102015655356e-01,1.1808938928606979e+02,1.4449352710533265e+02,2.0610486547112341e+00,2.5218877958077259e+00,2.9347977825722182e-08,5.8695955207355155e-08,1.5486345482857813e+00,2.6371627528303381e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8567542511768744e+00,1.5707949999999999e+00,2.9452431127404299e-01,3.4361169648638361e+00,5.0000000000000000e-01,2.9452431127404310e-01,1.3779239549136605e+01,8.9939952629144637e-01,-1.0681970511260545e+01,2.4210923389918872e+00,7.4241558838864119e-01,1.2031700280793638e+02,2.9347978047766787e-08,1.5486345482857813e+00,2.9347978047766787e-08,1.5486345482857813e+00
C_e_gamma,C_{e\gamma},L_electron,enhanced_region_0,0,29,4.2925082540178801e-02,5.0003187132202498e-01,high_s_high_theta_in_low_Egamma,1.2657444085644620e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.7306412761378791e+00,5.4977871437821380e+00,5.0000000000000000e-01,1.0000000000000000e+00,3.7306412761378791e+00,5.4977871437821380e+00,3.6941107405844574e-02,5.3188897456001021e+00,7.9010663156504537e-03,6.0705182118009415e-01,-4.1233206738989523e+00,-4.7558037249320680e-02,4.3227923051618715e+00,1.0118037304685274e+01,2.2656806195074630e-01,5.2510775561654455e-01,0.0000000000000000e+00,6.9213035242760128e+01,0.0000000000000000e+00,1.2079953502850374e+00,2.9347977714699880e-08,5.3556187366303942e-03,3.7856248025214256e-08,6.3666554163106093e-01,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,5.0000000000000000e-01,4.6142142099600090e+00,6.1425074470877597e-02,1.3107831666565522e-02,-4.7618059826676482e-02,5.5045543622204640e+00,2.2708545725857138e-01,7.2521812553026113e+00,2.9347977745924902e-08,6.9035366700783132e-03,2.9347977745924902e-08,6.9035366700783132e-03
C_e_gamma,C_{e\gamma},L_electron,enhanced_region_1,1,21,3.7662121928424941e-02,5.5275561896812675e-01,high_s_high_theta_in_low_Egamma,1.0961885504316919e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,5.0000000000000000e-01,1.0000000000000000e+00,0.0000000000000000e+00,6.1850105367549055e+00,1.3268617767845350e+00,1.2920540804951038e+01,1.3258808932139518e-01,8.8165896507031560e-01,-1.0016288298388085e+01,-7.3036322278669785e-01,2.6141088703029727e+00,9.5603801997275593e+00,3.9100138704709203e-01,7.3761870196906021e-01,3.9774468540192849e+01,1.1517705303276453e+02,6.9419543425726804e-01,2.0102187981658615e+00,2.9347977603677577e-08,5.8695955873488970e-08,2.9824933569492684e-01,2.4274662291404629e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1075804520240058e+00,1.5707949999999999e+00,5.5959619142068187e+00,2.4543692606170255e+00,5.0000000000000000e-01,5.5959619142068187e+00,4.4247800938089492e+00,5.4838792055028995e-01,-3.4301871441419403e+00,4.5237684271965879e+00,3.9100138704709203e-01,6.2806977490299559e+01,2.9347977714699880e-08,4.9729650418150562e-01,2.9347977714699880e-08,4.9729650418150562e-01
C_e_gamma,C_{e\gamma},L_electron,enhanced_region_2,2,23,3.5733105842413834e-02,5.9692009136662616e-01,high_s_high_theta_in_low_Egamma,1.3172095573452203e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.3561944901923439e+00,4.0251655874119221e+00,5.0000000000000000e-01,1.0000000000000000e+00,2.3561944901923448e+00,4.0251655874119221e+00,3.7299646685309522e+00,1.7299542726709497e+01,3.2920636298053657e-01,9.5844972623055602e-01,-1.3410987206693802e+01,-2.0531371018867590e+00,1.6298058568497191e+00,8.4800511870825321e+00,4.5963768674387329e-01,8.7466102015655356e-01,6.6213132904926624e+01,1.4449352710533265e+02,1.1556371772515668e+00,2.5218877958077259e+00,2.9347977603677577e-08,5.8695955873488970e-08,7.0263810051554332e-01,2.6371627528303381e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0590309927374566e+00,1.5707949999999999e+00,3.6324665057131984e+00,4.9087385212340529e-01,5.0000000000000000e-01,3.6324665057131984e+00,6.2518419490998003e+00,6.5912357625838058e-01,-4.8465658067648922e+00,4.1130852345262081e+00,4.5963768674387329e-01,7.5470548370176488e+01,2.9347977825722182e-08,7.0263810051554332e-01,2.9347977825722182e-08,7.0263810051554332e-01
C_e_gamma,C_{e\gamma},L_electron,enhanced_region_3,3,7,1.9873123097836280e-02,8.7375790675161602e-01,high_s_high_theta_in_low_Egamma,2.0999278451297521e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.9452431127404299e-01,6.1850105367549055e+00,5.0000000000000000e-01,1.0000000000000000e+00,2.9452431127404310e-01,6.1850105367549055e+00,1.1732302212923292e+01,1.7299542726709497e+01,7.4561764092010152e-01,9.5844972623055602e-01,-1.3410987206693802e+01,-6.4579768246552645e+00,1.6298058568497191e+00,4.8825533654581976e+00,7.4241558838864119e-01,8.7466102015655356e-01,1.1808938928606979e+02,1.4449352710533265e+02,2.0610486547112341e+00,2.5218877958077259e+00,2.9347977825722182e-08,5.8695955207355155e-08,1.5486345482857813e+00,2.6371627528303381e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8567542511768744e+00,1.5707949999999999e+00,2.9452431127404299e-01,3.4361169648638361e+00,5.0000000000000000e-01,2.9452431127404310e-01,1.3779239549136605e+01,8.9939952629144637e-01,-1.0681970511260545e+01,2.4210923389918872e+00,7.4241558838864119e-01,1.2031700280793638e+02,2.9347978047766787e-08,1.5486345482857813e+00,2.9347978047766787e-08,1.5486345482857813e+00
C_e_gamma,C_{e\gamma},LTy,enhanced_region_0,0,31,4.2918844881528709e-02,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,1.2657444085644620e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.7306412761378791e+00,5.4977871437821380e+00,5.0000000000000000e-01,1.0000000000000000e+00,3.7306412761378791e+00,5.4977871437821380e+00,3.6941107405844574e-02,5.3188897456001021e+00,7.9010663156504537e-03,6.0705182118009415e-01,-4.1233206738989523e+00,-4.7558037249320680e-02,4.3227923051618715e+00,1.0118037304685274e+01,2.2656806195074630e-01,5.2510775561654455e-01,0.0000000000000000e+00,6.9213035242760128e+01,0.0000000000000000e+00,1.2079953502850374e+00,2.9347977714699880e-08,2.1370809649112792e-02,3.7856248025214256e-08,6.3666554163106093e-01,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,5.0000000000000000e-01,4.6142142099600090e+00,6.1425074470877597e-02,1.3107831666565522e-02,-4.7618059826676482e-02,5.5045543622204640e+00,2.2708545725857138e-01,7.2521812553026113e+00,2.9347977745924902e-08,6.9035366700783132e-03,2.9347977745924902e-08,6.9035366700783132e-03
C_e_gamma,C_{e\gamma},LTy,enhanced_region_1,1,21,3.3813686124516608e-02,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,1.0961885504316919e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,5.0000000000000000e-01,1.0000000000000000e+00,0.0000000000000000e+00,6.1850105367549055e+00,1.3268617767845350e+00,1.2920540804951038e+01,1.3258808932139518e-01,8.8165896507031560e-01,-1.0016288298388085e+01,-7.3036322278669785e-01,2.6141088703029727e+00,9.5603801997275593e+00,3.9100138704709203e-01,7.3761870196906021e-01,3.9774468540192849e+01,1.1517705303276453e+02,6.9419543425726804e-01,2.0102187981658615e+00,2.9347977603677577e-08,5.8695955873488970e-08,2.9824933569492684e-01,2.4274662291404629e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1075804520240058e+00,1.5707949999999999e+00,5.5959619142068187e+00,2.4543692606170255e+00,5.0000000000000000e-01,5.5959619142068187e+00,4.4247800938089492e+00,5.4838792055028995e-01,-3.4301871441419403e+00,4.5237684271965879e+00,3.9100138704709203e-01,6.2806977490299559e+01,2.9347977714699880e-08,4.9729650418150562e-01,2.9347977714699880e-08,4.9729650418150562e-01
C_e_gamma,C_{e\gamma},LTy,enhanced_region_2,2,22,3.0724319589766801e-02,9.9999999999999978e-01,high_s_high_theta_in_low_Egamma,1.3172095573452203e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.3561944901923439e+00,4.0251655874119221e+00,5.0000000000000000e-01,1.0000000000000000e+00,2.3561944901923448e+00,4.0251655874119221e+00,3.7299646685309522e+00,1.7299542726709497e+01,3.2920636298053657e-01,9.5844972623055602e-01,-1.3410987206693802e+01,-2.0531371018867590e+00,1.6298058568497191e+00,8.4800511870825321e+00,4.5963768674387329e-01,8.7466102015655356e-01,6.6213132904926624e+01,1.4449352710533265e+02,1.1556371772515668e+00,2.5218877958077259e+00,2.9347977603677577e-08,5.8695955873488970e-08,7.0263810051554332e-01,2.4274662291404638e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0590309927374566e+00,1.5707949999999999e+00,3.6324665057131984e+00,4.9087385212340529e-01,5.0000000000000000e-01,3.6324665057131984e+00,6.2518419490998003e+00,6.5912357625838058e-01,-4.8465658067648922e+00,4.1130852345262081e+00,4.5963768674387329e-01,7.5470548370176488e+01,2.9347977825722182e-08,7.0263810051554332e-01,2.9347977825722182e-08,7.0263810051554332e-01
C_e_gamma,C_{e\gamma},LTy,enhanced_region_3,3,6,1.6311991341735856e-02,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,2.0999278451297521e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.9452431127404299e-01,7.8539816339744828e-01,5.0000000000000000e-01,5.0000000000000000e-01,2.9452431127404310e-01,7.8539816339744828e-01,1.3779239549136605e+01,1.7299542726709497e+01,8.9939952629144637e-01,9.5844972623055602e-01,-1.3410987206693802e+01,-1.0681970511260545e+01,1.6298058568497191e+00,2.4210923389918872e+00,7.4241558838864119e-01,8.7466102015655356e-01,1.2031700280793638e+02,1.4449352710533265e+02,2.0999278451297521e+00,2.5218877958077259e+00,2.9347977825722182e-08,2.9347978047766787e-08,1.5486345482857813e+00,1.9442777893557601e+00,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8567542511768744e+00,1.5707949999999999e+00,2.9452431127404299e-01,3.4361169648638361e+00,5.0000000000000000e-01,2.9452431127404310e-01,1.3779239549136605e+01,8.9939952629144637e-01,-1.0681970511260545e+01,2.4210923389918872e+00,7.4241558838864119e-01,1.2031700280793638e+02,2.9347978047766787e-08,1.5486345482857813e+00,2.9347978047766787e-08,1.5486345482857813e+00
C_e_gamma,C_{e\gamma},L_proton,enhanced_region_0,0,50,8.8934896869598116e-04,9.9974015078647116e-01,high_s_high_theta_in_mid_Egamma,1.7803889409659845e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.9269908169872458e-01,2.8470683423157510e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.6142142099600090e+00,4.8105637508093704e+00,7.1480161766446901e+00,1.0930800971038765e+01,4.3622145712154847e-01,5.4196063629188396e-01,-1.9751701746237757e+01,-1.2742660164822942e+01,1.0118037304685274e+01,1.0118037304685275e+01,7.9405939565200123e-01,9.7736938025463571e-01,1.0200877220911694e+01,1.0200877220911694e+01,1.7803889409659845e-01,1.7803889409659845e-01,2.6583800140415472e+00,4.4488352745328301e+00,1.9420783220314163e-02,1.9420783220314236e-02,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2198730301872320e+00,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,1.0000000000000000e+00,4.6142142099600090e+00,1.0930800971038765e+01,5.4196063629188396e-01,-1.9704146832459244e+01,1.0118037304685274e+01,9.7736938025463571e-01,1.0200877220911694e+01,4.4060937139305603e+00,1.9420783220314236e-02,4.4060937139305603e+00,1.9420783220314236e-02
