detail_id,selected_observable,selected_region,alpha_e,alpha_p,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_1,C_e_gamma,polarization_cluster_03_local_minimum_1,2.1432521219703422e+00,1.3421770053950071e+00,k,2.3508169551865161e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.3484413265992199e+00,2.3484413265992199e+00,0.0000000000000000e+00,2.3811030618132854e+01,4.8796547642361805e+00,2.3484413265992199e+00,2.1080538747433346e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,8.2433570199364925e-01,3.1401318323112166e+00,6.2830378516403513e+00,9.4557796088411172e-01,6.2830262290380894e+00
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_1,C_e_gamma,polarization_cluster_03_local_minimum_1,2.1432521219703422e+00,1.3421770053950071e+00,p,2.5288378090496639e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3484413265992199e+00,2.3484413265992199e+00,0.0000000000000000e+00,2.3811030618132854e+01,4.8796547642361805e+00,2.3484413265992199e+00,2.1080538747433346e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,8.2433570199364925e-01,3.1401318323112166e+00,6.2830378516403513e+00,9.4557796088411172e-01,6.2830262290380894e+00
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_1,C_e_gamma,polarization_cluster_03_local_minimum_1,2.1432521219703422e+00,1.3421770053950071e+00,kp,1.6267547324620619e+00,-1.5488970251492982e+00,2.2840950225056487e-04,-4.8588601604406056e-01,1.6233198290153470e+00,3.1414451876854197e+00,2.3811030618132854e+01,4.8796547642361805e+00,2.3484413265992199e+00,2.1080538747433346e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,8.2433570199364925e-01,3.1401318323112166e+00,6.2830378516403513e+00,9.4557796088411172e-01,6.2830262290380894e+00
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_1,C_e_gamma,polarization_cluster_03_local_minimum_1,2.1432521219703422e+00,1.3421770053950071e+00,pp,2.3073220708909252e+00,1.5475157052522526e+00,-2.2818976444667635e-04,1.4314629679972311e+00,2.1080538747433346e+00,6.2830378516403513e+00,2.3811030618132854e+01,4.8796547642361805e+00,2.3484413265992199e+00,2.1080538747433346e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,8.2433570199364925e-01,3.1401318323112166e+00,6.2830378516403513e+00,9.4557796088411172e-01,6.2830262290380894e+00
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_1,C_e_gamma,polarization_cluster_03_local_minimum_1,2.1432521219703422e+00,1.3421770053950071e+00,qout,9.4557796088411172e-01,1.3813198970455620e-03,-2.1973780388851607e-07,-9.4557695195317049e-01,9.4557796088411172e-01,6.2830262290380894e+00,2.3811030618132854e+01,4.8796547642361805e+00,2.3484413265992199e+00,2.1080538747433346e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,8.2433570199364925e-01,3.1401318323112166e+00,6.2830378516403513e+00,9.4557796088411172e-01,6.2830262290380894e+00
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_5,C_e_gamma,polarization_cluster_03_local_minimum_5,2.1670130582343736e+00,1.4001384746967966e+00,k,2.3591351023373024e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.3567678584804943e+00,2.3567678584804943e+00,0.0000000000000000e+00,2.3967950401170128e+01,4.8957073443140082e+00,2.3567678584804943e+00,2.0324022181913888e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.7058541366993958e-01,3.1403217743074441e+00,6.2831844656917157e+00,1.9110998512367405e+00,6.6655291552223501e-04
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_5,C_e_gamma,polarization_cluster_03_local_minimum_5,2.1670130582343736e+00,1.4001384746967966e+00,p,2.5365722419767063e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3567678584804943e+00,2.3567678584804943e+00,0.0000000000000000e+00,2.3967950401170128e+01,4.8957073443140082e+00,2.3567678584804943e+00,2.0324022181913888e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.7058541366993958e-01,3.1403217743074441e+00,6.2831844656917157e+00,1.9110998512367405e+00,6.6655291552223501e-04
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_5,C_e_gamma,polarization_cluster_03_local_minimum_5,2.1670130582343736e+00,1.4001384746967966e+00,kp,7.4619225534512834e-01,-7.3848593545663299e-01,-9.9952480125809178e-07,1.6664715883951908e-02,7.3867393999230146e-01,3.1415940070682455e+00,2.3967950401170128e+01,4.8957073443140082e+00,2.3567678584804943e+00,2.0324022181913888e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.7058541366993958e-01,3.1403217743074441e+00,6.2831844656917157e+00,1.9110998512367405e+00,6.6655291552223501e-04
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_5,C_e_gamma,polarization_cluster_03_local_minimum_5,2.1670130582343736e+00,1.4001384746967966e+00,pp,2.2384152377316586e+00,7.3605715944253969e-01,-6.1938317184264436e-07,1.8944335920116793e+00,2.0324022181913888e+00,6.2831844656917157e+00,2.3967950401170128e+01,4.8957073443140082e+00,2.3567678584804943e+00,2.0324022181913888e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.7058541366993958e-01,3.1403217743074441e+00,6.2831844656917157e+00,1.9110998512367405e+00,6.6655291552223501e-04
max_c_e_gamma_mixing_angles_polarization_03_local_minimum_5,C_e_gamma,polarization_cluster_03_local_minimum_5,2.1670130582343736e+00,1.4001384746967966e+00,qout,1.9110998512367405e+00,2.4287760140932809e-03,1.6189079731007360e-06,-1.9110983078956312e+00,1.9110998512367408e+00,6.6655291552223501e-04,2.3967950401170128e+01,4.8957073443140082e+00,2.3567678584804943e+00,2.0324022181913888e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.7058541366993958e-01,3.1403217743074441e+00,6.2831844656917157e+00,1.9110998512367405e+00,6.6655291552223501e-04
