spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
unpolarized,pure_initial_state,5.0000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,1.2828761644133223e+02,1.2828761644133223e+02,9.9999999999999978e-01,True,1,1,2.2451540031196617e-17,5.6970306508132222e-17,1.1290850256711552e-01,0.0000000000000000e+00,1.1290850364473086e-01,1.1290850364473086e-01,0.0000000000000000e+00,-3.7496874734029569e-33,2.4334387109525846e-10,2.4334387109525846e-10,0,-1,-1,-1,0,-1,-1,-1,3.5647546152744275e-01,-1.3623293523465971e-17,3.5647546152744275e-01,-3.8216637591525223e-17
unpolarized,pure_initial_state,5.0000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,1.2828761644133223e+02,1.2828761644133223e+02,9.9999999999999978e-01,True,1,1,2.2451540031196617e-17,5.6970306508132222e-17,1.1290850256711552e-01,0.0000000000000000e+00,1.1290850364473086e-01,1.1290850364473086e-01,0.0000000000000000e+00,-3.7496874734029569e-33,2.4334387109525846e-10,2.4334387109525846e-10,0,-1,-1,-1,1,-1,-1,1,1.8754853156543402e-03,4.3056425328279739e-02,4.3097252896431390e-02,1.5272650654691273e+00
unpolarized,pure_initial_state,5.0000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,1.2828761644133223e+02,1.2828761644133223e+02,9.9999999999999978e-01,True,1,1,2.2451540031196617e-17,5.6970306508132222e-17,1.1290850256711552e-01,0.0000000000000000e+00,1.1290850364473086e-01,1.1290850364473086e-01,0.0000000000000000e+00,-3.7496874734029569e-33,2.4334387109525846e-10,2.4334387109525846e-10,0,-1,-1,-1,2,-1,1,-1,5.4278323522737794e-02,-7.0386356369253528e-02,8.8884056879614509e-02,-9.1389708264083580e-01
unpolarized,pure_initial_state,5.0000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,1.2828761644133223e+02,1.2828761644133223e+02,9.9999999999999978e-01,True,1,1,2.2451540031196617e-17,5.6970306508132222e-17,1.1290850256711552e-01,0.0000000000000000e+00,1.1290850364473086e-01,1.1290850364473086e-01,0.0000000000000000e+00,-3.7496874734029569e-33,2.4334387109525846e-10,2.4334387109525846e-10,0,-1,-1,-1,3,-1,1,1,-1.0235772311684431e-02,1.4644154412482699e-05,1.0235782787256873e-02,3.1401619706891699e+00
unpolarized,pure_initial_state,5.0000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,1.2828761644133223e+02,1.2828761644133223e+02,9.9999999999999978e-01,True,1,1,2.2451540031196617e-17,5.6970306508132222e-17,1.1290850256711552e-01,0.0000000000000000e+00,1.1290850364473086e-01,1.1290850364473086e-01,0.0000000000000000e+00,-3.7496874734029569e-33,2.4334387109525846e-10,2.4334387109525846e-10,0,-1,-1,-1,4,1,-1,-1,-1.9479955701677079e-18,1.4092862287304464e-17,1.4226856792360054e-17,1.7081516408954307e+00
unpolarized,pure_initial_state,5.0000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,1.2828761644133223e+02,1.2828761644133223e+02,9.9999999999999978e-01,True,1,1,2.2451540031196617e-17,5.6970306508132222e-17,1.1290850256711552e-01,0.0000000000000000e+00,1.1290850364473086e-01,1.1290850364473086e-01,0.0000000000000000e+00,-3.7496874734029569e-33,2.4334387109525846e-10,2.4334387109525846e-10,0,-1,-1,-1,5,1,-1,1,-1.1519380764992551e-17,6.8108068239966499e-18,1.3382197980999971e-17,2.6076335599191705e+00
unpolarized,pure_initial_state,5.0000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,1.2828761644133223e+02,1.2828761644133223e+02,9.9999999999999978e-01,True,1,1,2.2451540031196617e-17,5.6970306508132222e-17,1.1290850256711552e-01,0.0000000000000000e+00,1.1290850364473086e-01,1.1290850364473086e-01,0.0000000000000000e+00,-3.7496874734029569e-33,2.4334387109525846e-10,2.4334387109525846e-10,0,-1,-1,-1,6,1,1,-1,-5.6759417752909191e-18,1.9627886981278951e-19,5.6793345060163182e-18,3.1070255817933643e+00
unpolarized,pure_initial_state,5.0000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,1.2828761644133223e+02,1.2828761644133223e+02,9.9999999999999978e-01,True,1,1,2.2451540031196617e-17,5.6970306508132222e-17,1.1290850256711552e-01,0.0000000000000000e+00,1.1290850364473086e-01,1.1290850364473086e-01,0.0000000000000000e+00,-3.7496874734029569e-33,2.4334387109525846e-10,2.4334387109525846e-10,0,-1,-1,-1,7,1,1,1,-2.6961364892594413e-18,2.4167482106003848e-18,3.6207490774916158e-18,2.4107841614253696e+00
unpolarized,pure_initial_state,5.0000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,1.2828761644133223e+02,1.2828761644133223e+02,9.9999999999999978e-01,True,1,1,2.2451540031196617e-17,5.6970306508132222e-17,1.1290850256711552e-01,0.0000000000000000e+00,1.1290850364473086e-01,1.1290850364473086e-01,0.0000000000000000e+00,-3.7496874734029569e-33,2.4334387109525846e-10,2.4334387109525846e-10,1,-1,-1,1,0,-1,-1,-1,1.8754853156543402e-03,-4.3056425328279739e-02,4.3097252896431390e-02,-1.5272650654691273e+00
unpolarized,pure_initial_state,5.0000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,1.2828761644133223e+02,1.2828761644133223e+02,9.9999999999999978e-01,True,1,1,2.2451540031196617e-17,5.6970306508132222e-17,1.1290850256711552e-01,0.0000000000000000e+00,1.1290850364473086e-01,1.1290850364473086e-01,0.0000000000000000e+00,-3.7496874734029569e-33,2.4334387109525846e-10,2.4334387109525846e-10,1,-1,-1,1,1,-1,-1,1,1.0531203992453846e-02,-3.2079566282866513e-19,1.0531203992453846e-02,-3.0461442305982476e-17
unpolarized,pure_initial_state,5.0000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,1.2828761644133223e+02,1.2828761644133223e+02,9.9999999999999978e-01,True,1,1,2.2451540031196617e-17,5.6970306508132222e-17,1.1290850256711552e-01,0.0000000000000000e+00,1.1290850364473086e-01,1.1290850364473086e-01,0.0000000000000000e+00,-3.7496874734029569e-33,2.4334387109525846e-10,2.4334387109525846e-10,1,-1,-1,1,2,-1,1,-1,5.5177206888970039e-03,-2.2777547348430190e-02,2.3436337273786217e-02,-1.3331307887712787e+00
