spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
unpolarized,pure_initial_state,1.5000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,5.0992029022650655e+01,5.0992029022650655e+01,1.0000000000000000e+00,True,1,1,2.6338891265681442e-17,3.8722491216117862e-17,3.4492805977138180e-01,0.0000000000000000e+00,3.4492806317254371e-01,3.4492806317254371e-01,0.0000000000000000e+00,-2.1931685190877149e-33,2.3463123666189745e-09,2.3463123666189745e-09,0,-1,-1,-1,0,-1,-1,-1,2.0095471857423072e-01,1.4884073222141687e-18,2.0095471857423072e-01,7.4066801355767396e-18
unpolarized,pure_initial_state,1.5000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,5.0992029022650655e+01,5.0992029022650655e+01,1.0000000000000000e+00,True,1,1,2.6338891265681442e-17,3.8722491216117862e-17,3.4492805977138180e-01,0.0000000000000000e+00,3.4492806317254371e-01,3.4492806317254371e-01,0.0000000000000000e+00,-2.1931685190877149e-33,2.3463123666189745e-09,2.3463123666189745e-09,0,-1,-1,-1,1,-1,-1,1,2.4649264274689869e-02,5.8732725036265657e-02,6.3695519618487212e-02,1.1734358336995330e+00
unpolarized,pure_initial_state,1.5000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,5.0992029022650655e+01,5.0992029022650655e+01,1.0000000000000000e+00,True,1,1,2.6338891265681442e-17,3.8722491216117862e-17,3.4492805977138180e-01,0.0000000000000000e+00,3.4492806317254371e-01,3.4492806317254371e-01,0.0000000000000000e+00,-2.1931685190877149e-33,2.3463123666189745e-09,2.3463123666189745e-09,0,-1,-1,-1,2,-1,1,-1,7.3090187345365029e-02,-9.9584396973283293e-02,1.2352824618974008e-01,-9.3764516769318429e-01
unpolarized,pure_initial_state,1.5000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,5.0992029022650655e+01,5.0992029022650655e+01,1.0000000000000000e+00,True,1,1,2.6338891265681442e-17,3.8722491216117862e-17,3.4492805977138180e-01,0.0000000000000000e+00,3.4492806317254371e-01,3.4492806317254371e-01,0.0000000000000000e+00,-2.1931685190877149e-33,2.3463123666189745e-09,2.3463123666189745e-09,0,-1,-1,-1,3,-1,1,1,-3.4193334824474198e-03,9.0286940821902482e-04,3.5365257856381834e-03,2.8834363259374149e+00
unpolarized,pure_initial_state,1.5000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,5.0992029022650655e+01,5.0992029022650655e+01,1.0000000000000000e+00,True,1,1,2.6338891265681442e-17,3.8722491216117862e-17,3.4492805977138180e-01,0.0000000000000000e+00,3.4492806317254371e-01,3.4492806317254371e-01,0.0000000000000000e+00,-2.1931685190877149e-33,2.3463123666189745e-09,2.3463123666189745e-09,0,-1,-1,-1,4,1,-1,-1,-1.6494970664902824e-18,1.0731457385241354e-17,1.0857486734212999e-17,1.7233094379324274e+00
unpolarized,pure_initial_state,1.5000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,5.0992029022650655e+01,5.0992029022650655e+01,1.0000000000000000e+00,True,1,1,2.6338891265681442e-17,3.8722491216117862e-17,3.4492805977138180e-01,0.0000000000000000e+00,3.4492806317254371e-01,3.4492806317254371e-01,0.0000000000000000e+00,-2.1931685190877149e-33,2.3463123666189745e-09,2.3463123666189745e-09,0,-1,-1,-1,5,1,-1,1,-2.9043281771607761e-18,6.5277272231500534e-18,7.1446724809822004e-18,1.9894192062209111e+00
unpolarized,pure_initial_state,1.5000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,5.0992029022650655e+01,5.0992029022650655e+01,1.0000000000000000e+00,True,1,1,2.6338891265681442e-17,3.8722491216117862e-17,3.4492805977138180e-01,0.0000000000000000e+00,3.4492806317254371e-01,3.4492806317254371e-01,0.0000000000000000e+00,-2.1931685190877149e-33,2.3463123666189745e-09,2.3463123666189745e-09,0,-1,-1,-1,6,1,1,-1,-4.0601786207690886e-18,-6.5295045045792017e-19,4.1123466200338192e-18,-2.9821397565774763e+00
unpolarized,pure_initial_state,1.5000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,5.0992029022650655e+01,5.0992029022650655e+01,1.0000000000000000e+00,True,1,1,2.6338891265681442e-17,3.8722491216117862e-17,3.4492805977138180e-01,0.0000000000000000e+00,3.4492806317254371e-01,3.4492806317254371e-01,0.0000000000000000e+00,-2.1931685190877149e-33,2.3463123666189745e-09,2.3463123666189745e-09,0,-1,-1,-1,7,1,1,1,-2.2145643848813075e-18,5.8052731248016183e-19,2.2893901754223030e-18,2.8852205523028904e+00
unpolarized,pure_initial_state,1.5000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,5.0992029022650655e+01,5.0992029022650655e+01,1.0000000000000000e+00,True,1,1,2.6338891265681442e-17,3.8722491216117862e-17,3.4492805977138180e-01,0.0000000000000000e+00,3.4492806317254371e-01,3.4492806317254371e-01,0.0000000000000000e+00,-2.1931685190877149e-33,2.3463123666189745e-09,2.3463123666189745e-09,1,-1,-1,1,0,-1,-1,-1,2.4649264274689869e-02,-5.8732725036265650e-02,6.3695519618487198e-02,-1.1734358336995330e+00
unpolarized,pure_initial_state,1.5000000000000000e+00,-1.2000000000000000e+00,6.9999999999999996e-01,5.0992029022650655e+01,5.0992029022650655e+01,1.0000000000000000e+00,True,1,1,2.6338891265681442e-17,3.8722491216117862e-17,3.4492805977138180e-01,0.0000000000000000e+00,3.4492806317254371e-01,3.4492806317254371e-01,0.0000000000000000e+00,-2.1931685190877149e-33,2.3463123666189745e-09,2.3463123666189745e-09,1,-1,-1,1,1,-1,-1,1,6.7855644746219246e-02,4.7329147605805037e-19,6.7855644746219246e-02,6.9749757419322295e-18
