spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
unpolarized,pure_initial_state,2.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0924397476311088e+02,2.0924397476311088e+02,9.9999999999999978e-01,True,1,1,6.4589024570888161e-17,8.1128916117969444e-17,3.6613522613731564e-01,2.1073424255447017e-08,3.6613522855114305e-01,3.6613522855114305e-01,8.9093494974915958e-09,4.4408920985006271e-16,1.7675745034306800e-09,1.7675745034306800e-09,0,-1,-1,-1,0,-1,-1,-1,1.8592103883279523e-01,-1.0365286404750795e-18,1.8592103883279523e-01,-5.5751013816530091e-18
unpolarized,pure_initial_state,2.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0924397476311088e+02,2.0924397476311088e+02,9.9999999999999978e-01,True,1,1,6.4589024570888161e-17,8.1128916117969444e-17,3.6613522613731564e-01,2.1073424255447017e-08,3.6613522855114305e-01,3.6613522855114305e-01,8.9093494974915958e-09,4.4408920985006271e-16,1.7675745034306800e-09,1.7675745034306800e-09,0,-1,-1,-1,1,-1,-1,1,6.1034054087393208e-02,4.1501885256823648e-02,7.3807602848306869e-02,5.9716241219254718e-01
unpolarized,pure_initial_state,2.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0924397476311088e+02,2.0924397476311088e+02,9.9999999999999978e-01,True,1,1,6.4589024570888161e-17,8.1128916117969444e-17,3.6613522613731564e-01,2.1073424255447017e-08,3.6613522855114305e-01,3.6613522855114305e-01,8.9093494974915958e-09,4.4408920985006271e-16,1.7675745034306800e-09,1.7675745034306800e-09,0,-1,-1,-1,2,-1,1,-1,5.5340565526863644e-02,-1.1566083587025819e-01,1.2821859126912874e-01,-1.1245183024924577e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0924397476311088e+02,2.0924397476311088e+02,9.9999999999999978e-01,True,1,1,6.4589024570888161e-17,8.1128916117969444e-17,3.6613522613731564e-01,2.1073424255447017e-08,3.6613522855114305e-01,3.6613522855114305e-01,8.9093494974915958e-09,4.4408920985006271e-16,1.7675745034306800e-09,1.7675745034306800e-09,0,-1,-1,-1,3,-1,1,1,-1.0038334138556286e-03,1.3172962236220362e-03,1.6561856367997892e-03,2.2219590894347414e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0924397476311088e+02,2.0924397476311088e+02,9.9999999999999978e-01,True,1,1,6.4589024570888161e-17,8.1128916117969444e-17,3.6613522613731564e-01,2.1073424255447017e-08,3.6613522855114305e-01,3.6613522855114305e-01,8.9093494974915958e-09,4.4408920985006271e-16,1.7675745034306800e-09,1.7675745034306800e-09,0,-1,-1,-1,4,1,-1,-1,1.3542118603267515e-17,-1.4085964587005965e-17,1.9539789523210078e-17,-8.0508015700527924e-01
unpolarized,pure_initial_state,2.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0924397476311088e+02,2.0924397476311088e+02,9.9999999999999978e-01,True,1,1,6.4589024570888161e-17,8.1128916117969444e-17,3.6613522613731564e-01,2.1073424255447017e-08,3.6613522855114305e-01,3.6613522855114305e-01,8.9093494974915958e-09,4.4408920985006271e-16,1.7675745034306800e-09,1.7675745034306800e-09,0,-1,-1,-1,5,1,-1,1,-1.0551364826367832e-18,-2.9471282344877318e-19,1.0955220880001783e-18,-2.8692215699104837e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0924397476311088e+02,2.0924397476311088e+02,9.9999999999999978e-01,True,1,1,6.4589024570888161e-17,8.1128916117969444e-17,3.6613522613731564e-01,2.1073424255447017e-08,3.6613522855114305e-01,3.6613522855114305e-01,8.9093494974915958e-09,4.4408920985006271e-16,1.7675745034306800e-09,1.7675745034306800e-09,0,-1,-1,-1,6,1,1,-1,-1.4090296566841470e-18,-3.1897641206367450e-20,1.4093906601542296e-18,-3.1189584998210007e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0924397476311088e+02,2.0924397476311088e+02,9.9999999999999978e-01,True,1,1,6.4589024570888161e-17,8.1128916117969444e-17,3.6613522613731564e-01,2.1073424255447017e-08,3.6613522855114305e-01,3.6613522855114305e-01,8.9093494974915958e-09,4.4408920985006271e-16,1.7675745034306800e-09,1.7675745034306800e-09,0,-1,-1,-1,7,1,1,1,1.8450354382534700e-19,5.1409158185685700e-18,5.1442255987945029e-18,1.5349224872530616e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0924397476311088e+02,2.0924397476311088e+02,9.9999999999999978e-01,True,1,1,6.4589024570888161e-17,8.1128916117969444e-17,3.6613522613731564e-01,2.1073424255447017e-08,3.6613522855114305e-01,3.6613522855114305e-01,8.9093494974915958e-09,4.4408920985006271e-16,1.7675745034306800e-09,1.7675745034306800e-09,1,-1,-1,1,0,-1,-1,-1,6.1034054087393208e-02,-4.1501885256823648e-02,7.3807602848306869e-02,-5.9716241219254718e-01
unpolarized,pure_initial_state,2.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0924397476311088e+02,2.0924397476311088e+02,9.9999999999999978e-01,True,1,1,6.4589024570888161e-17,8.1128916117969444e-17,3.6613522613731564e-01,2.1073424255447017e-08,3.6613522855114305e-01,3.6613522855114305e-01,8.9093494974915958e-09,4.4408920985006271e-16,1.7675745034306800e-09,1.7675745034306800e-09,1,-1,-1,1,1,-1,-1,1,7.8328765404143033e-02,6.9408223477235219e-19,7.8328765404143033e-02,8.8611410021744086e-18
