optimization_run,start_source,screening_one_minus_C_e_gamma,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_gamma,lbfgs_one_minus_C_e_gamma,final_one_minus_C_e_gamma,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_gamma,local_minimum_verified,initial_C_e_gamma,lbfgs_C_e_gamma,final_C_e_gamma,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
10,latin_hypercube,nan,False,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,11418,9,0.0,1000.0,1000.0,7.43186733394019e-05,512,504,True,0.0001953125,7.408540481168568e-05,False,nan,nan,0.9999256813266606,0.42975692641994573,0.4601926560518396,0.8784684323080821,0.7865213102552682,0.5790211196945523,0.8213862983656034,0.16886610579942576,0.7548530302284988,0.4194066666821654,0.20295390959302972,0.7942621049179056,0.7041958634073746,0.5239089115801613,0.025221906891644132,0.21342477492357645,0.5615211554840025
11,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,1769,1134,0.002488948086554337,0.9492843092350579,8.528895967252481e-08,3.953645821841434e-08,28,14,False,1e-05,3.943750681578706e-08,True,0.05071569076494213,0.9999999147110403,0.9999999604635418,0.9330981323568164,0.8371739539762499,0.6996589794597993,0.1786514345556007,0.9766808023216794,0.3210064309591172,0.23648381027447807,0.6666341520950755,0.9594526528117499,0.2775618189466783,0.7223292102085074,0.8341545004218144,0.9999682514113061,0.5000186424293134,0.21084391231797076,0.4213457508053553
12,latin_hypercube,nan,True,False,2,ABNORMAL: ,3,2417,549,0.3613466158047198,0.9843053299989352,0.9651739985757064,0.04143667330182743,83,69,False,1e-05,0.04143669850721832,True,0.01569467000106479,0.03482600142429357,0.9585633266981726,0.07888324373613313,0.12259443821682925,0.06310266825097466,0.6640413154398628,0.13144321075510648,0.8055213386352734,0.5255859849145478,0.45032142378411666,0.011106965736239267,0.1283113012072001,0.6064484123857018,0.6999967399561083,0.23694324852386164,0.7524621773875371,0.47070181634467334,0.19502946581526304
13,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,5513,9,0.0,1000.0,1000.0,0.00016462184337096009,255,241,False,1e-05,0.00016463616468809228,True,nan,nan,0.999835378156629,0.8628549785876063,0.5789501776629665,0.497681087365789,0.8531375111955867,0.503334957913454,0.7263673740073321,0.1368471128371056,0.08976674000534385,0.99999,0.50033850810407,0.6599810623175361,0.8408765805642741,0.5057290751128763,0.9603897554542804,0.4095839479408241,0.044885074156059794
14,latin_hypercube,nan,True,False,2,ABNORMAL: ,14,3627,1206,5.572684317892645,0.9399205729552682,0.3194549485858248,0.0934467681997797,109,95,False,1e-05,0.09344677168946758,True,0.06007942704473177,0.6805450514141752,0.9065532318002203,0.30117495212511036,0.9115666677945936,0.4046891923223278,0.3874445829607388,0.40473283412195094,0.5229472136404381,0.5903139503539935,0.6469354359531958,0.045619311232243526,0.14493949463457903,0.7278947556172429,0.9037498981530308,0.8014024502895836,0.2613420194975602,0.42018297017314227,0.118847046582608
15,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,12294,1017,0.854880651355942,0.386997546828601,0.0009278270255770327,0.0007964086521388136,512,502,True,4.8828125e-05,0.0007962483922463459,False,0.613002453171399,0.999072172974423,0.9992035913478612,0.14072980729936838,0.5274060759033506,0.9994999137435909,0.05612990505092014,0.8692649978100624,0.8864945285520849,0.2832988799164502,0.5293426755526947,0.07041359676177472,0.41745956947948915,0.9840585619968666,0.016407884788361988,0.9052178674775414,0.9104678677932236,0.3299077061429724,0.5065984410304687
16,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,10063,729,0.02509967385463885,0.8295552463476714,0.00011896086549501028,9.432689460764365e-05,420,406,False,1e-05,9.432833920319794e-05,True,0.1704447536523286,0.999881039134505,0.9999056731053924,0.32044890875812276,0.5724543982399586,0.23350660013443703,0.4427906529742887,0.06619592594394733,0.4286600731810818,0.1699278633775613,0.6249806289976686,0.4686413431564655,0.3471191039680439,0.9800468603695511,0.4901226007410849,0.9985906761471619,0.5005398824065155,0.14695593310335184,0.45478521948652467
17,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,7152,846,90091.9797101582,0.4421198671086488,0.07869116950335919,6.008727888584531e-07,301,287,False,1e-05,6.014578496360556e-07,True,0.5578801328913512,0.9213088304966408,0.9999993991272111,0.9753887687957093,0.05235332411241906,0.8275118885902759,0.5468876648828676,0.8899033453235843,0.9684550096220509,0.7384978317694271,0.06468431715410224,1.0,0.09137784624342997,1.0,0.7770878231004493,6.470632861677751e-06,0.9226124021573577,0.7680064053086625,0.9444591582258738
18,latin_hypercube,nan,False,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,11544,9,0.0,1000.0,1000.0,0.0002423740686378073,512,506,True,0.00078125,0.00024232421930892034,False,nan,nan,0.9997576259313622,0.846805864948968,0.30818716233477966,0.46737477503956776,0.8480711690344626,0.39861735176314633,0.7239974554661495,0.39511786867360404,0.3335351693730886,0.6641174672044755,0.11080853471873586,0.885628962006697,0.32034511394924114,0.35279822927742666,0.8527255793366857,0.24325074885899897,0.5391584814072768
19,latin_hypercube,nan,False,False,2,ABNORMAL: ,10,12147,792,1.9372591844404219,0.9319652764420309,0.16140637931425406,0.0020669799125350163,512,504,True,0.0001953125,0.0020666145857244356,False,0.0680347235579691,0.8385936206857459,0.997933020087465,0.4552282414360435,0.583601995791521,0.7166269683669231,0.7687423204669905,0.9142275545464732,0.5015477157218451,0.966255439317621,0.6423336428743188,0.47136823402039474,0.21391360456019762,0.7837995361373734,0.7648763239256918,0.8743560453739935,0.3722847560017406,0.7912473047800609,0.4515277651081037
20,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,11855,855,21.715117769713384,0.9900697233505156,0.010691533439633805,0.007954096401994515,512,502,True,4.8828125e-05,0.007953502162170722,False,0.009930276649484438,0.9893084665603662,0.9920459035980055,0.7692885983619524,0.513146100216513,0.7976753197286669,0.39310954347438226,0.197245409708964,0.8029530795727572,0.5108491041908918,0.3506303933465126,1.0,0.28348261271551545,0.7157524242262244,0.37230603768296106,0.24923582054517815,0.7496218372222206,0.8066430693314723,0.4996189622150887
21,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.5092137669679342,0.7644651283156253,0.11738851297099141,0.9378773339164603,0.23567191862282802,0.23044691537528758,0.013381358237716077,0.09407653597659112,0.5092137669679342,0.7644651283156253,0.11738851297099141,0.9378773339164603,0.23567191862282802,0.23044691537528758,0.013381358237716077,0.09407653597659112
22,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,13018,1584,0.4943770787254772,0.8656069103451484,0.0005918027441035312,0.00011352597598912606,512,506,True,0.00078125,0.00011340571947848765,False,0.13439308965485164,0.9994081972558965,0.9998864740240109,0.9269350860675336,0.5203557588620594,0.5979923243586968,0.24051666267948169,0.14754202181566684,0.9411766103856487,0.23820123656768455,0.9295283696140242,0.5383757101123184,0.08296602991828189,0.9122395466947633,0.6644226060989382,0.7446945695441074,0.24333513498652332,0.7473051909519606,0.0011090498815973238
23,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,11813,954,0.7124048516432652,0.7337996497434219,0.07890177458378134,5.425003551418062e-05,488,474,False,1e-05,5.425125488256466e-05,True,0.26620035025657807,0.9210982254162187,0.9999457499644858,0.38056451467816044,0.6856070247976671,0.6541870409326842,0.4654598966602435,0.5312442565376713,0.2233398538146361,0.08473003955041741,0.4234410010331871,1.0,0.5817850390540864,0.5972549187087423,0.7871301024783639,0.5017980936306785,0.9315609341553677,0.06704412481843419,0.5382815049320178
24,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,12542,873,7.4879788280389015,0.8736207723485269,0.001246153914050252,3.7969632471046566e-05,512,503,True,9.765625e-05,3.743798905297968e-05,False,0.12637922765147314,0.9987538460859497,0.999962030367529,0.48275554278921656,0.8172322413124027,0.15082737555460257,0.6183107539806671,0.8758000737891516,0.27428135787627217,0.848256898353111,0.7788722586433565,0.42154494104561596,0.07150102115005381,0.9188921702861257,0.10361846112971161,0.8396913856829042,0.34004312748707666,0.7293643292559923,0.9828090370910917
25,latin_hypercube,nan,True,False,2,ABNORMAL: ,13,12058,1116,61212.20964589463,0.9799301010973142,0.07965535537305035,7.874295761434169e-06,484,470,False,1e-05,7.874871720159327e-06,True,0.020069898902685894,0.9203446446269496,0.9999921257042386,0.08561121755666581,0.6508050876816995,0.33177168111708283,0.010415851272933825,0.19225754862285885,0.4159538073806195,0.7624277935582942,0.3351338304099271,0.9999836703481777,0.6017711816527621,0.5630704276511961,0.7831863437608831,0.0007049816252707723,0.4359668584109243,0.9334085112092219,0.4620679597121254
26,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,4180,1116,94510.35068032444,0.7398135571868593,0.045930694772997716,2.5634878286773244e-07,139,125,False,1e-05,2.566163549433398e-07,True,0.26018644281314074,0.9540693052270023,0.9999997436512171,0.823732397444138,0.04384413308769218,0.6917258154239017,0.5521842168452857,0.21368590914993307,0.6596829729416251,0.42660965012045876,0.9475691309388067,0.9080359648771414,0.014202588902769892,0.9778016018329165,0.8312454235858392,0.2218157774964897,0.7319875181530766,0.2561672241507737,0.4979726409017045
27,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,5927,603,0.18885492137362428,0.6650447796326803,0.005833519270538434,0.000713536885697641,242,228,False,1e-05,0.0007135699062850165,True,0.33495522036731973,0.9941664807294616,0.9992864631143024,0.3245366941058467,0.3124570455484282,0.762767078077233,0.4035065960056401,0.0005254390741160535,0.5378923015800573,0.5983587344555713,0.03710923813850897,0.36730798624063543,0.2442938753245754,0.9468178705933036,0.718255287120546,0.9613346060448832,0.5674811011725862,0.6583716305639791,0.9785191798153103
28,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31,12639,1287,99725.33129210428,0.9572403966829102,0.0011135115969751475,4.411107093671429e-05,512,503,True,9.765625e-05,4.397531179101133e-05,False,0.04275960331708981,0.9988864884030249,0.9999558889290633,0.3479013920697058,0.02703784827786694,0.28669832311117466,0.20295011730966303,0.35103118849455567,0.994909836316986,0.10372855331887085,0.516422469808869,0.30097365735688114,0.1854071294419892,0.9984572994086759,0.7257220924016384,0.13236755947547843,0.06793911551243834,0.33130746460687444,0.4974574636945941
29,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,6643,882,78821.14570202917,0.926429829117756,0.11376921219201752,0.0005326351075360947,260,246,False,1e-05,0.0005326433434444944,True,0.0735701708822441,0.8862307878079825,0.9994673648924639,0.4871070577520863,0.6768496850775682,0.13157412327204235,0.5047241841055495,0.5488694029270882,0.27959813735389843,0.6033749503250994,0.26753886730283294,0.6286103540019883,0.2690032803633672,0.9278844836744202,0.7751671617399118,0.020955764820239118,0.42167343392778067,0.6332289148853762,0.9594565197415558
30,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.04441691476587753,0.28548305110140804,0.19984776288852799,0.858034752888374,0.539997307920244,0.7492465529940064,0.6285313413267001,0.6190991030796149,0.04441691476587753,0.28548305110140804,0.19984776288852799,0.858034752888374,0.539997307920244,0.7492465529940064,0.6285313413267001,0.6190991030796149
31,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.30405634373641455,0.8526268289887236,0.7194674874460566,0.9190813941851765,0.8642215838828804,0.37277987228514026,0.39753438016034737,0.8076206592095301,0.30405634373641455,0.8526268289887236,0.7194674874460566,0.9190813941851765,0.8642215838828804,0.37277987228514026,0.39753438016034737,0.8076206592095301
32,latin_hypercube,nan,False,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,80,13933,2313,0.5791654893204948,0.9954462982454159,0.008597803152078587,0.00574967453634323,512,502,True,4.8828125e-05,0.005747654803168412,False,0.004553701754584097,0.9914021968479214,0.9942503254636568,0.25701581640017357,0.23536442799890475,0.1382267824552971,0.011050605174794089,0.8170952999253454,0.14218627883727428,0.40382068508149876,0.3030055020796127,0.01003604174992793,0.23661271296197522,0.6600254772900103,0.09757396603807306,0.5239070889124189,0.023884048204309394,0.6199774323251219,0.35785425223908807
33,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,5812,1044,0.5715424833525977,0.9895480346104304,0.05109106520948725,0.00014097606237617466,223,209,False,1e-05,0.000140978504992062,True,0.010451965389569641,0.9489089347905127,0.9998590239376238,0.7559005347401636,0.6972185966392556,0.8244163410792431,0.5927223145934625,0.2866133970018992,0.5555462139963016,0.005113747350337272,0.961555050607291,1.0,0.5066192044520244,0.6329194810309027,0.8408769744448901,0.9960127096111636,0.5601538855653145,0.41394812885621113,0.9559212400563268
34,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,2650,1215,0.005927779427776018,0.9281908551634019,4.801256349939997e-06,3.4683887152331394e-06,63,49,False,1e-05,3.4686577887743653e-06,True,0.07180914483659805,0.9999951987436501,0.9999965316112848,0.28383881826238144,0.73089123773938,0.39019523490825053,0.1975177683421516,0.03283578799971945,0.2520497245480026,0.25999638099835704,0.7915663910139988,0.4300029978964121,0.3873531209408444,0.6118779489926449,0.7400116258424223,0.0009225505603974352,0.4999836480163915,0.3355678458368011,0.9387707373278322
35,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,2636,558,0.21039657346959262,0.9986608345499541,2.1165304075254632e-05,1.089983531443739e-05,93,79,False,1e-05,1.0899746557213597e-05,True,0.0013391654500458589,0.9999788346959247,0.9999891001646856,0.9619154581696434,0.24333503210293603,0.009549658451377303,0.07039944494185463,0.25384214915198205,0.10165203887174339,0.9469710768285138,0.047996335394745286,0.8071919406675818,0.039989278883894135,0.9930794689409737,0.4112658764392899,0.1561333317594914,0.14369437532815946,0.269730469627999,0.982418273840834
36,latin_hypercube,nan,False,False,2,ABNORMAL: ,8,12633,1062,86485.76933542242,0.533749834782627,0.09624568906767428,0.00036909374351201674,512,503,True,9.765625e-05,0.00036904998566156255,False,0.4662501652173729,0.9037543109323257,0.999630906256488,0.4119448216291576,0.17929676176708925,0.6842664489822766,0.5513868504108606,0.18909919482288454,0.6558178223414212,0.11167984153230899,0.30850251500051035,0.12260033972080711,0.268627287614064,0.7257122251409451,0.622431930859345,0.1229210750398984,0.6244603179849642,0.22702477614315597,0.48553812516586325
37,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,1799,819,0.016393171870436044,0.9675989841989022,4.569046877911376e-05,4.4763869419650604e-05,45,31,False,1e-05,4.476388723539948e-05,True,0.0324010158010978,0.9999543095312209,0.9999552361305803,0.21080065964611344,0.8000913435705436,0.46346603855898794,0.3405156346335766,0.5975281008441518,0.25975215774157284,0.2914396785582181,0.5273708309916373,0.13760429029516746,0.10564085378110451,0.8641782807259212,0.38305263040395165,0.6868038222730098,0.18918763498335037,0.2254074410696671,0.50588210798472
38,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,12249,828,99886.63027167805,0.933949999246011,0.0006383440187267553,7.546001850344819e-05,512,503,True,9.765625e-05,7.539037798309778e-05,False,0.06605000075398904,0.9993616559812732,0.9999245399814966,0.44241576160044577,0.6934999019446411,0.9165668802210516,0.7365235086598504,0.39597436701271227,0.23828082862208386,0.43364878061603424,0.91515442648811,0.4288073636745248,0.1027289694060566,0.9676245991563457,0.7560233318971551,0.2368495173402541,0.11010414551787433,0.3088147379076145,0.00011875394410305266
39,latin_hypercube,nan,False,False,2,ABNORMAL: ,6,11905,747,3.1958326957661143,0.7294481745593064,0.29450439656043215,0.040441529347872596,512,505,True,0.000390625,0.04043941232168291,False,0.27055182544069356,0.7054956034395679,0.9595584706521274,0.09858342445724214,0.16154999384203128,0.48238708622175075,0.46392793295442164,0.20517804167721967,0.15117274429024738,0.3716244722456402,0.14709362680718804,0.09502237501962177,1.0,0.018620223570248017,0.30807685041565935,0.013933532481360759,1.6438948582378317e-05,0.5029612473551677,0.031700383824697365
40,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,2224,1215,0.0012430236868025352,0.9804654997396827,4.2465711167505305e-06,4.098862151025173e-06,45,31,False,1e-05,4.098869497703994e-06,True,0.019534500260317368,0.9999957534288832,0.999995901137849,0.8322643605982469,0.5192242962558079,0.5169819780914054,0.6570703284544479,0.7065268574712354,0.8360625872674109,0.5129885197892872,0.8122253226130024,0.7911410552943315,0.030964348252934447,0.9600659836107026,0.7986175504995594,0.230901233000015,0.7259578379312663,0.7409658426002125,0.9972775155789494
41,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,1194,9,0.0,1000.0,1000.0,0.7877252808919419,52,38,False,1e-05,0.7877252818838142,True,nan,nan,0.2122747191080581,0.5029452817167667,0.7551895409922699,0.24359957498759732,0.8883036988993239,0.7963250095643711,0.17754940351163637,0.1127819815513006,0.3756597536286718,0.47736374081904237,0.7424543576339145,0.2603352597888657,0.8960610326514729,0.8017646073870784,0.20451211189826815,0.12493313970241124,0.4750858341202304
42,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,8059,1107,198.5704172595266,0.976469994155903,0.24682677577281786,0.004883275990395397,307,293,False,1e-05,0.004883313963306657,True,0.023530005844096993,0.7531732242271821,0.9951167240096046,0.1357053414389473,0.9400549960579406,0.13737819206799662,0.15739518535369668,0.601856887854143,0.2863798655561516,0.5995711870706567,0.955483244258054,0.10349511559322748,0.7035107321523463,0.29284154989742583,0.1349450249300845,0.6581963236748235,0.15733386149079318,0.5591610761942136,0.0038645816958959296
43,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6,11898,441,1.6171328318340334,0.608723780058276,0.1422420042122977,0.00019407049716135827,512,503,True,9.765625e-05,0.00019405242333869754,False,0.391276219941724,0.8577579957877023,0.9998059295028386,0.1752594609188571,0.29696789914616395,0.7089346830406225,0.5963595635353283,0.1486331627065834,0.7414382123487466,0.1298545409617245,0.6908091518156242,0.10946818207573146,0.17724363612483512,0.8029871630453542,0.47993765050353104,0.2578162990272553,0.7604625542280565,0.2400167453578421,0.5086756536872524
44,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,11520,747,13.365320805151304,0.930544789249603,0.3112919383754329,0.08845936657649578,512,502,True,4.8828125e-05,0.08834407782034837,False,0.069455210750397,0.6887080616245671,0.9115406334235042,0.42542118529755407,0.9145992833948356,0.25771650671823226,0.5546855645338475,0.8155935562500511,0.38511921770287316,0.5820180540854579,0.4205658339879519,1.0,0.9996467121863308,0.0002041497720201518,0.0,0.9299790172164326,0.14971326953124042,0.5000352938196829,0.9994189387159043
45,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,11820,819,147.89470341600068,0.9772179505304339,9.220039637769517e-05,1.8325984335598733e-05,512,500,True,1.220703125e-05,1.83106762275953e-05,False,0.022782049469566117,0.9999077996036223,0.9999816740156644,0.5927923310108404,0.9370498252088475,0.5217557563245077,0.6380862383020729,0.5367588316288918,0.9100650914018168,0.9871662142239782,0.8542105051088796,0.656139935112892,1.0,0.18787546455203472,0.06138109507078991,0.0015584469638896703,0.9999999999222807,0.5003254910349146,0.0
46,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,1828,936,1.2789296771725198,0.9331047595684477,0.057381061928962085,0.040293616348831884,39,25,False,1e-05,0.04029361920575625,True,0.06689524043155223,0.9426189380710379,0.9597063836511681,0.2239128388286949,0.4303226007049124,0.07043723052366002,0.42581436860923444,0.11727878321546566,0.05313726860920641,0.724918297917174,0.23542560725163875,0.015199652498376275,0.517827192620134,0.5227017539831991,0.9861359149173555,0.581602074585817,0.06047209681533347,0.03521204254191189,0.6583714720806663
