selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,lepton_electron_unpolarized_proton_unpolarized_C_e_p,lepton_electron_unpolarized_proton_unpolarized_C_e_gamma,lepton_electron_unpolarized_proton_unpolarized_C_p_gamma,lepton_electron_unpolarized_proton_unpolarized_C_e_rest,lepton_electron_unpolarized_proton_unpolarized_C_p_rest,lepton_electron_unpolarized_proton_unpolarized_C_gamma_rest,lepton_electron_unpolarized_proton_unpolarized_W_purity,lepton_electron_unpolarized_proton_L_C_e_p,lepton_electron_unpolarized_proton_L_C_e_gamma,lepton_electron_unpolarized_proton_L_C_p_gamma,lepton_electron_unpolarized_proton_L_C_e_rest,lepton_electron_unpolarized_proton_L_C_p_rest,lepton_electron_unpolarized_proton_L_C_gamma_rest,lepton_electron_unpolarized_proton_L_W_purity,lepton_electron_L_proton_unpolarized_C_e_p,lepton_electron_L_proton_unpolarized_C_e_gamma,lepton_electron_L_proton_unpolarized_C_p_gamma,lepton_electron_L_proton_unpolarized_C_e_rest,lepton_electron_L_proton_unpolarized_C_p_rest,lepton_electron_L_proton_unpolarized_C_gamma_rest,lepton_electron_L_proton_unpolarized_W_purity,lepton_electron_unpolarized_proton_Tx_C_e_p,lepton_electron_unpolarized_proton_Tx_C_e_gamma,lepton_electron_unpolarized_proton_Tx_C_p_gamma,lepton_electron_unpolarized_proton_Tx_C_e_rest,lepton_electron_unpolarized_proton_Tx_C_p_rest,lepton_electron_unpolarized_proton_Tx_C_gamma_rest,lepton_electron_unpolarized_proton_Tx_W_purity,lepton_electron_unpolarized_proton_Ty_C_e_p,lepton_electron_unpolarized_proton_Ty_C_e_gamma,lepton_electron_unpolarized_proton_Ty_C_p_gamma,lepton_electron_unpolarized_proton_Ty_C_e_rest,lepton_electron_unpolarized_proton_Ty_C_p_rest,lepton_electron_unpolarized_proton_Ty_C_gamma_rest,lepton_electron_unpolarized_proton_Ty_W_purity,lepton_electron_Tx_proton_unpolarized_C_e_p,lepton_electron_Tx_proton_unpolarized_C_e_gamma,lepton_electron_Tx_proton_unpolarized_C_p_gamma,lepton_electron_Tx_proton_unpolarized_C_e_rest,lepton_electron_Tx_proton_unpolarized_C_p_rest,lepton_electron_Tx_proton_unpolarized_C_gamma_rest,lepton_electron_Tx_proton_unpolarized_W_purity,lepton_electron_Ty_proton_unpolarized_C_e_p,lepton_electron_Ty_proton_unpolarized_C_e_gamma,lepton_electron_Ty_proton_unpolarized_C_p_gamma,lepton_electron_Ty_proton_unpolarized_C_e_rest,lepton_electron_Ty_proton_unpolarized_C_p_rest,lepton_electron_Ty_proton_unpolarized_C_gamma_rest,lepton_electron_Ty_proton_unpolarized_W_purity,lepton_electron_L_proton_L_C_e_p,lepton_electron_L_proton_L_C_e_gamma,lepton_electron_L_proton_L_C_p_gamma,lepton_electron_L_proton_L_C_e_rest,lepton_electron_L_proton_L_C_p_rest,lepton_electron_L_proton_L_C_gamma_rest,lepton_electron_L_proton_L_W_purity,lepton_electron_L_proton_Tx_C_e_p,lepton_electron_L_proton_Tx_C_e_gamma,lepton_electron_L_proton_Tx_C_p_gamma,lepton_electron_L_proton_Tx_C_e_rest,lepton_electron_L_proton_Tx_C_p_rest,lepton_electron_L_proton_Tx_C_gamma_rest,lepton_electron_L_proton_Tx_W_purity,lepton_electron_L_proton_Ty_C_e_p,lepton_electron_L_proton_Ty_C_e_gamma,lepton_electron_L_proton_Ty_C_p_gamma,lepton_electron_L_proton_Ty_C_e_rest,lepton_electron_L_proton_Ty_C_p_rest,lepton_electron_L_proton_Ty_C_gamma_rest,lepton_electron_L_proton_Ty_W_purity,lepton_electron_Tx_proton_Tx_C_e_p,lepton_electron_Tx_proton_Tx_C_e_gamma,lepton_electron_Tx_proton_Tx_C_p_gamma,lepton_electron_Tx_proton_Tx_C_e_rest,lepton_electron_Tx_proton_Tx_C_p_rest,lepton_electron_Tx_proton_Tx_C_gamma_rest,lepton_electron_Tx_proton_Tx_W_purity,lepton_electron_Tx_proton_Ty_C_e_p,lepton_electron_Tx_proton_Ty_C_e_gamma,lepton_electron_Tx_proton_Ty_C_p_gamma,lepton_electron_Tx_proton_Ty_C_e_rest,lepton_electron_Tx_proton_Ty_C_p_rest,lepton_electron_Tx_proton_Ty_C_gamma_rest,lepton_electron_Tx_proton_Ty_W_purity
W_purity,P_W,lepton_electron_L_proton_L,enhanced_region_0,0,1,3.2918389517864327e-01,9.9999999999999989e-01,nan,electron,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,3.0018493188547934e-01,1.5707949999999999e+00,3.0434178831651124e+00,6.1850105367549055e+00,1.8000000000000000e+00,3.0434178831651120e+00,1.6385405794169429e+01,8.2650265992835292e-01,-3.1263260229850109e+00,4.3194267855283446e+00,9.6069920675302789e-01,1.7072562555244991e+02,1.0565272035023554e-07,6.6295399912449522e+00,1.0565272035023554e-07,6.6295399912449522e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666142949630269e-01,2.5207420838169181e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8660865327467225e-02,0.0000000000000000e+00,1.1713867484751214e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4510409923772583e-01,2.4156063260782901e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6782615995519357e-01,4.8503603712957569e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7682479395079667e-01,0.0000000000000000e+00,4.3008504074771303e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7211831378571349e-01,0.0000000000000000e+00,4.3008659888907827e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6427216968977271e-01,3.0539421705052999e-01,4.3522249965019910e-02,7.8510700256212844e-06,3.1393523172410759e-01,3.1090375274853743e-01,7.2730337352489155e-02,3.2918389517864327e-01,1.4180729295497770e-02,1.1648133749557360e-04,3.1820542353228509e-07,1.4437030030049213e-02,1.4436560126601912e-02,2.7082745699478629e-03,2.4565939068391049e-01,1.3465905031703350e-02,1.1079032558940390e-04,3.9417524614259944e-07,1.3709287440126706e-02,1.3708839767651339e-02,2.5717628095807761e-03,2.5142795200053802e-01,1.9443332821778014e-05,4.3009161417114299e-02,2.2612227208470438e-07,9.9999569062137017e-01,9.9907036453480214e-01,9.9999569043237535e-01,1.3551969719977047e-01,1.9408682262672185e-05,4.3015179908426869e-02,2.4050194454657488e-07,9.9850794028191803e-01,9.9758097470796503e-01,9.9850794009318744e-01,3.2428795478484440e-01
W_purity,P_W,lepton_electron_L_proton_L,enhanced_region_0,0,2,3.2674788825753404e-01,1.0000000000000000e+00,nan,electron,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.5482015630498123e-01,1.5707949999999999e+00,2.9452431127404317e+00,6.0868357663302239e+00,1.8000000000000000e+00,2.9452431127404308e+00,1.6532911595425738e+01,8.3276085067464944e-01,-3.1544700467571500e+00,4.2000650080483952e+00,9.6206303812211524e-01,1.7230508448298357e+02,1.0565272035023554e-07,6.6892208799857773e+00,1.0565272035023554e-07,6.6892208799857773e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666127178363146e-01,2.3514006474761017e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.3648974735111167e-02,0.0000000000000000e+00,8.1213644704581560e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4994572160432110e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6835867219569420e-01,6.4025837410398340e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7420042076272457e-01,0.0000000000000000e+00,2.9818621834456327e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6972412801401568e-01,0.0000000000000000e+00,2.9818723331986707e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6440722508121536e-01,4.0268187794735766e-01,4.7872512659435422e-02,8.6672030773286774e-06,4.1273215325584356e-01,4.0994640246542557e-01,9.0526974702948779e-02,3.2674788825753404e-01,1.4135257429252904e-02,8.0462496721484179e-05,3.0126705578184493e-07,1.4390487503280359e-02,1.4390262556980350e-02,2.6982631542612169e-03,2.5072803562189344e-01,1.3613184799377637e-02,7.7572852887428646e-05,3.5732129352458381e-07,1.3858988507348839e-02,1.3858771411237359e-02,2.5986072809186735e-03,2.5434947803029556e-01,1.9461254486510324e-05,2.9819364487753682e-02,1.9192518518602276e-07,9.9997776179626097e-01,9.9953305577403173e-01,9.9997776160685792e-01,1.2457257461938522e-01,1.9446266652152768e-05,2.9822356144822482e-02,2.0191178714717675e-07,9.9901931097947361e-01,9.9857408877829112e-01,9.9901931079020068e-01,3.1372680826085703e-01
W_purity,P_W,lepton_electron_L_proton_L,enhanced_region_1,1,1,3.0556222338269229e-01,1.0000000000000000e+00,nan,electron,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,3.5666629064458311e-01,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.8000000000000000e+00,0.0000000000000000e+00,1.6171498857763069e+01,8.1739565323788888e-01,-3.0855127000317131e+00,4.4925203989857376e+00,9.5872143376090713e-01,1.6879213768013244e+02,1.0565272035023554e-07,6.5429931845171563e+00,1.0565272035023554e-07,6.5429931845171563e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6665866591515124e-01,2.5210852294677011e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.1941513937972869e-02,0.0000000000000000e+00,1.6927365530160178e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4204493048863673e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6653064320562722e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8048316781702320e-01,0.0000000000000000e+00,6.2149329236550310e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7596602818146259e-01,0.0000000000000000e+00,6.2149559643822190e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6867613054431402e-01,2.2241393099873724e-01,3.8011124105737232e-02,6.8270590691582392e-06,2.2959494380611675e-01,2.2642657242782127e-01,5.6972623313571606e-02,3.0556222338269229e-01,1.4246604788850646e-02,1.6927360118968745e-04,3.0780859265329245e-07,1.4504619944848264e-02,1.4503632175669152e-02,2.7236456884211268e-03,2.4197036412778675e-01,1.3290051636828190e-02,1.5829114992573640e-04,4.3558701467291994e-07,1.3530747605400172e-02,1.3529821686289786e-02,2.5407975168477482e-03,2.5030766930954129e-01,1.9395663694334743e-05,6.2149329182482282e-02,2.7934763396908480e-07,9.9999629038484006e-01,9.9806314512944849e-01,9.9999629019657610e-01,2.0465126422374905e-01,1.9349082708983997e-05,6.2137586427625319e-02,2.8610632500865564e-07,9.9739750424390750e-01,9.9546004531710575e-01,9.9739750405618055e-01,3.3539804844663912e-01
W_purity,P_W,lepton_electron_L_proton_L,enhanced_region_1,1,2,3.0512994693723056e-01,9.9999999999999989e-01,nan,electron,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,3.0018493188547934e-01,1.5707949999999999e+00,9.8174770424680702e-02,3.2397674240144743e+00,1.8000000000000000e+00,9.8174770424681035e-02,1.6385405794169429e+01,8.2650265992835281e-01,-3.1263260229850109e+00,4.3194267855283446e+00,9.6069920675302800e-01,1.7072562555244991e+02,1.0565271990614633e-07,6.6295399912449522e+00,1.0565271990614633e-07,6.6295399912449522e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6665857407519524e-01,1.9923356501286614e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8660866320992737e-02,0.0000000000000000e+00,1.1713867496923543e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4506628202538042e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6549377034521395e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7682182377420005e-01,0.0000000000000000e+00,4.3008503903826316e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7254024330403339e-01,0.0000000000000000e+00,4.3008659915354547e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6909334884189847e-01,3.0539421526735205e-01,4.3522250705941130e-02,7.8512464613808702e-06,3.1393523172294691e-01,3.1090375274684839e-01,7.2730337358856159e-02,3.0512994693723056e-01,1.4341693428296149e-02,1.1780347326288941e-04,2.5497939353456392e-07,1.4600903370684299e-02,1.4600428132295276e-02,2.7390150339314128e-03,2.4438140872958333e-01,1.3465905031570266e-02,1.1079032554218762e-04,3.9417525074525450e-07,1.3709287440037625e-02,1.3708839767570353e-02,2.5717628097966247e-03,2.5064386976414238e-01,1.9441182441518743e-05,4.3009161387202087e-02,2.2604369490936294e-07,9.9999569062137061e-01,9.9907036453480347e-01,9.9999569043237568e-01,2.0913907162230114e-01,1.9406219329269763e-05,4.3001830155789997e-02,2.3507052079392621e-07,9.9819806498654018e-01,9.9727138710429519e-01,9.9819806479784712e-01,3.2466249629105737e-01
W_purity,P_W,lepton_electron_L_proton_L,enhanced_region_2,2,1,2.4633524120518555e-01,1.0000000000000000e+00,nan,electron,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.1758783114636984e+00,1.5707949999999999e+00,1.9634954084936211e+00,5.1050880620834143e+00,1.0000000000000000e+00,1.9634954084936207e+00,1.8777266181766400e+01,9.5739509679360302e-01,-1.0335835883122058e+01,1.7154484550825322e+00,9.5042018244924342e-01,1.6782886203185885e+02,5.8695955706955516e-08,4.2207152080185928e+00,5.8695955706955516e-08,4.2207152080185928e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6664098755139681e-01,4.6912027167628533e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8455183483078450e-03,0.0000000000000000e+00,4.8225356009612652e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3176063805838990e-01,6.9541211678014747e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7760556941552791e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7116205470673901e-01,0.0000000000000000e+00,3.4103535592703987e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6087290515548422e-01,0.0000000000000000e+00,3.4101105959441193e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6597840511181647e-01,5.2726426133876936e-01,1.4708219366347000e-01,1.2159036607894969e-05,6.1957631977736860e-01,6.0186513811970510e-01,3.2537242322834492e-01,2.4633524120518555e-01,2.4125416025305435e-02,4.5403667346313319e-04,5.6833666240496405e-07,2.7542584051509271e-02,2.7538841429085987e-02,1.3287521760922398e-02,3.3236274291255946e-01,2.5021816078562575e-02,4.7015080383123065e-04,5.7270268948002855e-07,2.8565939117669671e-02,2.8562069886899927e-02,1.3781204477787849e-02,3.3233730752367641e-01,1.8145933244118539e-04,3.4114906318239380e-02,5.7761685689072337e-07,9.9838379438451696e-01,9.9780076871613954e-01,9.9838377789410204e-01,1.5022122629948034e-01,1.8171383493748589e-04,3.4108244542058019e-02,5.7708788397947686e-07,9.9979199758637394e-01,9.9921002100565048e-01,9.9979198107296152e-01,1.6924305568739056e-01
W_purity,P_W,lepton_electron_L_proton_L,enhanced_region_2,2,2,2.4392952545038654e-01,1.0000000000000000e+00,nan,electron,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.1758783114636984e+00,1.5707949999999999e+00,1.1780972450961720e+00,4.3196898986859651e+00,1.0000000000000000e+00,1.1780972450961724e+00,1.8777266181766397e+01,9.5739509679360313e-01,-1.0335835883122055e+01,1.7154484550825315e+00,9.5042018244924320e-01,1.6782886203185873e+02,5.8695955706955516e-08,4.2207152080185937e+00,5.8695955706955516e-08,4.2207152080185937e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6663704416096620e-01,1.3229948929808785e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8455799625947740e-03,0.0000000000000000e+00,4.8225356015457440e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3173120476792500e-01,6.9512695599627250e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5567169635165365e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7115821232479839e-01,0.0000000000000000e+00,3.4103535731788426e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6263971116731157e-01,0.0000000000000000e+00,3.4101106032838079e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7162161527597339e-01,5.2726426148942374e-01,1.4708219337607722e-01,1.2158178170824588e-05,6.1957631976555794e-01,6.0186513810455378e-01,3.2537242324693844e-01,2.4392952545038654e-01,2.7322748448565602e-02,5.1421001951863332e-04,5.8919842989676408e-07,3.1192792239768469e-02,3.1188553607310425e-02,1.5048511729623900e-02,3.3091353208053609e-01,2.5021816077750881e-02,4.7015080309829036e-04,5.7272893892387766e-07,2.8565939116791315e-02,2.8562069886037003e-02,1.3781204478488728e-02,3.3172243905895787e-01,1.8145787838649442e-04,3.4114906236449104e-02,5.7845500045505815e-07,9.9838379438469393e-01,9.9780076871631807e-01,9.9838377789427890e-01,1.7328714820870778e-01,1.8166291298380699e-04,3.4098827957942494e-02,5.7774707825357010e-07,9.9951596458843506e-01,9.9893414867829045e-01,9.9951594807940614e-01,1.7100915616017182e-01
W_purity,P_W,lepton_electron_L_proton_L,enhanced_region_3,3,1,2.2731806006303543e-01,1.0000000000000000e+00,nan,electron,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2053301925848765e+00,1.5707949999999999e+00,9.8174770424681057e-01,4.1233403578366037e+00,1.0000000000000000e+00,9.8174770424681035e-01,1.8299867208363526e+01,9.4572521311297886e-01,-1.0073054420832852e+01,1.9300659661939621e+00,9.3768605443913577e-01,1.6150719699935001e+02,5.8695955540422062e-08,4.1134064524621596e+00,5.8695955540422062e-08,4.1134064524621596e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6663594928372924e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2120388461838760e-03,0.0000000000000000e+00,1.0948634240743470e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2961176607801801e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5077192222545516e-01,3.5290151374378161e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7718199325120415e-01,0.0000000000000000e+00,7.7423512901704045e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5921296007825422e-01,0.0000000000000000e+00,7.7420466363455301e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7795829229030202e-01,3.0311191895177897e-01,1.2771923881147035e-01,1.0496780999721955e-05,3.6881886981055745e-01,3.4599877871900153e-01,2.1012025524894856e-01,2.2731806006303543e-01,2.7863387357164263e-02,1.1953493618384230e-03,9.0894519949041963e-07,3.1828191064404619e-02,3.1805736702072561e-02,1.5383932740275191e-02,3.2711361435345171e-01,2.4211675697902005e-02,1.0366354846523065e-03,8.3179953271298111e-07,2.7656784145775253e-02,2.7637349671210301e-02,1.3367590250339087e-02,3.3056348824537013e-01,1.8095426521014257e-04,7.7474248392166545e-02,8.6086320683840510e-07,9.9708005815794931e-01,9.9406558295369540e-01,9.9708004173815190e-01,1.7485404563978943e-01,1.8111041252058232e-04,7.7389649571290686e-02,8.5743687995118464e-07,9.9795289957669819e-01,9.9494765285089926e-01,9.9795288314235164e-01,1.7786890463726263e-01
W_purity,P_W,lepton_electron_L_proton_L,enhanced_region_3,3,2,2.1311398930821324e-01,9.9999999999999978e-01,nan,electron,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2246188347566886e+00,1.5707949999999999e+00,8.8357293382212987e-01,4.0251655874119230e+00,1.0000000000000000e+00,8.8357293382212931e-01,1.7984800261856869e+01,9.3784830043360812e-01,-9.8996276697599583e+00,2.0717061616307157e+00,9.2928196676398678e-01,1.5824344691439154e+02,5.8695955651444365e-08,4.0425863547447234e+00,5.8695955651444365e-08,4.0425863547447234e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6663541576284796e-01,8.2876152594139700e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7875205909626087e-03,0.0000000000000000e+00,1.4978191583302431e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2810957995511059e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4868868656500675e-01,8.8574053647150208e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8128305490995691e-01,0.0000000000000000e+00,1.0591692798317209e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5815608461336067e-01,0.0000000000000000e+00,1.0591471778386630e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8284896085443428e-01,2.3181607816287686e-01,1.1450726864748596e-01,9.3757152256439444e-06,2.8832859106611702e-01,2.6461568725140339e-01,1.7144877065726905e-01,2.1311398930821324e-01,2.7990039641871203e-02,1.6481348852069025e-03,1.0669838654170368e-06,3.1992824683659063e-02,3.1950344032220870e-02,1.5495112388343259e-02,3.2439166760384991e-01,2.3698660350780922e-02,1.3935157261711574e-03,9.5043751963353880e-07,2.7087646836180437e-02,2.7051778609648212e-02,1.3119226345068916e-02,3.3009340885145289e-01,1.8046419754180689e-04,1.0600295678056697e-01,9.9884573681746680e-07,9.9659810700950657e-01,9.9094457969804539e-01,9.9659809067056238e-01,1.7615009422458333e-01,1.8044678956792787e-04,1.0584642974003830e-01,9.9631537467907729e-07,9.9648929216926307e-01,9.9085187727170354e-01,9.9648927583168367e-01,1.8344261203135384e-01
