detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_15,C_p_gamma,polarization_cluster_03_local_minimum_15,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1415861876778011e+00,2.2994490074445224e+00,p_gamma_lepton,|-1+1+1>,5,1,-1,1,6.6927211166411937e-01,3.6628243591668417e+00,3.7234671269607489e+00,1.3900697825794828e+00,1.3864207445557337e+01,5.0000135193663375e-01,1,9.9999999824366914e-01
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_15,C_p_gamma,polarization_cluster_03_local_minimum_15,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1415861876778011e+00,2.2994490074445224e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,6.6926564463172800e-01,3.6628152997190320e+00,3.7234570526514932e+00,1.3900710537964467e+00,1.3864132422940145e+01,4.9999864630703544e-01,2,9.9999999824366914e-01
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_22,C_p_gamma,polarization_cluster_03_local_minimum_22,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1415839021277301e+00,2.3518895680568384e+00,p_gamma_lepton,|-1+1+1>,5,1,-1,1,2.9290398977873142e+01,-3.5870393354001246e-15,2.9290398977873142e+01,-1.2246467991473530e-16,8.5792747228299197e+02,5.0000223672078314e-01,1,9.9999999992340061e-01
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_22,C_p_gamma,polarization_cluster_03_local_minimum_22,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1415839021277301e+00,2.3518895680568384e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,2.9290267947034305e+01,3.5870232887503866e-15,2.9290267947034305e+01,1.2246467991473527e-16,8.5791979640906527e+02,4.9999776320261741e-01,2,9.9999999992340061e-01
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_23,C_p_gamma,polarization_cluster_03_local_minimum_23,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1415712407617926e+00,8.5958417726289260e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,1.2687153184236961e+00,6.8361075956398987e-01,1.4411669680486698e+00,4.9422017731552959e-01,2.0769622297945962e+00,5.0000035675763299e-01,1,9.9999999952100316e-01
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_23,C_p_gamma,polarization_cluster_03_local_minimum_23,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1415712407617926e+00,8.5958417726289260e-01,p_gamma_lepton,|-1+1+1>,5,1,-1,1,-1.4411659390640899e+00,1.9294986046437498e-15,1.4411659390640899e+00,3.1415926535897918e+00,2.0769592639184800e+00,4.9999964276337017e-01,2,9.9999999952100316e-01
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_24,C_p_gamma,polarization_cluster_03_local_minimum_24,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1415897261026293e+00,2.3552708954520671e+00,p_gamma_lepton,|-1+1+1>,5,1,-1,1,1.1961944636109497e+02,-8.7761043450087583e-13,1.1961944636109497e+02,-7.3366869785673058e-15,1.4308811947734877e+04,5.0000227448394119e-01,1,9.9999999999067757e-01
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_24,C_p_gamma,polarization_cluster_03_local_minimum_24,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1415897261026293e+00,2.3552708954520671e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,1.1957266749673978e+02,-3.3255007325835795e+00,1.1961890221619785e+02,-2.7804378666097949e-02,1.4308681767408307e+04,4.9999772550673638e-01,2,9.9999999999067757e-01
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_30,C_p_gamma,polarization_cluster_03_local_minimum_30,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1415875813987788e+00,8.4754483373251410e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,1.4034797699847501e-01,-1.0828210373324698e+00,1.0918786349852856e+00,-1.4419016430274796e+00,1.1921989535373305e+00,5.0000211514415660e-01,1,9.9999998711447269e-01
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_30,C_p_gamma,polarization_cluster_03_local_minimum_30,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1415875813987788e+00,8.4754483373251410e-01,p_gamma_lepton,|-1+1+1>,5,1,-1,1,-9.1677076402726376e-01,-5.9306003270341234e-01,1.0918740019641944e+00,-2.5673989941890083e+00,1.1921888361653055e+00,4.9999787197031614e-01,2,9.9999998711447269e-01
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_36,C_p_gamma,polarization_cluster_03_local_minimum_36,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1415645897426554e+00,8.3444635885552487e-01,p_gamma_lepton,|-1+1+1>,5,1,-1,1,1.0629197298655845e+01,0.0000000000000000e+00,1.0629197298655845e+01,0.0000000000000000e+00,1.1297983521375271e+02,5.0000199678973845e-01,1,9.9999999919716454e-01
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_36,C_p_gamma,polarization_cluster_03_local_minimum_36,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,3.1415645897426554e+00,8.3444635885552487e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.0629154841662920e+01,0.0000000000000000e+00,1.0629154841662920e+01,3.1415926535897931e+00,1.1297893264804631e+02,4.9999800240742609e-01,2,9.9999999919716454e-01
