selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,lepton_muon_unpolarized_proton_unpolarized_C_mu_p,lepton_muon_unpolarized_proton_unpolarized_C_mu_gamma,lepton_muon_unpolarized_proton_unpolarized_C_p_gamma,lepton_muon_unpolarized_proton_unpolarized_C_mu_rest,lepton_muon_unpolarized_proton_unpolarized_C_p_rest,lepton_muon_unpolarized_proton_unpolarized_C_gamma_rest,lepton_muon_unpolarized_proton_unpolarized_W_purity,lepton_muon_unpolarized_proton_L_C_mu_p,lepton_muon_unpolarized_proton_L_C_mu_gamma,lepton_muon_unpolarized_proton_L_C_p_gamma,lepton_muon_unpolarized_proton_L_C_mu_rest,lepton_muon_unpolarized_proton_L_C_p_rest,lepton_muon_unpolarized_proton_L_C_gamma_rest,lepton_muon_unpolarized_proton_L_W_purity,lepton_muon_L_proton_unpolarized_C_mu_p,lepton_muon_L_proton_unpolarized_C_mu_gamma,lepton_muon_L_proton_unpolarized_C_p_gamma,lepton_muon_L_proton_unpolarized_C_mu_rest,lepton_muon_L_proton_unpolarized_C_p_rest,lepton_muon_L_proton_unpolarized_C_gamma_rest,lepton_muon_L_proton_unpolarized_W_purity,lepton_muon_unpolarized_proton_Tx_C_mu_p,lepton_muon_unpolarized_proton_Tx_C_mu_gamma,lepton_muon_unpolarized_proton_Tx_C_p_gamma,lepton_muon_unpolarized_proton_Tx_C_mu_rest,lepton_muon_unpolarized_proton_Tx_C_p_rest,lepton_muon_unpolarized_proton_Tx_C_gamma_rest,lepton_muon_unpolarized_proton_Tx_W_purity,lepton_muon_unpolarized_proton_Ty_C_mu_p,lepton_muon_unpolarized_proton_Ty_C_mu_gamma,lepton_muon_unpolarized_proton_Ty_C_p_gamma,lepton_muon_unpolarized_proton_Ty_C_mu_rest,lepton_muon_unpolarized_proton_Ty_C_p_rest,lepton_muon_unpolarized_proton_Ty_C_gamma_rest,lepton_muon_unpolarized_proton_Ty_W_purity,lepton_muon_Tx_proton_unpolarized_C_mu_p,lepton_muon_Tx_proton_unpolarized_C_mu_gamma,lepton_muon_Tx_proton_unpolarized_C_p_gamma,lepton_muon_Tx_proton_unpolarized_C_mu_rest,lepton_muon_Tx_proton_unpolarized_C_p_rest,lepton_muon_Tx_proton_unpolarized_C_gamma_rest,lepton_muon_Tx_proton_unpolarized_W_purity,lepton_muon_Ty_proton_unpolarized_C_mu_p,lepton_muon_Ty_proton_unpolarized_C_mu_gamma,lepton_muon_Ty_proton_unpolarized_C_p_gamma,lepton_muon_Ty_proton_unpolarized_C_mu_rest,lepton_muon_Ty_proton_unpolarized_C_p_rest,lepton_muon_Ty_proton_unpolarized_C_gamma_rest,lepton_muon_Ty_proton_unpolarized_W_purity,lepton_muon_L_proton_L_C_mu_p,lepton_muon_L_proton_L_C_mu_gamma,lepton_muon_L_proton_L_C_p_gamma,lepton_muon_L_proton_L_C_mu_rest,lepton_muon_L_proton_L_C_p_rest,lepton_muon_L_proton_L_C_gamma_rest,lepton_muon_L_proton_L_W_purity,lepton_muon_L_proton_Tx_C_mu_p,lepton_muon_L_proton_Tx_C_mu_gamma,lepton_muon_L_proton_Tx_C_p_gamma,lepton_muon_L_proton_Tx_C_mu_rest,lepton_muon_L_proton_Tx_C_p_rest,lepton_muon_L_proton_Tx_C_gamma_rest,lepton_muon_L_proton_Tx_W_purity,lepton_muon_L_proton_Ty_C_mu_p,lepton_muon_L_proton_Ty_C_mu_gamma,lepton_muon_L_proton_Ty_C_p_gamma,lepton_muon_L_proton_Ty_C_mu_rest,lepton_muon_L_proton_Ty_C_p_rest,lepton_muon_L_proton_Ty_C_gamma_rest,lepton_muon_L_proton_Ty_W_purity,lepton_muon_Tx_proton_Tx_C_mu_p,lepton_muon_Tx_proton_Tx_C_mu_gamma,lepton_muon_Tx_proton_Tx_C_p_gamma,lepton_muon_Tx_proton_Tx_C_mu_rest,lepton_muon_Tx_proton_Tx_C_p_rest,lepton_muon_Tx_proton_Tx_C_gamma_rest,lepton_muon_Tx_proton_Tx_W_purity,lepton_muon_Tx_proton_Ty_C_mu_p,lepton_muon_Tx_proton_Ty_C_mu_gamma,lepton_muon_Tx_proton_Ty_C_p_gamma,lepton_muon_Tx_proton_Ty_C_mu_rest,lepton_muon_Tx_proton_Ty_C_p_rest,lepton_muon_Tx_proton_Ty_C_gamma_rest,lepton_muon_Tx_proton_Ty_W_purity
W_purity,P_W,lepton_muon_L_proton_unpolarized,enhanced_region_0,0,1,3.3333333292269690e-01,9.9999912023854631e-01,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,9.2974464223269479e-02,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,1.5707963267948966e+00,1.6833462298753105e+01,8.4623849555046238e-01,-3.2024729044138036e+00,3.9384834991014683e+00,9.6447319634924622e-01,1.8000000000000000e+02,4.5169372866507808e-03,6.8200116344575843e+00,4.5169372866507808e-03,6.8200116344575843e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666666646858022e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.7734908224366077e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4621672431026700e-07,1.2202252690262164e-11,4.5666254880693820e-08,1.7689323324965231e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3333333292269690e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.3246110080910541e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6688743516697979e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.3246110080302139e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666672371267779e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.1884087535587865e-11,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666666647496864e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.4591212059778005e-12,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666884728813108e-01,2.9568269450349608e-05,1.0381516333008529e-01,5.1731404571199848e-04,1.0381516847455523e-01,5.1823202678039895e-04,1.0381645315173002e-01,3.3240023465417823e-01,6.8950433750244986e-05,4.5666135535198026e-08,1.3246122076237333e-03,7.0181238981896932e-05,1.3264700930734259e-03,1.3246768461603754e-03,3.3377487032281850e-01,6.8950422335318690e-05,4.5666233195054289e-08,1.3244348453923867e-03,7.0181227908336678e-05,1.3262929798191592e-03,1.3244994941174178e-03,3.3333333292269707e-01,7.8398361630468571e-11,1.4753587240790011e-11,1.3246121844435743e-03,9.9999912270089575e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.6688743517441487e-01,3.0534865147195737e-10,6.0541363098227005e-12,1.3246121962300461e-03,9.9999912270082036e-01,9.9999999999994094e-01,9.9999999999994094e-01,1.6666697905458444e-01
W_purity,P_W,lepton_muon_L_proton_unpolarized,enhanced_region_0,0,2,3.3271395749863070e-01,9.9999909932602338e-01,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,9.3363410489361198e-02,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,1.8000000000000000e+00,1.6689710972195777e+00,1.6833021628027009e+01,8.4621991702765909e-01,-3.2023888779525849e+00,3.9388401433732052e+00,9.6446912230700366e-01,1.7972300805626125e+02,4.5169372866506810e-03,6.8198333123230537e+00,4.5169372866506810e-03,6.8198333123230537e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666576300556324e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.9288967233257121e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1834332967701554e-04,6.2640085284347491e-11,9.9622225831785837e-08,4.0423397438166794e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3271395749863070e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.3246537671890552e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6717062114558343e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.3246550225241291e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6671552137327059e-01,0.0000000000000000e+00,3.9320827907727058e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6667216459003009e-01,0.0000000000000000e+00,3.9320812512276579e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666757098147023e-01,1.1378591472245694e-01,8.5432601291410712e-02,9.5678037796959314e-01,1.7553712348262335e-01,9.6899084434665350e-01,9.6607181486616200e-01,6.5113555890522345e-01,1.5730049642666250e-04,9.9271679710950464e-08,1.3227691450329706e-03,2.1194269340731812e-04,1.3396409635300572e-03,1.3303738099920449e-03,3.3315440962023068e-01,1.5754406025829520e-04,9.9565229086070236e-08,1.3242966056205884e-03,2.1227082478092579e-04,1.3412011008279315e-03,1.3319160152090994e-03,3.3275740716663177e-01,2.6925249507250648e-09,3.9320676246014687e-05,1.3246596553940782e-03,9.9999740071108900e-01,9.9999827730152668e-01,9.9999827807458597e-01,1.5290533681899510e-01,4.5745649844078042e-09,3.9320793307262569e-05,1.3246611762891547e-03,9.9999907487076634e-01,9.9999995146174658e-01,9.9999995223480909e-01,1.6806029344603704e-01
W_purity,P_W,lepton_muon_L_proton_unpolarized,enhanced_region_1,1,1,3.3333333166124685e-01,9.9999931032370948e-01,nan,muon,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.1510672480880975e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.0000000000000000e+00,1.5707963267948966e+00,1.9128262273161621e+01,9.6627679765144792e-01,-1.0523825387781129e+01,1.5474231665305920e+00,9.5980599042691428e-01,1.8000000000000000e+02,2.5094096036948343e-03,4.3047278522944801e+00,2.5094096036948343e-03,4.3047278522944801e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666666602475524e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.3345863320015124e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1327404819501454e-07,2.8347049684193251e-12,7.2355192195882189e-08,2.3042395597741065e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3333333166124685e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.1658811095656501e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6686098018469100e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.1658811095599324e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666670935572384e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.3306579282866280e-12,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666666602894864e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.9101324199795545e-13,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6667804199770336e-01,4.9074849962561337e-05,2.0982364152865654e-01,4.3952406087739086e-04,2.0982364913416510e-01,4.4278144585847872e-04,2.0982410373702676e-01,3.2848448838236444e-01,1.2412064904530017e-04,7.2354575810447512e-08,1.1658849609208620e-03,1.4165042576828928e-04,1.1744584204072684e-03,1.1678812654932693e-03,3.3372195998694365e-01,1.2412061967637813e-04,7.2355062645593042e-08,1.1658616151606314e-03,1.4165039284966429e-04,1.1744352405101150e-03,1.1678579586637968e-03,3.3333333166124762e-01,4.0625225594767350e-09,0.0000000000000000e+00,1.1658849577052552e-03,9.9999932035590122e-01,1.0000000000000000e+00,1.0000000000000000e+00,1.6686098018912696e-01,4.2198676705160379e-09,6.5597089178979657e-12,1.1658849600664468e-03,9.9999932035586414e-01,9.9999999999996603e-01,9.9999999999996614e-01,1.6666680133524120e-01
W_purity,P_W,lepton_muon_L_proton_unpolarized,enhanced_region_1,1,2,3.3324202808304065e-01,9.9998936753600465e-01,nan,muon,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.1525195526806886e+00,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,1.0000000000000000e+00,1.6689710972195777e+00,1.9105031739422742e+01,9.6572692730268872e-01,-1.0511041869832233e+01,1.5578701823272532e+00,9.5918617857718580e-01,1.7698805726908290e+02,2.5094096036947268e-03,4.2995043443982048e+00,2.5094096036947268e-03,4.2995043443982048e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666287644518180e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.9075075027514162e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1070717298450816e-04,4.6364151042583513e-10,4.2492832748556221e-06,5.2042698881131589e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3324202808304065e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.1684409172758219e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6964819270844336e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.1685934269832247e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6695695003561076e-01,0.0000000000000000e+00,2.1164552199227082e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6676234224885259e-01,0.0000000000000000e+00,2.1164586552104756e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666815924441064e-01,3.0793238909000287e-01,1.7460637381112643e-02,1.2979598548303473e-01,4.3569365925863029e-01,4.5428084788114004e-01,3.3444522098763874e-01,3.5770106851566674e-01,2.7312758454032969e-03,4.2060353604822984e-06,1.1516717888690928e-03,3.8612620320170512e-03,4.0293516504902290e-03,2.9624018343405818e-03,3.3364960109163277e-01,2.7726800685094100e-03,4.2450060916036746e-06,1.1686287956593959e-03,3.9197950901545785e-03,4.0902895754198537e-03,3.0071135745911633e-03,3.3328248473216276e-01,2.4041339921246985e-06,2.1163309486315466e-03,1.1703151465429218e-03,9.9981032119030999e-01,9.9980876628457116e-01,9.9981100613587193e-01,1.6446751501584256e-01,2.4140472961969997e-06,2.1164427655620400e-03,1.1705161072695501e-03,9.9998964264492674e-01,9.9998808801669448e-01,9.9999032770295448e-01,1.6730661019062396e-01
W_purity,P_W,lepton_muon_L_proton_unpolarized,enhanced_region_2,2,1,3.3333329661214711e-01,9.9999913670198426e-01,nan,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.9616332604136879e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,1.5707963267948966e+00,1.9666830500587160e+01,9.9462078589620373e-01,-1.7455190735678457e+01,9.8620824806907958e-01,9.5870796032872951e-01,1.8000000000000000e+02,6.2735240092370859e-04,1.1064472348553092e+00,6.2735240092370859e-04,1.1064472348553092e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666665639571246e-01,1.2033653544529432e-10,1.2706456524963381e-07,4.0730295188729095e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0716188233234133e-07,2.0217541517572035e-10,2.8150694490169189e-07,4.0712797082581251e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3333329661214711e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.1339321204279782e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6685565537025412e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.1339321203652506e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666663069351406e-01,2.1718968827423909e-11,1.3898093786934851e-10,1.9986857676026564e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6666665642326542e-01,0.0000000000000000e+00,5.2167264046445631e-12,2.1151273236943509e-11,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6674009406518936e-01,2.9675250761479634e-04,6.5217002088484866e-01,2.0287232631472618e-04,6.5217011499169708e-01,3.9164689281077192e-04,6.5217007903108626e-01,2.4826150872962466e-01,4.9649047446078288e-04,2.8150868199597291e-07,1.1339938192308770e-03,6.6381784337700845e-04,1.3140000120637992e-03,1.2165908596087109e-03,3.3371129455471238e-01,4.9649034883752520e-04,2.8150704216774196e-07,1.1344010445343191e-03,6.6381779403880403e-04,1.3143514464653869e-03,1.2169704749616509e-03,3.3333329661215250e-01,1.0933368746320457e-07,5.0511750406785218e-11,1.1339939434103722e-03,9.9999935702865583e-01,1.0000000000000000e+00,9.9999999999999378e-01,1.6685565538092489e-01,1.0926093507773588e-07,2.3883089280864863e-10,1.1339937460865812e-03,9.9999935702887310e-01,9.9999999999998790e-01,9.9999999999998201e-01,1.6666665756757498e-01
W_purity,P_W,lepton_muon_L_proton_unpolarized,enhanced_region_2,2,2,3.3323165410051075e-01,9.9965315193512116e-01,nan,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.9621944323473888e+00,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,2.5000000000000000e-01,1.6689710972195777e+00,1.9625061856175225e+01,9.9437270149472690e-01,-1.7418118898156123e+01,9.9090505495770465e-01,9.5691052363782625e-01,1.7500997991608611e+02,6.2735240092368170e-04,1.1040988314105580e+00,6.2735240092368170e-04,1.1040988314105580e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6664541304256109e-01,2.5948721023122771e-07,0.0000000000000000e+00,3.8974838874573426e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.7774394243670089e-05,2.4080921679688744e-07,6.1087297271196448e-05,1.4910744146320699e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3323165410051075e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0873560052291863e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7052138321249519e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0879421318785018e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6702727655201410e-01,0.0000000000000000e+00,3.9236915399545368e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6900135678216210e-01,0.0000000000000000e+00,3.9241351748287657e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6694503927595408e-01,6.8843866110384888e-01,8.5675651748080117e-02,4.3741448258558760e-02,9.7666032894909038e-01,9.7387801855361211e-01,6.9414041926111048e-01,1.5613916464006949e-01,1.7998091659119125e-02,5.9997183878393694e-05,1.1321194705663502e-03,2.5451825230172094e-02,2.5476920975608521e-02,1.8031799643627864e-02,3.3369728525003894e-01,1.8358364915555560e-02,6.0976997489934090e-05,1.1690559295937525e-03,2.5961477101859688e-02,2.5987713768064098e-02,1.8393896321382663e-02,3.3327956647824003e-01,1.5286995286894342e-04,3.9218820361415305e-03,1.1714931989181498e-03,9.9918906516299033e-01,9.9918205507206714e-01,9.9918974022362173e-01,1.6911384216969930e-01,1.5245514091118885e-04,3.9235478887322262e-03,1.1725604929257983e-03,9.9979067861268889e-01,9.9978366745575908e-01,9.9979135458190693e-01,1.6942771395452519e-01
W_purity,P_W,lepton_muon_L_proton_unpolarized,enhanced_region_3,3,1,3.2309024574654549e-01,9.0191162471065867e-01,nan,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0146912388840019e+00,1.5707949999999999e+00,2.5525440310417071e+00,5.6941366846315002e+00,2.5000000000000000e-01,2.5525440310417071e+00,1.5708047322354368e+01,9.6608015332094821e-01,-1.3941565411318031e+01,1.4313661019394428e+00,7.8834901677420877e-01,1.2926320283976656e+02,6.2735240092370859e-04,8.8386830791919835e-01,6.2735240092370859e-04,8.8386830791919835e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6422514436665148e-01,1.0619928017916324e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.5338244451207473e-03,0.0000000000000000e+00,6.9586334352680884e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2309024574654549e-01,3.7890559466767737e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9121451334466349e-01,5.2667526106693948e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0424330693393428e-01,0.0000000000000000e+00,3.5721188100664686e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5139709378124164e-01,0.0000000000000000e+00,3.5458112257872348e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3495733758356016e-01,3.1633641448269856e-01,5.5846812250857580e-01,7.8317080544583577e-03,7.1529377964434437e-01,4.4701217321001308e-01,6.4159005426575977e-01,1.0567452561119713e-01,1.6419687187825238e-01,6.2873315021541976e-02,4.1165956840004958e-03,2.4041159695203751e-01,2.3208108186157075e-01,1.7565326457836203e-01,3.3813713700892606e-01,1.5526802038505907e-01,5.9999809982722425e-02,3.8751162475919223e-03,2.2747995657941786e-01,2.1945881128793904e-01,1.6629488524076946e-01,3.4353626042940560e-01,1.8446498851168960e-02,3.5292746969069255e-01,4.4851190632477778e-03,9.7602480381899537e-01,9.0999270861792947e-01,9.7586077927277604e-01,1.4839195540424127e-01,1.8192827170841232e-02,3.5084871657706129e-01,4.4243846566524025e-03,9.6267686630391791e-01,8.9647727332393212e-01,9.6251511420442082e-01,1.8879168165497903e-01
W_purity,P_W,lepton_muon_L_proton_unpolarized,enhanced_region_3,3,2,3.2005306883097245e-01,8.7097114251791408e-01,nan,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0250364542734212e+00,1.5707949999999999e+00,2.6507188014663878e+00,5.7923114550561809e+00,2.5000000000000000e-01,2.6507188014663878e+00,1.4933958402596048e+01,9.5899400030492421e-01,-1.3254521360326354e+01,1.5184109707093203e+00,7.5503752567973692e-01,1.2399945973014202e+02,6.2735240092370859e-04,8.4034587353574874e-01,6.2735240092370859e-04,8.4034587353574874e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6363480806138403e-01,8.5348385725871918e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1733709122118709e-02,0.0000000000000000e+00,9.1485709429508677e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2005306883097245e-01,5.0402333195996933e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8975502893725082e-01,2.2545741945143910e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.1182483524871454e-01,0.0000000000000000e+00,4.2124224675672095e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5119753838176650e-01,0.0000000000000000e+00,4.1565408560923545e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2546242879824221e-01,2.8663935403556617e-01,5.6092788240931934e-01,7.4642083520573181e-03,6.9183883220910014e-01,4.0503900137932469e-01,6.2970990469689225e-01,1.0339387469147142e-01,1.7984929394447735e-01,8.3519691677718125e-02,4.7316420089650729e-03,2.6751001651169753e-01,2.5418193967238140e-01,1.9808641685108513e-01,3.3689116934064955e-01,1.6452895673190659e-01,7.7634626564050679e-02,4.3085640728139502e-03,2.4510701909034721e-01,2.3252715758670442e-01,1.8173122094235120e-01,3.4780312919411110e-01,2.2639743605378126e-02,4.1692234491409963e-01,5.0739559855372766e-03,9.7942737996646301e-01,8.8627281101890232e-01,9.7917882926926836e-01,1.4797063282781744e-01,2.2101965989831385e-02,4.1324229696875836e-01,4.9539889861437460e-03,9.5831362891470950e-01,8.6465042464922925e-01,9.5807152994340428e-01,1.9629964480431253e-01
