state,local_minimum_id,status,objective_name,objective_file_tag,absolute_objective,absolute_threshold,contour_delta,target_success_count,initial_direction_count,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,initial_success_fraction,overall_success_fraction,physics_evaluation_count,direct_contour_seconds,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,covariance_u0_u0,covariance_u0_u1,covariance_u0_u2,covariance_u0_u3,covariance_u0_u4,covariance_u0_u5,covariance_u0_u6,covariance_u0_u7,covariance_u1_u0,covariance_u1_u1,covariance_u1_u2,covariance_u1_u3,covariance_u1_u4,covariance_u1_u5,covariance_u1_u6,covariance_u1_u7,covariance_u2_u0,covariance_u2_u1,covariance_u2_u2,covariance_u2_u3,covariance_u2_u4,covariance_u2_u5,covariance_u2_u6,covariance_u2_u7,covariance_u3_u0,covariance_u3_u1,covariance_u3_u2,covariance_u3_u3,covariance_u3_u4,covariance_u3_u5,covariance_u3_u6,covariance_u3_u7,covariance_u4_u0,covariance_u4_u1,covariance_u4_u2,covariance_u4_u3,covariance_u4_u4,covariance_u4_u5,covariance_u4_u6,covariance_u4_u7,covariance_u5_u0,covariance_u5_u1,covariance_u5_u2,covariance_u5_u3,covariance_u5_u4,covariance_u5_u5,covariance_u5_u6,covariance_u5_u7,covariance_u6_u0,covariance_u6_u1,covariance_u6_u2,covariance_u6_u3,covariance_u6_u4,covariance_u6_u5,covariance_u6_u6,covariance_u6_u7,covariance_u7_u0,covariance_u7_u1,covariance_u7_u2,covariance_u7_u3,covariance_u7_u4,covariance_u7_u5,covariance_u7_u6,covariance_u7_u7,domain_boundary_point_count,domain_boundary_point_fraction
CPGAMMA,0,ok,one_minus_C_p_gamma,max_c_p_gamma,8.163469900068776e-13,0.01,0.02,64,64,62,96,32,64,0.96875,0.9791666666666666,1699,32.268170700001065,8,6.150636486308351e-06,0.00039503312807258865,0.5,0.5,0.6647884726576648,0.5,0.5,0.6487838488748766,0.49999209100939834,0.24761086130847854,7.5337201798296425e-06,1.2283309749094348e-06,-2.565866568918779e-06,-1.1391360319599873e-05,3.031602668629289e-06,1.354933121910006e-07,-3.2861118444252257e-06,3.173371250023054e-06,1.2283309749094348e-06,1.856804158113098e-05,-1.4943448712615017e-05,-7.97855387429597e-06,-8.389732511497624e-06,7.90715372671379e-06,7.215773623015255e-06,4.2146511181609214e-06,-2.565866568918779e-06,-1.4943448712615017e-05,0.0003830624237875625,1.5079372714184029e-05,1.4936711512343986e-05,-2.8291122651941352e-05,-1.751800134350509e-05,-1.6208164680736527e-05,-1.1391360319599873e-05,-7.97855387429597e-06,1.5079372714184029e-05,0.0001281534307161836,8.865893828802354e-06,1.4891847762858363e-05,2.4691104067841002e-05,-1.6842792238936433e-05,3.031602668629289e-06,-8.389732511497624e-06,1.4936711512343986e-05,8.865893828802354e-06,8.550492137732383e-05,-2.7998777719424254e-06,-2.055474820975096e-05,1.575638488775234e-06,1.354933121910006e-07,7.90715372671379e-06,-2.8291122651941352e-05,1.4891847762858363e-05,-2.7998777719424254e-06,0.000286861720877078,1.6731571535515064e-05,1.9898888336057127e-06,-3.2861118444252257e-06,7.215773623015255e-06,-1.751800134350509e-05,2.4691104067841002e-05,-2.055474820975096e-05,1.6731571535515064e-05,3.6105820498661676e-05,8.590086916734004e-06,3.173371250023054e-06,4.2146511181609214e-06,-1.6208164680736527e-05,-1.6842792238936433e-05,1.575638488775234e-06,1.9898888336057127e-06,8.590086916734004e-06,7.003155851120332e-05,30,0.46875
