objective_name,objective_file_tag,local_minimum_index,local_minimum_id,selection_absolute_threshold,contour_delta,configured_direction_count,target_success_count,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,record_type,contour_sample_id,u0,u1,u2,u3,u4,u5,u6,u7,sqrt_s,theta_p_out,theta_gamma_out,qOut,phi_p_out,phi_gamma_out,alpha_e,alpha_p
dGHZ,dghz,0,0,0.01,0.02,64,64,64,64,0,64,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,minimum,,,,,,,,,,,,,,,,,
dGHZ,dghz,0,0,0.01,0.02,64,64,64,64,0,64,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,sample,0,0.5205946873792209,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,4.99302634426288,1.570495568151039,3.1415926535847745,2.011113879432708,1.1300087623050227e-05,3.9269908169872414,0.8104084500755023,2.3311346888669657
dGHZ,dghz,0,0,0.01,0.02,64,64,64,64,0,64,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,sample,1,0.5000081395276584,0.5206108894600532,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,4.993077620231482,1.570495804598776,3.1415926535847745,2.011113879432708,1.570401412870824,3.9269908169872414,0.8104084500755023,2.3311346888669657
dGHZ,dghz,0,0,0.01,0.02,64,64,64,64,0,64,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,sample,2,0.5000081395276584,0.500000232721772,0.696632170592934,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,4.234501490416119,4.141160568245815e-05,3.1415926535847745,2.011113879432708,0.028583770201803367,3.9269908169872414,0.8104084500755023,2.3311346888669657
dGHZ,dghz,0,0,0.01,0.02,64,64,64,64,0,64,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,sample,3,0.5000081395276584,0.500000232721772,0.500006194030434,0.5000314331039892,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,4.96016590827959,0.920500871822716,3.1415172584332036,2.011113885148726,0.028583770201803367,6.283185260110143,0.8104084500755023,2.3311346888669657
dGHZ,dghz,0,0,0.01,0.02,64,64,64,64,0,64,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,sample,4,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.5000135803207861,0.08308855168559603,0.2579610215059154,0.7420232174923301,4.960165892920097,0.920500871822716,3.1415600799561445,2.0111138804996456,0.028583770201803367,1.5707964357421547,0.8104084500755023,2.3311346888669657
dGHZ,dghz,0,0,0.01,0.02,64,64,64,64,0,64,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,sample,5,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.49507585637309603,0.2579610215059154,0.7420232174923301,0.9854502716961427,0.920500871822716,3.14159265316487,0.023753278141977415,0.028583770201803367,3.9269908169872414,0.8104084500755023,2.3311346888669657
dGHZ,dghz,0,0,0.01,0.02,64,64,64,64,0,64,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,sample,6,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2804500351777904,0.7420232174923301,4.96016589071038,0.920500871822716,3.1415926535847745,2.011113879432708,0.028583770201803367,3.9269908169872414,0.8810597702135453,2.3311346888669657
dGHZ,dghz,0,0,0.01,0.02,64,64,64,64,0,64,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,sample,7,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7646724484493614,4.96016589071038,0.920500871822716,3.1415926535847745,2.011113879432708,0.028583770201803367,3.9269908169872414,0.8104084500755023,2.4022893464510338
dGHZ,dghz,0,0,0.01,0.02,64,64,64,64,0,64,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,sample,8,0.47944783679328346,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,4.992891963268984,1.5704949458558797,3.1415926535847745,2.011113879432708,3.1415813301213285,3.9269908169872414,0.8104084500755023,2.3311346888669657
dGHZ,dghz,0,0,0.01,0.02,64,64,64,64,0,64,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,sample,9,0.5000081395276584,0.4793892708077095,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,4.993077112880917,1.5704958022619344,3.1415926535847745,2.011113879432708,4.712783897379588,3.9269908169872414,0.8104084500755023,2.3311346888669657
dGHZ,dghz,0,0,0.01,0.02,64,64,64,64,0,64,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,sample,10,0.5000081395276584,0.500000232721772,0.49610375872769963,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,4.999999097221897,3.1395027311508943,3.1415926535847745,2.011113879432708,0.028583770201803367,3.9269908169872414,0.8104084500755023,2.3311346888669657
dGHZ,dghz,0,0,0.01,0.02,64,64,64,64,0,64,0.5000081395276584,0.500000232721772,0.500006194030434,0.49999999999852046,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,sample,11,0.5000081395276584,0.500000232721772,0.500006194030434,0.49998947143406736,0.49999999999852046,0.08308855168559603,0.2579610215059154,0.7420232174923301,4.960165889937393,0.920500871822716,3.141567399867515,2.0111138800740025,0.028583770201803367,3.1415927941159314,0.8104084500755023,2.3311346888669657
