detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
c_p_gamma_TxTy_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},TxTy,enhanced_region_0,0,9.9993053403832421e-01,1.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|T_{x,e}T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,5,1,-1,1,-1.1398488337175359e-09,-1.4958422841241969e+01,1.4958422841241969e+01,-1.5707963268710978e+00,2.2375441389738947e+02,2.2375441389738947e+02,2.5295239487669735e-01,1,9.9999999947853924e-01
c_p_gamma_TxTy_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},TxTy,enhanced_region_0,0,9.9993053403832421e-01,1.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|T_{x,e}T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,2,-1,1,-1,1.4958084752845425e+01,-1.1397733435357129e-09,1.4958084752845425e+01,-7.6197812913106929e-11,2.2374429947330677e+02,2.2374429947330677e+02,2.5294096060932381e-01,2,9.9999999947853924e-01
c_p_gamma_TxTy_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},TxTy,enhanced_region_0,0,9.9993053403832421e-01,1.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|T_{x,e}T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,1,-1,-1,1,-1.0670449358309933e-09,-1.4783145706190421e+01,1.4783145706190421e+01,-1.5707963268670764e+00,2.1854139697045628e+02,2.1854139697045628e+02,2.4705912513854050e-01,3,9.9999999947853924e-01
c_p_gamma_TxTy_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},TxTy,enhanced_region_0,0,9.9993053403832421e-01,1.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|T_{x,e}T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,6,1,1,-1,1.4782798462568403e+01,-1.0670201066112255e-09,1.4782798462568403e+01,-7.2179845332602782e-11,2.1853113038491475e+02,2.1853113038491475e+02,2.4704751885397744e-01,4,9.9999999947853924e-01
c_p_gamma_TxTy_region_1,enhanced_cluster,C_p_gamma,C_{p\gamma},TxTy,enhanced_region_1,1,9.9946060908748213e-01,1.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,"$|T_{x,e}T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,5,1,-1,1,-2.8831215959622876e-10,-3.7837256580182341e+00,3.7837256580182341e+00,-1.5707963268710945e+00,1.4316579855145520e+01,1.4316579855145520e+01,2.5821052961543894e-01,1,9.9999999997537925e-01
c_p_gamma_TxTy_region_1,enhanced_cluster,C_p_gamma,C_{p\gamma},TxTy,enhanced_region_1,1,9.9946060908748213e-01,1.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,"$|T_{x,e}T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,2,-1,1,-1,3.7837193061422711e+00,-2.8831651824664852e-10,3.7837193061422711e+00,-7.6199235439746323e-11,1.4316531787673750e+01,1.4316531787673750e+01,2.5820966268161333e-01,2,9.9999999997537925e-01
c_p_gamma_TxTy_region_1,enhanced_cluster,C_p_gamma,C_{p\gamma},TxTy,enhanced_region_1,1,9.9946060908748213e-01,1.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,"$|T_{x,e}T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,1,-1,-1,1,-2.5827000035539172e-10,-3.6614423923338824e+00,3.6614423923338824e+00,-1.5707963268654344e+00,1.3406160392379663e+01,1.3406160392379663e+01,2.4179041433431014e-01,3,9.9999999997537925e-01
c_p_gamma_TxTy_region_1,enhanced_cluster,C_p_gamma,C_{p\gamma},TxTy,enhanced_region_1,1,9.9946060908748213e-01,1.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,"$|T_{x,e}T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,6,1,1,-1,3.6614346618762901e+00,-2.5826975120611267e-10,3.6614346618762901e+00,-7.0537856074635834e-11,1.3406103783189142e+01,1.3406103783189142e+01,2.4178939334401683e-01,4,9.9999999997537925e-01
c_p_gamma_TxTy_region_2,enhanced_cluster,C_p_gamma,C_{p\gamma},TxTy,enhanced_region_2,2,9.8734580265987593e-01,1.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_high_Egamma,"$|T_{x,e}T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,2,-1,1,-1,1.6156870252865113e-01,-1.2311327652158594e-11,1.6156870252865113e-01,-7.6198715837155487e-11,2.6104445636791759e-02,2.6104445636791759e-02,2.8964551853245585e-01,1,9.9999999999936007e-01
c_p_gamma_TxTy_region_2,enhanced_cluster,C_p_gamma,C_{p\gamma},TxTy,enhanced_region_2,2,9.8734580265987593e-01,1.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_high_Egamma,"$|T_{x,e}T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,5,1,-1,1,-1.2311321001330874e-11,-1.6156869889434827e-01,1.6156869889434827e-01,-1.5707963268710954e+00,2.6104444462412578e-02,2.6104444462412578e-02,2.8964550550196777e-01,2,9.9999999999936007e-01
