selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_lepton_min,phi_in_lepton_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_lepton_gamma_deg_min,theta_lepton_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_lepton,best_s_regime,best_theta_in_regime,best_qOut_regime,best_lepton_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_lepton,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_lepton_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
GHZ_purity,P_{\rm GHZ+},lepton_muon_Tx_proton_Ty,enhanced_region_0,0,40,9.4806295737614321e-01,1.0000000000000004e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,9.8174770424681057e-01,1.7671458676442597e+00,1.8000000000000000e+00,1.8000000000000000e+00,3.6324665057131984e+00,4.5160394395353274e+00,2.7346171117243512e+00,7.6357529993674866e+00,1.4695405124753830e-01,5.6471591637996799e-01,-1.8727854616234637e+01,-7.8976712533489017e+00,6.7654966807050867e+00,1.6753881011856063e+01,6.5558850884228648e-01,9.4115074265237142e-01,5.5467321066897235e+01,1.5282526233881802e+02,,,5.5374641706472980e+00,8.0077186880973912e+00,4.1231287808341704e-01,5.4065050436565940e+00,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0206241878057125e+00,1.5707949999999999e+00,1.3744467859455343e+00,4.5160394395353274e+00,1.8000000000000000e+00,4.4178646691106467e+00,3.5433042771020724e+00,1.9128035844096566e-01,-1.7802377726182474e+01,1.5860680444830091e+01,8.9814728444794367e-01,7.7167077650662790e+01,7.9884498861335382e+00,8.5891316159339626e-01,7.9884498861335382e+00,8.5891316159339626e-01
GHZ_purity,P_{\rm GHZ+},lepton_muon_Tx_proton_Ty,enhanced_region_1,1,40,9.0735429973120807e-01,1.0000000000000002e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,9.8174770424681057e-01,1.5707963267948966e+00,1.8000000000000000e+00,1.8000000000000000e+00,1.6689710972195777e+00,3.0434178831651120e+00,1.0048209524798930e+01,1.4973469605703931e+01,7.5044136495327485e-01,8.3031144176761984e-01,-4.2958856068407245e+00,-3.1344283500773837e+00,3.9388401433732070e+00,4.3154587576259029e+00,6.4427686810123275e-01,8.7436127037676581e-01,1.7088690705286348e+02,1.7972300805626125e+02,,,9.1283850581819070e-01,3.6138923381445216e+00,6.6315240051961721e+00,6.8198333123230537e+00,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.2364178472033423e-01,1.5707949999999999e+00,1.2762720155208536e+00,4.4178646691106467e+00,1.8000000000000000e+00,2.3561944901923448e+00,1.2699969845050516e+01,8.0424151351406015e-01,-3.3321285328738273e+00,3.9711130199505584e+00,7.6564190034884383e-01,1.7734788597441289e+02,2.1197762179458737e+00,6.8036968740340011e+00,2.1197762179458737e+00,6.8036968740340011e+00
GHZ_purity,P_{\rm GHZ+},lepton_muon_Tx_proton_Tx,enhanced_region_0,0,1,9.2464049016951710e-01,1.0000000000000004e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.8000000000000000e+00,1.8000000000000000e+00,4.7123889803846897e+00,4.7123889803846897e+00,3.8347299180789947e-02,3.8347299180789947e-02,2.2976717296126210e-03,2.2976717296126210e-03,-4.6545333811347722e-06,-4.6545333811347722e-06,1.7531130248800043e+01,1.7531130248800043e+01,8.0920077614195418e-01,8.0920077614195418e-01,0.0000000000000000e+00,0.0000000000000000e+00,,,4.5169372866507808e-03,4.5169372866507808e-03,2.3688259610352438e-02,2.3688259610352438e-02,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2175677229219204e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.7123889803846897e+00,3.8347299180789947e-02,2.2976717296126210e-03,-4.6545333811347722e-06,1.7531130248800043e+01,8.0920077614195418e-01,0.0000000000000000e+00,4.5169372866507808e-03,2.3688259610352438e-02,4.5169372866507808e-03,2.3688259610352438e-02
GHZ_purity,P_{\rm GHZ+},lepton_muon_Tx_proton_Tx,enhanced_region_1,1,39,8.8132266698400707e-01,1.0000000000000004e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.9452431127404299e-01,1.0799224746714913e+00,1.8000000000000000e+00,1.8000000000000000e+00,3.9269908169872414e+00,4.5160394395353274e+00,7.8566535889094768e-01,2.7534268242444853e+00,5.3651805333044041e-02,2.1628414712041061e-01,-1.5935698317502288e+01,-1.0062810183844116e+01,9.6764013826768345e+00,1.6753881011856063e+01,5.2289254657388207e-01,8.7045181576077990e-01,5.5467321066897235e+01,1.3612133426918433e+02,,,5.8924594074381682e+00,8.0077186880973912e+00,4.1231287808341704e-01,3.9510526926708658e+00,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0206241878057125e+00,1.5707949999999999e+00,5.8904862254808599e-01,3.7306412761378791e+00,1.8000000000000000e+00,4.4178646691106467e+00,1.5012156870230098e+00,9.1081843147539282e-02,-1.3982183602968036e+01,1.5860680444830091e+01,7.9913614275379163e-01,7.7167077650662790e+01,7.0993971195658512e+00,8.5891316159339626e-01,7.0993971195658512e+00,8.5891316159339626e-01
GHZ_purity,P_{\rm GHZ+},lepton_muon_Tx_proton_Tx,enhanced_region_2,2,40,8.8132266698400685e-01,1.0000000000000007e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,2.0616701789183018e+00,2.8470683423157510e+00,1.8000000000000000e+00,1.8000000000000000e+00,4.9087385212340520e+00,5.4977871437821380e+00,7.8566535889094791e-01,2.7534268242444835e+00,5.3651805333044034e-02,2.1628414712041039e-01,-1.5935698317502291e+01,-9.6971535690343895e+00,9.6764013826768398e+00,1.6753881011856063e+01,5.0329509558287500e-01,8.7045181576078023e-01,5.5467321066897178e+01,1.3612133426918430e+02,,,5.8924594074381691e+00,8.0077186880973912e+00,4.1231287808341588e-01,3.9510526926708636e+00,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0206241878057125e+00,1.5707949999999999e+00,2.5525440310417071e+00,5.6941366846315002e+00,1.8000000000000000e+00,5.0069132916587327e+00,1.5012156870230107e+00,9.1081843147539296e-02,-1.3982183602968036e+01,1.5860680444830093e+01,7.9913614275379197e-01,7.7167077650662733e+01,7.0993971195658503e+00,8.5891316159339459e-01,7.0993971195658503e+00,8.5891316159339459e-01
GHZ_purity,P_{\rm GHZ+},lepton_muon_L_proton_Tx,enhanced_region_0,0,53,4.9037804380171768e-01,9.9999999999999978e-01,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.1780972450961720e+00,1.9634954084936211e+00,1.8000000000000000e+00,1.8000000000000000e+00,1.6689710972195777e+00,2.7488935718910690e+00,1.3435082756242441e+01,1.6521801576625730e+01,8.1036210592636271e-01,8.4349933837885305e-01,-3.6680170121086624e+00,-3.1782102046068728e+00,3.9388401433732052e+00,4.0659094513560472e+00,8.0193253738321923e-01,9.4985382784040395e-01,1.7474339263013198e+02,1.7972300805626125e+02,,,1.7682452751530484e-01,1.7829474818916162e+00,6.7562986583314144e+00,6.8198333123230537e+00,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.0864391493331829e-01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,2.1598449493429825e+00,1.5546896607227147e+01,8.3490892104135583e-01,-3.2802227762465499e+00,3.9540163685792047e+00,9.0284687344967873e-01,1.7817113813142083e+02,6.7890828422919236e-01,6.8122451997195199e+00,6.7890828422919236e-01,6.8122451997195199e+00
GHZ_purity,P_{\rm GHZ+},lepton_muon_L_proton_Tx,enhanced_region_1,1,27,4.8357004237610463e-01,1.0000000000000000e+00,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.2762720155208536e+00,2.1598449493429825e+00,1.8000000000000000e+00,1.8000000000000000e+00,4.1233403578366037e+00,4.5160394395353274e+00,3.2905402057407565e+00,6.8556624539543414e+00,1.8009262622463376e-01,3.7776189528196868e-01,-1.8909510963537684e+01,-1.3234360817553872e+01,1.2172286316742930e+01,1.6753881011856063e+01,8.6146709933236498e-01,9.7068830840997977e-01,5.5467321066897235e+01,1.1946980904801147e+02,,,5.8924594074381682e+00,8.0077186880973912e+00,4.1231287808341704e-01,2.7031102256382269e+00,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0206241878057125e+00,1.5707949999999999e+00,1.7671458676442597e+00,4.9087385212340520e+00,1.8000000000000000e+00,4.4178646691106467e+00,4.4497746170751302e+00,2.2900847548737968e-01,-1.7802377726182474e+01,1.5860680444830091e+01,9.4209771035436529e-01,7.7167077650662790e+01,7.5352147161470091e+00,8.5891316159339626e-01,7.5352147161470091e+00,8.5891316159339626e-01
GHZ_purity,P_{\rm GHZ+},lepton_muon_L_proton_L,enhanced_region_0,0,40,4.8990982782891718e-01,9.9999999999999989e-01,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.2762720155208536e+00,1.6689710972195773e+00,1.8000000000000000e+00,1.8000000000000000e+00,2.6507188014663878e+00,3.6324665057131984e+00,5.3085741588852322e+00,1.2878215317568152e+01,4.8616136851788355e-01,8.0352051953058634e-01,-7.8976712533489026e+00,-3.5646036585735126e+00,4.0288675699857794e+00,6.7654966807050867e+00,5.0318029211015836e-01,7.7708441649937932e-01,1.5282526233881802e+02,1.7557801109281633e+02,,,2.1197762179458737e+00,6.5447065339525539e+00,5.4065050436565940e+00,6.7748195990153723e+00,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,3.5109546080696896e-01,1.5707949999999999e+00,1.4726215563702159e+00,4.6142142099600090e+00,1.8000000000000000e+00,3.1415926535897931e+00,8.9235188213730154e+00,7.1222253369819033e-01,-4.6271399171730572e+00,4.4854412893430533e+00,6.0747711757821687e-01,1.6896286372468515e+02,4.3983432872395198e+00,6.5465327393383976e+00,4.3983432872395198e+00,6.5465327393383976e+00
GHZ_purity,P_{\rm GHZ+},lepton_muon_L_proton_L,enhanced_region_1,1,40,4.8990982782891718e-01,9.9999999999999989e-01,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.4726215563702159e+00,1.8653206380689404e+00,1.8000000000000000e+00,1.8000000000000000e+00,0.0000000000000000e+00,6.1850105367549055e+00,5.3085741588852287e+00,1.2878215317568149e+01,4.8616136851788350e-01,8.0352051953058612e-01,-7.8976712533489017e+00,-3.5646036585735126e+00,4.0288675699857803e+00,6.7654966807050876e+00,5.0318029211015836e-01,7.7708441649937932e-01,1.5282526233881802e+02,1.7557801109281641e+02,,,2.1197762179458732e+00,6.5447065339525539e+00,5.4065050436565931e+00,6.7748195990153715e+00,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,3.5109546080696896e-01,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,1.8000000000000000e+00,0.0000000000000000e+00,8.9235188213730190e+00,7.1222253369819044e-01,-4.6271399171730563e+00,4.4854412893430533e+00,6.0747711757821699e-01,1.6896286372468515e+02,4.3983432872395198e+00,6.5465327393383976e+00,4.3983432872395198e+00,6.5465327393383976e+00
GHZ_purity,P_{\rm GHZ+},lepton_muon_unpolarized_proton_unpolarized,enhanced_region_0,0,36,4.8244638565613607e-01,4.9227494525105353e-01,high_s_high_theta_in_high_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.3744467859455343e+00,1.7671458676442597e+00,1.8000000000000000e+00,1.8000000000000000e+00,5.8904862254808621e-01,2.2580197197676637e+00,1.4068793361701200e+01,1.6503198995899616e+01,8.1883940032103186e-01,8.4349821531319957e-01,-3.4758350834804284e+00,-3.2021315226264409e+00,3.9399324695978493e+00,4.0029512285000735e+00,8.3265814392888571e-01,9.4862258018339207e-01,1.7626844075142353e+02,1.7944166599879000e+02,,,1.7682452751530486e-01,1.4675290914314900e+00,6.7877777697597939e+00,6.8192871492103011e+00,muon,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.0864391493331829e-01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,9.8174770424681035e-01,1.5546896607227151e+01,8.3490892104135606e-01,-3.2802227762465499e+00,3.9540163685792034e+00,9.0284687344967873e-01,1.7817113813142063e+02,6.7890828422919203e-01,6.8122451997195217e+00,6.7890828422919203e-01,6.8122451997195217e+00
