state,local_minimum_id,objective,remaining_budget,saved_contour_delta,contour_success_fraction,ellipsoid_volume_before_bounds,maximum_bounding_radius,bounding_radius_u0,bounding_radius_u1,bounding_radius_u2,bounding_radius_u3,bounding_radius_u4,bounding_radius_u5,bounding_radius_u6,bounding_radius_u7
CEP,39,6.232961469176956e-07,0.009999376703853083,0.05,0.42578125,4.096436820961811e-11,0.05608633859219362,0.05608633859219362,0.04727483240601632,0.04531111469746086,0.0477237788438036,0.04834289216415387,0.05563891246226066,0.04436571527235181,0.03943937826426934
CEP,40,6.279302162681688e-07,0.009999372069783732,0.05,0.6412760416666666,1.1418178372730395e-12,0.034901182941133015,0.034901182941133015,0.029568855053252106,0.03406987724640734,0.02951179026790733,0.033843897285695326,0.031897131292066665,0.027793190787917567,0.026887753970955528
CEP,41,6.294810910301152e-07,0.00999937051890897,0.05,0.9759114583333334,1.8290560648945674e-17,0.011710830704378191,0.009223961407152486,0.010758056399721303,0.001387095729880387,0.011710830704378191,0.006456850327422249,0.011128177266128799,0.007896060127308296,0.0075944664910009485
CEP,42,6.398497101045564e-07,0.009999360150289896,0.05,0.427734375,4.066191376430073e-11,0.05833403498603734,0.05638191891306132,0.04401183393601374,0.050240290254000904,0.044168172809541266,0.05833403498603734,0.05313544458037976,0.04032416199203359,0.039224476483303954
CEP,43,6.689443022844799e-07,0.009999331055697716,0.05,0.43359375,1.306593663915778e-11,0.05567181420481772,0.0431957938222065,0.03867895156084227,0.04669550062591111,0.039554873802221446,0.046164478614184705,0.05567181420481772,0.03018128961428931,0.03172516698733626
CEP,44,6.975490203231516e-07,0.009999302450979677,0.05,0.7890625,3.2821298363971063e-13,0.03170778425075668,0.02672916587297569,0.02364007054061134,0.025880959848057786,0.025551688279678894,0.025919432110938806,0.03170778425075668,0.02435041227664505,0.021733231973095228
CEP,45,7.141065785365441e-07,0.009999285893421464,0.05,0.4108072916666667,1.422112243812736e-11,0.050134501212238725,0.050134501212238725,0.04389813120480381,0.04356555764530844,0.034740958979704153,0.04553804471019251,0.04976842591152641,0.040486227311227835,0.037719548687058374
CEP,46,7.452237877902945e-07,0.00999925477621221,0.05,0.91015625,9.168589617357768e-13,0.03522545586375386,0.035063102152062445,0.027737967771105508,0.029316452356193592,0.02512178647313351,0.03284581206543761,0.03522545586375386,0.02272359347411208,0.021395620706448314
CEP,47,8.035562090169535e-07,0.009999196443790983,0.05,0.4401041666666667,9.694270118208816e-13,0.03767251864760778,0.029374035562933793,0.031640218542331885,0.027188127764002284,0.026258300315770252,0.03767251864760778,0.03368693056119406,0.0257216629016348,0.02491264696669885
CEP,48,8.238627545731347e-07,0.009999176137245427,0.05,0.794921875,8.478904842199336e-14,0.03160094477508239,0.03160094477508239,0.018715557394506907,0.03103179691826892,0.024148346438973393,0.02012947317618082,0.028604914751742594,0.025086862895661977,0.024409135448804214
CEP,49,8.564176747771768e-07,0.009999143582325223,0.05,0.4283854166666667,2.140396893339331e-11,0.058652336725876185,0.04573878010399096,0.03902396528435454,0.04984688651429705,0.04369544587700407,0.05596405286938536,0.058652336725876185,0.03597127331093186,0.036883491897321596
CEP,50,8.635113177835052e-07,0.009999136488682217,0.05,0.6634114583333334,1.051932258294094e-12,0.03547509336057301,0.03258388485633361,0.030621267705110596,0.03018563984481017,0.030936875720036297,0.03547509336057301,0.03224644825423936,0.026977360860166954,0.026501524625809077
CEP,51,1.0997832576853384e-06,0.009998900216742315,0.05,0.4654947916666667,1.5160103272145495e-11,0.048173139458533056,0.046214872520542294,0.0421393984930939,0.03929181326578622,0.04326458684077067,0.048173139458533056,0.045340781397893486,0.03265366894360936,0.032291854808507554
CEP,52,1.1458789294094274e-06,0.00999885412107059,0.05,0.4544270833333333,9.115157806716183e-13,0.04653168921460728,0.04653168921460728,0.025719587040415028,0.03459133361842624,0.03856575376672341,0.04086878170784905,0.03430001609281876,0.03188755599116047,0.03286968694997762
CEP,53,1.2773852519076812e-06,0.009998722614748093,0.05,0.4850260416666667,4.116272620222823e-12,0.04683121685643453,0.04683121685643453,0.029317242908993197,0.037808293157115876,0.038304146116873106,0.04110243228494794,0.045740964284839904,0.02754270280953506,0.028089601612343303
CEP,54,1.5246152872405716e-06,0.00999847538471276,0.05,0.5787760416666666,1.4679881383586357e-12,0.04101409701348497,0.03347483642975842,0.029567962567525564,0.031713498046574744,0.032553039611711,0.04101409701348497,0.039045511737772605,0.024396363265901118,0.02446314796587991
CEP,55,1.7284052852284404e-06,0.009998271594714772,0.05,0.3990885416666667,1.1554551802066511e-11,0.051658730880342105,0.04495088237224655,0.03802346529994037,0.039778877672197704,0.03537272017226232,0.04786829113217921,0.051658730880342105,0.038058899445711565,0.03619700115733611
CEP,56,1.8116113714716775e-06,0.009998188388628529,0.05,0.5071614583333334,1.6732565337738071e-12,0.042158470895811796,0.03333564692182833,0.027618553970036094,0.042158470895811796,0.03342585569564201,0.033501042318263966,0.03718162315374653,0.026458056009816492,0.025243361855741043
CEP,57,1.832405143731286e-06,0.009998167594856269,0.05,0.4739583333333333,3.001322271410793e-12,0.05164728929868953,0.05164728929868953,0.03376258181363014,0.03883154749000955,0.03194091615004477,0.04105555311170579,0.03552129633348524,0.03746659339909852,0.03690478426449654
CEP,58,1.8930847870413103e-06,0.009998106915212959,0.05,0.4368489583333333,2.7013874268600507e-12,0.04195438031542334,0.03207404460094594,0.0320337932731875,0.030052304237600393,0.035901911882773564,0.04097737243047127,0.04195438031542334,0.03501405255184272,0.033745564858454154
CEP,59,1.9127007564456733e-06,0.009998087299243555,0.05,0.2584635416666667,1.2398759637855397e-10,0.0887765932650239,0.040293595833932584,0.045769359037593216,0.0887765932650239,0.04654290371595174,0.06737645201844823,0.06313582714678447,0.0457210289440759,0.0465313562116746
CEP,60,2.3521424513672784e-06,0.009997647857548633,0.05,0.3717447916666667,1.092443661347594e-11,0.0506340325550382,0.0506340325550382,0.03389300060211735,0.048351018980509544,0.04122843908533685,0.049524438146454026,0.04061690276393579,0.039239798927216754,0.03819782696087317
CEP,61,2.4259545270410854e-06,0.009997574045472959,0.05,0.2740885416666667,9.267404414224035e-12,0.06798695232057024,0.04721132994544711,0.0372838342422933,0.06798695232057024,0.04445199629931086,0.04319353547129052,0.047213797714999034,0.05981047566588441,0.06043747069559708
CEP,62,2.437341849126362e-06,0.009997562658150874,0.05,0.5631510416666666,1.849884567658032e-14,0.03022752429926718,0.024860664746637354,0.01900677646175714,0.0229401748328933,0.03022752429926718,0.02385009570755189,0.018289995892581606,0.02839103608279469,0.027996952829748505
CEP,63,2.4689511548547927e-06,0.009997531048845145,0.05,0.5501302083333334,2.413047751010325e-12,0.043438756968586616,0.04324662736947796,0.02977284004001279,0.043438756968586616,0.034005914013013505,0.03902249417938682,0.036572511353373624,0.02553936504228501,0.026705789640961403
CEP,64,2.5100605097749806e-06,0.009997489939490225,0.05,0.294921875,2.6634640855491272e-12,0.07001445587118836,0.04371907732463629,0.03429936872103173,0.07001445587118836,0.03433232836572277,0.03132523274601336,0.044232483846009654,0.033583851357799066,0.03183101515966089
CEP,65,2.5152511780035525e-06,0.009997484748821997,0.05,0.25,4.308917850941286e-12,0.08338464709038282,0.042883358680447424,0.03322290911105375,0.08338464709038282,0.03916660399978396,0.04198900841606334,0.033953709630067934,0.042321645747911606,0.04147829957742232
CEP,66,2.774076739764375e-06,0.009997225923260236,0.05,0.4231770833333333,2.977902299939414e-11,0.057326631421016724,0.05159651234262814,0.04378791326416892,0.057326631421016724,0.04174563102080983,0.051010381323418084,0.048890232237396,0.04061333790767225,0.03756104050556357
CEP,67,2.877424966851727e-06,0.009997122575033148,0.05,0.2688802083333333,2.049477313608654e-12,0.06322430464394482,0.04838198067500961,0.034431998395259275,0.06322430464394482,0.03486785050596341,0.04181629711688723,0.04127900618744427,0.036880429120815725,0.03774617322976293
CEP,68,2.9259510638812714e-06,0.009997074048936119,0.05,0.4798177083333333,5.948318463602021e-12,0.05192522541432582,0.05192522541432582,0.03151163640304506,0.03554686617094212,0.03336136540754427,0.048701695440934265,0.04516701926982715,0.03046995103554804,0.03346288001679678
CEP,69,3.0212332983170498e-06,0.009996978766701683,0.05,0.3059895833333333,1.957460805227833e-12,0.04721281532772279,0.040787230065275897,0.04072169614733743,0.038535474651213576,0.03790941689619184,0.04166484777102915,0.044274831313795594,0.04627192574437863,0.04721281532772279
CEP,70,3.10396908176358e-06,0.009996896030918237,0.05,0.5091145833333334,6.23981557254513e-19,0.02389489659327121,0.014323412252338,0.0023884008833502898,0.0023521224811759002,0.02389489659327121,0.003182352652801039,0.010209863240720226,0.0017813164371475914,0.002199379397602771
CEP,71,3.3071502599790747e-06,0.009996692849740021,0.05,0.4303385416666667,3.6286250299046255e-13,0.041634132608910183,0.041634132608910183,0.024480427336296597,0.025116215324694036,0.028908605767853843,0.03934814623236909,0.02536689185214535,0.029471959707185042,0.02691657988371359
CEP,72,3.406884034329316e-06,0.009996593115965671,0.05,0.26171875,6.582975932948743e-12,0.06715087530055526,0.03972084968756982,0.032256264711520884,0.06715087530055526,0.046695981551050196,0.04016031018691425,0.03765214764620503,0.05112479993626204,0.04952949367946647
CEP,73,3.4790033465181835e-06,0.009996520996653482,0.05,0.24609375,8.08911542150555e-12,0.0701090271602684,0.04300581377000227,0.04141551319141694,0.0701090271602684,0.040810243367083936,0.05222735894535464,0.043655921826965864,0.0483150190921038,0.04824833043732735
CEP,74,3.7080547393708585e-06,0.00999629194526063,0.05,0.24934895833333334,2.5165147241017057e-12,0.07086172822202327,0.05000960344318964,0.03426293139008523,0.07086172822202327,0.040236508077660424,0.03388525260963761,0.02960158834186437,0.04482927396761907,0.04586474049495619
CEP,75,3.7606416530833187e-06,0.009996239358346917,0.05,0.24479166666666666,4.259597208903235e-11,0.08222478874289066,0.059977995001691646,0.041857797335922535,0.08222478874289066,0.04491121071269341,0.04418550373988412,0.04746440560708795,0.03791511858427375,0.036953332595381555
CEP,76,3.849158447311041e-06,0.00999615084155269,0.05,0.251953125,1.2834734204601532e-11,0.0760212533794133,0.046581694791903674,0.041223416358008545,0.0760212533794133,0.033561285281888745,0.04199226183048667,0.04667768651116939,0.04944210346765639,0.04928013575552103
CEP,77,3.895564767208981e-06,0.009996104435232791,0.05,0.390625,1.9305041197496683e-11,0.05719937824414347,0.05151019827515258,0.03968077036270509,0.05719937824414347,0.04121988393694153,0.04527864260009043,0.05581626796939665,0.036828768243973825,0.03657417394635354
CEP,78,3.92442817875871e-06,0.009996075571821241,0.05,0.9654947916666666,5.319238507215585e-14,0.031521346119476615,0.01581009444311118,0.01607748695753641,0.031521346119476615,0.0199671056833591,0.021113841650480622,0.02631597877576435,0.022443549336991407,0.022134204438648584
CEP,79,4.196042389770227e-06,0.00999580395761023,0.05,0.3912760416666667,4.072589580117435e-12,0.04553198489303567,0.031358705032493155,0.03773714611405425,0.03682573792306638,0.03985306753155162,0.03471228043286233,0.04553198489303567,0.0346312320797581,0.03227767651578076
CEP,80,4.234554212723118e-06,0.009995765445787277,0.05,0.37109375,1.455878843409932e-13,0.059572178820316346,0.03350099151960728,0.018413374794945453,0.059572178820316346,0.025288194481135062,0.03196641343493506,0.03270433542361983,0.035976681691486594,0.03734385161644047
CEP,81,4.333238487252977e-06,0.009995666761512747,0.05,0.443359375,6.37382974042511e-13,0.039602931157019065,0.029370656540756598,0.029402426721518507,0.030347406264855065,0.03358037540000716,0.039602931157019065,0.029942303248357352,0.026699680245389466,0.026341483561138204
CEP,82,4.417303849812981e-06,0.009995582696150187,0.05,0.4407552083333333,3.2022380134776524e-13,0.05969496161777236,0.02253785027157038,0.022020629810017026,0.05969496161777236,0.02833912689809197,0.036789612412168826,0.03040886221778722,0.020933091524021112,0.02248451116485059
CEP,83,4.609538217015263e-06,0.009995390461782985,0.05,0.7141927083333334,6.014756844081647e-15,0.025830930270813554,0.025520176386116054,0.01807065875894986,0.02340311272253025,0.025830930270813554,0.025189809200955576,0.016772009015916054,0.01998543509512478,0.019913434925383004
CEP,84,4.6565116063046474e-06,0.009995343488393696,0.05,0.37109375,2.6009191271215363e-11,0.05633620249887769,0.05279421056874597,0.04446520878307227,0.05328757740219918,0.04496495879999243,0.04843129282458229,0.05633620249887769,0.03980992392336389,0.04049160792978788
CEP,85,4.66635887164113e-06,0.009995333641128359,0.05,0.2643229166666667,6.7450610034786e-12,0.05882093919966819,0.04812105656805041,0.03939117122804193,0.04191990851196197,0.0370144595732166,0.03441711586005901,0.05882093919966819,0.055464489961416875,0.057093365047990285
CEP,86,4.706587340641555e-06,0.009995293412659359,0.05,0.4108072916666667,1.7273005975985514e-11,0.05900177613055273,0.04477493839151765,0.04021639273034875,0.047346565210796505,0.03583801945424705,0.05900177613055273,0.051524103436252036,0.03651624469739199,0.035494157997001015
CEP,87,4.805467191615342e-06,0.009995194532808385,0.05,0.4231770833333333,1.935897267788683e-12,0.06231759886560872,0.04035533449846238,0.027063699790480025,0.06231759886560872,0.03569239558716486,0.04422684305252335,0.04395349873696295,0.03456467915393791,0.034042951645107136
CEP,88,4.8089492550307256e-06,0.00999519105074497,0.05,0.67578125,1.7581459024908977e-12,0.039577001072495975,0.03934930534586843,0.026425999544505457,0.029088848027005412,0.03206648728239439,0.039577001072495975,0.0376613561021362,0.02774186962352111,0.02867272980185188
CEP,89,5.2029650223772705e-06,0.009994797034977623,0.05,0.4270833333333333,1.186446997393058e-11,0.0530037175136587,0.048434231489808396,0.04389109084449809,0.044086537962542485,0.035950948291272,0.04626834484315764,0.0530037175136587,0.03288863459321538,0.0350822093166304
CEP,90,5.6689505709695e-06,0.00999433104942903,0.05,0.4505208333333333,1.6624783914709571e-12,0.049787103087606345,0.049787103087606345,0.027632364004056553,0.024783541308814758,0.030374968156764607,0.0412920753900091,0.03871216702551644,0.036729507336991214,0.03656098705905053
CEP,91,5.7248518812169635e-06,0.009994275148118783,0.05,0.3873697916666667,5.367781281700114e-13,0.04410992404452432,0.033241399104403824,0.028310270316172427,0.04410992404452432,0.0291543164976748,0.029492309032581748,0.02930610453030528,0.03612947874752462,0.03475701995624842
CEP,92,6.057915953205928e-06,0.009993942084046794,0.05,0.37890625,5.307846545614264e-12,0.05160152755549539,0.04943985596128626,0.027874216877610502,0.03132450934774667,0.03807125867052282,0.05160152755549539,0.048128904576829244,0.028910618971031428,0.028694954740441224
CEP,93,6.479494019440146e-06,0.00999352050598056,0.05,0.6412760416666666,3.199314752688891e-13,0.029587511901516986,0.026179532407369623,0.02442473344841612,0.02828040249669961,0.029587511901516986,0.025184622444411837,0.02747098415108475,0.020958050072152436,0.021464045759480344
CEP,94,6.524270934060716e-06,0.00999347572906594,0.05,0.3561197916666667,7.45778900623391e-12,0.056937625849212276,0.04702312421249947,0.03294202557132874,0.049795820051873434,0.035695401716200996,0.03917509901232857,0.056937625849212276,0.03005315169744556,0.030281655249269374
CEP,95,6.8554444612178855e-06,0.009993144555538782,0.05,0.3717447916666667,4.2640338244782807e-13,0.04325841312285947,0.028962688607552176,0.028375959748473702,0.04325841312285947,0.02309404878346845,0.0379230811818331,0.03487182934069477,0.037377193063010974,0.03674884992299313
CEP,96,7.32457641838824e-06,0.009992675423581612,0.05,0.3958333333333333,6.212112909417155e-13,0.04135551178830863,0.03356910237190092,0.022078473861175524,0.03714615343231797,0.03522129905007022,0.032675549148865814,0.04135551178830863,0.03556764483016057,0.03492376080790276
CEP,97,7.441381667305791e-06,0.009992558618332694,0.05,0.24934895833333334,1.0878537159177814e-11,0.08072894754396626,0.044058034366904204,0.03533567870129231,0.08072894754396626,0.04629761724055756,0.04980006254176089,0.04684938185471745,0.043921977770497535,0.04276805735248362
CEP,98,7.491242282720023e-06,0.00999250875771728,0.05,0.365234375,6.708910582322392e-12,0.051032220415674824,0.051032220415674824,0.035959031894690074,0.03548950129544342,0.038285609982149894,0.04384936840582174,0.04779824887519385,0.03231863853674177,0.03344443667308976
CEP,99,7.6486273334897e-06,0.00999235137266651,0.05,0.4329427083333333,5.755113278632899e-13,0.052308175923343275,0.029873714593530006,0.02391306772349793,0.052308175923343275,0.02987316576398224,0.027019797816087102,0.025280240905823963,0.03114033931899957,0.029697405188026552
CEP,100,7.70092725344007e-06,0.00999229907274656,0.05,0.3014322916666667,5.7643467332802786e-11,0.07532525950216397,0.045592147650953915,0.04950830086349409,0.07532525950216397,0.04310055739751684,0.05014544985014144,0.04751719733330043,0.04157693107115713,0.04494352918689391
CEP,101,7.999357274135477e-06,0.009992000642725865,0.05,0.2565104166666667,2.2327628259770213e-11,0.07857639262002888,0.05226873919614943,0.05407369245478999,0.07857639262002888,0.044659949194520605,0.04805683045588515,0.05055311260439235,0.04801398061999806,0.048142829697955566
CEP,102,8.342309766096179e-06,0.009991657690233904,0.05,0.2688802083333333,2.1423375248713612e-11,0.07657083161584363,0.062020095155019446,0.040130233907872404,0.07657083161584363,0.052178626782136805,0.04676664772223803,0.05036752225768836,0.043779281121085874,0.04250088280742333
CEP,103,8.536068055065016e-06,0.009991463931944935,0.05,0.3359375,1.13952374112554e-11,0.06516759343119351,0.06516759343119351,0.04783245507083933,0.056316628827793244,0.03683453561907486,0.0514201515257858,0.049024516188141624,0.04776969950406716,0.04771321794756714
