state,local_minimum_id,objective,remaining_budget,saved_contour_delta,contour_success_fraction,ellipsoid_volume_before_bounds,maximum_bounding_radius,bounding_radius_u0,bounding_radius_u1,bounding_radius_u2,bounding_radius_u3,bounding_radius_u4,bounding_radius_u5,bounding_radius_u6,bounding_radius_u7
GHZ,0,2.2283461909263584e-08,0.009999977716538091,0.05,0.2701822916666667,3.582538487277513e-24,0.009688668783462482,0.0004382864926061667,0.009688668783462482,1.2098499565840897e-05,0.007517282557301825,0.0005272882911582419,0.0005317953490311321,0.003218513916999143,0.0031914341574342097
GHZ,1,2.280689526761525e-08,0.009999977193104732,0.05,0.13346354166666666,2.1580598395519183e-27,0.07368465463001057,1.7220625192262995e-05,0.009468850603437596,1.0567624785622582e-05,0.07368465463001057,1.9732698201753893e-05,1.5811204567849058e-05,0.004442992430483608,0.004438199834501973
GHZ,2,2.2912499293258053e-08,0.009999977087500707,0.05,0.14127604166666666,2.0714267221568046e-26,0.07160487711068386,0.00014333301946726126,0.009069027857147506,9.989284004290151e-06,0.07160487711068386,2.5062585247271715e-05,2.955619969304965e-05,0.004303943955037168,0.004303869312069861
GHZ,3,2.324334173144766e-08,0.009999976756658268,0.05,0.23111979166666666,8.180111473980798e-25,0.025841671636960405,0.00011621904824783173,0.010251249557026058,8.834475726320373e-06,0.025841671636960405,0.00027355252329852754,0.00041885651357133146,0.003410623471674862,0.0034099674472759614
GHZ,4,2.367139493067438e-08,0.00999997632860507,0.05,0.08203125,4.73353478719135e-34,0.005743852080204362,1.0317071008239436e-05,1.1173379493685804e-05,1.1029959835521225e-05,1.0703181619536031e-05,1.631589063204439e-05,1.7034639466862664e-05,0.0057376331118193,0.005743852080204362
GHZ,5,2.390074716985364e-08,0.00999997609925283,0.05,0.07877604166666667,4.211639266788306e-34,0.0058056817477898075,1.1685226885280753e-05,1.0102002095315497e-05,1.0554998452497302e-05,9.626542782251945e-06,1.663408937221811e-05,1.6096640629044845e-05,0.005805673062815468,0.0058056817477898075
GHZ,6,2.393293392547712e-08,0.009999976067066074,0.05,0.4986979166666667,5.0198219649208213e-23,0.03566531935258519,0.03566531935258519,0.02016999167925964,1.0054422496571112e-05,0.005380830323804059,0.0002550616714746734,0.0002525700263248957,0.0023525457976865064,0.002367458736812886
GHZ,7,2.4114924757736163e-08,0.009999975885075242,0.05,0.18424479166666666,6.241423377541272e-23,0.03289763269415642,0.0017307982184626921,0.03289763269415642,9.38452728142666e-06,0.012313498507294211,0.0007355340724542884,0.0007094106323102464,0.0038892615808159632,0.003832732831009294
GHZ,8,2.427600643016904e-08,0.00999997572399357,0.05,0.2578125,2.1229416513053714e-21,0.04560230779720366,0.04560230779720366,0.015216800905174764,5.13420034913912e-06,0.010057224636246191,0.0009661791902015771,0.0022207112098960374,0.0032999121411498565,0.0033594278235000016
GHZ,9,2.4308350027689875e-08,0.009999975691649973,0.05,0.2506510416666667,2.842213642108062e-21,0.056774279618169776,0.056774279618169776,0.012247738343419527,7.106953335305276e-06,0.01628746459107755,0.0009896517445155315,0.001098215578553942,0.003333718208525658,0.0033352807647610834
GHZ,10,2.439097294753011e-08,0.009999975609027052,0.05,0.5084635416666666,7.009978123163072e-26,0.021272975198206766,0.00011413399540900968,0.019972115948870328,8.640108965984809e-06,0.021272975198206766,0.00010619253789353045,8.225074687550886e-05,0.0022582315078802525,0.002255315509464498
GHZ,11,2.4487161100947876e-08,0.0099999755128389,0.05,0.14973958333333334,1.3593934776399118e-26,0.049938923096560665,1.870068790236397e-05,0.009929293552355632,1.020603556623054e-05,0.049938923096560665,7.130805987617885e-05,3.673934317466377e-05,0.003969949099720015,0.003970020765237062
GHZ,12,2.4614682223386802e-08,0.009999975385317777,0.05,0.2610677083333333,8.439447919376472e-28,0.048295861737497066,1.6108379501163234e-05,0.006789985869623815,8.634245991332612e-06,0.048295861737497066,1.7734476568573975e-05,3.950446044035091e-05,0.0029589637560758415,0.002958821359958238
GHZ,13,2.4622180989178895e-08,0.009999975377819012,0.05,0.15299479166666666,1.348171338028259e-26,0.04084437463353659,7.919899057347735e-05,0.010777181869476484,1.049830062351724e-05,0.04084437463353659,2.3777170217331e-05,3.2351246053782976e-05,0.003922913497226705,0.003927353645105379
GHZ,14,2.4676752957090714e-08,0.009999975323247043,0.05,0.23567708333333334,4.970371799212137e-34,0.0033762883132349843,1.763975669094194e-05,1.0316131495745906e-05,1.0534194839216441e-05,1.8381205267398774e-05,1.7791225977452313e-05,1.757235434352238e-05,0.0033762883132349843,0.003376285363408652
GHZ,15,2.4759391640348698e-08,0.009999975240608359,0.05,0.3723958333333333,1.380759228585383e-21,0.048051642293131545,0.048051642293131545,0.025124032020065672,1.3381532540774866e-05,0.007679233351058634,0.0006429520736871927,0.0008582734454197381,0.0028520525852079297,0.0027500942018597154
GHZ,16,2.4760800192403254e-08,0.009999975239199807,0.05,0.421875,5.765032748863983e-25,0.036832341388788985,0.036832341388788985,0.011273202628391793,5.698005692507042e-06,0.008292333012684627,3.873979883580427e-05,3.1320792552461036e-05,0.002470745596429305,0.0024679283131655064
GHZ,17,2.4853029994183214e-08,0.009999975146970007,0.05,0.23046875,3.2923949795981824e-23,0.03882518980343538,0.03882518980343538,0.019326269894309574,6.000206222293408e-06,0.007150120709957961,0.0001292386048915273,0.0001811737788234183,0.003406219994839846,0.0034087533628538386
GHZ,18,2.5161189511475634e-08,0.009999974838810488,0.05,0.15169270833333334,1.7172443399174865e-27,0.042469370818167436,1.2176901566202836e-05,0.010460998444674918,1.0278567864838227e-05,0.042469370818167436,2.4047815030674178e-05,2.437947344196491e-05,0.003853216895951483,0.0038532162873803188
GHZ,19,2.5353888321977973e-08,0.009999974646111678,0.05,0.244140625,4.197490292540651e-23,0.026288582771522885,0.026288582771522885,0.023922346798148406,6.570897643604709e-06,0.004065489611686186,0.00034889091607566593,0.0003111307820457591,0.0033313377413764595,0.0033264026876336375
GHZ,20,2.540438587024773e-08,0.00999997459561413,0.05,0.5013020833333334,2.2297933038839096e-22,0.043437630942615976,0.043437630942615976,0.020971687026323772,8.186365674107177e-06,0.006903153813455828,0.00032874014211173926,0.0006353833602295373,0.0023609310327722733,0.0023747205175020107
GHZ,21,2.5599617835765438e-08,0.009999974400382165,0.05,0.236328125,1.3109538584380258e-22,0.031701834059180325,0.031701834059180325,0.021908736881997563,7.60516279878163e-06,0.00525069827196836,0.000572596040705967,0.0016115415929238298,0.003333274915063849,0.00339296904533483
GHZ,22,2.5660527037544512e-08,0.009999974339472962,0.05,0.2584635416666667,2.4334518569183686e-34,0.003116135961991072,1.3708908542885156e-05,1.0231101015932672e-05,9.9615097099843e-06,1.6552094266882484e-05,1.687399928486485e-05,1.620591351146356e-05,0.003116133888030074,0.003116135961991072
GHZ,23,2.578177958739654e-08,0.009999974218220412,0.05,0.4544270833333333,1.0015731399486021e-22,0.0466614344536275,0.0466614344536275,0.022084559738759356,8.015012824991008e-06,0.007426703197439146,0.000283479916941893,0.0002478692866620906,0.0024493635788822407,0.002455570067243743
GHZ,24,2.587119816189266e-08,0.009999974128801839,0.05,0.25390625,1.0410740525076292e-22,0.06260690582457641,0.06260690582457641,0.029543542066224643,6.372776596611632e-06,0.009950504837524871,0.00012749898635291507,0.00017462505532619355,0.003250908416319049,0.0032510544780158714
GHZ,25,2.592862176051701e-08,0.00999997407137824,0.05,0.2513020833333333,1.806594821305177e-21,0.06357191363064199,0.06357191363064199,0.02969732175079525,7.164037714048184e-06,0.010103220002325183,0.0005158565015221951,0.0006419664853084497,0.0033072193423156334,0.0033042302661624215
GHZ,26,2.59712095268054e-08,0.009999974028790473,0.05,0.4772135416666667,7.936018543533702e-23,0.045967653728759314,0.045967653728759314,0.021142837055251128,6.671784535564054e-06,0.007259618434518365,0.0003162351807644229,0.000247733436999852,0.0023928736466402012,0.0024016741793617628
GHZ,27,2.598736682040682e-08,0.00999997401263318,0.05,0.24674479166666666,1.3175909423668676e-34,0.0032994706055910032,1.1299758276661665e-05,1.0300966599377693e-05,1.011576580167593e-05,1.4642903995074384e-05,1.3156223533994912e-05,1.4783423527890658e-05,0.0032994685137711253,0.0032994706055910032
GHZ,28,2.602929973289853e-08,0.009999973970700267,0.05,0.2552083333333333,4.253562682063204e-23,0.06226880405757672,0.06226880405757672,0.03130472497409813,8.118402202313571e-06,0.009942404444847772,7.56576963088662e-05,8.831465619984978e-05,0.0032094688718247396,0.003209825609065032
GHZ,29,2.6036820078558334e-08,0.009999973963179922,0.05,0.3079427083333333,6.135597016484098e-24,0.026535359739988655,0.013303079904174814,0.026535359739988655,6.461121933281111e-06,0.0017731578797662545,0.00021450446569650866,0.00021863786698926506,0.002959662233403961,0.0029603932480547165
GHZ,30,2.6235789493360746e-08,0.009999973764210506,0.05,0.390625,2.078159442703921e-22,0.050984087036292224,0.050984087036292224,0.02265790997073849,7.427969490589843e-06,0.008009457201588377,0.0003663793125452412,0.00032365857355050976,0.0026559546467578065,0.002660024315552604
GHZ,31,2.6257245772614148e-08,0.009999973742754228,0.05,0.4153645833333333,2.018304456278084e-24,0.0226617005589207,0.011709886201361598,0.0226617005589207,5.255288022489484e-06,0.0015754742707404913,0.0002175884059575002,0.00017328798284965374,0.002535138042302695,0.002532929789839181
GHZ,32,2.6292176719739017e-08,0.00999997370782328,0.05,0.24739583333333334,1.285599460228238e-22,0.028227927154373236,0.017083534519737993,0.028227927154373236,6.569150043465129e-06,0.002375324139769241,0.0009124712499925669,0.0005039373423203946,0.003377051900872408,0.003258334688601135
GHZ,33,2.6331935027068843e-08,0.009999973668064974,0.05,0.5013020833333334,2.269913664375518e-22,0.04487258344267288,0.04487258344267288,0.02005934126773085,7.888899977040804e-06,0.007105265164639867,0.0005621390932834867,0.0004501229859149483,0.0023565101200784077,0.002351297032438705
GHZ,34,2.6334330315628278e-08,0.009999973665669685,0.05,0.2747395833333333,8.28500780056897e-22,0.027101072456615225,0.001355259471882377,0.027101072456615225,9.488412228361055e-06,0.01010323022851005,0.003179351667621981,0.0029383486120700387,0.0036984158118954524,0.004355316928882075
GHZ,35,2.6363609623313204e-08,0.009999973636390377,0.05,0.4850260416666667,2.0077937825235257e-23,0.045949994760958124,0.045949994760958124,0.021839331437819316,6.243535962989021e-06,0.0073428661853259004,0.00022150515036102586,9.038300135225023e-05,0.002335157939286043,0.0023344169502918393
GHZ,36,2.6390794580085e-08,0.00999997360920542,0.05,0.2610677083333333,3.5415923805417485e-22,0.06263031255745481,0.06263031255745481,0.027162313353451414,7.655717128443141e-06,0.00983538160127619,0.00021473825108131523,0.0003358571320149732,0.003214424483204887,0.0032178330102979645
GHZ,37,2.64098837215066e-08,0.00999997359011628,0.05,0.25390625,2.288257910421448e-23,0.028505147194781297,0.0019833092685389493,0.028505147194781297,8.205973517741505e-06,0.01031147997957452,0.002010453459591501,0.0003954127298735764,0.003279476803432686,0.003386349513261335
GHZ,38,2.6424831032637317e-08,0.009999973575168967,0.05,0.2623697916666667,5.536990857637287e-23,0.028198561168863698,0.015442351319120922,0.028198561168863698,5.835422870731722e-06,0.0030168090765582117,0.00030837935237059045,0.0008132282495461844,0.0033316630155876283,0.003317521829570018
GHZ,39,2.6442060626521577e-08,0.009999973557939374,0.05,0.2565104166666667,1.0530382908808403e-22,0.06211043593806147,0.06211043593806147,0.030030491261495314,8.59304703282863e-06,0.009918606913422832,0.000251997871056904,7.726498620586057e-05,0.0031594678002304375,0.0031602577099815823
GHZ,40,2.6478834189956557e-08,0.00999997352116581,0.05,0.4680989583333333,7.397710448138846e-23,0.04597388229476573,0.04597388229476573,0.020641074022526625,5.9448907598590656e-06,0.0072421865350492795,0.00025889772068885106,0.00032842168909558037,0.00240610991497634,0.0024040216788661583
GHZ,41,2.6501782834071657e-08,0.009999973498217166,0.05,0.3053385416666667,1.8479070367336368e-23,0.02804904597900017,0.010711390987815601,0.02804904597900017,6.7532638177460596e-06,0.0014114207332845909,0.0006488787965243305,0.0006242889773715007,0.00339926407025739,0.002947651946162494
GHZ,42,2.6517304461535987e-08,0.009999973482695539,0.05,0.2727864583333333,3.37832735439029e-24,0.026422612584954715,0.00028609949945910645,0.026422612584954715,9.266668771192422e-06,0.01003277083873382,0.0004274791736025548,0.0004021209910224888,0.003285748525503975,0.0031728741060131206
GHZ,43,2.6532965957114165e-08,0.009999973467034044,0.05,0.15755208333333334,3.3131819908710965e-22,0.03374366955445513,0.00095946152897796,0.03374366955445513,1.1291589458677674e-05,0.013114546278204943,0.0008758831522693699,0.0013455328637395137,0.004694167886952898,0.004251917517243398
