selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,lepton_massless_unpolarized_proton_unpolarized_C_massless_p,lepton_massless_unpolarized_proton_unpolarized_C_massless_gamma,lepton_massless_unpolarized_proton_unpolarized_C_p_gamma,lepton_massless_unpolarized_proton_unpolarized_C_massless_rest,lepton_massless_unpolarized_proton_unpolarized_C_p_rest,lepton_massless_unpolarized_proton_unpolarized_C_gamma_rest,lepton_massless_unpolarized_proton_unpolarized_W_purity,lepton_massless_unpolarized_proton_L_C_massless_p,lepton_massless_unpolarized_proton_L_C_massless_gamma,lepton_massless_unpolarized_proton_L_C_p_gamma,lepton_massless_unpolarized_proton_L_C_massless_rest,lepton_massless_unpolarized_proton_L_C_p_rest,lepton_massless_unpolarized_proton_L_C_gamma_rest,lepton_massless_unpolarized_proton_L_W_purity,lepton_massless_L_proton_unpolarized_C_massless_p,lepton_massless_L_proton_unpolarized_C_massless_gamma,lepton_massless_L_proton_unpolarized_C_p_gamma,lepton_massless_L_proton_unpolarized_C_massless_rest,lepton_massless_L_proton_unpolarized_C_p_rest,lepton_massless_L_proton_unpolarized_C_gamma_rest,lepton_massless_L_proton_unpolarized_W_purity,lepton_massless_unpolarized_proton_Tx_C_massless_p,lepton_massless_unpolarized_proton_Tx_C_massless_gamma,lepton_massless_unpolarized_proton_Tx_C_p_gamma,lepton_massless_unpolarized_proton_Tx_C_massless_rest,lepton_massless_unpolarized_proton_Tx_C_p_rest,lepton_massless_unpolarized_proton_Tx_C_gamma_rest,lepton_massless_unpolarized_proton_Tx_W_purity,lepton_massless_unpolarized_proton_Ty_C_massless_p,lepton_massless_unpolarized_proton_Ty_C_massless_gamma,lepton_massless_unpolarized_proton_Ty_C_p_gamma,lepton_massless_unpolarized_proton_Ty_C_massless_rest,lepton_massless_unpolarized_proton_Ty_C_p_rest,lepton_massless_unpolarized_proton_Ty_C_gamma_rest,lepton_massless_unpolarized_proton_Ty_W_purity,lepton_massless_Tx_proton_unpolarized_C_massless_p,lepton_massless_Tx_proton_unpolarized_C_massless_gamma,lepton_massless_Tx_proton_unpolarized_C_p_gamma,lepton_massless_Tx_proton_unpolarized_C_massless_rest,lepton_massless_Tx_proton_unpolarized_C_p_rest,lepton_massless_Tx_proton_unpolarized_C_gamma_rest,lepton_massless_Tx_proton_unpolarized_W_purity,lepton_massless_Ty_proton_unpolarized_C_massless_p,lepton_massless_Ty_proton_unpolarized_C_massless_gamma,lepton_massless_Ty_proton_unpolarized_C_p_gamma,lepton_massless_Ty_proton_unpolarized_C_massless_rest,lepton_massless_Ty_proton_unpolarized_C_p_rest,lepton_massless_Ty_proton_unpolarized_C_gamma_rest,lepton_massless_Ty_proton_unpolarized_W_purity,lepton_massless_L_proton_L_C_massless_p,lepton_massless_L_proton_L_C_massless_gamma,lepton_massless_L_proton_L_C_p_gamma,lepton_massless_L_proton_L_C_massless_rest,lepton_massless_L_proton_L_C_p_rest,lepton_massless_L_proton_L_C_gamma_rest,lepton_massless_L_proton_L_W_purity,lepton_massless_L_proton_Tx_C_massless_p,lepton_massless_L_proton_Tx_C_massless_gamma,lepton_massless_L_proton_Tx_C_p_gamma,lepton_massless_L_proton_Tx_C_massless_rest,lepton_massless_L_proton_Tx_C_p_rest,lepton_massless_L_proton_Tx_C_gamma_rest,lepton_massless_L_proton_Tx_W_purity,lepton_massless_L_proton_Ty_C_massless_p,lepton_massless_L_proton_Ty_C_massless_gamma,lepton_massless_L_proton_Ty_C_p_gamma,lepton_massless_L_proton_Ty_C_massless_rest,lepton_massless_L_proton_Ty_C_p_rest,lepton_massless_L_proton_Ty_C_gamma_rest,lepton_massless_L_proton_Ty_W_purity,lepton_massless_Tx_proton_Tx_C_massless_p,lepton_massless_Tx_proton_Tx_C_massless_gamma,lepton_massless_Tx_proton_Tx_C_p_gamma,lepton_massless_Tx_proton_Tx_C_massless_rest,lepton_massless_Tx_proton_Tx_C_p_rest,lepton_massless_Tx_proton_Tx_C_gamma_rest,lepton_massless_Tx_proton_Tx_W_purity,lepton_massless_Tx_proton_Ty_C_massless_p,lepton_massless_Tx_proton_Ty_C_massless_gamma,lepton_massless_Tx_proton_Ty_C_p_gamma,lepton_massless_Tx_proton_Ty_C_massless_rest,lepton_massless_Tx_proton_Ty_C_p_rest,lepton_massless_Tx_proton_Ty_C_gamma_rest,lepton_massless_Tx_proton_Ty_W_purity
W_purity,P_W,lepton_massless_Tx_proton_Tx,enhanced_region_0,0,1,4.0258660789199296e-01,1.0000000000000004e+00,nan,massless,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.2246188704132006e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.0000000000000000e+00,8.8357293382212931e-01,2.0354114366862547e-01,1.4586545888057800e-01,-2.6627505551095926e-01,2.0717061631229230e+00,6.7619853982920669e-02,1.5824344661936499e+02,4.0739533099213432e+00,4.0425863539998135e+00,4.0739533099213432e+00,4.0425863539998135e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5929570596699624e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.7275116908090889e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6055528784025191e-01,0.0000000000000000e+00,1.4662259118462465e-17,3.3005846933510996e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8890525254454216e-02,0.0000000000000000e+00,0.0000000000000000e+00,9.8773755159848498e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0685071411177028e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.9217083776404769e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4476274858831720e-01,0.0000000000000000e+00,2.4638812807525879e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0591736360167465e-01,0.0000000000000000e+00,2.4638812807529067e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6919924542233855e-01,6.9052786450592388e-17,8.5629280693110489e-17,5.9958787771439100e-02,0.0000000000000000e+00,5.9958789226912772e-02,5.9958789226912772e-02,1.4379822137732104e-04,1.7366729724504219e-16,1.5150747261009859e-16,9.9183935789315381e-01,0.0000000000000000e+00,9.9183936554705665e-01,9.9183936554705654e-01,1.7132028155327772e-02,5.7587356630739474e-17,7.1960670016793239e-17,9.9200671159347331e-01,0.0000000000000000e+00,9.9200672525799583e-01,9.9200672525799583e-01,1.9056697628584290e-02,1.4835862001037771e-02,2.4767573416873627e-02,9.8773755124309481e-01,8.2934882154317852e-02,9.9090375346137971e-01,9.9110220379413405e-01,4.0258660789199296e-01,2.6554666994252889e-02,3.4333962762476654e-02,9.9217083429592667e-01,9.0841773236349482e-02,9.9572907044980219e-01,9.9596689318651166e-01,1.7439074513600136e-01
W_purity,P_W,lepton_massless_Tx_proton_Tx,enhanced_region_0,0,2,4.0243616236929258e-01,9.9999999999999989e-01,nan,massless,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.2053302278427211e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.0000000000000000e+00,9.8174770424681035e-01,1.3241290440088266e-01,1.1196431631303191e-01,-2.7795770574048373e-01,1.9300659632178330e+00,5.7309307405442794e-02,1.6150719674755092e+02,4.1861788546217680e+00,4.1134064539518747e+00,4.1861788546217680e+00,4.1134064539518747e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5917267645980276e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.4381504056801929e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6114601329398143e-01,1.0571313765959375e-17,4.9994083472543172e-17,2.6155199121600855e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8362572389319015e-02,0.0000000000000000e+00,0.0000000000000000e+00,9.8956360371553498e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0689120817587218e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.9380081915775054e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4462363172498288e-01,0.0000000000000000e+00,1.9209308534109865e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0550858384264181e-01,0.0000000000000000e+00,1.9209314616066290e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6703598695709493e-01,3.0346713606097981e-17,9.4028369718408255e-17,6.4341216332141835e-02,0.0000000000000000e+00,6.4341217400572873e-02,6.4341217400578049e-02,1.3592888843370185e-04,1.1108481468427168e-16,7.4758770626108034e-17,9.9310565701010112e-01,1.4901161193847656e-08,9.9310566734128736e-01,9.9310566734128758e-01,1.6570783623621070e-02,1.4709666367096573e-16,1.7306638928472084e-16,9.9360803269187670e-01,0.0000000000000000e+00,9.9360803489865512e-01,9.9360803489865523e-01,1.8533328549793483e-02,1.1556512982140731e-02,1.9307489197769673e-02,9.8956359613220268e-01,6.8612987883813897e-02,9.9175152571885494e-01,9.9187212623003196e-01,4.0243616236929258e-01,2.0605327910393489e-02,2.6665358259559385e-02,9.9380081534028819e-01,7.4737113800392482e-02,9.9625030492052769e-01,9.9639406450490831e-01,1.7645578220742070e-01
W_purity,P_W,lepton_massless_Tx_proton_Tx,enhanced_region_1,1,1,3.8231316910734953e-01,9.9999999999999967e-01,nan,massless,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2237119913327503e+00,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,2.5000000000000000e-01,4.8105637508093704e+00,5.3669036827950364e-02,2.2674861096350012e-02,-4.7637229234422457e-02,3.1930709101813792e+00,1.1469741941312903e-01,6.3358759095448072e+00,4.8948865793985163e-13,3.0159037972540379e-03,4.8948865793985163e-13,3.0159037972540379e-03,0.0000000000000000e+00,3.0137815854036631e-11,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1962610795723563e-01,4.2516272620585216e-13,0.0000000000000000e+00,1.9773993047362062e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2502498336469101e-01,0.0000000000000000e+00,8.3787954890794353e-11,2.1853234839231991e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.2940877117404240e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0606538316468917e-01,0.0000000000000000e+00,3.0141257545412969e-11,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2814192728075768e-01,0.0000000000000000e+00,1.1865707582441938e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9262050747087020e-01,0.0000000000000000e+00,1.1865707488476962e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2773303056319635e-01,4.4815919512571609e-13,8.3473018009953123e-11,1.3172449880349223e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.1873623049730946e-03,9.6730197465246142e-13,8.3844768222593428e-11,1.4542832186099988e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0004530482736805e-01,7.4526320808913363e-13,8.3834588131104245e-11,3.4751569117888898e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.5607661202464968e-02,6.8199173713068698e-03,1.1865708651858288e-01,0.0000000000000000e+00,1.1885571142239373e-01,6.8684748442928651e-03,1.1865988554452352e-01,3.8231316910734953e-01,6.9404745648734677e-03,1.1865708653483831e-01,0.0000000000000000e+00,1.1886278774381998e-01,6.9898583028911963e-03,1.1865998534830303e-01,2.0220436395754826e-01
W_purity,P_W,lepton_massless_Tx_proton_Tx,enhanced_region_1,1,2,3.7746130759949298e-01,9.9999999999999989e-01,nan,massless,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2216042997976158e+00,1.5707949999999999e+00,4.9087385212340520e+00,1.7671458676442588e+00,2.5000000000000000e-01,4.9087385212340520e+00,2.1395730937738247e-01,8.5270166891612140e-02,-1.8991086845042732e-01,3.1750562768548800e+00,1.2159185822021051e-01,1.2663623099871588e+01,4.8953896492065496e-13,1.2023220463965773e-02,4.8953896492065496e-13,1.2023220463965773e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1824912054542794e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.4271289263955178e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4734622924338214e-01,0.0000000000000000e+00,8.1676929887590427e-11,1.1570358253185263e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.1689212384365777e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9860085039944766e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.6036669351682273e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3423319006446668e-01,0.0000000000000000e+00,1.1862190388266571e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8988428507215260e-01,0.0000000000000000e+00,1.1862190732959223e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3434604132629538e-01,2.7956636433129091e-12,7.9887136381378183e-11,2.6861750864011703e-07,0.0000000000000000e+00,2.1073424255447017e-08,0.0000000000000000e+00,1.5436756324104463e-02,4.3171657099743803e-12,8.2287201226090253e-11,3.4335911193063666e-07,2.1073424255447017e-08,2.1073424255447017e-08,2.1073424255447017e-08,1.1667523230364338e-01,2.9896230021867231e-12,8.1866408368118293e-11,5.0428688389399398e-07,0.0000000000000000e+00,2.1073424255447017e-08,0.0000000000000000e+00,8.0579710554105163e-02,2.3832103375526215e-02,1.1862191105451252e-01,1.8109979528588976e-08,1.2102578425652691e-01,2.4001686369891240e-02,1.1865610324276191e-01,3.7746130759949298e-01,2.5098718578776748e-02,1.1862191260496510e-01,1.9074368675037548e-08,1.2128521001094938e-01,2.5277315135627525e-02,1.1865983289491201e-01,2.0928127759624368e-01
W_purity,P_W,lepton_massless_Tx_proton_Tx,enhanced_region_2,2,1,3.7137911729107426e-01,9.9999999999999978e-01,nan,massless,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.2246188704132006e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.0000000000000000e+00,2.2580197197676637e+00,7.5681089387649103e-01,3.8837243177253938e-01,-2.6627505551095926e-01,2.0717061631229226e+00,9.4430754845872059e-02,1.5824344661936499e+02,3.7973184348174107e+00,4.0425863539998144e+00,3.7973184348174107e+00,4.0425863539998144e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4292247849717474e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.8028630643943702e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4590444529354146e-01,0.0000000000000000e+00,2.1086395691875640e-16,6.1665714425133911e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8794315962484444e-02,0.0000000000000000e+00,0.0000000000000000e+00,9.6744597446468816e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6726447013103455e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.8150534121288813e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3067604919453646e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8972489873581855e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2282038864624842e-01,1.0716057714284104e-16,2.8742792587476554e-16,2.2105956215842004e-01,0.0000000000000000e+00,2.2105956347550959e-01,2.2105956347550859e-01,3.7721402161054003e-04,6.1948418520559758e-17,9.4084427158592213e-17,9.9249863434334440e-01,0.0000000000000000e+00,9.9249863566043350e-01,9.9249863566043361e-01,2.3113088340373476e-02,2.3949153992860335e-16,2.9191610815673945e-16,9.8140218300561399e-01,0.0000000000000000e+00,9.8140218596538031e-01,9.8140218596538020e-01,2.9376500228378837e-02,3.1816806028140382e-02,2.9703850011771882e-02,9.6744597829485313e-01,1.1678608524170836e-01,9.7401663212281431e-01,9.7394990073223942e-01,3.7137911729107426e-01,7.3161901780486663e-03,1.1594461350753900e-02,9.8150534137131051e-01,1.2233511229651950e-01,9.8903194584528886e-01,9.8907284611819390e-01,1.9932832026667585e-01
W_purity,P_W,lepton_massless_Tx_proton_Tx,enhanced_region_2,2,2,3.6550792249245945e-01,1.0000000000000002e+00,nan,massless,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.2470044701630458e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.0000000000000000e+00,2.3561944901923448e+00,9.0186444113111186e-01,3.9920625677342708e-01,-2.5325568139863652e-01,2.2371236124225686e+00,1.0947587001132401e-01,1.5489295840605041e+02,3.6355732494851574e+00,3.9598776293506717e+00,3.6355732494851574e+00,3.9598776293506717e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4048079021011581e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.9534629399242981e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4293561350631628e-01,0.0000000000000000e+00,7.6161064034543775e-17,6.8103469003208822e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1155251068287038e-02,0.0000000000000000e+00,0.0000000000000000e+00,9.6015070916174017e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6079178621722027e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.7665169587320289e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2863139542476290e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8710414796792893e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1822412655287229e-01,2.0537578607994342e-16,2.9160107796949535e-16,2.3737767987847219e-01,0.0000000000000000e+00,2.3737768119556227e-01,2.3737768119555946e-01,4.3657600823628502e-04,1.2682253199042620e-16,1.4461003014955776e-16,9.9146289699870638e-01,0.0000000000000000e+00,9.9146289831579515e-01,9.9146289831579515e-01,2.4796039870307800e-02,1.6759640603861290e-16,2.2415932731908358e-16,9.7647155389223483e-01,0.0000000000000000e+00,9.7647155668620234e-01,9.7647155668620234e-01,3.1807040040715807e-02,3.6405839384131167e-02,3.2510383993655086e-02,9.6015071008749364e-01,1.3334950749060326e-01,9.6882122025284800e-01,9.6868266024588223e-01,3.6550792249245945e-01,1.1871111955658209e-02,1.1757561742472533e-02,9.7665168809701852e-01,1.3828493190992169e-01,9.8632298165411569e-01,9.8632162158631242e-01,2.0048907038882716e-01
W_purity,P_W,lepton_massless_Tx_proton_Tx,enhanced_region_3,3,1,3.7012527483809893e-01,1.0000000000000002e+00,nan,massless,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.0233662848672290e-01,1.5707949999999999e+00,4.3196898986859651e+00,1.1780972450961720e+00,1.8000000000000000e+00,1.1780972450961724e+00,1.8005540313524478e-03,5.8874921390747567e-04,-2.3754141829730315e+00,3.9363133999993840e+00,1.4820071496562981e-01,1.7881579679303823e+02,8.0079034984793900e+00,6.8210966840090972e+00,8.0079034984793900e+00,6.8210966840090972e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6156447628455542e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.5360148764499045e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3193546177364349e-01,0.0000000000000000e+00,2.1292272434667434e-17,1.3322576623759949e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.1692656308377676e-03,0.0000000000000000e+00,0.0000000000000000e+00,9.8725262331453822e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0548781005221276e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.8726296434609406e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0194944729783691e-01,0.0000000000000000e+00,2.5615398426277608e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9772130543848895e-01,0.0000000000000000e+00,2.5619232558461752e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6081693531642910e-01,7.8812784248388463e-18,4.7323742375281660e-17,3.6268693364250341e-03,2.1073424255447017e-08,3.6268693771874714e-03,3.6268693772793046e-03,3.2406919236308443e-07,3.5981649014013108e-17,4.2549237932470876e-17,9.8644227921553584e-01,0.0000000000000000e+00,9.8644229393644267e-01,9.8644229393644278e-01,7.0868000652138715e-03,5.2214844350406342e-17,6.1524742126224609e-17,9.8760041363357154e-01,0.0000000000000000e+00,9.8760042684269522e-01,9.8760042684269511e-01,7.2035245865949369e-03,2.2415082029869629e-04,3.5359086315035094e-05,9.8725262557602822e-01,1.5906617648722993e-01,9.9998489788858536e-01,9.9998487339057207e-01,3.7012527483809893e-01,2.1089697985983061e-04,2.7539124193926012e-05,9.8726296169292482e-01,1.5907732649099998e-01,9.9999687996158204e-01,9.9999685810028605e-01,1.2700145908492902e-01
W_purity,P_W,lepton_massless_Tx_proton_Tx,enhanced_region_3,3,2,3.6994523173957161e-01,1.0000000000000002e+00,nan,massless,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,9.9330530302059156e-02,1.5707949999999999e+00,4.3196898986859651e+00,1.1780972450961720e+00,1.8000000000000000e+00,1.2762720155208536e+00,5.4145834838971278e-02,1.7423488619287351e-02,-2.3862185132403022e+00,3.9333326935891209e+00,1.5059287305815530e-01,1.7912828496394735e+02,7.9886233764154735e+00,6.8225870372146691e+00,7.9886233764154735e+00,6.8225870372146691e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6059862877609035e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.1303926015027687e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3118783543796780e-01,0.0000000000000000e+00,1.2127999468609075e-17,7.2911365095322256e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.4589675777436762e-03,0.0000000000000000e+00,0.0000000000000000e+00,9.8675975148076966e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0353634093049042e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.8674057195909248e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0139188039809784e-01,0.0000000000000000e+00,9.6381207654801693e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9710322182998571e-01,0.0000000000000000e+00,9.6381207658277645e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5644143883192144e-01,8.8748854806834317e-18,5.3676310061899194e-17,6.8023121809061863e-03,0.0000000000000000e+00,6.8023121808607053e-03,6.8023121809259899e-03,3.3325725955634481e-07,1.8079655399446720e-17,1.6878034124424409e-17,9.8687041809521503e-01,3.3320009373125282e-08,9.8687041809521492e-01,9.8687041809521492e-01,7.3394452056741158e-03,4.1335567357298273e-17,5.0752974764653881e-17,9.8671926763954942e-01,2.9802322387695312e-08,9.8671927263324277e-01,9.8671927263324288e-01,7.5089482034725406e-03,1.6438685939893247e-03,1.2509935938486744e-03,9.8675975148077189e-01,1.6217673158807447e-01,9.9999726720352833e-01,9.9999669853635953e-01,3.6994523173957161e-01,1.4117303835008484e-03,1.0187800358723575e-03,9.8674057195909670e-01,1.6229194651536011e-01,9.9999729716691510e-01,9.9999681962589204e-01,1.2936379510046131e-01
