selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,lepton_muon_unpolarized_proton_unpolarized_C_mu_p,lepton_muon_unpolarized_proton_unpolarized_C_mu_gamma,lepton_muon_unpolarized_proton_unpolarized_C_p_gamma,lepton_muon_unpolarized_proton_unpolarized_C_mu_rest,lepton_muon_unpolarized_proton_unpolarized_C_p_rest,lepton_muon_unpolarized_proton_unpolarized_C_gamma_rest,lepton_muon_unpolarized_proton_unpolarized_GHZ_purity,lepton_muon_unpolarized_proton_L_C_mu_p,lepton_muon_unpolarized_proton_L_C_mu_gamma,lepton_muon_unpolarized_proton_L_C_p_gamma,lepton_muon_unpolarized_proton_L_C_mu_rest,lepton_muon_unpolarized_proton_L_C_p_rest,lepton_muon_unpolarized_proton_L_C_gamma_rest,lepton_muon_unpolarized_proton_L_GHZ_purity,lepton_muon_L_proton_unpolarized_C_mu_p,lepton_muon_L_proton_unpolarized_C_mu_gamma,lepton_muon_L_proton_unpolarized_C_p_gamma,lepton_muon_L_proton_unpolarized_C_mu_rest,lepton_muon_L_proton_unpolarized_C_p_rest,lepton_muon_L_proton_unpolarized_C_gamma_rest,lepton_muon_L_proton_unpolarized_GHZ_purity,lepton_muon_unpolarized_proton_Tx_C_mu_p,lepton_muon_unpolarized_proton_Tx_C_mu_gamma,lepton_muon_unpolarized_proton_Tx_C_p_gamma,lepton_muon_unpolarized_proton_Tx_C_mu_rest,lepton_muon_unpolarized_proton_Tx_C_p_rest,lepton_muon_unpolarized_proton_Tx_C_gamma_rest,lepton_muon_unpolarized_proton_Tx_GHZ_purity,lepton_muon_unpolarized_proton_Ty_C_mu_p,lepton_muon_unpolarized_proton_Ty_C_mu_gamma,lepton_muon_unpolarized_proton_Ty_C_p_gamma,lepton_muon_unpolarized_proton_Ty_C_mu_rest,lepton_muon_unpolarized_proton_Ty_C_p_rest,lepton_muon_unpolarized_proton_Ty_C_gamma_rest,lepton_muon_unpolarized_proton_Ty_GHZ_purity,lepton_muon_Tx_proton_unpolarized_C_mu_p,lepton_muon_Tx_proton_unpolarized_C_mu_gamma,lepton_muon_Tx_proton_unpolarized_C_p_gamma,lepton_muon_Tx_proton_unpolarized_C_mu_rest,lepton_muon_Tx_proton_unpolarized_C_p_rest,lepton_muon_Tx_proton_unpolarized_C_gamma_rest,lepton_muon_Tx_proton_unpolarized_GHZ_purity,lepton_muon_Ty_proton_unpolarized_C_mu_p,lepton_muon_Ty_proton_unpolarized_C_mu_gamma,lepton_muon_Ty_proton_unpolarized_C_p_gamma,lepton_muon_Ty_proton_unpolarized_C_mu_rest,lepton_muon_Ty_proton_unpolarized_C_p_rest,lepton_muon_Ty_proton_unpolarized_C_gamma_rest,lepton_muon_Ty_proton_unpolarized_GHZ_purity,lepton_muon_L_proton_L_C_mu_p,lepton_muon_L_proton_L_C_mu_gamma,lepton_muon_L_proton_L_C_p_gamma,lepton_muon_L_proton_L_C_mu_rest,lepton_muon_L_proton_L_C_p_rest,lepton_muon_L_proton_L_C_gamma_rest,lepton_muon_L_proton_L_GHZ_purity,lepton_muon_L_proton_Tx_C_mu_p,lepton_muon_L_proton_Tx_C_mu_gamma,lepton_muon_L_proton_Tx_C_p_gamma,lepton_muon_L_proton_Tx_C_mu_rest,lepton_muon_L_proton_Tx_C_p_rest,lepton_muon_L_proton_Tx_C_gamma_rest,lepton_muon_L_proton_Tx_GHZ_purity,lepton_muon_L_proton_Ty_C_mu_p,lepton_muon_L_proton_Ty_C_mu_gamma,lepton_muon_L_proton_Ty_C_p_gamma,lepton_muon_L_proton_Ty_C_mu_rest,lepton_muon_L_proton_Ty_C_p_rest,lepton_muon_L_proton_Ty_C_gamma_rest,lepton_muon_L_proton_Ty_GHZ_purity,lepton_muon_Tx_proton_Tx_C_mu_p,lepton_muon_Tx_proton_Tx_C_mu_gamma,lepton_muon_Tx_proton_Tx_C_p_gamma,lepton_muon_Tx_proton_Tx_C_mu_rest,lepton_muon_Tx_proton_Tx_C_p_rest,lepton_muon_Tx_proton_Tx_C_gamma_rest,lepton_muon_Tx_proton_Tx_GHZ_purity,lepton_muon_Tx_proton_Ty_C_mu_p,lepton_muon_Tx_proton_Ty_C_mu_gamma,lepton_muon_Tx_proton_Ty_C_p_gamma,lepton_muon_Tx_proton_Ty_C_mu_rest,lepton_muon_Tx_proton_Ty_C_p_rest,lepton_muon_Tx_proton_Ty_C_gamma_rest,lepton_muon_Tx_proton_Ty_GHZ_purity
GHZ_purity,P_{\rm GHZ+},lepton_muon_Tx_proton_Tx,enhanced_region_0,0,1,9.2464049016951710e-01,1.0000000000000004e+00,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2175677229219204e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.7123889803846897e+00,3.8347299180789947e-02,2.2976717296126210e-03,-4.6545333811347722e-06,1.7531130248800043e+01,8.0920077614195418e-01,0.0000000000000000e+00,4.5169372866507808e-03,2.3688259610352438e-02,4.5169372866507808e-03,2.3688259610352438e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6232024271627936e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.4313248065773609e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6232024271627942e-01,0.0000000000000000e+00,1.0114841472049814e-05,7.4012236311144124e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6232024271627931e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.6674423007409329e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6232024271627931e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.3766022214147451e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6232024271627942e-01,0.0000000000000000e+00,7.7108892580079857e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6232024271627931e-01,0.0000000000000000e+00,7.7108890395681265e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6232024271627936e-01,1.4270116904345422e-04,1.3312731871620160e-04,9.7455071196706144e-01,1.9521638036582928e-04,9.7455073656458924e-01,9.7455073520973901e-01,2.7082579787905464e-01,5.3693103906546117e-05,1.0114865462451977e-05,3.6674423262496864e-01,5.4671241501742905e-05,3.6674424032789404e-01,3.6674423653691646e-01,4.6232024271722122e-01,7.7420284442601336e-05,2.2094577621480847e-05,5.2892347846503196e-01,8.0560551980398266e-05,5.2892348898286379e-01,5.2892348377820664e-01,4.3029846110634445e-01,2.8958927436372342e-05,7.7108888872147299e-02,3.6674422685079394e-01,9.2982007251290455e-01,9.9655452141296474e-01,9.9953323835312424e-01,9.2464049016951710e-01,9.8115245762794956e-08,7.7108884094111999e-02,3.3766022075240032e-01,8.5668301949272641e-01,9.1759165362592265e-01,9.2082583788432404e-01,4.6232024271811223e-01
GHZ_purity,P_{\rm GHZ+},lepton_muon_Tx_proton_Tx,enhanced_region_1,1,1,8.8132266698400707e-01,1.0000000000000004e+00,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0206241878057125e+00,1.5707949999999999e+00,5.8904862254808599e-01,3.7306412761378791e+00,1.8000000000000000e+00,4.4178646691106467e+00,1.5012156870230098e+00,9.1081843147539282e-02,-1.3982183602968036e+01,1.5860680444830091e+01,7.9913614275379163e-01,7.7167077650662790e+01,7.0993971195658512e+00,8.5891316159339626e-01,7.0993971195658512e+00,8.5891316159339626e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609548e-01,0.0000000000000000e+00,2.4319554013893355e-02,6.3612468744677422e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609537e-01,0.0000000000000000e+00,3.2553062157466083e-02,1.8428142363553768e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609542e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.8709341661240739e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609548e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.8438521253271171e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609542e-01,0.0000000000000000e+00,2.7312219101120655e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609526e-01,0.0000000000000000e+00,2.7294632492943949e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609537e-01,5.4064468208070481e-04,3.2363350420252471e-02,3.5533725205936499e-02,3.2372588046014963e-02,3.5542141959081598e-02,4.8065975561769884e-02,4.7080690516934881e-01,3.5142821940034510e-03,3.2480604551732066e-02,2.5924416867546013e-01,3.3142168498765057e-02,2.5932789273756551e-01,2.6133043344144929e-01,4.5567975990665638e-01,4.7230886907523939e-03,3.2696156722560141e-02,3.3916002220963276e-01,3.3762250765545725e-02,3.3926447088161854e-01,3.4080362731288438e-01,4.0325584973102979e-01,2.5615276047722185e-01,2.7506793410629393e-01,2.8742573994606802e-01,9.0761460128114679e-01,9.1143592950559427e-01,9.1693161428054748e-01,8.8132266698400707e-01,2.5339034949269468e-01,2.7023240917077551e-01,2.8440326663956095e-01,8.9780790580122538e-01,9.0217442730089459e-01,9.0704883270918135e-01,5.0369812273409731e-01
GHZ_purity,P_{\rm GHZ+},lepton_muon_Tx_proton_Tx,enhanced_region_1,1,2,8.8031628264632023e-01,9.9999999999999989e-01,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.8863624284822813e+00,1.5707949999999999e+00,6.8722339297276669e-01,3.8288160465625602e+00,1.8000000000000000e+00,4.3196898986859651e+00,1.4977277261996678e+00,9.7534701330647497e-02,-1.3727611361256153e+01,1.4737960970779476e+01,7.4453171253806028e-01,9.4532750269271233e+01,7.5352147161470100e+00,1.4202728986188478e+00,7.5352147161470100e+00,1.4202728986188478e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994162e-01,0.0000000000000000e+00,1.3180889032387798e-02,7.7517993687064121e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994151e-01,0.0000000000000000e+00,2.1488063875663665e-02,2.4399549852388521e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994162e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.9718394993330108e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994167e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.9570640615790598e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994156e-01,0.0000000000000000e+00,1.7530839642092544e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994156e-01,0.0000000000000000e+00,1.7527698331907102e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994167e-01,4.3348524536804576e-04,2.2227803070993771e-02,4.3519981714550862e-02,2.2234275260164315e-02,4.3523298619520728e-02,4.8868853489283597e-02,4.7564941038535902e-01,3.9905702336543759e-03,2.1609573317217596e-02,3.5900084691020134e-01,2.2002330730370105e-02,3.5902470806677800e-01,3.5965231823645638e-01,4.5370817109123490e-01,5.1222878631950498e-03,2.1315677613921835e-02,4.5442571478611260e-01,2.1936911058064296e-02,4.5445529766008724e-01,4.5492607974125443e-01,4.1188108604992851e-01,2.5148047100689219e-01,1.7681059720138562e-01,3.9736684737747663e-01,8.6649329324296276e-01,9.3672250455230610e-01,9.1949367068699528e-01,8.8031628264632023e-01,2.5033830812066876e-01,1.7347853617200418e-01,3.9570930083415928e-01,8.6247696181763911e-01,9.3292955846069359e-01,9.1530491940889158e-01,4.9861090794180940e-01
GHZ_purity,P_{\rm GHZ+},lepton_muon_Tx_proton_Tx,enhanced_region_2,2,1,8.8132266698400685e-01,1.0000000000000007e+00,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0206241878057125e+00,1.5707949999999999e+00,2.5525440310417071e+00,5.6941366846315002e+00,1.8000000000000000e+00,5.0069132916587327e+00,1.5012156870230107e+00,9.1081843147539296e-02,-1.3982183602968036e+01,1.5860680444830093e+01,7.9913614275379197e-01,7.7167077650662733e+01,7.0993971195658503e+00,8.5891316159339459e-01,7.0993971195658503e+00,8.5891316159339459e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609537e-01,0.0000000000000000e+00,2.4319554013893956e-02,6.3612468744654080e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609542e-01,0.0000000000000000e+00,3.2553063358261740e-02,1.8428142363745212e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609537e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.8709341661228960e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609542e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.8438521253258320e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609542e-01,0.0000000000000000e+00,2.7312219101206497e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609542e-01,0.0000000000000000e+00,2.7294632093102678e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4371969162609537e-01,5.4064648641037128e-04,3.2363350419833938e-02,3.5533727626094427e-02,3.2372588046014963e-02,3.5542141959078476e-02,4.8065975561769884e-02,4.7080690516934876e-01,4.4607844950883720e-03,3.2643310080811824e-02,3.2198264152386341e-01,3.3614881075590797e-02,3.2208259506291198e-01,3.2370184629709736e-01,4.2898235855890299e-01,4.7230881014310635e-03,3.2696157993481197e-02,3.3916002183361621e-01,3.3762250765545725e-02,3.3926447088161654e-01,3.4080362731288277e-01,4.0325584973102979e-01,2.5615275446755859e-01,2.7506792528309859e-01,2.8742573987729014e-01,9.0761460128114713e-01,9.1143592950559427e-01,9.1693161428054748e-01,8.8132266698400685e-01,2.5382433804891064e-01,2.7608135559246649e-01,2.8480868438648932e-01,9.0063623154565431e-01,9.0334970691442762e-01,9.0985428205050622e-01,3.8367387995741364e-01
GHZ_purity,P_{\rm GHZ+},lepton_muon_Tx_proton_Tx,enhanced_region_2,2,2,8.8031628264632023e-01,9.9999999999999989e-01,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.8863624284822813e+00,1.5707949999999999e+00,2.4543692606170264e+00,5.5959619142068195e+00,1.8000000000000000e+00,5.1050880620834143e+00,1.4977277261996678e+00,9.7534701330647441e-02,-1.3727611361256153e+01,1.4737960970779481e+01,7.4453171253806061e-01,9.4532750269271205e+01,7.5352147161470082e+00,1.4202728986188460e+00,7.5352147161470082e+00,1.4202728986188460e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994162e-01,0.0000000000000000e+00,1.3180889032388041e-02,7.7517993687014217e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994156e-01,0.0000000000000000e+00,2.1488061933329979e-02,2.4399549852793952e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994162e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.9718394993381312e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994156e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.9570640615788888e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994156e-01,0.0000000000000000e+00,1.7530839852634522e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994167e-01,0.0000000000000000e+00,1.7527698605809203e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4307597638994173e-01,4.3348686595816560e-04,2.2227802279363107e-02,4.3519984087873768e-02,2.2234275260164315e-02,4.3523298619518175e-02,4.8868853489288142e-02,4.7564941038535902e-01,5.0054518277901916e-03,2.1352143297423094e-02,4.4436146407804189e-01,2.1945489351915298e-02,4.4439045132106214e-01,4.4487496305771801e-01,4.3001859691560551e-01,5.1222815870127173e-03,2.1315681626602603e-02,4.5442573284268817e-01,2.1936911058084537e-02,4.5445529766008774e-01,4.5492607974125371e-01,4.1188108604992840e-01,2.5148047260968037e-01,1.7681060473641053e-01,3.9736684645937609e-01,8.6649329324296298e-01,9.3672250455230610e-01,9.1949367068699539e-01,8.8031628264632023e-01,2.5056502831932065e-01,1.7717204572497411e-01,3.9592797345870423e-01,8.6363411201959150e-01,9.3339857859135311e-01,9.1642785005380212e-01,3.8752242969119888e-01
