detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
dw_mixing_angles_polarization_02_local_minimum_77,D_W,polarization_cluster_02_local_minimum_77,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.4730089615387918e-01,1.9584558534483891e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-6.6534523293240273e+00,5.7961068059723850e+01,5.8341698968426755e+01,1.6850878150756881e+00,3.4037538385225266e+03,2.8224790767378621e-01,1,9.7940422952165918e-01
dw_mixing_angles_polarization_02_local_minimum_77,D_W,polarization_cluster_02_local_minimum_77,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.4730089615387918e-01,1.9584558534483891e+00,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,-5.7589563644873444e+01,3.0139373000430534e+00,5.7668376592856504e+01,3.0893055729335459e+00,3.3256416588555198e+03,2.7577064747202568e-01,2,9.7940422952165918e-01
dw_mixing_angles_polarization_02_local_minimum_77,D_W,polarization_cluster_02_local_minimum_77,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.4730089615387918e-01,1.9584558534483891e+00,p_gamma_lepton,|-1-1+1>,4,1,-1,-1,-1.7474996270211925e+01,-4.7821092866761020e+01,5.0913970750819487e+01,-1.9211456760856791e+00,2.5922324176153029e+03,2.1495449165432867e-01,3,9.7940422952165918e-01
dw_mixing_angles_polarization_02_local_minimum_77,D_W,polarization_cluster_02_local_minimum_77,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.4730089615387918e-01,1.9584558534483891e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,3.6329382402321301e+01,-1.0137232869617641e+01,3.7717204509175239e+01,-2.7211526033716360e-01,1.4225875159869486e+03,1.1796456762703340e-01,4,9.7940422952165918e-01
dw_mixing_angles_polarization_02_local_minimum_77,D_W,polarization_cluster_02_local_minimum_77,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.4730089615387918e-01,1.9584558534483891e+00,p_gamma_lepton,|-1+1+1>,5,1,-1,1,-2.4415679012825883e+01,1.1082044751691734e+01,2.6813002396894024e+01,2.7155080992744374e+00,7.1893709753584471e+02,5.9616088928639482e-02,5,9.7940422952165918e-01
dw_mixing_angles_polarization_02_local_minimum_77,D_W,polarization_cluster_02_local_minimum_77,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.4730089615387918e-01,1.9584558534483891e+00,p_gamma_lepton,|+1+1-1>,3,-1,1,1,3.8728648319212930e+00,-1.8246159186621789e+01,1.8652651475591224e+01,-1.3616439802433244e+00,3.4792140706987533e+02,2.8850526165845720e-02,6,9.7940422952165918e-01
dw_mixing_angles_polarization_02_local_minimum_88,D_W,polarization_cluster_02_local_minimum_88,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.4025223213032931e-01,9.7176128687448149e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-1.0470044569968591e+02,2.5485083398060493e+02,2.7551974686095139e+02,1.9606041668278054e+00,7.5911130910322725e+04,2.4562819358225085e-01,1,9.8527690659618061e-01
dw_mixing_angles_polarization_02_local_minimum_88,D_W,polarization_cluster_02_local_minimum_88,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.4025223213032931e-01,9.7176128687448149e-01,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,-2.5808989515074984e+02,-5.7990677489069903e+01,2.6452469195628294e+02,-2.9205716005011708e+00,6.9973312654566354e+04,2.2641499580096452e-01,2,9.8527690659618061e-01
dw_mixing_angles_polarization_02_local_minimum_88,D_W,polarization_cluster_02_local_minimum_88,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.4025223213032931e-01,9.7176128687448149e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,2.3906472047145229e+02,-1.7637044891416735e+00,2.3907122626451439e+02,-7.3773850383793433e-03,5.7155051227618635e+04,1.8493851716852641e-01,3,9.8527690659618061e-01
dw_mixing_angles_polarization_02_local_minimum_88,D_W,polarization_cluster_02_local_minimum_88,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,7.4025223213032931e-01,9.7176128687448149e-01,p_gamma_lepton,|-1+1+1>,5,1,-1,1,1.8610177854399618e+02,9.3675938282234128e+01,2.0834839425898039e+02,4.6633091022486622e-01,4.3409053390295543e+04,1.4046013070164715e-01,4,9.8527690659618061e-01
