objective_name,objective_file_tag,local_minimum_index,local_minimum_id,contour_delta,configured_direction_count,contour_point_count,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,record_type,contour_sample_id,u0,u1,u2,u3,u4,u5,u6,sqrt_s,theta_out,qOut,phi_p_out,phi_gamma_out,theta_e,theta_p
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,minimum,,,,,,,,,,,,,,,
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,sample,0,0.03905207423135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,1.1422135787964243,1.5819158512385347,0.10543765632313062,4.281905612623017,0.7057975047580194,0.7923631767607995,2.9661040039899342
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,sample,1,0.03315363673135122,0.6054144545600724,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,1.1185339271903119,1.901965602822995,0.09407069943793188,4.281905612623017,0.7057975047580194,0.7923631767607995,2.9661040039899342
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,sample,2,0.03315363673135122,0.5035394545600723,0.5630188006006634,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,1.1185339271903119,1.5819158512385347,0.09681658951201326,4.281905612623017,0.7057975047580194,0.7923631767607995,2.9661040039899342
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,sample,3,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.7597676941018836,0.11233116170416431,0.2522170326109569,0.9441402279193217,1.1185339271903119,1.5819158512385347,0.09407069943793188,4.77376121245067,0.7057975047580194,0.7923631767607995,2.9661040039899342
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,sample,4,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.21795616170416432,0.2522170326109569,0.9441402279193217,1.1185339271903119,1.5819158512385347,0.09407069943793188,4.281905612623017,1.3694589528288632,0.7923631767607995,2.9661040039899342
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,sample,5,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2674904701109569,0.9441402279193217,1.1185339271903119,1.5819158512385347,0.09407069943793188,4.281905612623017,0.7057975047580194,0.8403460958058623,2.9661040039899342
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,sample,6,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.017421477919321804,1.1185339271903119,1.5819158512385347,0.09407069943793188,4.281905612623017,0.7057975047580194,0.7923631767607995,0.054731187046018176
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,sample,7,0.028075511731351224,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,1.098147472165182,1.5819158512385347,0.0841243269227752,4.281905612623017,0.7057975047580194,0.7923631767607995,2.9661040039899342
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,sample,8,0.03315363673135122,0.4097894545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,1.1185339271903119,1.2873915399644915,0.09407069943793188,4.281905612623017,0.7057975047580194,0.7923631767607995,2.9661040039899342
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,sample,9,0.03315363673135122,0.5035394545600723,0.5243078631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,1.1185339271903119,1.5819158512385347,0.090728945074844,4.281905612623017,0.7057975047580194,0.7923631767607995,2.9661040039899342
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,sample,10,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.5139864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,1.1185339271903119,1.5819158512385347,0.09407069943793188,3.2294720736704363,0.7057975047580194,0.7923631767607995,2.9661040039899342
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,sample,11,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.04717491170416431,0.2522170326109569,0.9441402279193217,1.1185339271903119,1.5819158512385347,0.09407069943793188,4.281905612623017,0.2964087120870995,0.7923631767607995,2.9661040039899342
D_W,dw,0,97,0.05,128,128,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2522170326109569,0.9441402279193217,sample,12,0.03315363673135122,0.5035394545600723,0.5455578631006635,0.6814864441018835,0.11233116170416431,0.2374514076109569,0.9441402279193217,1.1185339271903119,1.5819158512385347,0.09407069943793188,4.281905612623017,0.7057975047580194,0.7459755977351377,2.9661040039899342
