detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
dw_mixing_angles_polarization_02_local_minimum_77,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_77,gradient_local_minimum,0,0,2.0434055061429096e-04,9.9999999999999978e-01,7.4730089615387918e-01,1.9584558534483891e+00,1.2222321085152323,0.04041947246895751,1.524926698613242,4.770704588842987,0.09643886181102554,1.9732238187673437
dw_mixing_angles_polarization_02_local_minimum_88,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_88,gradient_local_minimum,1,1,2.2894011912356137e-04,1.0000000000000000e+00,7.4025223213032931e-01,9.7176128687448149e-01,1.69968359359809,0.0005868527158080444,2.1811845613483016,4.6641076451315495,0.06928486591583241,1.3026982528053581
dw_mixing_angles_polarization_02_local_minimum_379,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_379,gradient_local_minimum,2,2,1.2139507880753460e-03,1.0000000000000000e+00,7.9117093824003393e-01,1.7484035573398669e+00,1.0691003249387685,2.9523118868249525,1.5720959265168775,5.116623973978414,0.06363100524265203,2.2520503212511773
dw_mixing_angles_polarization_02_local_minimum_401,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_401,gradient_local_minimum,3,3,1.3303791637378182e-03,1.0000000000000002e+00,7.3677849157960762e-01,1.2109637982425261e+00,1.165800844624092,0.06646628319614166,1.2935795207420295,4.6994587163859105,0.0844668043569035,1.1419667983886486
dw_mixing_angles_polarization_02_local_minimum_442,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_442,gradient_local_minimum,4,4,1.7618063151288673e-03,9.9999999999999967e-01,8.0580382568866793e-01,1.3763217145534843e+00,1.0881769434668043,2.7809724978425483,1.7023126141909841,1.8153248754615567,0.07504837942327443,5.655619074764433
dw_mixing_angles_polarization_02_local_minimum_457,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_457,gradient_local_minimum,5,5,1.9019225324337077e-03,1.0000000000000000e+00,7.5372262883375463e-01,2.0101754567712637e+00,1.2383026606664007,0.024368527289241104,1.5101065256792199,4.888094405423626,0.08342915130918978,1.926542441836269
dw_mixing_angles_polarization_02_local_minimum_576,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_576,gradient_local_minimum,6,6,3.6019441740657537e-03,1.0000000000000000e+00,7.8256726799896192e-01,1.4239986231985882e+00,1.1315051306547257,0.39048153398177116,1.646429463805926,3.5892471148899943,0.09872707584997713,0.19414355843475353
dw_mixing_angles_polarization_02_local_minimum_590,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_590,gradient_local_minimum,7,7,3.9235394296578312e-03,1.0000000000000004e+00,7.8087704152478432e-01,1.6435265896829985e+00,1.1658801179248122,0.036252013763557855,2.394421849967086,5.727032612352585,0.13379253513356507,2.2060562858898365
dw_mixing_angles_polarization_02_local_minimum_592,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_592,gradient_local_minimum,8,8,3.9298394587042205e-03,9.9999999999999967e-01,7.7959770729622957e-01,1.6772067138736648e+00,1.0929556661243458,2.932107285904212,1.3000829670548546,5.7664588805854,0.08113477822082317,2.659365509686574
dw_mixing_angles_polarization_02_local_minimum_630,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_630,gradient_local_minimum,9,9,4.8663558341671869e-03,1.0000000000000000e+00,8.1486834775691785e-01,1.4068504718967623e+00,1.0905842620799022,2.4706950557645646,2.0384307821244843,4.5146288303538205,0.07625462844509505,0.5442215927991153
dw_mixing_angles_polarization_02_local_minimum_672,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_672,gradient_local_minimum,10,10,6.1611435856091905e-03,1.0000000000000000e+00,8.0301075363188246e-01,1.3852562060492788e+00,1.1190729528065992,0.6886040235825964,1.830245501842071,2.1232792959179654,0.0912794535242083,6.172264884339308
dw_mixing_angles_polarization_02_local_minimum_674,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_674,gradient_local_minimum,11,11,6.2034695348969320e-03,9.9999999999999989e-01,8.0636526160216560e-01,1.2549437252841578e+00,1.0203367282591453,2.973007384036434,1.8087843016843643,4.362153381781037,0.03063651707910252,1.1400148275105193
dw_mixing_angles_polarization_02_local_minimum_693,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_693,gradient_local_minimum,12,12,6.8714701574527541e-03,1.0000000000000000e+00,7.8199712575040914e-01,1.6520512697506438e+00,1.0910614787265318,0.0,2.7265513802243446,0.4202114476835066,0.09878913020353106,2.2728002267856464
dw_mixing_angles_polarization_02_local_minimum_713,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_713,gradient_local_minimum,13,13,7.8804307442890131e-03,1.0000000000000000e+00,8.0739396138454467e-01,1.3762108805838660e+00,1.1161909221749111,2.698089895678638,1.8209800522512691,1.6064597813523203,0.08899889338639419,6.253776603082339
dw_mixing_angles_polarization_02_local_minimum_717,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_717,gradient_local_minimum,14,14,7.9873639249812695e-03,1.0000000000000002e+00,8.0197977157354650e-01,1.3702502510079799e+00,1.1209490316194832,2.3756121263353367,1.7696635910358307,1.5190495353736735,0.09144323336299576,6.266731979367562
dw_mixing_angles_polarization_02_local_minimum_724,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_724,gradient_local_minimum,15,15,8.1421361823468454e-03,1.0000000000000000e+00,7.2681033945105322e-01,1.8452708997064444e+00,1.56443379703581,0.003785148057918311,2.3933196878071583,1.7868104584949207,0.250265291321234,4.19167795868504
dw_mixing_angles_polarization_02_local_minimum_726,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_726,gradient_local_minimum,16,16,8.1566619187208190e-03,9.9999999999999978e-01,8.0690903575486816e-01,1.3699191516439855e+00,1.0839828664914268,3.141592653589793,1.3423302826181205,4.509337893538843,0.07277644712071824,7.326166627695247e-06
dw_mixing_angles_polarization_02_local_minimum_729,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_729,gradient_local_minimum,17,17,8.3354567925855352e-03,1.0000000000000000e+00,8.0706384942182141e-01,1.3715292336613010e+00,1.1147742217641645,3.0927333253852423,1.773173247683019,0.46433272252184143,0.0878639524617148,6.27730512688662
dw_mixing_angles_polarization_02_local_minimum_732,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_732,gradient_local_minimum,18,18,8.4490713359127358e-03,1.0000000000000000e+00,7.5492769732187670e-01,1.3584311643742228e+00,1.4633120227450853,0.0036012664216613995,2.394192406227312,4.450019866124173,0.24188573720680037,1.056146498782698
dw_mixing_angles_polarization_02_local_minimum_739,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_739,gradient_local_minimum,19,19,8.5627950191903088e-03,1.0000000000000000e+00,7.8886549658487304e-01,1.3637025047273259e+00,1.1279685916864142,3.1412610180126386,1.649466130903266,0.055242554476745614,0.09497824064972234,1.07417887585311e-06
dw_mixing_angles_polarization_02_local_minimum_764,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_764,gradient_local_minimum,20,20,9.3931864435455262e-03,9.9999999999999989e-01,7.9770009606342862e-01,1.3588802014481940e+00,1.1238187135770783,2.5054002394719537,1.7085572253064356,5.253355609561943,0.09248839713256718,0.06298455041702201
dw_mixing_angles_polarization_02_local_minimum_767,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_767,gradient_local_minimum,21,21,9.4660526559057351e-03,9.9999999999999978e-01,8.2066941554977479e-01,1.3944255904259804e+00,1.0657882804326615,3.141592653589793,1.325822810957683,0.0,0.06198398372391581,0.0
dw_mixing_angles_polarization_02_local_minimum_770,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_770,gradient_local_minimum,22,22,9.5410169945795448e-03,1.0000000000000002e+00,7.9441160268676680e-01,1.7627697772585382e+00,1.12068375201708,1.3743128978051558,1.8117229185298218,4.41625843051572,0.09125648312727291,3.075469282847385
dw_mixing_angles_polarization_02_local_minimum_771,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_771,gradient_local_minimum,23,23,9.5718220543741482e-03,1.0000000000000000e+00,7.5644172148207567e-01,1.3921328773780117e+00,1.3408670315844127,0.006427578878039329,2.243973506440339,4.529176941130524,0.1960976996768497,0.9359575657405094
dw_mixing_angles_polarization_02_local_minimum_778,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_778,gradient_local_minimum,24,24,9.6927393343100403e-03,1.0000000000000000e+00,8.0068434436303437e-01,1.7420832798963992e+00,1.1111620950057317,2.2359303964221144,1.9188428583482788,4.222158500723847,0.08652834088049711,3.1279665226888613
dw_mixing_angles_polarization_02_local_minimum_780,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_780,gradient_local_minimum,25,25,9.7917621576414701e-03,1.0000000000000000e+00,8.0098832217635640e-01,1.3575236095585943e+00,1.1229035368702243,2.136546631948823,1.7367519369365065,0.9714358947530761,0.09195156252123723,6.204522974445044
dw_mixing_angles_polarization_02_local_minimum_785,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_785,gradient_local_minimum,26,26,9.9256302086018523e-03,1.0000000000000000e+00,7.7230630846798776e-01,1.4535626090748264e+00,1.149372744056861,0.0749426925712843,1.5750097307414774,3.1944781277985164,0.10489109369339314,0.03361031464836682
dw_mixing_angles_polarization_02_local_minimum_788,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_788,gradient_local_minimum,27,27,1.0056444924280287e-02,9.9999999999999967e-01,7.7394525205846010e-01,1.3656880582538833e+00,1.1458507523703887,0.011991931004677882,1.6563515649470297,0.302165674303839,0.10392352928943503,6.280126239738421
dw_mixing_angles_polarization_02_local_minimum_790,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_790,gradient_local_minimum,28,28,1.0113876116051504e-02,1.0000000000000002e+00,7.7782162099906726e-01,1.7730066320274580e+00,1.1249709417803715,3.0520699539910487,1.5674377174223264,1.8560777941675821,0.09335540198081137,3.169339656402681
dw_mixing_angles_polarization_02_local_minimum_797,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_797,gradient_local_minimum,29,29,1.0318392589869028e-02,1.0000000000000002e+00,7.6992886416605777e-01,1.3669543028319737e+00,1.131143088198677,0.07789366465562395,1.4780472734543304,0.00922161908324879,0.09657078921916394,6.283155690132079
dw_mixing_angles_polarization_02_local_minimum_798,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_798,gradient_local_minimum,30,30,1.0380427352517966e-02,1.0000000000000000e+00,8.1788713427615745e-01,1.3602032303729088e+00,1.1049203749442817,2.6751061118563695,1.8172130709497352,1.2032542688114547,0.08203253753252626,6.026855467940639
dw_mixing_angles_polarization_02_local_minimum_802,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_802,gradient_local_minimum,31,31,1.0413110850884586e-02,1.0000000000000000e+00,7.9394295083640076e-01,1.7697262572200998e+00,1.1215301649589917,2.491694927223491,1.7771450232063841,3.4996159690366233,0.09134601916983069,3.1248903997802375
dw_mixing_angles_polarization_02_local_minimum_806,D_W,D_W,mixing_angles,polarization_cluster_02_local_minimum_806,gradient_local_minimum,32,32,1.0532007409723843e-02,1.0000000000000000e+00,8.0234551021556799e-01,1.4704069778953492e+00,1.0455409574477965,3.0905403875241753,1.121869308086438,3.0350503905861697,0.05376108548542805,5.641125380363646
