lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phi_in_electron,phi_in_lepton,phiOut,Q2,xB,t,F1,F2,W2,y,theta_e_gamma_rad,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,squared_amplitude_M2,unpolarized_cross_section_ratio,unpolarized_purity,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,unpolarized_M_e,unpolarized_M_p,unpolarized_M_gamma,unpolarized_F3,unpolarized_GHZ_purity,unpolarized_W_purity,L_proton_cross_section_ratio,L_proton_purity,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_proton_M_e,L_proton_M_p,L_proton_M_gamma,L_proton_F3,L_proton_GHZ_purity,L_proton_W_purity,L_electron_cross_section_ratio,L_electron_purity,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,L_electron_M_e,L_electron_M_p,L_electron_M_gamma,L_electron_F3,L_electron_GHZ_purity,L_electron_W_purity,Tx_proton_cross_section_ratio,Tx_proton_purity,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Tx_proton_M_e,Tx_proton_M_p,Tx_proton_M_gamma,Tx_proton_F3,Tx_proton_GHZ_purity,Tx_proton_W_purity,Ty_proton_cross_section_ratio,Ty_proton_purity,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Ty_proton_M_e,Ty_proton_M_p,Ty_proton_M_gamma,Ty_proton_F3,Ty_proton_GHZ_purity,Ty_proton_W_purity,Tx_electron_cross_section_ratio,Tx_electron_purity,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Tx_electron_M_e,Tx_electron_M_p,Tx_electron_M_gamma,Tx_electron_F3,Tx_electron_GHZ_purity,Tx_electron_W_purity,Ty_electron_cross_section_ratio,Ty_electron_purity,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,Ty_electron_M_e,Ty_electron_M_p,Ty_electron_M_gamma,Ty_electron_F3,Ty_electron_GHZ_purity,Ty_electron_W_purity,LL_cross_section_ratio,LL_purity,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LL_M_e,LL_M_p,LL_M_gamma,LL_F3,LL_GHZ_purity,LL_W_purity,LTx_cross_section_ratio,LTx_purity,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTx_M_e,LTx_M_p,LTx_M_gamma,LTx_F3,LTx_GHZ_purity,LTx_W_purity,LTy_cross_section_ratio,LTy_purity,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,LTy_M_e,LTy_M_p,LTy_M_gamma,LTy_F3,LTy_GHZ_purity,LTy_W_purity,TxTx_cross_section_ratio,TxTx_purity,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTx_M_e,TxTx_M_p,TxTx_M_gamma,TxTx_F3,TxTx_GHZ_purity,TxTx_W_purity,TxTy_cross_section_ratio,TxTy_purity,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest,TxTy_M_e,TxTy_M_p,TxTy_M_gamma,TxTy_F3,TxTy_GHZ_purity,TxTy_W_purity
aux,phase_space_00060,phase_space,phase_space,phase_space,1.0000000000000000e+00,5.1588722926722454e+01,7.1825290063265630e+00,3.4579370578317747e+00,3.4504228475584515e+00,2.8316547285399507e-01,1.3818309160565527e+00,4.1233352769714804e+00,9.8174262338168727e-01,9.8174262338168727e-01,4.8386806376443623e+00,3.9964159657703583e+01,9.0977171929180689e-01,-4.3350539980995947e+01,3.8473117782257315e-04,3.9086244819573805e-05,4.8433629129304441e+00,8.8369883849903963e-01,1.3754415847400281e-01,7.8806997772389185e+00,1.7452749275414940e+00,5.2084765895316743e-02,1.7452749275414940e+00,5.2084765895316743e-02,True,4.0645494063076097e-05,1.0000000000000000e+00,4.9301147333239848e-01,8.3253530714858751e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-6.9311503764899294e-07,-6.9311503764899294e-07,-0.0000000000000000e+00,0.0000000000000000e+00,2.5904936707133730e-01,6.5340980722218889e-02,9.9999999999999978e-01,9.7897737847780297e-01,1.5254210219943040e-02,1.6347393043792113e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.6956416862256492e-02,-2.3269092943421470e-04,-2.6723725932822278e-02,0.0000000000000000e+00,2.5904936707133736e-01,1.8215134591772681e-03,1.0000000000000000e+00,9.8346592264943844e-01,1.1596046888980551e-02,1.6728540012262666e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.8118873397638737e-02,-1.3446830345143553e-04,-2.7984405094187301e-02,0.0000000000000000e+00,2.5904936707133736e-01,1.8494180215842158e-03,9.9999999999999967e-01,5.0297030362604622e-01,7.7505498301646131e-03,1.3248172959805357e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.3558510944278257e-04,-6.0071022669864712e-05,-1.7551408677291786e-04,0.0000000000000000e+00,2.5904936707133730e-01,6.3110881999975707e-02,9.9999999999999978e-01,5.0407526456094809e-01,8.2122425957980669e-03,1.4972652129460109e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.9162124024206652e-04,-6.7440928452240171e-05,-2.2418031178982634e-04,0.0000000000000000e+00,2.5904936707133730e-01,6.0136925193011143e-02,9.9999999999999967e-01,5.0223444158921016e-01,9.0840757629506892e-03,1.8502764164476184e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.2487271419325225e-04,-8.2520432467028147e-05,-3.4235228172622409e-04,0.0000000000000000e+00,2.5904936707133724e-01,7.0809560125386334e-02,9.9999999999999967e-01,5.0032258242614869e-01,6.6123073485698271e-03,3.4607798448967754e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2414223219563254e-03,-4.3722608471950538e-05,-1.1976997134843749e-03,0.0000000000000000e+00,2.5904936707133736e-01,6.7727266703670699e-02,1.9765093656877568e+00,1.0000000000000000e+00,1.9135803082059630e-02,1.6769457446804656e-01,1.4457110199987450e-03,1.6879605094570990e-01,1.9306115694665633e-02,1.6771409570591517e-01,4.4575492521153892e-06,4.4570632671060129e-06,4.4575120803144532e-06,3.7388104796804156e-03,2.5943050912702520e-01,1.5278503232717300e-03,1.0747902287376607e+00,1.0000000000000000e+00,5.4415612431850356e-02,1.6840362737828671e-01,4.8441860115273697e-03,1.7748610057344733e-01,5.6258335591311631e-02,1.6900805641002023e-01,1.8047530626967220e-04,1.8047530905701648e-04,1.8047527921346697e-04,1.0978236919911809e-02,2.7332076438252451e-01,1.7325198364782995e-03,9.1186529793355997e-01,1.0000000000000000e+00,8.7772910704118454e-02,1.6655907656794836e-01,4.9005629283992609e-03,1.8918661798684053e-01,8.9853580720291107e-02,1.6766486766159086e-01,3.4556658465789702e-04,3.4556659776951732e-04,3.4556634379589567e-04,1.7394412685384629e-02,2.4120519980837329e-01,3.5984794848915045e-03,1.0096253940284214e+00,1.0000000000000000e+00,9.6070609984328259e-01,4.8746793755816385e-03,1.5367911535661487e-02,9.7801074654104236e-01,9.7811933356271696e-01,1.8380689179950493e-01,3.3525047574661106e-02,3.3525047708114465e-02,3.3525038269012278e-02,2.0666790587950065e-01,1.4208072135093081e-01,6.1786346846482237e-02,9.8109577274573145e-01,1.0000000000000000e+00,9.6597330006420423e-01,3.4360066042714077e-02,1.5479488988352443e-02,9.8436304285624954e-01,9.8388495297172573e-01,1.9001518840820414e-01,3.4685569565825844e-02,3.4685569667905362e-02,3.4685543108005118e-02,2.1491801717241391e-01,4.9461738206337025e-01,7.9474084210165871e-02
aux,phase_space_00078,phase_space,phase_space,phase_space,1.0000000000000000e+00,8.5169163308025654e+03,9.2287140657854223e+01,4.6133384453391557e+01,4.6066770170860821e+01,1.3837093122381910e+01,1.5386318321012200e+00,5.9941598187744880e+00,2.8525671651846949e+00,2.8525671651846949e+00,4.5981743696489756e+00,3.9746132719313541e+03,6.0995014350318044e-01,-5.4612562222985171e+03,1.1442844772128542e-07,8.6047545859069460e-11,2.5425586235855258e+03,7.6526883491532449e-01,1.6296841593603534e-01,9.3374024270673726e+00,7.4946784467189536e+02,6.1463694883136419e+00,7.4946784467189536e+02,6.1463694883136419e+00,True,6.1304032990211285e-14,1.0000000000000000e+00,4.0290878532894026e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-0.0000000000000000e+00,-0.0000000000000000e+00,-0.0000000000000000e+00,0.0000000000000000e+00,2.9835453082069746e-01,7.2220873067389280e-02,9.9999999999999978e-01,8.0570865168331773e-01,2.6771613347492971e-05,4.1913018248902423e-02,3.4568764675736811e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7567018154521087e-03,-1.2021666840187458e-07,-1.7568205986819481e-03,0.0000000000000000e+00,2.9835453082069741e-01,2.6726992222348953e-02,9.9999999999999978e-01,8.0580510739125433e-01,0.0000000000000000e+00,5.4742686886833772e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.9967617675899223e-03,-0.0000000000000000e+00,-2.9967617675899223e-03,0.0000000000000000e+00,2.9835453082069746e-01,9.5597522948533721e-03,9.9999999999999956e-01,5.0000828372645834e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.7200544368170211e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-0.0000000000000000e+00,-2.9585872656139197e-04,-2.9585872656139197e-04,0.0000000000000000e+00,2.9835453082069746e-01,8.5136061361433757e-02,9.9999999999999956e-01,5.0010063524810466e-01,0.0000000000000000e+00,5.1116166690029280e-04,1.7197607971217721e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.6128624970828591e-07,-2.9575771993169131e-04,-2.9601900618139959e-04,0.0000000000000000e+00,2.9835453082069741e-01,1.2499350429679165e-01,9.9999999999999956e-01,5.0000109834584694e-01,0.0000000000000000e+00,2.3356383100710673e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-5.4552063154716314e-02,-0.0000000000000000e+00,-5.4552063154716314e-02,0.0000000000000000e+00,2.9835453082069746e-01,8.4468298857989260e-02,9.9999999999999956e-01,5.0001136492077958e-01,0.0000000000000000e+00,2.3145548150737638e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-5.3571639919811453e-02,-0.0000000000000000e+00,-5.3571639919811453e-02,0.0000000000000000e+00,2.9835453082069746e-01,1.0296221973472412e-01,1.7819158468197391e+00,1.0000000000000002e+00,8.7082373166907061e-05,5.4288549632028726e-02,2.3534857958802438e-04,5.4288636423663987e-02,2.5415632394124336e-04,5.4289076713446051e-02,1.8402518133474322e-09,1.6231433688451390e-09,1.8402952696933978e-09,1.5932324445803424e-05,3.3476180782968346e-01,4.1478023310180736e-05,9.9592999821067196e-01,1.0000000000000000e+00,5.0359370019568269e-03,5.4744695308690305e-02,1.8875177450709549e-02,5.5058241376409391e-02,1.9766143925241290e-02,5.7985529900961473e-02,9.0676175339425742e-06,9.0674603899009798e-06,9.0676896581842119e-06,1.2561738432938050e-03,2.9646520624408185e-01,9.8714904893529298e-03,9.8581344438867924e-01,9.9999999999999978e-01,5.1150405188440428e-03,5.4751479473967170e-02,1.9095981198674422e-02,5.5074382258749596e-02,2.0002989538725421e-02,5.8066173948971921e-02,9.2994370852078102e-06,9.2994530368153039e-06,9.2995545438900764e-06,1.2715808077321332e-03,2.9226542041316927e-01,1.0868899514892082e-02,9.9997164054891652e-01,9.9999999999999967e-01,7.3587051122851865e-01,2.3349370249991774e-01,1.8758092699545436e-02,8.1618463052070300e-01,7.8229783695917188e-01,3.5355875877820331e-01,7.0132632695374966e-02,7.0132630373552912e-02,7.0132620759938910e-02,3.1674724757116168e-01,5.3948302704541617e-01,1.1153621045359910e-01,1.0000432773922634e+00,9.9999999999999989e-01,7.3573855396667720e-01,2.3331394599295763e-01,1.8749788160026301e-02,8.1599681228318310e-01,7.8215532472298688e-01,3.5339938799103959e-01,7.0104180468534505e-02,7.0104177643498064e-02,7.0104175481590716e-02,3.1654561877110865e-01,1.2265799146269218e-01,1.4059431865562128e-01
aux,phase_space_00099,phase_space,phase_space,phase_space,1.0000000000000000e+00,6.0096383203615760e+03,7.7521857049232096e+01,3.8748802029107821e+01,3.8724250618935109e+01,1.3876600408774276e+01,5.4120025962646778e-01,4.2537040845906002e+00,1.1121114310008071e+00,1.1121114310008071e+00,4.7746864259594135e+00,2.8347955375330507e+03,5.6895388512791656e-01,-4.3872615119885804e+03,1.7056817541490461e-07,1.5959053582434007e-10,2.1485540841286493e+03,8.2933922814406924e-01,9.7014452787260744e-02,5.5585186964812268e+00,7.7813570038177215e+02,1.9027131540074620e+00,7.7813570038177215e+02,1.9027131540074620e+00,True,2.1271611356907372e-13,1.0000000000000000e+00,4.3760905905032166e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-0.0000000000000000e+00,-0.0000000000000000e+00,-0.0000000000000000e+00,0.0000000000000000e+00,3.2538583870020610e-01,3.9465569252770949e-02,9.9999999999999989e-01,8.7508938825277860e-01,0.0000000000000000e+00,1.1532635018322138e-01,1.3356620202535044e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3300167046583005e-02,-1.7839930323476728e-08,-1.3300184886513328e-02,0.0000000000000000e+00,3.2538583870020604e-01,1.5527979381943315e-02,1.0000000000000000e+00,8.7520238513126392e-01,0.0000000000000000e+00,1.3349063207694517e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7819748852302343e-02,-0.0000000000000000e+00,-1.7819748852302343e-02,0.0000000000000000e+00,3.2538583870020604e-01,9.4534816218956787e-03,9.9999999999999978e-01,5.0000049737262686e-01,0.0000000000000000e+00,3.4110057042830038e-05,5.7212690812993693e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.1634959914651191e-09,-3.2732919900632127e-05,-3.2734083396623593e-05,0.0000000000000000e+00,3.2538583870020610e-01,1.1760832720516170e-02,9.9999999999999989e-01,5.0012823247523797e-01,0.0000000000000000e+00,2.0093946794314402e-03,5.7197774044153854e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.0376669777273805e-06,-3.2715853556060800e-05,-3.6753520533788184e-05,0.0000000000000000e+00,3.2538583870020604e-01,3.1709706454079389e-02,9.9999999999999967e-01,5.0000990240199683e-01,0.0000000000000000e+00,2.2503224436636776e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-5.0639511004564652e-02,-0.0000000000000000e+00,-5.0639511004564652e-02,0.0000000000000000e+00,3.2538583870020610e-01,3.0865205246231538e-02,1.0000000000000000e+00,5.0000583056738268e-01,0.0000000000000000e+00,2.1609847624933229e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.6698551437283228e-02,-0.0000000000000000e+00,-4.6698551437283228e-02,0.0000000000000000e+00,3.2538583870020610e-01,6.0105878792344559e-02,1.8661104631937147e+00,1.0000000000000000e+00,1.0959954226213906e-04,1.3333312234095310e-01,1.8128392708947948e-04,1.3333318216248966e-01,2.1958538662978080e-04,1.3333326035733270e-01,3.9403284211869671e-09,3.3418201362961906e-09,3.9404664817493772e-09,3.3807339866098335e-05,3.4862552218890264e-01,5.8424867558011177e-06,1.0009953133672875e+00,1.0000000000000000e+00,5.5963520930847593e-03,1.3351666033320919e-01,1.4284329867338821e-02,1.3370181523848368e-01,1.5922266568473366e-02,1.3434618863930620e-01,1.8157654782295640e-05,1.8157336168802602e-05,1.8157735615541580e-05,2.4577253686731875e-03,3.2591622794684144e-01,9.6893461595805013e-03,9.8398609478616672e-01,9.9999999999999978e-01,5.7584477719268227e-03,1.3349347312568952e-01,1.4576657206975471e-02,1.3368861362810663e-01,1.6267041208550860e-02,1.3435760021305138e-01,1.8978325903980242e-05,1.8977973609012901e-05,1.8978432521285504e-05,2.5106653262089392e-03,3.1918145308788365e-01,9.9953100965704793e-03,1.0000430613845421e+00,9.9999999999999956e-01,7.7617023740253188e-01,2.2506147851394481e-01,1.4722650113684893e-02,8.9501434040689987e-01,8.6638026127315115e-01,4.4590042055452966e-01,1.4795776299361252e-01,1.4795776326786103e-01,1.4795775951345361e-01,4.3777867584350444e-01,1.0813432618993640e-01,4.1381072647268674e-03,9.9988942575689277e-01,1.0000000000000000e+00,7.7608234887830785e-01,2.2460741738461565e-01,1.4713939664981003e-02,8.9481374501874100e-01,8.6629073731102268e-01,4.4565044195377018e-01,1.4793933408980592e-01,1.4793932928993903e-01,1.4793932444893906e-01,4.3747904756479761e-01,5.6752057626936570e-01,3.5219372431577071e-02
aux,phase_space_00119,phase_space,phase_space,phase_space,1.0000000000000000e+00,4.4682537523034898e+03,6.6844997960232533e+01,3.3408434816430010e+01,3.3360274058116659e+01,1.8123679185089006e+01,2.6585827908119049e+00,5.5131666378225574e+00,2.3715739842327643e+00,2.3715739842327643e+00,4.7754426285680882e+00,1.3284549775227588e+03,3.5473014074448372e-01,-2.9497277232090601e+03,3.4771233611725137e-07,4.8352031892438611e-10,2.4173983686856718e+03,8.3848186002656511e-01,1.3768959136134193e-01,7.8890324678858512e+00,8.1385440865949806e+02,3.2180358163473928e+00,8.1385440865949806e+02,3.2180358163473928e+00,True,3.6264748784590421e-13,1.0000000000000000e+00,4.0684053404990239e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-0.0000000000000000e+00,-0.0000000000000000e+00,-0.0000000000000000e+00,0.0000000000000000e+00,3.5102923727196389e-01,2.5131069177673483e-02,9.9999999999999989e-01,8.1348450254792992e-01,0.0000000000000000e+00,1.4515195659834437e-01,5.0101527114643544e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.1069090504327648e-02,-2.5101630192193624e-07,-2.1069341520629569e-02,0.0000000000000000e+00,3.5102923727196395e-01,2.6949303265780145e-02,1.0000000000000000e+00,8.1368002052603350e-01,0.0000000000000000e+00,1.8305128879699945e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.3507774330242497e-02,-0.0000000000000000e+00,-3.3507774330242497e-02,0.0000000000000000e+00,3.5102923727196389e-01,1.4615557584097020e-02,9.9999999999999989e-01,5.0019486394707247e-01,0.0000000000000000e+00,3.3248230846391214e-03,1.8243727440553113e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.1054448544149202e-05,-3.3283359092519061e-04,-3.4388803946933978e-04,0.0000000000000000e+00,3.5102923727196389e-01,3.4083721746769192e-02,9.9999999999999989e-01,5.0000170160480273e-01,0.0000000000000000e+00,1.0898223186338893e-05,1.8250397339958136e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.1877126861925465e-10,-3.3307700306635103e-04,-3.3307712183761967e-04,0.0000000000000000e+00,3.5102923727196400e-01,1.2234258184697058e-02,9.9999999999999967e-01,5.0000042269311551e-01,0.0000000000000000e+00,4.0523796244227134e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6421780620436371e-01,-0.0000000000000000e+00,-1.6421780620436371e-01,0.0000000000000000e+00,3.5102923727196383e-01,1.3869883806656045e-02,9.9999999999999967e-01,5.0000062488065566e-01,0.0000000000000000e+00,4.1672784717088679e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7366209860768198e-01,-0.0000000000000000e+00,-1.7366209860768198e-01,0.0000000000000000e+00,3.5102923727196389e-01,2.8651497699258385e-02,1.7918124254359866e+00,1.0000000000000002e+00,6.5046991235231876e-05,1.8313861218839486e-01,4.5762451655800487e-04,1.8313866100248069e-01,4.7606105621146605e-04,1.8313922120317014e-01,1.3648379183772708e-08,1.2982820017472635e-08,1.3648414239180674e-08,1.0067277859245979e-04,3.9159119239761242e-01,1.5504328873843071e-05,9.8025856329987338e-01,9.9999999999999978e-01,1.3259007957035817e-03,1.8304975269226287e-01,2.8418280070471202e-02,1.8315327436768447e-01,2.9077625563695003e-02,1.8534012693346014e-01,3.6151937985659521e-05,3.6151653338660950e-05,3.6152048848774542e-05,6.1495025169316271e-03,3.4112725355379392e-01,1.5751825823875219e-02,9.9815618486235036e-01,9.9999999999999989e-01,1.2580039300108174e-03,1.8308794499338926e-01,2.7846525707249079e-02,1.8318635249119108e-01,2.8486356122077422e-02,1.8528649792463037e-01,3.4461563236658221e-05,3.4460917261411404e-05,3.4461717307238842e-05,6.0255481407414154e-03,3.4961135365426427e-01,1.4281104328846354e-02,1.0000193215539259e+00,1.0000000000000002e+00,5.6551256502379676e-01,4.0179930592854657e-01,2.7414810826968228e-02,8.8794500301386381e-01,7.9231004760011159e-01,6.8512293177112460e-01,3.0719918493283482e-01,3.0719917847561873e-01,3.0719917754132081e-01,6.0093249002876781e-01,3.7002698913215831e-01,6.7610694903872158e-03,1.0000596208822321e+00,1.0000000000000000e+00,5.6569009250964075e-01,4.0493019944338343e-01,2.7447312376667147e-02,8.8957812564016892e-01,7.9254913047290232e-01,6.8709338243424434e-01,3.0737549443265189e-01,3.0737548849308527e-01,3.0737549480697007e-01,6.0297969127147133e-01,5.1673402643281907e-04,1.3186708266747331e-02
aux,phase_space_00200,phase_space,phase_space,phase_space,1.0000000000000000e+00,4.1377497740620365e+03,6.4325343170962071e+01,3.2148056276979034e+01,3.2116481610791823e+01,8.6486691274975271e+00,2.3913827787528756e+00,5.3616333964998404e+00,2.2200407429100473e+00,2.2200407429100473e+00,4.8110090457626926e+00,2.3110199059896995e+03,6.7581254664646739e-01,-3.1863966025829322e+03,3.0313049943080344e-07,3.9026976241317180e-10,1.1094766904033950e+03,8.2681922067645897e-01,1.3482526342626816e-01,7.7249185660647024e+00,4.3971853469331103e+02,2.0301863966946949e+00,4.3971853469331103e+02,2.0301863966946949e+00,True,8.1604894985700695e-13,1.0000000000000000e+00,4.5177987736838265e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-0.0000000000000000e+00,-0.0000000000000000e+00,-0.0000000000000000e+00,0.0000000000000000e+00,3.0776976138615852e-01,5.1042475489249450e-02,9.9999999999999978e-01,9.0339568356424416e-01,7.0316112913914163e-05,7.1793510348900511e-02,2.5623336333814405e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-5.1543130725734201e-03,-7.0599892222899660e-08,-5.1543737837541721e-03,0.0000000000000000e+00,3.0776976138615852e-01,1.1107788627371499e-02,9.9999999999999978e-01,9.0352536525324512e-01,0.0000000000000000e+00,7.9312184173888828e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-6.2904225584328611e-03,-0.0000000000000000e+00,-6.2904225584328611e-03,0.0000000000000000e+00,3.0776976138615858e-01,7.7896426382002117e-03,9.9999999999999967e-01,5.0016189079827211e-01,0.0000000000000000e+00,1.2367040636538757e-03,1.0606013504445670e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.5294369410580095e-06,-1.1248752245648393e-04,-1.1401695939754193e-04,0.0000000000000000e+00,3.0776976138615852e-01,6.5180292708682461e-02,9.9999999999999978e-01,5.0000218037424948e-01,0.0000000000000000e+00,5.5664467272791858e-06,1.0608959174932462e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.0985329167637159e-11,-1.1255001477538366e-04,-1.1255004576071283e-04,0.0000000000000000e+00,3.0776976138615852e-01,2.3791418328373046e-02,9.9999999999999956e-01,5.0000136308261645e-01,0.0000000000000000e+00,1.2939907513325549e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6744120645341899e-02,-0.0000000000000000e+00,-1.6744120645341899e-02,0.0000000000000000e+00,3.0776976138615852e-01,3.0596353601544481e-02,9.9999999999999956e-01,5.0003302640090386e-01,0.0000000000000000e+00,1.3140229118604091e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7266562128941086e-02,-0.0000000000000000e+00,-1.7266562128941086e-02,0.0000000000000000e+00,3.0776976138615852e-01,6.6804003238297271e-02,1.8981774059064123e+00,9.9999999999999967e-01,1.7640473328728320e-04,7.9610711834204387e-02,2.1472716684499087e-04,7.9610926296402582e-02,2.8299847841898316e-04,7.9611020436757274e-02,3.0283925870483452e-09,2.8617526800256016e-09,3.0284768724369065e-09,2.6015111561771073e-05,3.2416236780051194e-01,1.5799885472007721e-05,9.8200754627705278e-01,1.0000000000000000e+00,8.5430799649098381e-03,7.9313630693315762e-02,1.5311560366312675e-02,7.9858019348513470e-02,1.7919112949890778e-02,8.0862617455152996e-02,1.3667025225027121e-05,1.3666512772862380e-05,1.3667007091496257e-05,1.6497865979589947e-03,3.0158171723197114e-01,8.4466381452226336e-03,1.0020855777965023e+00,1.0000000000000002e+00,8.2628810562999366e-03,7.9340011136357885e-02,1.4938586659985931e-02,7.9850332946295399e-02,1.7447053942337438e-02,8.0814367238123852e-02,1.2963101166275394e-05,1.2963116518362346e-05,1.2963213583042858e-05,1.6063569138216451e-03,3.0839612366083735e-01,7.3147202727801555e-03,1.0000548113537751e+00,9.9999999999999978e-01,8.5128929741812454e-01,1.2816741372633089e-01,1.4936098490267601e-02,9.0729776424324471e-01,8.9832367956007808e-01,3.1419555290235390e-01,8.2068879160849942e-02,8.2068878321602756e-02,8.2068872484208424e-02,3.2241275219740456e-01,2.2070327549563579e-01,3.6116794314578898e-02,1.0000961481814410e+00,1.0000000000000000e+00,8.5145941310346074e-01,1.2955649994073626e-01,1.4960123635204815e-02,9.0767045560360227e-01,8.9850129341404061e-01,3.1481156547345535e-01,8.2097637136267096e-02,8.2097636805033486e-02,8.2097629779773043e-02,3.2312135538348130e-01,1.2574584333298111e-02,8.3492120553489459e-03
