selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_lepton,best_s_regime,best_theta_in_regime,best_qOut_regime,best_electron_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in_lepton,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
W_purity,P_W,L_proton,enhanced_region_0,0,36,1.8164293244521315e-01,5.0243066554493598e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.1233403578366037e+00,4.4178646691106467e+00,2.5000000000000000e-01,2.5000000000000000e-01,3.8288160465625602e+00,5.3996123733574573e+00,3.7788511402573705e-01,1.9161646537896362e+00,1.4017912745864430e-01,4.8462114460889621e-01,-1.6657063279104924e+00,-4.2234676523200104e-01,2.7506092908463673e+00,3.1976891339544466e+00,1.2451826876249532e-01,1.9170787593474439e-01,0.0000000000000000e+00,5.6111576248409669e+01,,,3.3035748959032857e-03,3.4371825760232594e-01,7.0679191338363090e-04,2.2424671346518102e-01,muon,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2229462139273282e+00,1.5707949999999999e+00,4.3196898986859651e+00,4.3196898986859651e+00,1.1780972450961720e+00,2.5000000000000000e-01,4.7123889803846897e+00,6.6789974377591510e-01,2.2369618675646002e-01,-7.5235301178963465e-01,3.1976891339544466e+00,1.4476453694896002e-01,0.0000000000000000e+00,4.2933425920243365e-02,7.0679191338363090e-04,4.2933425920243365e-02,7.0679191338363090e-04
W_purity,P_W,L_proton,enhanced_region_1,1,13,1.7602095096860323e-01,5.0267984414643241e-01,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.0251655874119221e+00,4.5160394395353274e+00,1.0000000000000000e+00,1.8000000000000000e+00,4.2215151282612844e+00,4.6142142099600090e+00,2.1094484884940912e-01,1.6094861284292987e+00,2.2345713198616397e-02,1.6145960512211918e-01,-2.2380122382122756e+00,-1.8667557837190776e-01,9.2387095667948493e+00,1.7331218511259671e+01,4.5756881216124606e-01,8.2211825065454824e-01,1.0209708086022079e+01,4.9042172223718097e+01,,,1.3214299583613143e-02,3.7717126901621845e-01,2.3960407927317094e-02,4.5908465216544669e-01,muon,high_s,high_theta_in,mid_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2175040185789632e+00,1.5707949999999999e+00,4.3196898986859651e+00,4.3196898986859651e+00,1.1780972450961720e+00,1.0000000000000000e+00,4.6142142099600090e+00,6.0196498516429986e-01,6.1230815324413171e-02,-7.5051586654889557e-01,1.0108958055266054e+01,4.7666216079331475e-01,1.0209708086022079e+01,9.8235848619614347e-02,2.3960407927317094e-02,9.8235848619614347e-02,2.3960407927317094e-02
W_purity,P_W,L_proton,enhanced_region_2,2,20,1.6580489058196241e-01,5.0001336779791505e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,6.8722339297276724e-01,2.5525440310417071e+00,2.9848261358001646e-07,4.4508639297011918e-02,2.8062227805855471e-06,7.5232093942495026e-02,-1.1472131021338499e-02,-7.1298410956127664e-03,9.8620824806907958e-01,1.4313661019394428e+00,5.1571098536211486e-03,2.8898689538414461e-02,1.2926320283976656e+02,1.8000000000000000e+02,,,8.6517890881839254e-01,1.1121831511246376e+00,8.8386830791919835e-01,1.1064472348553092e+00,muon,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.9616332604136879e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,1.5707963267948966e+00,2.9848261358001646e-07,2.8062227805855471e-06,-1.1472131021338499e-02,9.8620824806907958e-01,5.1571098536211486e-03,1.8000000000000000e+02,1.1121831511246376e+00,1.1064472348553092e+00,1.1121831511246376e+00,1.1064472348553092e+00
W_purity,P_W,L_proton,enhanced_region_3,3,11,1.6170138293729053e-01,5.0094291894042553e-01,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.6142142099600090e+00,4.7123889803846897e+00,1.0000000000000000e+00,1.0000000000000000e+00,8.8357293382212931e-01,1.7671458676442586e+00,1.2088705732127123e-05,2.0374678084287109e-01,1.8107944999740591e-05,1.4599791130252632e-01,-3.1167391447939546e-01,-2.6665248011622322e-01,1.5474231665305900e+00,2.0716430802255217e+00,3.2368317754236806e-02,6.7663366644431788e-02,1.5825607112695809e+02,1.8000000000000000e+02,,,4.0740707450860274e+00,4.4487326044985505e+00,4.0426178954488172e+00,4.3047278522944801e+00,muon,high_s,high_theta_in,mid_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.1743967966374860e+00,1.5707949999999999e+00,4.6142142099600090e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.0000000000000000e+00,1.1780972450961724e+00,3.2057098740340219e-02,3.6928598643579932e-02,-2.9706073182980330e-01,1.7158701732446728e+00,4.2089219959602145e-02,1.6783599771612495e+02,4.3530061654826318e+00,4.2205043489380492e+00,4.3530061654826318e+00,4.2205043489380492e+00
