spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,F1,F2,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0650355512550323e+01,9.2961197928881933e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.5518391383202625e-01,6.2522127506614456e-02,6.2522127506614456e-02,1.0000000000000000e+00,True,1,1,3.5665570835932414e-18,5.4997573037477996e-17,3.6578341606887173e-02,2.1073424255447017e-08,3.6578345047691634e-02,3.6578345047703777e-02,8.9007895194498076e-10,4.4408920985006271e-16,2.5171785380910527e-10,2.5171874220436541e-10,0,-1,-1,-1,0,-1,-1,-1,3.0046152914807733e-01,-4.3374119183297390e-18,3.0046152914807733e-01,-1.4435831204839937e-17
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0650355512550323e+01,9.2961197928881933e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.5518391383202625e-01,6.2522127506614456e-02,6.2522127506614456e-02,1.0000000000000000e+00,True,1,1,3.5665570835932414e-18,5.4997573037477996e-17,3.6578341606887173e-02,2.1073424255447017e-08,3.6578345047691634e-02,3.6578345047703777e-02,8.9007895194498076e-10,4.4408920985006271e-16,2.5171785380910527e-10,2.5171874220436541e-10,0,-1,-1,-1,1,-1,-1,1,1.2408288894634474e-01,-1.2985769797764765e-01,1.7960953497329946e-01,-8.0813503244943496e-01
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0650355512550323e+01,9.2961197928881933e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.5518391383202625e-01,6.2522127506614456e-02,6.2522127506614456e-02,1.0000000000000000e+00,True,1,1,3.5665570835932414e-18,5.4997573037477996e-17,3.6578341606887173e-02,2.1073424255447017e-08,3.6578345047691634e-02,3.6578345047703777e-02,8.9007895194498076e-10,4.4408920985006271e-16,2.5171785380910527e-10,2.5171874220436541e-10,0,-1,-1,-1,2,-1,1,-1,4.2697174289138655e-02,5.6417604729673235e-02,7.0753055168739754e-02,9.2295367320510335e-01
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0650355512550323e+01,9.2961197928881933e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.5518391383202625e-01,6.2522127506614456e-02,6.2522127506614456e-02,1.0000000000000000e+00,True,1,1,3.5665570835932414e-18,5.4997573037477996e-17,3.6578341606887173e-02,2.1073424255447017e-08,3.6578345047691634e-02,3.6578345047703777e-02,8.9007895194498076e-10,4.4408920985006271e-16,2.5171785380910527e-10,2.5171874220436541e-10,0,-1,-1,-1,3,-1,1,1,3.5080019948803304e-02,2.0181140716962601e-03,3.5138021913801810e-02,5.7465535110325143e-02
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0650355512550323e+01,9.2961197928881933e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.5518391383202625e-01,6.2522127506614456e-02,6.2522127506614456e-02,1.0000000000000000e+00,True,1,1,3.5665570835932414e-18,5.4997573037477996e-17,3.6578341606887173e-02,2.1073424255447017e-08,3.6578345047691634e-02,3.6578345047703777e-02,8.9007895194498076e-10,4.4408920985006271e-16,2.5171785380910527e-10,2.5171874220436541e-10,0,-1,-1,-1,4,1,-1,-1,-8.6885963359826255e-18,-4.7712407664633116e-18,9.9124388896583928e-18,-2.6394112798103819e+00
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0650355512550323e+01,9.2961197928881933e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.5518391383202625e-01,6.2522127506614456e-02,6.2522127506614456e-02,1.0000000000000000e+00,True,1,1,3.5665570835932414e-18,5.4997573037477996e-17,3.6578341606887173e-02,2.1073424255447017e-08,3.6578345047691634e-02,3.6578345047703777e-02,8.9007895194498076e-10,4.4408920985006271e-16,2.5171785380910527e-10,2.5171874220436541e-10,0,-1,-1,-1,5,1,-1,1,4.6862352573735128e-18,9.8505823067394862e-19,4.7886470537375256e-18,2.0718610546241717e-01
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0650355512550323e+01,9.2961197928881933e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.5518391383202625e-01,6.2522127506614456e-02,6.2522127506614456e-02,1.0000000000000000e+00,True,1,1,3.5665570835932414e-18,5.4997573037477996e-17,3.6578341606887173e-02,2.1073424255447017e-08,3.6578345047691634e-02,3.6578345047703777e-02,8.9007895194498076e-10,4.4408920985006271e-16,2.5171785380910527e-10,2.5171874220436541e-10,0,-1,-1,-1,6,1,1,-1,-1.8537018531931695e-18,-1.2651154032649008e-18,2.2442654798641590e-18,-2.5427217537785918e+00
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0650355512550323e+01,9.2961197928881933e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.5518391383202625e-01,6.2522127506614456e-02,6.2522127506614456e-02,1.0000000000000000e+00,True,1,1,3.5665570835932414e-18,5.4997573037477996e-17,3.6578341606887173e-02,2.1073424255447017e-08,3.6578345047691634e-02,3.6578345047703777e-02,8.9007895194498076e-10,4.4408920985006271e-16,2.5171785380910527e-10,2.5171874220436541e-10,0,-1,-1,-1,7,1,1,1,3.0049034270720302e-19,3.6934561957680790e-18,3.7056596060779657e-18,1.4896176255000206e+00
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0650355512550323e+01,9.2961197928881933e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.5518391383202625e-01,6.2522127506614456e-02,6.2522127506614456e-02,1.0000000000000000e+00,True,1,1,3.5665570835932414e-18,5.4997573037477996e-17,3.6578341606887173e-02,2.1073424255447017e-08,3.6578345047691634e-02,3.6578345047703777e-02,8.9007895194498076e-10,4.4408920985006271e-16,2.5171785380910527e-10,2.5171874220436541e-10,1,-1,-1,1,0,-1,-1,-1,1.2408288894634474e-01,1.2985769797764765e-01,1.7960953497329946e-01,8.0813503244943496e-01
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0650355512550323e+01,9.2961197928881933e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.5518391383202625e-01,6.2522127506614456e-02,6.2522127506614456e-02,1.0000000000000000e+00,True,1,1,3.5665570835932414e-18,5.4997573037477996e-17,3.6578341606887173e-02,2.1073424255447017e-08,3.6578345047691634e-02,3.6578345047703777e-02,8.9007895194498076e-10,4.4408920985006271e-16,2.5171785380910527e-10,2.5171874220436541e-10,1,-1,-1,1,1,-1,-1,1,1.0824718123295449e-01,-3.3063410535482448e-18,1.0824718123295449e-01,-3.0544361671947822e-17
